data_id,trial,plan_iters,plan_time,best_cost,capture_exists_score,capture_score,success_exists_score,success_score,runtime
0,0,300,10000,inf,0.9512830941561159,0.021577127812255965,0.2651903727583522,0.0,0.8557591438293457
1,0,300,10000,inf,0.0035771394599172224,0.0035771394599172467,0.0,0.0,0.6767215728759766
2,0,300,10000,inf,0.9886406164140485,0.17489978026227854,0.5688313904301587,0.0,0.7958331108093262
3,0,300,10000,inf,0.8916923308528071,0.04722572036642461,0.658303355290019,0.0,0.6952540874481201
4,0,300,10000,inf,0.9963151724863454,0.026484624815054897,0.9320975891787847,0.0,0.7410259246826172
5,0,300,10000,inf,0.996764407178549,0.09412202344909575,0.9013748131979658,0.00789638493485075,0.6919536590576172
6,0,300,10000,inf,0.9364191778088049,0.2127323466572893,0.9599629339641557,0.18718703287592894,0.6792275905609131
7,0,300,10000,inf,1.0,0.25311106803376043,1.0,0.3743156464244444,0.6761212348937988
8,0,300,10000,inf,1.0,0.2428782291660357,1.0,0.6109148214312884,0.6365089416503906
9,0,300,10000,inf,1.0,0.059910153937246316,1.0,0.11713902362000403,0.5578932762145996
10,0,300,10000,inf,0.7772926480262485,0.022563537768848323,0.3528516727219335,0.0,0.7094309329986572
11,0,300,10000,inf,0.9929748697642277,0.044847000863566605,0.16772132479482516,0.0,0.8016951084136963
12,0,300,10000,inf,0.8216799322508925,0.005074184185387895,0.6006927446642037,0.0,0.6552896499633789
13,0,300,10000,inf,0.9612790524152166,0.004972476086041257,0.9489816721533312,0.0,0.6226930618286133
14,0,300,10000,inf,0.6570649938955698,0.005742353619809194,0.6854494667600154,0.0,0.5446188449859619
15,0,300,10000,inf,1.0,0.0,0.0,0.0,0.7833511829376221
16,0,300,10000,inf,1.0,0.0,0.04102166787710826,0.0,0.5530815124511719
17,0,300,10000,inf,0.16131521810964555,0.0,0.0,0.0,0.46780848503112793
18,0,300,10000,inf,1.0,1.0,1.0,0.0,0.3457350730895996
19,0,300,10000,inf,0.23954022447999224,0.0,0.1289449851899791,0.0,0.5077266693115234
20,0,300,10000,inf,0.9288188153974559,0.016483981767234944,0.13964870945951513,0.0,0.7177643775939941
21,0,300,10000,inf,0.7536055874873995,0.003762821145121457,0.08642323594694579,0.0,0.824556827545166
22,0,300,10000,inf,1.0,0.1324130802434527,0.35692922866479226,0.0,0.7736799716949463
23,0,300,10000,inf,1.0,0.004744014404919341,0.6218557151675252,0.0,0.7679934501647949
24,0,300,10000,inf,0.9718807724358501,0.0,0.8018461665384515,0.0,0.7369093894958496
25,0,300,10000,inf,0.9880701760372531,0.0061468302502876715,0.9938531697497124,0.0,0.6603765487670898
26,0,300,10000,inf,0.008591372993226765,0.004620061417686219,0.0046200614176861166,0.0,0.5636212825775146
27,0,300,10000,inf,0.004024347708323495,0.004024347708323498,0.11120205698789032,0.0,0.507265567779541
28,0,300,10000,inf,1.0,0.004181915678201288,1.0,0.004181915678201288,0.7179849147796631
29,0,300,10000,inf,0.6558846789975841,0.004420794335179154,0.9672777108870012,0.0,0.6362974643707275
30,0,300,10000,inf,0.9473773009167374,0.06027446877654888,0.24938113383094873,0.0,0.9156167507171631
31,0,300,10000,inf,0.8505761689031164,0.00408278570177521,0.0852691866018711,0.0,0.9167628288269043
32,0,300,10000,inf,0.9881367942533225,0.019867886014993914,0.5169307095501898,0.0,0.7739303112030029
33,0,300,10000,inf,0.9120742609600114,0.10080106899223168,0.8480683899773378,0.0,0.6342980861663818
34,0,300,10000,inf,0.9644487627272974,0.041097194788752664,0.6424283533901709,0.0,0.7175350189208984
35,0,300,10000,inf,0.9967623205676783,0.11915607204398643,0.9342001984400657,0.18654281462340078,0.6171672344207764
36,0,300,10000,inf,0.891627542286916,0.1702425966987124,0.9722711525936985,0.29750661931913985,0.5885567665100098
37,0,300,10000,inf,0.9236074864471548,0.29761335221244306,0.997088004891055,0.559752021859881,0.678530216217041
38,0,300,10000,inf,0.7808094026402823,0.022299455282296838,0.9878519702774283,0.20822174640885335,0.5241446495056152
39,0,300,10000,inf,0.9834203933182756,0.1939543517451197,0.9903735747455928,0.34597789788498984,0.6705508232116699
40,0,300,10000,inf,0.5697315725576155,0.013497782219776992,0.3489493668530116,0.0,0.6601653099060059
41,0,300,10000,inf,1.0,0.004403683924222069,0.03862653937014604,0.0,0.9883854389190674
