num_traj,data_id,shortest_distance,S_stick,S_engage
0,0,1.1541455393873702e-05,6.579086287417584,11.00182124252699
0,1,9.913520699204931e-06,6.0838236131167065,11.579743142926741
0,2,1.0618139006920121e-05,7.462409732000508,12.923727043381966
0,3,1.0651768789176852e-05,7.656515394600664,12.471105633759299
0,4,9.50947444682777e-06,1.9454308405027878,8.497440019465529
0,5,1.3443108316637486e-05,0.880343892927624,7.04186424245688
0,6,9.702648611170943e-06,1.2133571227070015,9.711587763470598
0,7,1.3423736405514342e-05,0.9926021834499463,7.944156315117532
0,8,5.586623411971173e-07,0.47137830004474834,3.772185869028621
0,9,4.684632310646418e-05,0.0,0.0
1,0,1.2275492872182175e-05,4.266737802929155,9.046226712426265
1,1,1.1451980673632713e-05,5.108173998272977,11.356127594067544
1,2,1.1631588382682134e-05,6.049556534770618,10.059649860814991
1,3,1.1039142151099913e-05,4.669036523510346,9.456500276069148
1,4,1.0707999958625591e-05,5.795821203150369,10.88227349211523
1,5,1.0199738640252453e-05,6.696292464091586,11.622143704815233
1,6,1.0823155511750658e-05,6.235422045653321,11.134346090973704
1,7,1.0554587133944539e-05,4.0992136084975055,10.008464004730007
1,8,1.029238644526822e-05,3.6998219898901343,10.16232324904555
1,9,9.081675871284852e-06,0.9113814762363561,7.294600394524012
2,0,1.1973402740498806e-05,5.369424942670285,10.000610980846687
2,1,1.2383233287378344e-05,6.095035895469094,10.677301117883337
2,2,1.1589086045483986e-05,3.577011116872097,9.76076058894828
2,3,1.1247643746636852e-05,3.213506890958896,10.300384251562791
2,4,1.1828131632177612e-05,5.611730728507545,9.667896656247224
2,5,1.1834548675406565e-05,1.9685200296750174,9.881804009090725
2,6,9.819457719829148e-06,1.513781242792809,9.596639918008318
2,7,1.209388967249895e-05,1.1632615783421651,9.310533114861355
2,8,1.3063484043460877e-05,1.146438777291283,9.175689195486374
2,9,1.2905697016142065e-05,2.9765515918284886,9.253184738975989
3,0,1.2031587181969177e-05,6.396901561836098,12.167515446339996
3,1,1.2052040047518703e-05,5.283240411238769,8.725341011703673
3,2,1.1814661197941954e-05,3.675985243928938,7.271406895017346
3,3,1.0106798877695363e-05,5.201510431852235,13.02735260707715
3,4,1.251193782304196e-05,4.371674808784083,7.401980859078794
3,5,1.0551443875917323e-05,4.311818025953551,12.167819254062202
3,6,1.2292247943610796e-05,3.6892542573076623,8.59717048400854
3,7,1.0040059758720544e-05,4.637471652514654,12.19475117195837
3,8,9.904667922127798e-06,5.11725457735255,8.561574847402992
3,9,9.904991033577383e-06,6.278205555813783,10.857650551782733
4,0,1.18231661706734e-05,6.463114465615017,12.8782534852864
4,1,1.2360171991523615e-05,6.911916863707844,11.421739815937205
4,2,2.207490107993558e-05,1.0089102169004678,7.5408620024130535
4,3,1.5152677054528153e-05,1.8160377075813119,8.714195196508934
4,4,9.784207356127533e-06,2.131079871602555,9.311838498643954
4,5,7.512096798435144e-06,0.9375475008256784,7.503987091635813
4,6,9.175898216751929e-07,0.505622117375692,4.046806703351054
4,7,0.00047908130445115175,0.0,0.0
4,8,1.0019814342928453,0.0,0.0
4,9,3.3239149010896805,0.0,0.0
5,0,1.18935507123358e-05,5.077563455686927,8.970443673713282
5,1,1.1099085062144367e-05,2.87695451317693,6.823203731065469
5,2,1.1681679847293611e-05,5.873887074321499,11.85150691899909
5,3,1.1769227493739777e-05,5.047773678141078,8.887755318644551
5,4,1.1423241489733731e-05,4.655225505253685,9.314081975647976
5,5,1.1217184358107633e-05,4.166698975809972,9.090780875807244
5,6,9.657413309025296e-06,4.909091175850193,13.196207138321125
5,7,4.2015735269705916e-05,2.7408546452048905,9.004800996601759
5,8,0.0009419766151614525,0.4132603657645423,3.3040785557892813
5,9,0.36540072950352964,0.0,0.0
6,0,1.085358648295526e-05,4.669854304532636,9.472943476255608
6,1,9.933787355280102e-06,5.355057724807819,10.222867540922504
6,2,1.0136901210855712e-05,4.562279617259377,10.579856404484627
6,3,1.0537006008722041e-05,3.738682005499026,9.9604967914742
6,4,1.1264221208969771e-05,4.814266555063317,8.447356125059851
6,5,9.871555567364771e-06,3.168647280475381,9.735160092933775
6,6,9.988585704709445e-06,2.494797591305759,8.791756191435999
6,7,9.758490328286556e-06,2.017653573778291,8.427508601614923
6,8,8.410432324993066e-06,0.8979708181329721,6.89948905821659
6,9,0.00011001815817678229,1.4738230963919758,11.796313815393024
7,0,1.554407095948599e-05,4.017498982476674,6.511993814752603
7,1,4.931370746883543e-06,5.469470453537082,9.035738674926879
7,2,3.213068170912488e-06,6.476260381520608,10.844594774228034
7,3,4.7281882909618825e-05,7.761395454510025,14.074104158783808
7,4,0.00036675919248093243,3.681517975830392,7.75726271116948
7,5,0.18484856733621416,0.0,0.0
7,6,1.424779355369707,0.0,0.0
