num_traj,data_id,label,lateral_friction_coef,lateral_friction_coef_perturb
0,0,1,0.234345595180524,0.26170355624134667
0,1,1,0.234345595180524,0.26170355624134667
0,2,1,0.234345595180524,0.26170355624134667
0,3,1,0.234345595180524,0.26170355624134667
0,4,1,0.234345595180524,0.26170355624134667
0,5,1,0.234345595180524,0.26170355624134667
0,6,1,0.234345595180524,0.26170355624134667
0,7,1,0.234345595180524,0.26170355624134667
0,8,1,0.234345595180524,0.26170355624134667
0,9,1,0.234345595180524,0.26170355624134667
1,0,1,0.2207188470552856,0.1647746576849748
1,1,1,0.2207188470552856,0.1647746576849748
1,2,1,0.2207188470552856,0.1647746576849748
1,3,1,0.2207188470552856,0.1647746576849748
1,4,1,0.2207188470552856,0.1647746576849748
1,5,1,0.2207188470552856,0.1647746576849748
1,6,0,0.2207188470552856,0.1647746576849748
1,7,0,0.2207188470552856,0.1647746576849748
1,8,1,0.2207188470552856,0.1647746576849748
1,9,1,0.2207188470552856,0.1647746576849748
2,0,1,0.2363746187822466,0.15718520731851654
2,1,1,0.2363746187822466,0.15718520731851654
2,2,1,0.2363746187822466,0.15718520731851654
2,3,1,0.2363746187822466,0.15718520731851654
2,4,1,0.2363746187822466,0.15718520731851654
2,5,1,0.2363746187822466,0.15718520731851654
2,6,1,0.2363746187822466,0.15718520731851654
2,7,1,0.2363746187822466,0.15718520731851654
2,8,1,0.2363746187822466,0.15718520731851654
2,9,1,0.2363746187822466,0.15718520731851654
3,0,1,0.3516215618553688,0.3951878297127909
3,1,1,0.3516215618553688,0.3951878297127909
3,2,1,0.3516215618553688,0.3951878297127909
3,3,1,0.3516215618553688,0.3951878297127909
3,4,1,0.3516215618553688,0.3951878297127909
3,5,1,0.3516215618553688,0.3951878297127909
3,6,0,0.3516215618553688,0.3951878297127909
3,7,1,0.3516215618553688,0.3951878297127909
3,8,1,0.3516215618553688,0.3951878297127909
3,9,1,0.3516215618553688,0.3951878297127909
4,0,1,0.23560092609164096,0.28413203308197843
4,1,1,0.23560092609164096,0.28413203308197843
4,2,1,0.23560092609164096,0.28413203308197843
4,3,1,0.23560092609164096,0.28413203308197843
4,4,1,0.23560092609164096,0.28413203308197843
4,5,1,0.23560092609164096,0.28413203308197843
4,6,0,0.23560092609164096,0.28413203308197843
4,7,0,0.23560092609164096,0.28413203308197843
4,8,0,0.23560092609164096,0.28413203308197843
4,9,0,0.23560092609164096,0.28413203308197843
5,0,1,0.35457105609594747,0.375483068800464
5,1,1,0.35457105609594747,0.375483068800464
5,2,1,0.35457105609594747,0.375483068800464
5,3,1,0.35457105609594747,0.375483068800464
5,4,1,0.35457105609594747,0.375483068800464
5,5,1,0.35457105609594747,0.375483068800464
5,6,1,0.35457105609594747,0.375483068800464
5,7,0,0.35457105609594747,0.375483068800464
5,8,0,0.35457105609594747,0.375483068800464
5,9,0,0.35457105609594747,0.375483068800464
6,0,1,0.3261511042327422,0.3583351733756224
6,1,1,0.3261511042327422,0.3583351733756224
6,2,1,0.3261511042327422,0.3583351733756224
6,3,1,0.3261511042327422,0.3583351733756224
6,4,1,0.3261511042327422,0.3583351733756224
6,5,1,0.3261511042327422,0.3583351733756224
6,6,1,0.3261511042327422,0.3583351733756224
6,7,1,0.3261511042327422,0.3583351733756224
6,8,1,0.3261511042327422,0.3583351733756224
6,9,1,0.3261511042327422,0.3583351733756224
7,0,1,0.20044541092659743,0.24448881273386502
7,1,1,0.20044541092659743,0.24448881273386502
7,2,1,0.20044541092659743,0.24448881273386502
7,3,1,0.20044541092659743,0.24448881273386502
7,4,1,0.20044541092659743,0.24448881273386502
7,5,1,0.20044541092659743,0.24448881273386502
7,6,1,0.20044541092659743,0.24448881273386502
7,7,1,0.20044541092659743,0.24448881273386502
7,8,1,0.20044541092659743,0.24448881273386502
7,9,1,0.20044541092659743,0.24448881273386502
8,0,1,0.28972765294111774,0.3771173301403658
8,1,1,0.28972765294111774,0.3771173301403658
8,2,1,0.28972765294111774,0.3771173301403658
8,3,1,0.28972765294111774,0.3771173301403658
8,4,1,0.28972765294111774,0.3771173301403658
8,5,1,0.28972765294111774,0.3771173301403658
8,6,1,0.28972765294111774,0.3771173301403658
8,7,1,0.28972765294111774,0.3771173301403658
8,8,0,0.28972765294111774,0.3771173301403658
8,9,0,0.28972765294111774,0.3771173301403658
9,0,1,0.26153299402134056,0.32886067123345786
9,1,1,0.26153299402134056,0.32886067123345786
9,2,1,0.26153299402134056,0.32886067123345786
9,3,1,0.26153299402134056,0.32886067123345786
9,4,1,0.26153299402134056,0.32886067123345786
9,5,1,0.26153299402134056,0.32886067123345786
9,6,1,0.26153299402134056,0.32886067123345786
9,7,1,0.26153299402134056,0.32886067123345786
9,8,0,0.26153299402134056,0.32886067123345786
9,9,1,0.26153299402134056,0.32886067123345786
10,0,1,0.27010950178782156,0.2968565413262718
10,1,1,0.27010950178782156,0.2968565413262718
10,2,1,0.27010950178782156,0.2968565413262718
10,3,1,0.27010950178782156,0.2968565413262718
10,4,1,0.27010950178782156,0.2968565413262718
10,5,1,0.27010950178782156,0.2968565413262718
10,6,0,0.27010950178782156,0.2968565413262718
10,7,0,0.27010950178782156,0.2968565413262718
10,8,0,0.27010950178782156,0.2968565413262718
10,9,0,0.27010950178782156,0.2968565413262718
11,0,1,0.31182556961877544,0.38087307610656684
11,1,1,0.31182556961877544,0.38087307610656684
11,2,1,0.31182556961877544,0.38087307610656684
11,3,1,0.31182556961877544,0.38087307610656684
