data_id,trial,plan_iters,plan_time,best_cost,success_metric,maneuverability_metric
0,0,1000,10000,1e-05,0.0,0.0
0,0,1000,10000,1e-05,0.0,0.0
0,0,1000,10000,1e-05,0.0,0.0
0,0,1000,10000,1e9,0.0,0.0
0,0,1000,10000,1e9,0.0,0.0
0,0,1000,10000,1e9,0.0,0.0
0,0,1000,10000,1e9,0.0,0.0
0,0,1000,10000,1e9,0.0,0.0
0,0,1000,10000,1e9,0.0,0.0
0,0,1000,10000,1e9,0.0,0.0
1,0,1000,10000,0.10301372558200281,0.0,0.998103216407001
1,0,1000,10000,5.202250469119775e-05,0.0,1.0
1,0,1000,10000,1e-05,0.0,0.0
1,0,1000,10000,1e9,0.0,1.0
1,0,1000,10000,1e9,0.0,1.0
1,0,1000,10000,1e9,0.0,1.0
1,0,1000,10000,1e9,0.0,1.0
1,0,1000,10000,1e9,0.0,1.0
1,0,1000,10000,1e9,0.0,1.0
1,0,1000,10000,1e9,0.0,1.0
2,0,1000,10000,0.23718140238237576,0.0,0.9968223204104187
2,0,1000,10000,0.037086534530616715,0.0,1.0
2,0,1000,10000,0.016311368087203425,0.0,1.0
2,0,1000,10000,0.000813675761915475,0.0,1.0
2,0,1000,10000,3.121929643526422e-05,0.0,1.0
2,0,1000,10000,7.270079183116507e-05,0.0,0.0
2,0,1000,10000,1e-05,0.0,0.0
2,0,1000,10000,1e-05,0.0,0.0
2,0,1000,10000,1e-05,0.0,0.0
2,0,1000,10000,1e-05,0.0,0.33332999998333346
3,0,1000,10000,0.038645288061536484,0.0,1.0
3,0,1000,10000,0.0011471963098415756,0.0,0.9167830912966718
3,0,1000,10000,1e-05,0.0,0.0
3,0,1000,10000,1e9,0.0,1.0
3,0,1000,10000,1e9,0.0,1.0
3,0,1000,10000,1e9,0.0,1.0
3,0,1000,10000,1e9,0.0,1.0
3,0,1000,10000,1e9,0.0,1.0
3,0,1000,10000,1e9,0.0,1.0
3,0,1000,10000,1e9,0.0,1.0
4,0,1000,10000,0.04756734050041671,0.0,0.9968759225877702
4,0,1000,10000,0.00013074243496858206,0.0,0.7500697861435354
4,0,1000,10000,1e9,0.0,1.0
4,0,1000,10000,1e9,0.0,1.0
4,0,1000,10000,1e9,0.0,1.0
4,0,1000,10000,1e9,0.0,1.0
4,0,1000,10000,1e9,0.0,1.0
4,0,1000,10000,1e9,0.0,1.0
4,0,1000,10000,1e9,0.0,1.0
4,0,1000,10000,1e9,0.0,1.0
5,0,1000,10000,0.047709747301122964,0.0,0.9969611785445102
5,0,1000,10000,8.766756205410813e-05,0.0,1.0
5,0,1000,10000,4.007436813381745e-05,0.0,0.6666566666166681
5,0,1000,10000,1e9,0.0,1.0
5,0,1000,10000,1e9,0.0,1.0
5,0,1000,10000,1e9,0.0,1.0
5,0,1000,10000,1e9,0.0,1.0
5,0,1000,10000,1e9,0.0,1.0
5,0,1000,10000,1e9,0.0,1.0
5,0,1000,10000,1e9,0.0,1.0
6,0,1000,10000,0.284765763687819,0.0,0.9988541453151878
6,0,1000,10000,0.10846909711427172,0.0,0.99549247699374
6,0,1000,10000,0.01361847155173072,0.0,1.0
6,0,1000,10000,0.005608936048932072,0.0,1.0
6,0,1000,10000,2.8218072653317383e-05,0.0,1.0
6,0,1000,10000,1e-05,0.0,0.0
6,0,1000,10000,1e-05,0.0,0.0
6,0,1000,10000,1e-05,0.0,0.0
6,0,1000,10000,0.000255105500081218,0.0,0.0
6,0,1000,10000,1e-05,0.0,0.0
7,0,1000,10000,0.02982407273719029,0.0,1.0
7,0,1000,10000,3.2078986974735935e-05,0.0,0.8000099632442439
7,0,1000,10000,0.002653236200389917,0.0,0.997132293510339
7,0,1000,10000,1e9,0.0,1.0
7,0,1000,10000,1e9,0.0,1.0
7,0,1000,10000,1e9,0.0,1.0
7,0,1000,10000,1e9,0.0,1.0
7,0,1000,10000,1e9,0.0,1.0
7,0,1000,10000,1e9,0.0,1.0
7,0,1000,10000,1e9,0.0,1.0
8,0,1000,10000,0.24795759145316723,0.0,0.9951903587139039
8,0,1000,10000,0.05492957967276027,0.0,0.9955319686192386
8,0,1000,10000,0.0338398980238188,0.0,0.9928495326756877
8,0,1000,10000,0.001526321264457277,0.0,1.0
8,0,1000,10000,0.000507511270406223,0.0,1.0
8,0,1000,10000,1e-05,0.0,0.0
8,0,1000,10000,1e-05,0.0,0.0
8,0,1000,10000,1e-05,0.0,0.0
8,0,1000,10000,1e-05,0.0,0.0
8,0,1000,10000,1e-05,0.0,0.0
9,0,1000,10000,0.3174488049599773,0.0,0.9987709512193765
9,0,1000,10000,0.18506760246486126,0.0,0.9877096444105268
9,0,1000,10000,0.017306713930379716,0.0,1.0
9,0,1000,10000,0.010726626605455192,0.0,1.0
9,0,1000,10000,0.0009963776236147116,0.0,0.889121790227529
9,0,1000,10000,1e-05,0.0,0.0
9,0,1000,10000,1e-05,0.0,0.0
9,0,1000,10000,3.176364088667942e-05,0.0,0.0
9,0,1000,10000,3.287151267448822e-05,0.0,0.0
9,0,1000,10000,1e-05,0.0,0.0
10,0,1000,10000,1e-05,0.0,0.0
10,0,1000,10000,1e-05,0.0,0.0
10,0,1000,10000,0.0003042148482138357,0.0,0.0
10,0,1000,10000,1e9,0.0,0.0
10,0,1000,10000,1e9,0.0,0.0
10,0,1000,10000,1e9,0.0,0.0
10,0,1000,10000,1e9,0.0,0.0
10,0,1000,10000,1e9,0.0,0.0
10,0,1000,10000,1e9,0.0,0.0
10,0,1000,10000,1e9,0.0,0.0
11,0,1000,10000,0.2033009759104716,0.0,0.9984376565997857
11,0,1000,10000,0.06162503322833503,0.0,0.9975678035548998
11,0,1000,10000,0.04293546379887551,0.0,1.0
11,0,1000,10000,0.004442712932344355,0.0,1.0
11,0,1000,10000,0.00029332822857205607,0.0,0.7500947213260531
11,0,1000,10000,1e-05,0.0,0.0
11,0,1000,10000,1e-05,0.0,0.0
11,0,1000,10000,1e-05,0.0,0.0
11,0,1000,10000,1e-05,0.0,0.0
11,0,1000,10000,1e-05,0.0,0.0
12,0,1000,10000,0.0438448718202588,0.0,0.9949344633587021
12,0,1000,10000,0.0018603108126517267,0.0,1.0
12,0,1000,10000,1e-05,0.0,0.0
12,0,1000,10000,1e9,0.0,1.0
12,0,1000,10000,1e9,0.0,1.0
12,0,1000,10000,1e9,0.0,1.0
12,0,1000,10000,1e9,0.0,1.0
12,0,1000,10000,1e9,0.0,1.0
12,0,1000,10000,1e9,0.0,1.0
12,0,1000,10000,1e9,0.0,1.0
13,0,1000,10000,0.1828333169198645,0.0,0.9955060948112815
13,0,1000,10000,0.1605973726402643,0.0,1.0
13,0,1000,10000,0.01753849624965653,0.0,0.9545130816198492
13,0,1000,10000,0.0003497596092578406,0.0,1.0
13,0,1000,10000,9.479553851428346e-05,0.0,0.7500381651923463
13,0,1000,10000,7.445573149576779e-05,0.0,0.0
13,0,1000,10000,1e-05,0.0,0.0
13,0,1000,10000,1e-05,0.0,0.0
13,0,1000,10000,6.58024671096602e-05,0.0,0.0
13,0,1000,10000,1e-05,0.0,0.0
14,0,1000,10000,0.024285352755524316,0.0,1.0
14,0,1000,10000,1e-05,0.0,0.0
14,0,1000,10000,1e9,0.0,1.0
14,0,1000,10000,1e9,0.0,1.0
14,0,1000,10000,1e9,0.0,1.0
14,0,1000,10000,1e9,0.0,1.0
14,0,1000,10000,1e9,0.0,1.0
14,0,1000,10000,1e9,0.0,1.0
14,0,1000,10000,1e9,0.0,1.0
14,0,1000,10000,1e9,0.0,1.0
15,0,1000,10000,0.2859834442387407,0.0,0.9973471333702544
15,0,1000,10000,0.09750168090804343,0.0,0.9976531156307868
15,0,1000,10000,0.028145704983236562,0.0,0.992993697495289
15,0,1000,10000,0.0030864466829496062,0.0,1.0
15,0,1000,10000,0.0001937655599557539,0.0,0.6667657496614694
15,0,1000,10000,1e-05,0.0,0.0
15,0,1000,10000,1e-05,0.0,0.0
15,0,1000,10000,1e-05,0.0,0.0
15,0,1000,10000,3.70581065667272e-05,0.0,0.0
15,0,1000,10000,0.0030766377848004435,0.3091775837167916,0.7693640074970027
16,0,1000,10000,0.3063606643651042,0.0,0.9957271363355937
16,0,1000,10000,0.09071487224558977,0.0,0.9977676688824052
16,0,1000,10000,0.02812018219721885,0.0,1.0
16,0,1000,10000,0.007087719474915478,0.0,1.0
16,0,1000,10000,9.267984986553734e-05,0.0,1.0
16,0,1000,10000,1e-05,0.0,0.0
16,0,1000,10000,3.4665896742506336e-05,0.0,0.0
16,0,1000,10000,1.747835617400828e-05,0.0,0.0
16,0,1000,10000,1e-05,0.0,0.0
16,0,1000,10000,0.00014115248505456798,0.499894135637791,0.0
17,0,1000,10000,0.3267485498470618,0.0,0.9970386905102826
17,0,1000,10000,0.08210361801951888,0.0,1.0
17,0,1000,10000,0.015815671499902408,0.0,0.9882626578695829
17,0,1000,10000,0.010308952030280871,0.0,1.0
17,0,1000,10000,0.00037968432633636324,0.0,0.8572351731959933
17,0,1000,10000,1e-05,0.0,0.0
17,0,1000,10000,1.3732306178418363e-05,0.0,0.0
17,0,1000,10000,1e-05,0.0,0.0
17,0,1000,10000,1e-05,0.0,0.0
17,0,1000,10000,0.0001205884572163438,0.33328413069442464,0.3333111461419709
18,0,1000,10000,0.2161528533373833,0.0,0.9956398515445434
18,0,1000,10000,0.08993006119579264,0.0,0.9938467664441164
18,0,1000,10000,0.043580978001972956,0.0,0.996482680806244
18,0,1000,10000,0.007718380534915477,0.0,1.0
18,0,1000,10000,0.0002560733462922864,0.0,1.0
18,0,1000,10000,1e-05,0.0,0.0
18,0,1000,10000,1e-05,0.0,0.0
18,0,1000,10000,0.00014203285556143837,0.0,0.0
18,0,1000,10000,1e-05,0.0,0.0
18,0,1000,10000,1e-05,1.0,0.4999925000000005
19,0,1000,10000,0.060226255410420634,0.0,0.9957774504499753
19,0,1000,10000,0.005885817185615615,0.0,0.9644958668540661
19,0,1000,10000,1e-05,0.0,0.0
19,0,1000,10000,1e9,0.0,1.0
19,0,1000,10000,1e9,0.0,1.0
19,0,1000,10000,1e9,0.0,1.0
19,0,1000,10000,1e9,0.0,1.0
19,0,1000,10000,1e9,0.0,1.0
19,0,1000,10000,1e9,0.0,1.0
19,0,1000,10000,1e9,0.0,1.0
20,0,1000,10000,0.22638435148154948,0.0,0.9935823707605772
20,0,1000,10000,0.08246057184217306,0.0,0.99742347914665
20,0,1000,10000,0.02497521471653918,0.0,0.9908991158227379
20,0,1000,10000,0.005151020071494036,0.0,1.0
20,0,1000,10000,3.0000000000000004e-05,0.0,0.8333399999583315
20,0,1000,10000,1e-05,0.0,0.0
20,0,1000,10000,1e-05,0.0,0.0
20,0,1000,10000,1e-05,0.0,0.0
20,0,1000,10000,4.868498891748979e-05,0.0,0.0
20,0,1000,10000,1e-05,1.0,0.0
21,0,1000,10000,0.18321348538515303,0.0,0.997589190172084
21,0,1000,10000,0.05498049567862217,0.0,1.0
21,0,1000,10000,0.026033691978926007,0.0,1.0
21,0,1000,10000,0.004487089547618346,0.0,1.0
21,0,1000,10000,9.354115158987207e-05,0.0,0.7500488637324828
21,0,1000,10000,1e-05,0.0,0.0
21,0,1000,10000,1e-05,0.0,0.0
21,0,1000,10000,1.1941136644467998e-05,0.0,0.0
21,0,1000,10000,1e-05,0.0,0.0
21,0,1000,10000,1e-05,1.0,0.0
22,0,1000,10000,0.36663618550986804,0.0,0.9981867713377041
22,0,1000,10000,0.11562587623047682,0.0,0.9985870565589701
22,0,1000,10000,0.04068854778622728,0.0,1.0
22,0,1000,10000,0.006070258939905985,0.0,0.9808839827488733
22,0,1000,10000,0.0007413451841560559,0.0,1.0
22,0,1000,10000,1e-05,0.0,0.0
22,0,1000,10000,1e-05,0.0,0.0
22,0,1000,10000,1e-05,0.0,0.0
22,0,1000,10000,1e-05,0.0,0.0
22,0,1000,10000,1e-05,0.24999812498593757,0.0
23,0,1000,10000,0.34914750835139413,0.0,0.9970546291688449
23,0,1000,10000,0.08907630675994381,0.0,0.9873536166365109
23,0,1000,10000,0.014461026714396218,0.0,0.9814044565467562
23,0,1000,10000,0.007090455164849754,0.0,1.0
23,0,1000,10000,1.0788904147733536e-05,0.0,1.0
23,0,1000,10000,1e-05,0.0,0.0
23,0,1000,10000,1e-05,0.0,0.0
23,0,1000,10000,1e-05,0.0,0.0
