num_traj,data_id,shortest_distance,S_stick,S_engage,shortest_distance,S_stick,S_engage,shortest_distance,S_stick,S_engage,shortest_distance,S_stick,S_engage,shortest_distance,S_stick,S_engage
2,5,0.0004242672696180214,0.11979945223005291,0.536367716403121,0.0005752100272590215,0.2140424994971228,0.9602665533626112,0.12459046566136182,0.0,0.0,9.262863452520958e-06,0.15551898779043466,0.692911908837889,0.00878765893842896,0.0,0.0
2,6,0.019300823099930014,0.0,0.0,0.0004934118337029539,0.13520135643160414,0.5948601723508244,0.22885925876605417,0.0,0.0,0.0011076324784027145,0.0,0.0,0.12879440515412546,0.0,0.0
2,7,0.00044278239180222084,0.0,0.0,0.0005212955898554702,0.19526841333732894,0.8705421153706373,0.21230977092812356,0.0,0.0,0.05659346271475201,0.0,0.0,0.18411199609350243,0.0,0.0
2,8,0.00025991081500527103,3.6631516624038594,11.403925663074899,0.023968867962782435,0.0,0.0,0.21227972887037386,0.0,0.0,0.12419820880328764,0.0,0.0,0.22246499055641608,0.0,0.0
2,9,0.00021563233467420103,3.0591510950344927,10.147472433754897,0.024268223268533586,0.0,0.0,0.21226730454012022,0.0,0.0,0.1715479377445386,0.0,0.0,0.2222216758901755,0.0,0.0
3,0,0.03,2.803202477217886,9.245101604454478,0.03,0.0,0.0,0.06791844512909521,0.0,0.0,0.22662203878465068,0.0,0.0,0.3400554504600364,0.0,0.0
3,1,0.0023817564433119354,22.81804548795857,101.08085823628096,0.001883512579629547,0.5970160478989572,2.617698303707496,0.038779898415694895,0.0,0.0,0.19874610066993526,0.0,0.0,0.3120476749394117,0.0,0.0
3,2,0.0038648125678337735,17.72212385620635,79.28302420830786,0.003909299031547311,2.3366898802216496,8.593996733852261,1.9849531373271657e-05,0.43420942771685156,1.5028908345165881,0.12943809605027526,0.0,0.0,0.24264519077984986,0.0,0.0
3,3,0.020209837059292957,1.1051867923071292,4.67526087386829,0.003463189141779769,0.5673608027096977,2.525496407430549,0.00020402315050379403,0.0,0.0,0.018037426542995613,0.0,0.0,0.13095617034193777,0.0,0.0
3,4,0.018451315370985256,0.0,0.0,0.00143869390890533,0.0,0.0,0.00016626384844090696,0.0,0.0,7.550216357010703e-06,0.10695241330745718,0.4798603009493336,0.07533774864649286,0.0,0.0
3,5,0.19841295327094147,0.0,0.0,0.000395560392680327,0.43164536357803884,1.9333823829947725,3.554668543384063e-05,0.151717617536349,0.6802282410982523,0.0008342726795832635,0.0,0.0,1.6619947490053627e-05,0.0,0.0
3,6,0.33969576069535956,0.0,0.0,0.0032267238292667186,0.4512726229958459,1.9804200082124133,0.01679975498135181,0.0,0.0,0.0004331209497545723,0.11947999796115398,0.4228181751413423,0.06662735201762507,0.0,0.0
3,7,0.4159759260763271,0.0,0.0,0.0016420329400897908,0.0936194163624911,0.3453554792774032,0.00021145160528671943,0.2880320696423505,1.0539952027860697,0.029328539837185787,0.0,0.0,0.11475234529706158,0.0,0.0
3,8,0.41641239246428763,0.0,0.0,0.000245051094570597,0.7020524096690557,1.9477615928849081,2.1310066505414027e-05,3.108526524392771,9.46216576259709,0.11449842925663707,0.0,0.0,0.1132734923712964,0.0,0.0
3,9,0.4164144197515891,0.0,0.0,7.720412650570285e-05,0.7139434128625426,1.9571456981373856,4.4172184839915316e-05,2.535863295835347,8.34239911851122,0.11895306344227023,0.0,0.0,0.11331475337664336,0.0,0.0
4,0,0.12370202954943531,0.0,0.0,0.06815259467407338,0.7072537489650658,1.95835382982726,0.02999999999999714,3.0549718054897848,10.32826929199787,0.15605601131947291,0.0,0.0,0.3371336592004373,0.0,0.0
4,1,0.0948824202154306,0.0,0.0,0.03979928958539818,0.0,0.0,0.0011095084329322948,6.064919339568966,22.524627199928965,0.12780707018948242,0.0,0.0,0.3093537005481557,0.0,0.0
4,2,0.023630555916092238,0.0,0.0,2.560124198879092e-05,0.0,0.0,0.00032210522528258896,3.717881307605173,15.814766784933921,0.08477883996271748,0.0,0.0,0.2387667715596314,0.0,0.0
4,3,3.585836621749668e-05,0.0,0.0,1.964666214724953e-05,0.1944083454714549,0.8200263125594459,0.0012185304700705348,56.57151269609701,184.8729066358759,0.05980021023447334,0.0,0.0,0.1409242910421887,0.0,0.0
4,4,2.7186777198948753e-05,0.14127390873892337,0.6159781134276833,6.122889756698497e-05,0.2890469255864675,1.081307029292705,0.013647576061157544,0.03519829349638906,0.1577187570520217,2.6413080255685814e-05,0.0,0.0,0.09909027656940897,0.0,0.0
4,5,8.396874087658433e-06,0.1615767002294696,0.7231020850144358,8.182467634628388e-06,0.14188310110129881,0.6212716030434501,0.00539136143239593,2.942153636958896,13.203137693067829,1.251721911551027e-05,0.0,0.0,0.09948404398586598,0.0,0.0
4,6,5.291461130564845e-06,0.1150859442388294,0.5158540570613005,8.720270963584296e-05,0.14341157494877244,0.6346875755754909,0.2124752486973684,0.0,0.0,6.1378208568996356e-06,0.14433654701763104,0.6475801058492009,0.09445629297510792,0.0,0.0
4,7,0.014011387704607359,0.0,0.0,0.0004922895365989665,0.153295352763303,0.5096253970919763,0.338603922309967,0.0,0.0,0.0016928335223267848,0.0,0.0,0.043480094996755474,0.0,0.0
4,8,0.1962719758797117,0.0,0.0,0.020823088309633368,0.0,0.0,0.33964955656876383,0.0,0.0,0.00020140431515572882,3.7685153556091415,12.28933710938861,0.046005171734959056,0.0,0.0
4,9,0.2918703138366394,0.0,0.0,0.0209023638656927,0.0,0.0,0.33963340865126146,0.0,0.0,0.00022704485261427855,3.1667093333307568,10.841082210611669,0.04698529265902428,0.0,0.0
5,0,0.4552797339475448,0.0,0.0,0.24778912211471285,0.0,0.0,0.08440340230832094,0.0,0.0,0.30368019911899746,3.254932410083348,11.232930681497521,0.17377158914056964,0.0,0.0
5,1,0.4100310314739683,0.0,0.0,0.2020530977804139,0.0,0.0,0.03753977482628568,0.0,0.0,0.2577624326251022,0.0,0.0,0.1269865736939432,0.0,0.0
5,2,0.3099806983283412,0.0,0.0,0.09808994048431781,0.0,0.0,1.9989865622579402e-05,0.15515771856436014,0.5701725617924229,0.1567475618863597,0.0,0.0,0.026468921011565286,0.0,0.0
5,3,0.17099997417731055,0.0,0.0,1.3740046367777784e-05,0.13562618526050466,0.484502885854631,2.1016303594299453e-05,0.1367137405940629,0.41217871549553425,0.08330364068604529,0.0,0.0,1.2390202208498757e-05,0.1991057792813588,0.6430154771855018
5,4,0.09959534688782204,0.0,0.0,3.7328267639590136e-05,0.0,0.0,1.8294178034491532e-05,0.044221327543592315,0.19795968472186964,0.0003011634976230825,4.90434160163417,16.808034430781838,2.20699200179518e-06,0.0,0.0
5,5,0.09839412169408449,0.0,0.0,2.1254552052429473e-05,0.13106565199053705,0.5013870577457792,1.739087859024628e-05,0.12922589210888646,0.5123419295286012,0.00014751197538189886,0.0,0.0,1.4500666423468596e-05,0.31756697113737464,0.9706738000156885
5,6,0.09341644971459082,0.0,0.0,2.0260056286713354e-05,0.11390429506952432,0.45079834891527726,1.4970173548590049e-05,0.16750701434200266,0.4852189192395808,2.1222738615875853e-05,0.10212376854340526,0.45798279870126296,1.7342280019996344e-05,0.28322258329713745,0.7939069928425317
5,7,0.0009475248221901338,0.0,0.0,0.00021131591704340292,0.14528530022420078,0.6451770747375863,0.0019651124651837814,0.0,0.0,0.00037231853749852297,5.797645555054323,16.075157657892962,0.00020956303634092234,0.0,0.0
5,8,2.0961769512205185e-05,1.0554758318404132,2.9819645362225335,6.267210028494398e-05,0.0,0.0,5.4974348985426785e-05,1.7240538612373535,4.6975238006306,2.4939167113952294e-05,0.0,0.0,9.909518204299422e-06,0.2975810871103963,0.8163338785622402
5,9,1.4294152508761722e-05,1.6635209589630915,4.521465140098947,5.371966226885296e-05,0.0,0.0,3.996296687285457e-05,2.3007816064251245,6.316059740761627,9.701164670397514e-06,0.031327838465752385,0.0844179044152851,9.306034698486253e-06,0.07127984699841593,0.2366757916063
6,0,0.03,1.345851801547934,3.718933828762867,0.3808715227893496,0.0,0.0,0.40601808236092507,2.0957301786495743,5.761592638011123,0.2622460151391395,0.0,0.0,0.2746363384432423,0.10759034059483973,0.3601140915182609
6,1,0.0018345268908674947,0.6107897180766648,2.7404001097910298,0.35099888374798077,0.0,0.0,0.3751348588455972,0.0,0.0,0.2314254604057341,0.0,0.0,0.24060001753832322,0.0,0.0
6,2,0.0005172633081089405,0.43123297155999696,1.9338948088197179,0.2773076790305832,0.0,0.0,0.29818804731088583,0.0,0.0,0.15666616520814636,0.0,0.0,0.1635672172058896,0.0,0.0
6,3,2.939351237234801e-05,0.4595006407457653,1.961400225632889,0.15758174712409423,0.0,0.0,0.17305997379221494,0.0,0.0,0.03525181075183724,0.0,0.0,0.049843921699343666,0.0,0.0
6,4,4.003860249511494e-05,0.48007810485732877,1.9620940325250038,0.06580421054894689,0.0,0.0,0.00957221469775931,0.0,0.0,0.000231667234191941,0.150972496585136,0.6766023237999943,0.00022865041134948917,0.1067104921153322,0.47817079551501196
6,5,0.00019994915976813502,0.5683764605899991,1.9564725010510293,9.991974113205489e-05,0.02557947926444454,0.11434286195550603,0.00028003441206801905,0.13567413196272057,0.37593897505047336,0.00028739511827614205,0.12174601776186197,0.5260959140732658,0.00031600313845824127,0.13875173411712677,0.38442346475276035
6,6,1.3355197571020205e-05,0.6077059075794108,1.9609672820411097,0.00028607893533025676,0.22267302758487836,0.9992736965124994,0.00031377970302553447,0.07748559907300047,0.24229726329472076,0.0003625905706771938,0.12669195284113663,0.4317801172330735,0.0003181429232005665,0.10150937969649514,0.3037031980736399
6,7,0.03565632082404633,0.0,0.0,0.026909994231682534,0.0,0.0,0.05771814920439196,0.0,0.0,0.04281763545336392,0.0,0.0,0.0008296902919379508,3.0164511981699977,10.04671258931444
6,8,0.12581657601697877,0.0,0.0,7.250036319425029e-06,0.1421754370379507,0.45510255864850674,0.06152656693881234,0.0,0.0,2.4800100001565598e-05,0.0,0.0,5.291781478511507e-05,2.1620327763872833,5.882335742596479
6,9,0.13027921532163314,0.0,0.0,7.277763849835645e-06,0.3594997140819112,1.2027890462493054,0.0615189602185902,0.0,0.0,1.9836191531351446e-05,0.033575606233328656,0.0963190223067188,5.6624680681606246e-05,2.4767262993918453,6.746836121928472
7,0,0.4045751539758447,0.0,0.0,0.24760964231338223,0.08263384233706916,0.23641676258529737,0.09084470659170016,0.0,0.0,0.1251812291885135,0.0,0.0,0.26728012700592074,1.7096385447001181,4.671155709602843
7,1,0.36819754480121103,0.0,0.0,0.21173987264409028,0.0,0.0,0.0539096520949106,0.0,0.0,0.08760358484667741,0.0,0.0,0.23037951219139882,0.0,0.0
7,2,0.27928741338006047,0.0,0.0,0.122453257250838,0.0,0.0,0.00017747459112675036,0.007796314828067807,0.03261460750727632,7.988615781274119e-05,6.027837133668887,22.475625671702595,0.14145138948512917,0.0,0.0
7,3,0.19376652770307493,0.0,0.0,0.003058040650610555,0.0,0.0,4.699745257889832e-05,0.3352991513318546,1.245715234940714,5.905547154076485e-05,0.1472881302639529,0.4185151914488302,0.09840446293225384,0.0,0.0
7,4,0.16374751171814128,0.0,0.0,0.00020857399085832633,0.10282074518013905,0.4508331298494005,0.00016464832508444177,0.11974153594672989,0.4757699494788218,0.00022748256484390018,0.2427593278049889,0.672377677155258,0.09705517558060821,0.0,0.0
7,5,0.052609268541066415,0.0,0.0,0.00010473070621338503,0.12748788391489355,0.35618652195638384,0.0003071486293089134,0.9320751815702468,3.065520277294325,0.00010969164020871817,0.1447290909853744,0.41431983637029945,0.09269183095301249,0.0,0.0
7,6,0.0001402068877261428,0.20398572546222135,0.6221500757471259,0.000227106491729411,0.1548053041103487,0.4695653465472697,5.64687577196124e-05,0.13317692125442,0.5798778684423027,7.347791156464358e-05,0.17116779965841944,0.5036708761858144,0.08217407310271996,0.0,0.0
7,7,0.016163638944439177,0.0,0.0,0.0007386111524600431,0.0,0.0,0.00023591911902755955,1.522847077074322,5.331002422670488,0.0032119867651532177,0.0,0.0,0.0005730787502444423,0.0,0.0
7,8,0.04324421629018996,0.0,0.0,2.689018788787789e-05,0.6420812063549576,1.9963992424147372,1.1157419608521295e-05,0.955191206805899,2.639545142968184,1.5451624203836997e-05,0.40851504349824913,1.161179838211829,4.2226159752778984e-05,0.8523759189352018,2.432806632693368
7,9,0.0437017985137258,0.0,0.0,2.4232923339756522e-05,1.0887604759092055,3.14323672318634,1.724306303192677e-05,1.2969469786213637,3.588865650763232,9.347048863414637e-06,0.4616078085638135,1.2777462353025182,4.151245867235305e-05,1.179974457662714,3.382746477505557
8,0,0.17062081953947172,0.0,0.0,0.19330043186986332,0.6511474710232872,1.8084743492055166,0.04707408295872941,1.009181993029355,2.8203108001550166,0.34018464381837593,0.03963814286779504,0.13973895076483955,0.2404999383747458,0.7986671585804717,2.296761847997227
8,1,0.13062416142773947,0.0,0.0,0.15472721064527165,0.0,0.0,0.008303009976328404,0.0,0.0,0.3019187832680549,0.0,0.0,0.20112286799229784,0.0,0.0
8,2,0.04385242458094433,0.0,0.0,0.060903229602441274,0.0,0.0,1.22943187880383e-05,0.23188986363986056,0.6762487078427695,0.20913699223662832,0.0,0.0,0.11283627685792116,0.0,0.0
8,3,1.6865199382819976e-05,0.10024308564345862,0.4119806894598192,1.630124764859292e-05,0.146793552081809,0.44389587182259327,1.9762777787157988e-05,0.3384540423076846,1.1002572352809108,0.07529799652263974,0.0,0.0,0.09494664980958654,0.0,0.0
8,4,1.113008463835817e-05,0.145190734736135,0.5020712744340549,2.3676655833141678e-05,0.16290057448790368,0.5513026716344774,1.1193425550511758e-05,0.21012305498713685,0.6708234001507941,1.1165434311732007e-05,0.09408713911421936,0.4134363173289301,0.08099303632907077,0.0,0.0
8,5,1.0108609376153735e-05,0.131813532744729,0.5545567987850942,3.172597220792176e-05,0.11370956122503027,0.5067904184703412,1.0064111916492072e-05,0.13228047882334518,0.5432472904996245,1.181175399510031e-05,0.18733575881506395,0.5207328743885953,0.027682749177095907,0.0,0.0
8,6,1.0060164361672703e-05,0.09743197724490064,0.43446178603087354,2.157921910037764e-05,0.09727327758931875,0.4055814252363914,1.0177556786182527e-05,0.10080916161672998,0.4285039448423567,1.0974676427407473e-05,0.15416864710351844,0.4310311451266622,3.6981074701180765e-05,0.11271827186430394,0.5048733784610052
8,7,8.959441880917154e-05,2.1583219674928005,5.8251106379835775,1.8970112999463722e-05,0.5500920269317509,1.5258592122708143,0.00021142828975715785,1.00884791951047,2.737084453524184,1.3869718588105e-05,0.5588374877009735,1.5295954731956125,8.456891527910193e-05,0.7474245789163189,2.0425681349689784
8,8,8.570656045933046e-05,1.7637153954451243,4.787113596497599,7.656137391421366e-06,0.0,0.0,9.706435014882743e-06,1.354967130854808,3.676549953741817,1.9574088124017123e-05,0.5384599637537932,1.4620624972258933,9.313397176776618e-06,0.8814352198111384,2.3968924263018194
8,9,8.685048604366487e-05,1.874922188775522,5.131654843002023,1.4424979741405038e-05,0.0,0.0,2.3283843670160067e-05,1.553352446912679,4.35982100146922,6.152403760982512e-06,0.528384695228428,1.4317766215885037,1.4246990827206871e-05,1.0737918830867235,2.916093005438407
9,0,0.4252117449768556,2.052432752151108,5.528333718469048,0.34972745585902093,0.0,0.0,0.2532675268816125,1.7319835392170684,4.818056948280895,0.1048193364831936,0.0,0.0,0.048022509374491505,1.2286261360742958,3.310134046295227
9,1,0.38970254038454455,0.0,0.0,0.3143443364330507,0.0,0.0,0.21803652745494198,0.0,0.0,0.06746200493201103,0.0,0.0,0.013136524856733648,0.0,0.0
9,2,0.3053927690735247,0.0,0.0,0.23138368851405036,0.0,0.0,0.1342207000233006,0.0,0.0,8.732166292321198e-05,0.20533290891190073,0.5996733035890603,2.920195152135028e-05,0.23089130277032185,0.6582542654521044
9,3,0.17372549132896764,0.0,0.0,0.10747976034011368,0.0,0.0,0.060007896165638626,0.0,0.0,5.377017214656968e-05,0.18143117246732957,0.6057595556034212,5.053120406436516e-05,0.23309592376370328,0.6546462874788381
9,4,0.061936035912391364,0.0,0.0,0.07469430389344175,0.0,0.0,6.067359942769743e-05,0.17112232123189974,0.719399113258422,0.00016032297271683973,0.19452536078495963,0.6600779285941062,6.325646555718558e-05,0.1437767428937251,0.6296529753450688
9,5,6.41164921731558e-05,0.13441213232851915,0.5920681959200992,0.016090469321568213,0.0,0.0,5.6453901351411555e-05,0.18275307052757747,0.49850385769781624,0.0001731993901428771,0.18101415584986455,0.5145623106463333,6.1024449886824006e-05,0.18386751936627935,0.521888750563493
9,6,2.585680032852456e-05,0.05794001371511034,0.17416107745399434,1.0057636881462567e-05,0.21491179336018426,0.807080791931372,7.065782535567165e-05,0.08624820651754475,0.38655725609732106,6.402703265397561e-05,0.18346006356742525,0.5447791695079706,5.5316663178128844e-05,0.17188662831058094,0.5673159713327338
9,7,0.00427400841737243,0.0,0.0,2.4349288627147864e-05,0.8656441724175574,2.41321119836372,0.00010571250078197492,2.8940418339453093,7.84957676857937,3.6928705455668894e-05,0.4692727931165313,2.09934914580645,7.397560837815705e-05,0.0,0.0
9,8,0.004173719011071577,0.0,0.0,1.9795161145893195e-05,1.4567501537744387,4.3981153852567205,1.808275667345753e-05,2.148466141631214,5.995432009708798,4.7651678859102675e-05,0.0,0.0,1.6183608217212306e-05,0.8108158094387614,2.3456572623255827
9,9,0.004162838020952548,0.0,0.0,2.3912952501261272e-05,1.3508950231722767,4.0066966624668305,1.516448190834754e-05,1.700210534812493,4.652744324238213,4.071816580534404e-05,0.0,0.0,2.094870823874771e-05,0.6651960571831166,1.958182591134608
10,0,0.022887158997796787,0.0,0.0,0.29069995247210384,1.5460807601709587,4.541418916196907,0.35813250247774725,1.9291959149035662,5.262307049456498,0.1667853224485433,0.0,0.0,0.2051850487765807,0.7674227051812212,2.174123958350903
10,1,0.007631342596948553,0.0,0.0,0.26153776927576977,0.0,0.0,0.33035648144888313,0.0,0.0,0.13660776712611963,0.0,0.0,0.17694678343346468,0.0,0.0
10,2,1.4090760804803992e-05,0.18295384642204238,0.8173523153182644,0.18775895686292735,0.0,0.0,0.25801638298005974,0.0,0.0,0.060848856064707704,0.0,0.0,0.10479932874581478,0.0,0.0
10,3,0.00023999585678737955,0.05053254014685986,0.17483493628565847,0.07925321948019633,0.0,0.0,0.14391503143992104,0.0,0.0,7.153886818225885e-05,0.10479704981896915,0.47011063532315683,0.00013180839821229853,0.05334240416892061,0.23404051337000326
10,4,0.0002333705177179643,0.20590915700949136,0.9174712038177617,0.000649194870130077,0.0,0.0,0.08581033154978042,0.0,0.0,9.228900502439055e-05,0.14532499840008764,0.6437784114867129,0.00022739133898196575,0.19491062040234577,0.7138145602315229
10,5,0.000403703021707016,0.154621902195974,0.6230642477688964,0.00038482636837664587,0.0,0.0,0.08634158220125315,0.0,0.0,0.0003257746309258977,0.18485562645565323,0.736895908566136,0.00032667958261057195,0.20938124933193622,0.6658577558002399
10,6,0.00037991087728807494,0.10515720877902553,0.46855013828456693,0.00037647012808784876,0.0,0.0,0.07794472416557233,0.0,0.0,0.001980076964737392,0.0,0.0,0.0003480752747315334,0.16633931600723575,0.6035858989130211
10,7,0.00671409049260127,0.0,0.0,0.022256643135045696,0.0,0.0,0.02355678399866537,0.0,0.0,0.03753602208175047,0.0,0.0,0.0002934284270359154,34.4117668479873,126.90331548929056
10,8,0.08074607529719592,0.0,0.0,0.1563943686164506,0.0,0.0,0.01844443657176344,0.0,0.0,0.0483191904046021,0.0,0.0,0.00017232329874193234,2.6453315712424343,8.878742037481175
10,9,0.12228246781897613,0.0,0.0,0.21237026967497652,0.0,0.0,0.01897455758498938,0.0,0.0,0.05822049344995579,0.0,0.0,4.175457353358284e-05,3.5557571067426843,12.504912697724098
11,0,0.13780103758143922,0.0,0.0,0.20814109725991367,0.0,0.0,0.21459350458533777,0.0,0.0,0.17166855681449122,0.0,0.0,0.4135015450064082,2.7687451824801803,9.77469970626733
11,1,0.09479136925144922,0.0,0.0,0.16534848484592274,0.0,0.0,0.17108442984329147,0.0,0.0,0.1278171141457471,0.0,0.0,0.369405353569724,0.0,0.0
11,2,0.0007334475083608715,0.6953171760164563,2.465223658004295,0.06485029341445796,0.0,0.0,0.0705948752928276,0.0,0.0,0.027350450908621666,0.0,0.0,0.26889367595195285,0.0,0.0
11,3,1.609322908457224e-05,0.10275573915252684,0.456931265018346,1.4435460919686897e-05,0.1230216113354786,0.4678022215951437,1.796064831477415e-05,0.1428955984701954,0.44622459258003894,1.4572382231297312e-05,0.09696265617969889,0.4303108244003461,0.13262635641578968,0.0,0.0
11,4,1.9066500759233186e-05,0.0,0.0,0.0004961766331618523,0.0,0.0,1.7080597157433994e-05,0.16052733742714675,0.4895798377271846,1.0661594315607195e-05,0.33146140632180526,1.0675465370505215,0.0010229410488737237,0.22762104816582837,0.7466922236054093
11,5,1.2469087764596262e-05,0.08627657855013934,0.38495227751407707,1.8658112496371366e-05,0.08708842472090313,0.3900612770779514,2.145103234591531e-05,0.08697466774371707,0.3856413008268294,1.2115026532286474e-05,0.0841451708141468,0.37759385495113706,3.1469962238908704e-05,0.09590633509258498,0.4112627699296836
11,6,1.4079507257331766e-05,0.12673610238743557,0.48633200249435543,2.8777062011453554e-05,0.10295867091989054,0.45556927030432337,2.098472358014117e-05,0.12826155372037001,0.4883925502094993,1.3617487385454493e-05,0.11598826167413807,0.4814295793958424,2.613120949964499e-05,0.1086312716587953,0.48586892411020205
11,7,0.00035191600609515305,0.0,0.0,0.00010355431183708214,1.6637220411143239,4.480460485183638,0.0001242542712664396,2.383853591018662,6.441230129860445,7.88418709377578e-05,1.8190912347739476,5.09441923447653,3.493608657562939e-05,0.0,0.0
11,8,1.432266681942971e-05,0.9767205918773229,2.7032297861002768,8.733333604223165e-06,0.6402080235125515,1.7329675198272274,9.255305046025339e-05,1.6862057740517669,4.651244332862163,1.1818977601760893e-05,1.084202226954341,3.1285046272647694,2.9520005215023724e-05,0.607137715698462,1.658938047530349
11,9,1.3583637347527565e-05,0.8883559794416345,2.4651922289689314,1.0320806822439479e-05,0.3350467825369239,1.0315028827038422,8.535914874328159e-05,1.5612891583311308,4.303422649825656,1.8692408002566794e-05,1.1854723167113062,3.3115598782588878,2.0511407930800217e-05,0.38823606327938803,1.0504168494355686
