data_id,trial,plan_iters,plan_time,best_cost,capture_exists_score,capture_score,success_exists_score,success_score,runtime
0,0,300,10000,inf,1.0,1.0,0.0,0.0,0.4497394561767578
1,0,300,10000,inf,0.9667260629928045,0.0,0.0,0.0,0.4571106433868408
2,0,300,10000,inf,0.9916411634744174,0.7179125558248632,0.0012977773898817935,0.0,0.4197118282318115
3,0,300,10000,inf,0.9995527557008145,0.8503033433477308,0.06188970138907968,0.0,0.34671497344970703
4,0,300,10000,inf,1.0,0.27239446112374355,0.24869024691386266,0.0,0.4734046459197998
5,0,300,10000,inf,1.0,0.20579058734184777,0.4867778353569079,0.0014301074343346938,0.46983861923217773
6,0,300,10000,inf,1.0,0.0,0.983353217241392,0.041465914940918405,0.4958810806274414
7,0,300,10000,inf,1.0,0.43409626467971163,1.0,0.0,0.6096968650817871
8,0,300,10000,inf,1.0,0.7003943753086678,1.0,0.0,0.5527839660644531
9,0,300,10000,inf,1.0,0.36848653103465145,1.0,0.0,0.5117008686065674
10,0,300,10000,inf,1.0,1.0,0.0,0.0,0.459094762802124
11,0,300,10000,inf,1.0,0.0,0.0,0.0,0.4854166507720947
12,0,300,10000,inf,0.9703641071230881,0.8496551228238641,0.004541332371128193,0.0,0.36331939697265625
13,0,300,10000,inf,1.0,0.6349612092851961,0.009529804783793727,0.0,0.400911808013916
14,0,300,10000,inf,1.0,0.47501529313998814,0.21473943151224917,0.0,0.43245601654052734
15,0,300,10000,inf,1.0,0.16255468441300147,0.5618857792179164,0.0011880309237325309,0.5669229030609131
16,0,300,10000,inf,1.0,1.0,0.0,0.0,0.5045826435089111
17,0,300,10000,inf,1.0,0.0,1.0,0.0,0.5542623996734619
18,0,300,10000,inf,1.0,0.0,1.0,0.0,0.4688985347747803
19,0,300,10000,inf,1.0,0.9921539969244467,1.0,0.0,0.621147632598877
20,0,300,10000,inf,1.0,1.0,0.0,0.0,0.4268226623535156
21,0,300,10000,inf,0.99538564985232,0.005749144197855319,0.0,0.0,0.49633312225341797
22,0,300,10000,inf,0.9947479019133869,0.120034737531541,0.0,0.0,0.3798038959503174
23,0,300,10000,inf,1.0,0.15062912463818537,0.06599849416011216,0.0,0.37410449981689453
24,0,300,10000,inf,1.0,0.21275297587924724,0.15301275508257395,0.0,0.42618608474731445
25,0,300,10000,inf,1.0,0.0,0.16311581061339786,0.0,0.4658176898956299
26,0,300,10000,inf,0.9764399392500681,0.0,0.0,0.0,0.40079545974731445
27,0,300,10000,inf,0.9830365678778864,0.0,0.0,0.0,0.5084636211395264
28,0,300,10000,inf,1.0,1.0,0.01861243863690365,0.0,0.5544846057891846
29,0,300,10000,inf,1.0,1.0,0.0,0.0,0.3257594108581543
30,0,300,10000,inf,1.0,0.9815935580591155,0.0,0.0,0.42167139053344727
31,0,300,10000,inf,1.0,1.0,0.0,0.0,0.4884531497955322
32,0,300,10000,inf,1.0,0.9904271502011022,0.0,0.0,0.5140142440795898
33,0,300,10000,inf,1.0,0.5077004913935571,0.14708667778891937,0.0,0.4613029956817627
34,0,300,10000,inf,1.0,0.9174395900576461,0.18242385434701525,0.0,0.4578206539154053
35,0,300,10000,inf,0.9955886130551607,0.0,0.0,0.0,0.41258788108825684
36,0,300,10000,inf,1.0,0.0,1.0,0.0,0.637554407119751
37,0,300,10000,inf,0.0,0.0,0.0,0.0,0.3811225891113281
38,0,300,10000,inf,1.0,1.0,1.0,0.0,0.3878974914550781
39,0,300,10000,inf,1.0,1.0,1.0,0.0,0.5740671157836914
40,0,300,10000,inf,1.0,1.0,0.0,0.0,0.4388854503631592
41,0,300,10000,inf,0.9559427179668487,0.0,0.0,0.0,0.4926943778991699
42,0,300,10000,inf,1.0,0.934797563482311,0.0,0.0,0.44338226318359375
43,0,300,10000,inf,1.0,0.6344883751373003,0.16818114297996223,0.0,0.352433443069458
44,0,300,10000,inf,1.0,0.5793544352808877,0.08022489936863353,0.0,0.4350740909576416
45,0,300,10000,inf,1.0,0.0019974201018034318,0.25136465713526646,0.0,0.5035879611968994
46,0,300,10000,inf,0.8169073591298872,0.0,0.9659953803486759,0.0,0.4861733913421631
47,0,300,10000,inf,1.0,0.0,0.07866737426806836,0.0,0.489185094833374
48,0,300,10000,inf,1.0,0.8429617793109638,1.0,0.0,0.7097537517547607
49,0,300,10000,inf,1.0,0.0,1.0,0.0,0.42351317405700684
50,0,300,10000,inf,1.0,0.006177728781627363,0.0,0.0,0.37485671043395996
51,0,300,10000,inf,0.6157520689244077,0.0,0.0,0.0,0.4108724594116211
52,0,300,10000,inf,0.9193053741738274,0.8225075981962983,0.008316990321269091,0.00363673148525527,0.3602573871612549
53,0,300,10000,inf,1.0,0.9658417015571182,0.029749822933724412,0.0,0.3535919189453125
54,0,300,10000,inf,1.0,1.0,0.23287486737807084,0.13318640537749682,0.44771814346313477
55,0,300,10000,inf,1.0,1.0,0.9069255736148906,0.5313855882747059,0.6311168670654297
56,0,300,10000,inf,1.0,1.0,0.9936046587561318,0.9936046587561318,0.8608577251434326
57,0,300,10000,inf,1.0,1.0,1.0,1.0,0.6162655353546143
58,0,300,10000,inf,1.0,1.0,1.0,1.0,1.11956787109375
59,0,300,10000,inf,1.0,1.0,1.0,1.0,0.720365047454834
60,0,300,10000,inf,1.0,1.0,0.0,0.0,0.39382219314575195
61,0,300,10000,inf,0.554301213699993,0.0,0.0,0.0,0.4326181411743164
62,0,300,10000,inf,0.8699388657626399,0.4394235174818875,0.07391787221614243,0.013817527572515422,0.44097352027893066
63,0,300,10000,inf,1.0,0.8610778297605874,0.04306100406940494,0.0,0.40810441970825195
64,0,300,10000,inf,1.0,0.4814595546371287,0.20603029454492772,0.0,0.43539929389953613
65,0,300,10000,inf,1.0,0.8786649422558888,0.6300261380657401,0.0,0.5353620052337646
66,0,300,10000,inf,1.0,0.08068734201892301,1.0,0.9033568787925754,0.6650965213775635
67,0,300,10000,inf,1.0,1.0,1.0,1.0,0.7079071998596191
