data_id,xo,yo,thetao,vxo,vyo,omegao,xg,yg,thetag,vxg,vyg,omegag
0,5.0,4.3,0.0,0.0,0.0,0.0,5.1,4.0,0.0,0.0,1.0,0.0
1,4.99503896237425,4.390482608535087,0.05811395434706843,-0.04489238573498322,0.8446326898347815,0.5355878885740044,5.101451247754728,4.096165996781078,-0.02869719357034582,0.013140164399560074,0.892731895916785,-0.28671096303012955
2,4.989616431836762,4.489973798559088,0.11974923753877668,-0.05074840771020277,0.9236584733194741,0.5624438650679899,5.103013347189655,4.201468903974278,-0.05835992585147839,0.014452677227643044,0.9758016472864055,-0.22467034950231418
3,4.983150772618479,4.598562561126873,0.18435342857953937,-0.06515320516610029,1.0036726377087808,0.58442374442562,5.104798906573855,4.316086928098049,-0.08743290639203431,0.017601037408908317,1.0587855082934978,-0.2885094090788481
4,4.974668434431105,4.715842020445332,0.251177674940352,-0.086366456977522,1.0782782539586564,0.6025106917349461,5.10708260803611,4.4401085676223,-0.11465517068988483,0.023196500323366315,1.142967514595519,-0.2001624355679275
5,4.9640944407076235,4.8412992816125096,0.32098714480682483,-0.10211764701664261,1.1495321502742808,0.6385060280850997,5.109908113519211,4.573639587832492,-0.13603001326641045,0.02718523353476062,1.2277090310385501,-0.17644243584982883
6,4.951313656425434,4.974299958719023,0.3948580172312875,-0.12529189301002372,1.2109217194848052,0.673726875778987,5.113318376254504,4.716814609908394,-0.14634959536157544,0.03345726455408846,1.3148139987928176,-0.013192944275960766
7,4.935445733351527,5.113728976550549,0.4727965747569591,-0.1564802185825922,1.2626748670578056,0.709974212266468,5.117535098687554,4.869896545385527,-0.1460587869187699,0.04137118528878982,1.4041356879520719,0.016189218705542782
8,4.91575036163664,5.257963274893624,0.5547574024045843,-0.1924369384849194,1.2959528829840794,0.7453209297750986,5.122723681498303,5.03328608896268,-0.13528567895063567,0.050456659930211596,1.4981818207753503,0.1601736180606786
9,4.891788395464916,5.404895307641972,0.6408338631176581,-0.23100074583569583,1.309664006064019,0.7821808080225531,5.128956424106694,5.207506052585997,-0.11618657670611576,0.0596207709968492,1.5969157926062192,0.17002499426845008
10,4.863624353990133,5.5518479131535665,0.7309663190429904,-0.2665616278033564,1.2974895472616303,0.8170049831017753,5.136129085430138,5.393221926630899,-0.08956338697319022,0.06689040610897093,1.7022603943743992,0.29420732450151177
11,4.831968033333851,5.69574138378767,0.8245101387826554,-0.29791593024705065,1.262409276289791,0.8508299262172319,5.144025371003487,5.591193791255896,-0.05816617558713153,0.07420478729246939,1.8130416530173727,0.32352804012028635
12,4.798302687277223,5.833274409694712,0.9194513695017914,-0.2997310166710438,1.1842221194376574,0.8344028745980151,5.1523359906873,5.802227678897063,-0.02592270939623409,0.07368410792065747,1.9344430945961384,0.2514859811136046
13,4.764983479533676,5.961205482664658,1.0110940700187871,-0.2951055092843297,1.0948975895335697,0.8004359532811864,5.160476332328451,6.027113726713211,0.006046789670172306,0.07163254089923674,2.0586068743491595,0.27096185792140076
14,4.732471583888149,6.0787443312030724,1.0977760345065142,-0.2835068644856895,0.9981969282205515,0.7423293918671368,5.168323275953247,6.266033888629073,0.037379052009457285,0.06800224458596257,2.184241166648774,0.2406799226919608
15,4.701211445186697,6.18538344081983,1.1778045884671804,-0.2727060669878257,0.9011568200314413,0.6823868410602185,5.175787949191131,6.519135429128393,0.06793704544339896,0.06487221178975182,2.3093358818884413,0.229636289032906
16,4.6711504585179675,6.281091432895215,1.251013470970523,-0.2620917889029015,0.8038933263510796,0.621164783494442,5.1828483542257295,6.786322702189393,0.09766543812028955,0.061001693320601,2.4358504852559313,0.26217504532387925
17,4.642297691325186,6.365849920545312,1.3172566541885986,-0.2511582610757494,0.7065226380936496,0.5585444730703383,5.18809785734607,6.900912737805318,0.1314900883121393,0.016270894184240735,-0.019678844218853735,0.20569491108535592
18,4.62193382777,6.369819665427998,1.355245939748435,-0.1490000045098396,-0.013188155967058572,0.22068886364645124,5.1886323840917585,6.900110673944165,0.13499986493382773,0.0010706514327779827,-0.002101434460277684,0.0008554411810469873
19,4.60967173383598,6.3688905580015085,1.371703777232614,-0.07081632734362919,-0.00380325555992427,0.08146508157871916,5.188676424814064,6.9000230263679265,0.13495951532136005,0.0001079248972271511,-9.532183114519498e-05,5.172570374919181e-05
20,4.606502246841488,6.3687781896295474,1.3749133877159532,-8.179657374222881e-06,2.6915814075597962e-06,1.1263959764667467e-05,5.188680865700036,6.900015239005659,0.13496309432313242,1.678731258926627e-05,-8.920759489129335e-05,1.0139160319972713e-05
