num_traj,data_id,shortest_distance,S_stick,S_engage,shortest_distance,S_stick,S_engage,shortest_distance,S_stick,S_engage,shortest_distance,S_stick,S_engage,shortest_distance,S_stick,S_engage,shortest_distance,S_stick,S_engage,shortest_distance,S_stick,S_engage,shortest_distance,S_stick,S_engage,shortest_distance,S_stick,S_engage,shortest_distance,S_stick,S_engage
1,6,9.938794382650011e-06,0.26410700680142407,0.9284782416579002,0.07906608677803675,0.0,0.0,9.892605076494347e-06,0.22384682943599468,0.682375991825275,1.532591381625732e-05,0.12693562770877223,0.43065989903110474,0.08611463095445482,0.0,0.0,0.08574100921744392,0.0,0.0,1.0112568211740159e-05,0.29521900080185803,0.9038890399316304,6.107892244333263e-05,0.23389852352680587,0.7038367547502975,9.739686918244592e-06,0.09806256117972084,0.4400678091444546,0.04995122775668873,0.0,0.0
1,7,9.523807484026908e-06,0.15587283400156823,0.6822466937855391,0.07394957444323481,0.0,0.0,9.967086856218347e-06,0.144126011769179,0.5515447998992211,1.1294386308449275e-05,0.11736961659193253,0.3678100017011193,0.0858327808859494,0.0,0.0,0.08593085034063837,0.0,0.0,8.93713310114595e-06,0.21262027869122307,0.9486977323970851,5.3733118741703944e-05,0.11925329022093378,0.4512194730469763,1.8985871486794078e-05,0.20326757975360948,0.5845380651745585,0.00575400597408963,0.0,0.0
1,8,0.00018843678339612339,0.6751482079116338,2.988722507737383,0.0917293287387334,0.0,0.0,0.004123892490801333,0.0,0.0,0.05672149373498945,0.0,0.0,0.07386469419168215,0.0,0.0,0.04778842295637526,0.0,0.0,0.00012772956522113198,0.0,0.0,6.620746798596564e-05,2.070569049181659,7.813051722863861,0.013705016122500779,0.0,0.0,0.01610553773283322,0.0,0.0
1,9,2.393935690600312e-05,0.3240967515660288,0.9187741584572958,0.0725313369522481,0.0,0.0,1.7193201645153394e-05,0.13440097800783687,0.5765627969188216,0.11518749860275727,0.0,0.0,0.05482493209837462,0.0,0.0,0.034260965646634785,0.0,0.0,2.5410656777710758e-05,0.35453332642335533,1.1090335006119,3.35106896917963e-05,2.8882873648937033,9.415454364663047,0.000360543016409537,0.0,0.0,0.011758121340891279,0.0,0.0
2,0,0.32487304398032424,0.39929767359245333,1.267646024485891,0.11307531586349118,0.0,0.0,0.3533618401229205,0.17946878679243072,0.6432202561701618,0.21374533481519287,0.0,0.0,0.39021096835146274,0.0,0.0,0.136885352769069,0.0,0.0,0.4310699959793727,0.4555145449161335,1.4763850589361425,0.30547636460219707,2.522950998435222,8.485536166134978,0.4318156660964224,0.0,0.0,0.2736892617115325,0.0,0.0
2,1,0.28848733465668713,0.0,0.0,0.07645744947164333,0.0,0.0,0.3174366902954301,0.0,0.0,0.1779489589337196,0.0,0.0,0.35427262539188736,0.0,0.0,0.10079082201917455,0.0,0.0,0.39481557040749554,0.0,0.0,0.26966696444600136,0.0,0.0,0.39630358109087815,0.0,0.0,0.23782638624863825,0.0,0.0
2,2,0.19360919268135285,0.0,0.0,9.560137839443703e-06,0.12381759606085987,0.3610988497289601,0.22292059692006133,0.0,0.0,0.08328446572353135,0.0,0.0,0.2595951612343238,0.0,0.0,0.0058000000005744064,0.0,0.0,0.29987845473541813,0.0,0.0,0.17532582827840754,0.0,0.0,0.3018886299167674,0.0,0.0,0.14364335349112453,0.0,0.0
2,3,0.06410927418844985,0.0,0.0,1.0065967496428898e-05,5.174681078182487,17.10330443467922,0.08997780418226443,0.0,0.0,4.165854970459249e-06,0.0,0.0,0.12755644166874103,0.0,0.0,1.0895311084047904e-05,0.03181526883316971,0.14235405721053168,0.17164005963366452,0.0,0.0,0.055832317443882326,0.0,0.0,0.16598046625215884,0.0,0.0,0.0043556810867372,0.0,0.0
2,4,1.4629254599046752e-05,0.09168548465390948,0.40634380527382363,1.0006508504349743e-05,0.09174204221972543,0.4116497202394687,0.0656712318125993,0.0,0.0,1.2358348407039002e-05,0.1683282063401587,0.7552527995148022,0.09187848669137015,0.0,0.0,1.0100667937347276e-05,0.11012880918180513,0.4923742038817976,0.08325857176497006,0.0,0.0,1.9082734595462023e-05,0.4457853820934827,1.212409827941868,0.09352598221282893,0.0,0.0,0.0002110828056138215,0.0,0.0
2,5,1.2862631954640265e-05,0.5132907282486097,1.4055502988761364,1.1495478630009129e-05,0.20461486050803857,0.5728277994119669,0.06044633213938731,0.0,0.0,9.965389110792927e-06,0.1187953593495465,0.5135604752511109,0.08956712714750562,0.0,0.0,1.1394710086686138e-05,0.09313077327226636,0.4177346452190932,0.07962784296100481,0.0,0.0,1.0679790902187182e-05,0.17655675873072524,0.7813539807798837,0.08429799014864302,0.0,0.0,1.6571098185260274e-05,0.15008095624032575,0.43554345362791963
2,6,1.10316527276892e-05,0.19667155471444905,0.6869060227326177,1.3375115379525727e-05,0.38904359347713485,1.3464303669432693,0.05048637057261282,0.0,0.0,1.0307413309655302e-05,0.12871625718768134,0.5551542744118867,0.08649912177187412,0.0,0.0,2.126391312285107e-05,0.20415882329033808,0.6098291653012209,0.07530998416664388,0.0,0.0,1.7707566210341323e-05,0.11409664059434554,0.41232851526252434,0.08297613153553786,0.0,0.0,1.2416685499956274e-05,0.12153299540413418,0.4076559992477728
2,7,1.3676852099329753e-05,0.12564470385281237,0.5250131593500166,1.6756300224780712e-05,0.2170103777844449,0.7257178394235924,0.03607563231478198,0.0,0.0,1.0637969685875633e-05,0.22976380509569372,0.795039779846691,0.08654733655976667,0.0,0.0,2.1432219960832664e-05,0.07623693246100051,0.3021272247860348,0.06933470397617089,0.0,0.0,2.259909432179903e-05,0.09758372530678514,0.412506899049669,0.08120496883186512,0.0,0.0,1.028200426125056e-05,0.07488023868906768,0.31817359907177617
2,8,0.0004200770392622816,0.2543578891473223,0.8905350813729974,0.006620470369735728,0.0,0.0,0.043509720302822685,0.0,0.0,4.931313987250531e-05,0.36480146637850996,1.0280801297962903,0.06167847741075082,0.0,0.0,0.009918927774984751,0.0,0.0,0.07714909506707116,0.0,0.0,0.009969695908664616,0.0,0.0,0.02239492063128872,0.0,0.0,0.0002809714777868132,2.030989160762723,7.14603893677769
2,9,0.0001531732016737233,0.0,0.0,1.691674666030868e-05,0.22669473688181382,0.7507429093330696,0.008407989605559826,0.0,0.0,6.488654023781558e-05,0.27094681844178875,0.7447395743778266,0.01226839098465788,0.0,0.0,0.058155176440476436,0.0,0.0,0.03183686578633907,0.0,0.0,0.001837467706058811,0.0,0.0,0.004371113722026503,0.0,0.0,3.2461566509642805e-05,1.6728860310309266,5.172660383152884
3,0,0.13953533327588175,0.7147208096942612,1.9576727175030701,0.1588674296842364,0.5857736361085091,1.6278177274163386,0.20984482258824677,0.5666950794531649,1.679811895393395,0.45626382529193477,0.7800009611048285,2.141193861381208,0.508652340525315,0.8775296995100654,2.363847196656724,0.32305952025227924,0.0,0.0,0.3834865919504526,0.0,0.0,0.42671383792265116,0.0,0.0,0.266146388816956,0.1910340939154134,0.5589809149217994,0.2594276035380399,0.0,0.0
3,1,0.09896104861484711,0.0,0.0,0.11713349643745143,0.0,0.0,0.1675230208436309,0.0,0.0,0.4150836902518192,0.0,0.0,0.4673519869709536,0.0,0.0,0.282224684284666,0.0,0.0,0.34301188748086614,0.0,0.0,0.38588420715783894,0.0,0.0,0.22496060723599356,0.0,0.0,0.21840372991429277,0.0,0.0
3,2,0.0019701582208618124,0.0,0.0,0.020010956408803363,0.0,0.0,0.0703319866011325,0.0,0.0,0.3180639865280672,0.0,0.0,0.3702625253701808,0.0,0.0,0.1851200160364421,0.0,0.0,0.24592304694821523,0.0,0.0,0.2887525824726134,0.0,0.0,0.12792950128583988,0.0,0.0,0.1213237203369393,0.0,0.0
3,3,0.000551214627253201,0.0,0.0,0.00014601975339207827,0.0,0.0,9.991792393193678e-06,0.09766882199510929,0.34859463619383185,0.18386474415149887,0.0,0.0,0.23529128285369735,0.0,0.0,0.07460552545664409,0.0,0.0,0.12081303760089548,0.0,0.0,0.1534072850662414,0.0,0.0,0.0007470122442955045,0.10577519573261421,0.2914497428074026,0.0001330796298814182,0.0,0.0
3,4,1.0159763153803703e-05,0.19348639086307365,0.6857605818823607,2.8002703388544604e-05,0.507698489730242,2.278172557920613,1.0138083328683397e-05,0.07499491140053559,0.3365264385470538,0.09159188255438643,0.0,0.0,0.12447300000440027,0.0,0.0,0.0310891855568257,0.0,0.0,0.08704310908345449,0.0,0.0,0.0981716474098675,0.0,0.0,1.0856427415026571e-05,0.11684218835433365,0.5241838679956894,1.414424615491365e-05,0.12220578335850515,0.5196951329846664
3,5,1.4892683035524422e-05,0.4041892901975878,1.2643367517075934,1.564367081499669e-05,0.07530888813416439,0.3378975653083142,1.1063106364453e-05,0.26843850940988934,1.1878955206301813,0.08570982413146926,0.0,0.0,0.0862073673474845,0.0,0.0,1.1277266955683781e-05,0.0811269866116907,0.33786863525811084,0.08557710337616854,0.0,0.0,0.08697684456642048,0.0,0.0,1.2279624393513703e-05,0.26151468775001724,0.7116508152638266,9.977075287789001e-06,0.1291777094892043,0.5192625730122961
3,6,1.761967060374499e-05,0.18808959752654958,0.5998362589790207,1.0805878214284745e-05,0.10101761064788001,0.371622760442379,1.858779773733387e-05,0.13160484281949883,0.4462182362312738,0.0836111549347677,0.0,0.0,0.08225205497035791,0.0,0.0,1.188731048414053e-05,0.23259915122176586,1.0392728693335096,0.0838544724102027,0.0,0.0,0.08574636093990161,0.0,0.0,1.1132414278375119e-05,0.15783240498608067,0.6509262743500495,9.843888048279804e-06,0.17483603499353112,0.5529055243577686
3,7,2.289849016190335e-05,0.14909181948263864,0.49983284035444475,1.0059081426648205e-05,0.08508153944557431,0.38062502442061,1.4774456612962763e-05,0.09458428199677064,0.42041176153721804,0.08048690579310895,0.0,0.0,0.080854184749332,0.0,0.0,1.027825934471053e-05,0.18394902316438477,0.5354031426828585,0.08204959532355349,0.0,0.0,0.08022556590005377,0.0,0.0,1.1798695829218258e-05,0.10904429053113751,0.4893489948087841,1.062583451242312e-05,0.20012934350633743,0.868177126366226
3,8,0.0116498683387895,0.0,0.0,0.011526186986495697,0.0,0.0,0.039073620358023024,0.0,0.0,0.08253215749851868,0.0,0.0,0.06519811630332183,0.0,0.0,0.0008429660880841104,0.0,0.0,0.07466499290324326,0.0,0.0,0.04665592365492511,0.0,0.0,0.0002024687443509198,0.500148856000605,1.6110898630684223,0.00031084220262778725,0.19313141483783156,0.8557908144663792
3,9,0.0029771794475771407,0.0,0.0,2.296975858036424e-05,0.0,0.0,0.030797435943853764,0.0,0.0,0.06477072093373168,0.0,0.0,0.029925129666651624,0.0,0.0,3.731215991874013e-05,0.0,0.0,0.04825802829315989,0.0,0.0,1.0004380725465244e-05,0.8368056026895012,3.534587581382506,0.00014332941282055108,0.08729637286696718,0.31253576253251064,1.626749601980974e-05,0.3146756645198202,0.9252054066458928
4,0,0.40496513762564096,0.0,0.0,0.4845165285198172,0.0,0.0,0.27377159483300306,0.0,0.0,0.3348791416780441,0.0,0.0,0.11881875233656902,0.0,0.0,0.17838671149075297,0.11625090085031128,0.4858669866781851,0.1188497135809804,0.0,0.0,0.4208252745820769,2.507048238392021,7.562786183488515,0.2623083219702827,0.22811787883308526,0.7736581688279544,0.21312298203770508,0.0,0.0
4,1,0.3632206798932998,0.0,0.0,0.4426259210386671,0.0,0.0,0.23191749458010483,0.0,0.0,0.292391349282903,0.0,0.0,0.07736161547190568,0.0,0.0,0.13661962937269373,0.0,0.0,0.07656354774999008,0.0,0.0,0.38057798332441667,0.0,0.0,0.21936630361730713,0.0,0.0,0.17085235242818847,0.0,0.0
4,2,0.2682438243889625,0.0,0.0,0.3477197298639824,0.0,0.0,0.13688754962961167,0.0,0.0,0.19749199127154582,0.0,0.0,8.442115710109876e-06,0.4499551914819766,1.5083285953109433,0.04165201425607088,0.0,0.0,5.693217231847024e-05,0.21255204305239903,0.5944413903808998,0.2855463840761886,0.0,0.0,0.1245099397715149,0.0,0.0,0.07593853260728947,0.0,0.0
4,3,0.14321541928974516,0.0,0.0,0.2296270742921402,0.0,0.0,0.027194113265177674,0.0,0.0,0.08936861757625404,0.0,0.0,1.0151437603051124e-05,0.13315840764894024,0.5971024743586575,2.441993970202434e-05,0.18518191894632363,0.5784939064427529,9.837376390517663e-06,0.23741805545926056,0.645968942608484,0.15534567020943418,0.0,0.0,0.06781193273972892,0.0,0.0,1.8862307013718694e-05,0.12766085267500174,0.5322694609330247
4,4,0.08734240795968105,0.0,0.0,0.16032799694855723,0.0,0.0,1.541009545666664e-05,0.2709136803122682,0.9456224093709794,0.07680313326362533,0.0,0.0,1.2264973974168691e-05,0.1990677258237927,0.8928067008377879,1.0263355387098649e-05,0.1082674959422799,0.48534569411347284,1.4363131784521419e-05,0.22412482680887125,0.9473079652654343,0.09782661497453349,0.0,0.0,0.018887347773446066,0.0,0.0,2.5760736148120486e-05,0.26763109150612,0.767694305186629
4,5,0.08359082236204018,0.0,0.0,0.1042283021380688,0.0,0.0,1.705182740588969e-05,0.2549736484989917,0.8027171565984569,0.057296552002707245,0.0,0.0,1.520360097962736e-05,0.09517078285320821,0.4196220445685417,1.1121245871676745e-05,0.1273517189015441,0.4258940914455922,1.9170575558987414e-05,0.17691562875275976,0.762149741450302,0.09208859466509763,0.0,0.0,1.4696217740353437e-05,0.09287615678844527,0.41383153803139555,2.440171524197112e-05,0.10733822051584542,0.47419382049862396
4,6,0.07758278363716684,0.0,0.0,0.0963551103849198,0.0,0.0,1.832556996197995e-05,0.07156384920764819,0.32060621827684427,0.024110896160339033,0.0,0.0,9.110211579688981e-06,0.5002489362239682,1.3650316912647305,1.3214095517951198e-05,0.24211267882460222,0.8512610493891958,2.0478459592850254e-05,0.09852198504585064,0.44015682127945166,0.07785744114432301,0.0,0.0,2.2020164939735524e-05,0.11859674310556823,0.33710974544905986,1.9765165262050407e-05,0.2639354563951081,0.7175100440206008
4,7,0.07362724480793686,0.0,0.0,0.08684113329729731,0.0,0.0,1.72102851886926e-05,0.20691739143959512,0.560300471958882,8.009537922528646e-06,0.02376569544393661,0.09221727000354289,1.0901735698640739e-05,0.13790049909653254,0.6188399199202892,1.743340066430285e-05,0.4592524957240224,1.3326235224781207,1.9146526233238272e-05,0.11820934379472817,0.40194551130274114,0.07000334717365556,0.0,0.0,1.2894421575636278e-05,0.04213930531543416,0.18321035915872846,9.35407657541882e-06,0.09573410544430379,0.4295754799338882
4,8,0.05956785738397311,0.0,0.0,0.08521615618729313,0.0,0.0,9.695876814556166e-05,2.280972313756604,8.637517787498236,0.047961182570897404,0.0,0.0,0.015545735291175007,0.0,0.0,0.0008568395846115384,0.3558609147095161,1.1111259981627102,0.027825945049460978,0.0,0.0,0.021230419828738377,0.0,0.0,0.05808142849786539,0.0,0.0,0.008749415420266705,0.0,0.0
4,9,0.020084764319554478,0.0,0.0,0.03222137852590732,0.0,0.0,5.345540882005454e-05,3.077273832131312,9.795746951537854,0.06586704402754302,0.0,0.0,0.008746655630822664,0.0,0.0,9.976800341525913e-05,0.0035983691985470153,0.01614755511284852,0.12596986683820688,0.0,0.0,0.007437541339299072,0.0,0.0,0.1424645685718602,0.0,0.0,0.0006918109647401346,0.007294916456148293,0.023112434691030387
5,0,0.371189945367161,0.37403125228776357,1.1136929231042496,0.21627235643245346,0.33980306078027334,0.9255198361915024,0.17243201365833405,0.0,0.0,0.1957282440474568,0.0,0.0,0.43502197047854063,0.2955088368118154,0.8310312035325752,0.40075742811068027,0.33522144683209043,0.9082605041166454,0.05725129477116697,0.0,0.0,0.11298133637670305,0.37850682883550163,1.0975101984866267,0.05020597680283312,0.0,0.0,0.3835242470208098,0.0,0.0
5,1,0.33346005580058885,0.0,0.0,0.17824435579047207,0.0,0.0,0.13640371736635198,0.0,0.0,0.15759002854989165,0.0,0.0,0.3969193694713321,0.0,0.0,0.3643406271395242,0.0,0.0,0.01619564197305024,0.0,0.0,0.07511171081886016,0.0,0.0,0.014113017970061582,0.0,0.0,0.343447271147433,0.0,0.0
5,2,0.2517485695260368,0.0,0.0,0.09947586222791405,0.0,0.0,0.08965527382134442,0.0,0.0,0.07361663733897933,0.0,0.0,0.31334424614642364,0.0,0.0,0.2836399736456182,0.0,0.0,1.0072957333623954e-05,0.1454532036986022,0.48921008703508545,0.00011461844580209262,1.1979987651617892,3.4931006257346473,3.575488265205319e-05,0.0,0.0,0.257645958514818,0.0,0.0
5,3,0.18109425900572518,0.0,0.0,0.09961473672295261,0.0,0.0,0.0730172290584412,0.0,0.0,3.2359164610614175e-05,0.16854578485923347,0.507887323808226,0.2050498117668974,0.0,0.0,0.18658700452179017,0.0,0.0,1.0267374216573687e-05,0.14364076353592498,0.5093884423370533,2.2257071286816352e-05,0.5402890473682297,1.50026445817865,1.6470010282737132e-05,0.23740754100541028,0.7814921384868758,0.1411168351976598,0.0,0.0
5,4,0.13384830534961725,0.0,0.0,0.10024161430220918,0.0,0.0,2.870766209173262e-05,7.927819594507068,24.035224667709105,1.0390952769541159e-05,0.013338922486757013,0.05977166523194272,0.09166250945030822,0.0,0.0,0.08685616237521429,0.0,0.0,1.0055863282178195e-05,0.096629455030479,0.4094834974152445,0.0003220215324000715,0.0,0.0,0.00016662357358772015,0.0,0.0,0.094745315895416,0.0,0.0
5,5,0.09254245102729569,0.0,0.0,0.0999335139793885,0.0,0.0,1.7711327378169296e-05,0.1254330246836686,0.49842813712596634,1.3076326789313862e-05,0.018514527931417352,0.08194008834081719,0.06642447032674978,0.0,0.0,0.0767938273802676,0.0,0.0,1.189507178012085e-05,0.19798598445987145,0.6508043357657186,1.535234476963856e-05,0.2318319454339926,0.8824387094933638,9.819579453880964e-06,0.0910358290416639,0.40650341548975893,0.07902658321671464,0.0,0.0
5,6,0.0889149306665557,0.0,0.0,0.09972382944163638,0.0,0.0,1.442867932917181e-05,0.1306318279109194,0.5857234664871888,3.749144050962292e-05,0.11617774425998213,0.4618861794737654,0.028126396395019175,0.0,0.0,0.06426774067520317,0.0,0.0,9.880976662521089e-06,0.12613664752726023,0.45554280774022726,2.6068204588307425e-06,0.186514734904234,0.8361118977727399,4.8042529546336214e-06,0.2137376611398252,0.9320383315255378,0.022045544827005333,0.0,0.0
5,7,0.08125342200492947,0.0,0.0,0.09741579917621036,0.0,0.0,4.836847581154653e-05,0.09430865485070003,0.41009259194322323,1.3504009297388297e-05,0.13178304111385689,0.3554379483738803,1.0271393533108187e-05,0.07549184026793251,0.3378920635947965,0.04851118997573443,0.0,0.0,1.0057177001310068e-05,0.09286810689170605,0.35376720059326167,1.1274186686000362e-05,0.29780977124738767,0.8475248164551978,1.2040115088947441e-05,0.3795927383271924,1.2092633509391129,1.1047980128192828e-05,0.14236988118141403,0.5295051822641004
5,8,0.1174628547021889,0.0,0.0,0.09604141652567998,0.0,0.0,0.05812168222775087,0.0,0.0,0.04963688980420425,0.0,0.0,0.06286353156465453,0.0,0.0,0.04858758339755726,0.0,0.0,0.02802882374005701,0.0,0.0,0.000573864590631695,5.762128356189452,20.76001571827757,0.024324792994750575,0.0,0.0,0.0006480779318895341,0.0,0.0
5,9,0.11294690187475065,0.0,0.0,0.09612235713734463,0.0,0.0,0.17287068875891518,0.0,0.0,0.04247881988860045,0.0,0.0,0.06145454536269264,0.0,0.0,0.11573992240108533,0.0,0.0,0.02348597316330142,0.0,0.0,0.0002779198995768417,0.1163033514508659,0.5216902448189799,0.006310116593088645,0.0,0.0,1.916188271930042e-05,1.9349182039828614,7.523523604970183
6,0,0.3112137132085082,0.0,0.0,0.3920599155427378,0.0,0.0,0.11627126455192371,0.0,0.0,0.27162648660848365,0.0,0.0,0.1138073664355641,0.0,0.0,0.05470173323619132,0.0,0.0,0.19974224741188373,0.0,0.0,0.05747196406580546,1.3537429193263542,5.555202142994726,0.4251341249040509,0.0,0.0,0.4261777746471862,2.772201712529968,9.81215627482292
6,1,0.27147856202427123,0.0,0.0,0.3500572803846886,0.0,0.0,0.07472677732040114,0.0,0.0,0.22796582879875738,0.0,0.0,0.07013457865328335,0.0,0.0,0.012118246700902483,0.0,0.0,0.15750507462124425,0.0,0.0,0.01681120258497018,0.0,0.0,0.38402883367209534,0.0,0.0,0.38363912587668436,0.0,0.0
6,2,0.18465612845875187,0.0,0.0,0.2647678567354313,0.0,0.0,1.0174395725657004e-05,0.13472465844167386,0.4081887112940485,0.14359339469292018,0.0,0.0,1.0959153332120434e-05,0.12812905849781758,0.34926735108672874,8.213324302306656e-06,0.114953567595394,0.5149479035517208,0.08425093625403565,0.0,0.0,1.0551532222835012e-05,0.0929820216080773,0.39375164853875455,0.29803010895735454,0.0,0.0,0.29918804578313923,0.0,0.0
