data_id,trial,plan_iters,plan_time,best_cost,success_metric,maneuverability_metric
0,0,500,10000,9.193198208603516,0.0,0.8243027329400949
0,0,500,10000,inf,0.11135828185566762,0.0
0,0,500,10000,inf,0.4464703781086759,0.0
0,0,500,10000,inf,0.48306741052642904,0.002431722586767604
0,0,500,10000,inf,0.6314124976648651,0.007605941539470251
0,0,500,10000,inf,0.6808105930901938,0.0
0,0,500,10000,inf,0.8550746323984215,0.012813691942571093
0,0,500,10000,inf,0.7350041216587202,0.0
0,0,500,10000,11.102291205528495,0.7020082586034627,0.0
0,0,500,10000,inf,0.615355629537978,0.0
1,0,500,10000,inf,0.0007383315758916927,0.8942062540481932
1,0,500,10000,inf,0.004777924174229587,0.0020851347187584857
1,0,500,10000,inf,0.009050907600009699,0.001456192993421146
1,0,500,10000,inf,0.018237741121332335,0.0
1,0,500,10000,inf,0.0035654733960045334,0.0
1,0,500,10000,inf,0.0001621040955234985,0.010438557574992013
1,0,500,10000,inf,0.0014776958367005634,0.1216376521481407
1,0,500,10000,inf,0.0,0.07845073377841161
1,0,500,10000,inf,0.0,0.0
1,0,500,10000,inf,4.901090693660664e-06,0.0
2,0,500,10000,inf,0.09292548718409742,0.5530669782696848
2,0,500,10000,inf,0.13072876275367823,0.0
2,0,500,10000,inf,0.5587832629471052,0.0
2,0,500,10000,inf,0.7055235755907338,0.0
2,0,500,10000,inf,0.8635004329501005,0.0
2,0,500,10000,inf,0.6666455152347266,0.012616923324409224
2,0,500,10000,inf,0.34251637511700384,0.3310741054664248
2,0,500,10000,10.728467574975964,0.614462066000838,0.0
2,0,500,10000,inf,0.4688839656597973,0.0019007475534925655
2,0,500,10000,9.552381378082305,0.5844043314844116,0.2601508746038651
3,0,500,10000,inf,1.346742182290279e-05,0.8960448050466568
3,0,500,10000,inf,0.025945745956928015,0.0
3,0,500,10000,inf,0.008222895728649229,0.0
3,0,500,10000,inf,0.014349706205904535,0.030435336838261162
3,0,500,10000,inf,0.009941514968572951,0.0
3,0,500,10000,inf,0.0027859829576048377,0.08349077204727062
3,0,500,10000,inf,0.0009007920894200488,0.36410726178155306
3,0,500,10000,inf,0.0,0.08040762499302045
3,0,500,10000,inf,0.0,0.0
3,0,500,10000,inf,0.00849630217995261,0.062962974491381
