n_episode,n_iteration,xo,yo,thetao,vxo,vyo,omegao,xg,yg,thetag,vxg,vyg,omegag
0,0,5.245803356170654,6.483573913574219,1.8799222707748413,0.0,0.0,0.0,5.857405662536621,6.483573913574219,0.0,-0.00566432811319828,0.0,0.0
0,1,5.245810508728027,6.483573913574219,1.8799329996109009,1.7117949028033763e-05,-1.7897130533128802e-07,2.6944357159663923e-05,5.7656474113464355,6.3558783531188965,-0.009298350661993027,-0.4510493278503418,-0.6298490166664124,-0.05975876748561859
0,2,5.245816707611084,6.483573913574219,1.8799424171447754,1.739145773171913e-05,-1.0148001194920653e-07,2.6945210265694186e-05,5.7024006843566895,6.256174564361572,-0.0450446680188179,0.04927302896976471,0.04326539486646652,0.003918856382369995
0,3,5.245113372802734,6.483278751373291,1.8773391246795654,-0.09888175129890442,-0.04104265943169594,-0.3611961305141449,5.672271728515625,6.127552509307861,-0.06020006164908409,-0.1410578340291977,-0.650365948677063,-0.09742368012666702
0,4,5.054615497589111,6.429408550262451,1.3596078157424927,-0.8291696906089783,-0.15620864927768707,-2.085747241973877,5.2459235191345215,5.890549659729004,-0.14034079015254974,-1.9539623260498047,-0.5715696811676025,-0.32600513100624084
0,5,4.7012619972229,6.416111946105957,0.5894455909729004,-0.9313223958015442,0.14536042511463165,-1.9975321292877197,4.4970011711120605,5.91862154006958,-0.3105959892272949,-1.787485957145691,0.6444993615150452,-0.5093313455581665
0,6,4.380366802215576,6.508900165557861,-0.09093369543552399,-0.6470924615859985,0.45730486512184143,-1.7733310461044312,4.117427825927734,6.2324538230896,-0.469219446182251,-0.16567228734493256,0.8390389680862427,-0.179141566157341
0,7,4.174688339233398,6.674750804901123,-0.6196419596672058,-0.3919072449207306,0.355558842420578,-0.8562287092208862,4.130175590515137,6.255037307739258,-0.5115355849266052,0.17746375501155853,-0.5491619110107422,-0.15529747307300568
0,8,4.099322319030762,6.816893100738525,-0.6702263951301575,0.11577785760164261,0.5070512294769287,0.8176670074462891,4.200033187866211,6.354171276092529,-0.5948348641395569,0.16829420626163483,0.8557026982307434,-0.23286846280097961
0,9,4.133859634399414,6.966569900512695,-0.44723907113075256,0.03494298830628395,0.24338489770889282,0.3289623558521271,4.190496921539307,6.546632289886475,-0.632574200630188,-0.15691258013248444,0.12655076384544373,-0.10975037515163422
0,10,4.1380815505981445,7.006243705749512,-0.3945847451686859,-1.9654928564705187e-06,-8.321502718899865e-06,2.834867700585164e-06,4.084466934204102,6.615346908569336,-0.6457383036613464,-0.3700089156627655,0.2163587063550949,-0.08676701039075851
0,11,4.138081073760986,7.006241321563721,-0.39458388090133667,-1.7546252593092504e-06,-7.846547305234708e-06,2.834934321072069e-06,4.307148456573486,6.488420486450195,-0.6550393104553223,1.380898118019104,-0.7981269359588623,-0.06802649050951004
0,12,4.13808012008667,7.006237983703613,-0.39458274841308594,-1.7500594822195126e-06,-7.83855557529023e-06,2.8349668355076574e-06,4.5746965408325195,6.465066432952881,-0.6724634766578674,0.011854944750666618,0.5673036575317383,-0.022906595841050148
0,13,4.165710926055908,7.205738544464111,0.10274767875671387,0.03664325177669525,1.4111313819885254,2.5122647285461426,4.318880558013916,6.9219279289245605,-0.7872650027275085,-1.2254607677459717,1.6033281087875366,-0.7046433687210083
0,14,4.0606913566589355,8.027188301086426,0.9332928657531738,-0.3807496130466461,2.11295485496521,1.6974647045135498,4.135044097900391,7.620175838470459,-1.1705902814865112,0.21235477924346924,2.0105018615722656,-0.9936376810073853
0,15,3.8924202919006348,8.372419357299805,1.102210283279419,-0.5120292901992798,0.07344891875982285,-0.5715469121932983,4.120561599731445,8.160655975341797,-1.4392611980438232,-0.23448362946510315,0.6912451982498169,-0.316100150346756
0,16,3.642742156982422,8.408845901489258,0.8856717348098755,-0.7532139420509338,0.07634083926677704,-0.3445205092430115,4.068819046020508,8.456636428833008,-1.4899933338165283,-0.03760618716478348,0.7656611204147339,0.08039414882659912
0,17,3.411017894744873,8.431927680969238,0.7746937870979309,-0.40894681215286255,0.04181693494319916,-0.20413841307163239,4.212488174438477,8.706745147705078,-1.3880810737609863,0.7013942003250122,0.5127950310707092,0.4192904829978943
0,18,3.3169755935668945,8.442520141601562,0.7262107729911804,-0.06514619290828705,0.009897567331790924,-0.03832463547587395,4.307100772857666,8.899998664855957,-1.2697837352752686,-0.10953604429960251,0.00017227425996679813,-0.34050261974334717
0,19,3.31462025642395,8.442924499511719,0.7246847152709961,2.5167499188682996e-05,-2.4102804673020728e-05,2.552740988903679e-05,3.979414224624634,8.831877708435059,-1.3711007833480835,-1.5139377117156982,-0.33137446641921997,-0.2517438530921936
0,20,3.1568236351013184,8.326812744140625,0.6630765795707703,-0.32965147495269775,-0.24466772377490997,-0.08016800135374069,3.765507698059082,8.89998722076416,-1.5655405521392822,0.14683277904987335,0.0005015317001380026,0.718882143497467
0,21,3.0348594188690186,8.232587814331055,0.7292697429656982,-0.8626548051834106,-0.682654082775116,1.3141250610351562,3.4312081336975098,8.839690208435059,-1.393349528312683,-1.6186511516571045,-0.19102101027965546,0.36304745078086853
0,22,2.731476068496704,8.004551887512207,1.1046404838562012,-0.6642152070999146,-0.4473034739494324,0.6245715618133545,2.896090269088745,8.901793479919434,-1.6525429487228394,-1.0153857469558716,0.00044250860810279846,-2.524780035018921
0,23,2.504054069519043,7.879351615905762,1.2642391920089722,-0.46742957830429077,-0.18388168513774872,0.2180047184228897,2.3434014320373535,8.817939758300781,-2.488384246826172,-1.7403526306152344,-0.3884923756122589,-1.7812178134918213
