n_episode,n_iteration,n_sample,n_horizon,xo,yo,vxo,vyo,xg,yg,thetag,vxg,vyg,omegag
51,11,0,4,7.449632167816162,5.616533279418945,8.389408111572266,2.0859339237213135,7.619593143463135,6.245974540710449,-0.629223108291626,9.01976203918457,2.123690366744995,0.7227600812911987
51,11,0,5,8.760113716125488,5.965174198150635,9.050925254821777,2.5221269130706787,9.042900085449219,6.582844257354736,-0.49461665749549866,9.904280662536621,2.343494415283203,1.0695383548736572
51,12,0,0,4.227444648742676,5.016334056854248,5.719339370727539,0.6641340255737305,4.193578243255615,5.545933723449707,-0.7528859972953796,5.934761047363281,0.8625347018241882,-0.12955397367477417
51,12,0,1,5.171144962310791,5.138415813446045,6.789975643157959,1.002124309539795,5.165041446685791,5.695523262023926,-0.7562355995178223,6.9938645362854,1.1207655668258667,0.07359901070594788
51,12,0,2,6.261542797088623,5.32503604888916,7.708364009857178,1.4800745248794556,6.284929275512695,5.8950934410095215,-0.7291977405548096,7.908863067626953,1.5238038301467896,0.28057345747947693
51,12,0,3,7.488123416900635,5.579248428344727,8.61629581451416,1.881382942199707,7.553417682647705,6.151792049407959,-0.6664111614227295,8.962800979614258,1.8788310289382935,0.5518112182617188
51,12,0,4,8.844267845153809,5.889836311340332,9.428257942199707,2.2369163036346436,8.971320152282715,6.4530463218688965,-0.5593756437301636,9.894278526306152,2.114738941192627,0.8679671287536621
51,13,0,0,5.140252590179443,5.17207670211792,6.581443786621094,1.2272584438323975,5.145385265350342,5.738328456878662,-0.7561796307563782,6.7789788246154785,1.407131314277649,0.09698674082756042
51,13,0,1,6.201099872589111,5.390265464782715,7.545592308044434,1.6485306024551392,6.239805221557617,5.969104766845703,-0.7203668355941772,7.776879787445068,1.65867280960083,0.37894824147224426
51,13,0,2,7.397572040557861,5.675426959991455,8.372726440429688,2.124513864517212,7.476146697998047,6.246667861938477,-0.6432258486747742,8.668632507324219,2.0212719440460205,0.6422703862190247
51,13,0,3,8.710741996765137,6.025656700134277,9.094165802001953,2.5230352878570557,8.833860397338867,6.571286201477051,-0.528110146522522,9.391228675842285,2.28560209274292,0.8829818367958069
51,14,0,0,6.216447830200195,5.374459743499756,7.530643463134766,1.6696338653564453,6.2688140869140625,5.965416431427002,-0.7210224866867065,7.860438823699951,1.7605292797088623,0.3830946385860443
51,14,0,1,7.417810440063477,5.653024196624756,8.461322784423828,2.005622625350952,7.532586097717285,6.250205039978027,-0.6427286267280579,8.942622184753418,2.017298936843872,0.6600674986839294
51,14,0,2,8.75576400756836,5.96909236907959,9.33780574798584,2.1845757961273193,8.94715690612793,6.551384449005127,-0.52077317237854,9.861289978027344,1.9810571670532227,0.9611623883247375
51,15,0,0,7.415439605712891,5.657362937927246,8.366753578186035,2.1367249488830566,7.525175094604492,6.254573822021484,-0.6485085487365723,8.727265357971191,2.060992956161499,0.6357500553131104
51,15,0,1,8.7294282913208,6.0080180168151855,9.112238883972168,2.512655258178711,8.900717735290527,6.585294246673584,-0.5334104895591736,9.566849708557129,2.325410842895508,0.8913697004318237
52,0,0,0,8.736335754394531,4.123910903930664,-0.0012901999289169908,-0.08282049000263214,8.750508308410645,4.533865451812744,0.002612647134810686,0.18257123231887817,-0.08373677730560303,0.03537571057677269
52,0,0,1,8.735538482666016,4.108307361602783,-0.011439891532063484,-0.10874854028224945,8.775270462036133,4.5177388191223145,0.013220901601016521,0.1459466516971588,-0.13147097826004028,0.10631897300481796
52,0,0,2,8.731685638427734,4.0890398025512695,-0.04363076016306877,-0.14617502689361572,8.793229103088379,4.496829509735107,0.031254347413778305,0.09059856086969376,-0.14681103825569153,0.13505615293979645
52,0,0,3,8.720447540283203,4.055359363555908,-0.10946308821439743,-0.29369375109672546,8.814043045043945,4.460195064544678,0.051135215908288956,0.1789538562297821,-0.3371438682079315,0.13278712332248688
52,0,0,4,8.69748592376709,4.010977268218994,-0.19939181208610535,-0.2935333251953125,8.83309268951416,4.41143274307251,0.07258620113134384,0.07283621281385422,-0.31371715664863586,0.15637458860874176
52,0,0,5,8.658992767333984,3.9745912551879883,-0.31949383020401,-0.2189631164073944,8.840185165405273,4.367483139038086,0.10179128497838974,0.016624493524432182,-0.27061572670936584,0.2359691858291626
52,0,0,6,8.598531723022461,3.945991039276123,-0.49537956714630127,-0.18890294432640076,8.827133178710938,4.326205253601074,0.14497119188308716,-0.1949828863143921,-0.2754097580909729,0.3422653079032898
52,0,0,7,8.506485939025879,3.923309803009033,-0.7443093061447144,-0.13869692385196686,8.779341697692871,4.2841315269470215,0.2073061317205429,-0.44992733001708984,-0.2801596224308014,0.489448606967926
52,0,0,8,8.367532730102539,3.8990564346313477,-1.127560019493103,-0.20437298715114594,8.66225528717041,4.237607002258301,0.2942468225955963,-1.1139031648635864,-0.32657575607299805,0.6663240194320679
52,0,0,9,8.166563987731934,3.8883299827575684,-1.5632888078689575,0.057372454553842545,8.463567733764648,4.207466125488281,0.4023393392562866,-1.5450429916381836,-0.07409734278917313,0.7689223289489746
52,0,0,10,7.882748603820801,3.9058749675750732,-2.2316994667053223,0.18268591165542603,8.178317070007324,4.2085041999816895,0.5245047211647034,-2.2645263671875,0.09819182753562927,0.8528092503547668
52,0,0,11,7.491086483001709,3.9572644233703613,-2.9783284664154053,0.5324048399925232,7.779521942138672,4.251509189605713,0.658252477645874,-3.0566442012786865,0.4799583852291107,0.9219252467155457
