num_traj,data_id,shortest_distance,S_stick,S_engage
0,0,0.05356904642852812,0.0,0.0
0,1,0.00017922929976667447,-0.3776316337298473,0.0
0,2,9.307353756732772e-06,2.1866453961511696,8.390338995320775
0,3,0.00014603023328639287,-0.01668461211757845,0.0
0,4,9.225480741842675e-06,-0.2258310391168315,0.0
0,5,9.332885879723136e-06,0.3120723539598923,1.998045184377218
0,6,8.60857445704958e-06,0.0851863461279598,1.0279008484898364
0,7,3.8900421229809793e-07,-0.07003691100589367,1.6331668730358462
0,8,0.0030872123602783998,1.9703116803264793,8.926936659221655
0,9,0.5303474153707352,0.0,0.0
1,0,0.07211947973026801,0.0,0.0
1,1,0.012175281731850392,-0.04677087021286628,0.0
1,2,0.00011733316308956315,-0.22168073268873198,0.0
1,3,7.620565611189635e-06,0.08775543667472606,2.577096397748128
1,4,9.102977661940735e-06,0.33673707389547697,1.4841929102096647
1,5,3.6783270378609837e-06,0.2684209079534881,1.0268788109704035
1,6,0.0023773521202624546,4.4785203975114,24.867063734638826
1,7,0.09983780974043696,0.0,0.0
1,8,0.34527050614363924,-0.29520459235795543,0.0
1,9,0.5639147674106452,-0.13492420928439267,0.0
2,0,0.031204610870758702,0.0,0.0
2,1,1.0032108706566799e-05,1.0288104043693327,3.6119559992679933
2,2,9.884694356151684e-07,-0.03229005952568702,0.0
2,3,1.0422960579512108e-05,0.7596935731796339,3.6321297581317715
2,4,8.65838200132663e-06,-0.08792904396506933,1.196255327687958
2,5,0.0013506392445217536,7.202254295559921,32.515092527994334
2,6,0.16611989175874614,-0.438254289684018,0.0
2,7,0.4290692286759356,0.0,0.0
2,8,0.6207163823449714,0.0,0.0
2,9,0.7111129841365624,-0.028800699207741077,0.0
3,0,0.012391626598666342,-0.1179883827073591,0.0
3,1,0.000297018369961736,-0.15487857259748689,0.0
3,2,2.4710690858886204e-05,0.10179127360866853,0.462764723854473
3,3,2.1178861407977042e-05,0.0,0.0
3,4,1.684611709756147e-05,0.1014447901965187,1.323446373306462
3,5,0.0008839735060000911,0.2836591659687847,1.2895747440294927
3,6,0.0008389857368085558,0.0,0.0
3,7,0.21694661273677587,0.0,0.0
3,8,0.46046613421868793,-0.2120163905219251,0.0
3,9,0.687898109215322,0.0,0.0
4,0,0.05468464944400433,0.0,0.0
4,1,0.0021363970322910266,-0.47072802048221524,0.0
4,2,3.548914287031635e-05,0.0,0.0
4,3,1.0525503076825508e-05,1.0391783678474031,4.832951535278824
4,4,0.0001461848926859345,-0.18687443362306394,0.0
4,5,2.6139407374810654e-05,0.37742088658031053,1.7552875518598732
4,6,3.890232240794879e-05,-0.28745469209921903,0.0
4,7,0.006713503367260935,0.0,0.0
4,8,0.02958891409797166,0.0,0.0
4,9,0.1185779126823915,0.0,0.0
5,0,0.05591140303802784,0.0,0.0
5,1,9.410333321172304e-06,2.621194235453807,10.334278289311275
5,2,5.557550647763706e-06,0.0,0.0
5,3,1.54515641373562e-05,0.23976940505235986,2.0384108716227507
5,4,9.683280254341764e-06,0.1296229319524332,0.6738941806700421
5,5,0.0017847189647039947,0.7878080573956524,2.59725311794404
5,6,6.05376477828506e-05,3.25014804490986,12.974336148703443
5,7,5.9876298592667194e-05,1.7573182985302855,9.15763765885611
5,8,6.434998647301783e-05,3.3891173118928775,12.550194031264198
5,9,6.601125112212352e-05,3.1227529873353306,10.749791208919733
6,0,0.03261237290941412,3.2530040769257558,13.18455420269084
6,1,1.9226811785161036e-05,1.4531972687348138,5.325364475185619
6,2,4.1385658951807614e-05,-0.0833401275638526,0.0
6,3,1.3565802220008521e-05,-0.042373092784614194,0.2664003150625173
6,4,0.0009487766066637198,1.6052221598197918,6.194090199528662
6,5,0.004552653437611515,-0.1648553741678809,0.0
6,6,0.07048002892882432,-0.2717707467920239,0.0
6,7,0.1373517112894897,-0.1194504473199966,0.0
6,8,0.15914926032179996,0.0,0.0
6,9,0.1597786222875521,-0.3952148509792409,0.0
7,0,0.0757392524981258,0.0,0.0
7,1,0.01836983595867836,0.0,0.0
7,2,1.6620861281507865e-05,2.5444148594136777,8.11007485798735
7,3,0.00011857145377353402,-0.35506872049699073,0.0
7,4,7.988036949115214e-06,0.6161468988503972,2.001069662246641
7,5,2.3955415359734973e-05,1.2475910544802056,6.091707592758071
7,6,0.00028311615791246547,0.667743577343367,1.867325430833674
7,7,0.08889424589344795,0.0,0.0
7,8,0.23705299904721033,-0.14203208225886807,0.0
7,9,0.23723013141939026,0.0,0.0
8,0,0.04511821712913407,0.0,0.0
8,1,0.00013098549853252022,0.0,0.0
8,2,1.1901706674408888e-05,0.5064083283029798,1.5085742937971804
8,3,1.1738575517613694e-05,0.8240189556927549,5.462332218917728
8,4,9.938342398953154e-06,0.8624170118881239,2.569112832381011
8,5,8.853114541742391e-06,0.1388078757480618,2.096611269116598
8,6,6.173745163625247e-06,0.6840684814735718,2.0664136781471574
8,7,3.580453788938296e-05,1.3152042606161258,4.1160583050399335
8,8,0.003660688869132304,-0.3997586683821159,0.0
8,9,0.08706980545269805,-0.3176421010711636,0.0
9,0,0.08093130313330724,-0.1435720659894836,0.0
9,1,0.019851201881189273,0.0,0.0
9,2,1.0588199458544239e-05,0.6041471991165244,1.763131291685126
9,3,0.00016596116012092095,-0.34587896993085454,0.0
9,4,5.053761830131394e-06,0.08588980359851728,1.6644218924115952
9,5,0.0013924307960265442,2.2988214172548287,9.858478531003126
9,6,0.09264965119276437,0.0,0.0
9,7,0.4998381824500215,0.0,0.0
9,8,0.7424164307309016,0.0,0.0
9,9,0.8563791190262092,0.0,0.0
10,0,0.05344029354141898,0.0,0.0
10,1,1.0662879515518172e-05,0.2979843427837229,2.6917531651239845
10,2,3.3820396108425626e-05,0.0,0.0
10,3,1.0814603461904928e-05,0.24985400683893932,1.3680253359514745
10,4,1.0819868688487379e-05,0.9541416027131375,5.242166833834984
10,5,1.1084063490436068e-05,0.1723033153026111,1.9816416106174335
10,6,0.0001354598085787321,1.097360006028143,3.6480491588897137
10,7,3.1090570152772504e-05,3.1253778152977514,12.754665612089461
10,8,4.5983756553146665e-05,3.526464609653657,12.557852251909685
10,9,4.4821912821456894e-05,3.289556286751817,12.881048152040815
11,0,0.054296200998331184,3.6019135860075906,10.86250705346282
11,1,9.829984161497946e-06,1.1903797132183693,5.021704113994727
11,2,1.4534671425806689e-05,-0.37407788747689485,0.3598902901576137
11,3,1.482943180636675e-05,0.8139614811426615,2.4398049084186604
11,4,0.00017591713744007466,-0.01282891808464308,0.0
11,5,9.696020501731584e-06,0.18308816525785906,1.496800413803585
11,6,4.835800363451371e-06,0.47876613418865394,1.4350752354255139
11,7,8.54277026382769e-06,0.2898049613687849,0.868674481056574
11,8,0.0004375281228004569,0.0,0.0
11,9,0.005894925051936868,0.0,0.0
12,0,0.0815294286205596,0.0,0.0
12,1,0.03530447155518246,-0.14878369448176612,0.0
12,2,1.6754243614860224e-05,-0.13071547814289974,0.0
12,3,6.876215670786656e-06,0.9295880462567225,3.2719889636668444
12,4,2.6846559433949052e-06,1.4051791165534349,7.719881580990178
12,5,0.00044570383976229907,1.7614083261732,8.497175355342039
12,6,0.029464919089157156,-0.035642872855375436,0.0
12,7,0.4953783136334222,-0.029091649186382493,0.0
12,8,0.8719915911595406,-0.28495089083775993,0.0
12,9,1.1555039269310288,-0.17493049330488133,0.0
13,0,0.06165263420696014,-0.04067368338752766,0.0
13,1,1.6063285561821394e-05,-0.3215539811300439,0.11105384326186435
13,2,7.784585909443457e-06,-0.19574088612668464,0.0
13,3,1.3389670358462149e-05,0.8760823272067809,3.73436045198169
13,4,9.241843218331566e-06,0.5515697666414134,1.6500834062772687
13,5,5.70314297088077e-06,-0.02415457329563787,0.9822691032873431
13,6,0.00014069191501417925,-0.13260144878371358,0.0
13,7,0.0018232559822328094,-0.3612746675459574,0.0
13,8,0.03144765542846571,-0.038892378770221524,0.0
13,9,0.03274996184141193,-0.16181489724996512,0.0
14,0,0.058189784222744276,-0.03737308789585303,0.0
14,1,0.006717290351419886,-0.2844917476906692,0.0
14,2,9.985658595836255e-06,0.2273080941276605,2.2005640692243036
14,3,1.0154970484178405e-05,0.10065437815719355,0.3065645597411701
14,4,1.0135880075588403e-05,0.2293975496011208,1.9099053142906364
14,5,9.236103072031275e-06,-0.21308974536411665,0.5143588303204515
14,6,1.002743886609857e-05,0.39595464103528744,2.275927379395266
14,7,6.160324433804084e-06,0.0069344039039428845,1.7279536120379198
14,8,0.0016117249811499735,3.3978371194647994,17.851168522433362
14,9,0.00017354015204277574,0.0,0.0
15,0,0.05489886811316668,0.0,0.0
15,1,9.95390305225558e-06,0.5741422692805669,4.0498356415389445
15,2,7.5807028908598e-06,-0.32528920726252897,0.0
15,3,1.1618106585723327e-05,0.0,0.0
15,4,1.023451299246092e-05,0.18585830853189278,1.7659964053338062
15,5,9.521582216722754e-06,0.078115525481667,1.8252002509392575
15,6,7.374797865893365e-06,0.2669337196257746,1.8570003599880478
15,7,0.004889399204557998,-0.32868557156925227,0.0
15,8,1.1419713409069585e-05,0.7705759977656863,3.8827908788686014
15,9,1.0326015075870035e-05,1.488838189710484,6.090143615572721
16,0,0.03855653489374271,1.156267048900276,5.698386328426613
16,1,8.135926130288499e-05,-0.18534070089044094,0.0
16,2,3.425089324178322e-05,-0.379891260042406,0.0
16,3,1.5153065290723419e-05,0.7017980073841086,3.76268384042644
16,4,0.00025909274340323534,-0.44658312611276035,0.0
16,5,9.915873481392741e-05,0.0,0.0
16,6,0.00011966040192506833,-0.20262817283343423,0.0
16,7,0.011096678310063866,0.0,0.0
16,8,0.10623549302227979,-0.4074030691513213,0.0
16,9,0.24200497940054017,0.0,0.0
17,0,0.055910392976752335,0.0,0.0
17,1,4.1416929070486564e-05,-0.16547600398089538,0.0
17,2,9.744011944839247e-06,-0.17716439204583773,1.4429164609418517
17,3,9.637093482652596e-06,1.5826357755301261,5.8582120130838025
17,4,9.267067393510167e-06,0.05516368267774707,1.587245166421914
17,5,5.507877074645163e-06,-0.07279869481727484,1.6824512338866862
17,6,5.720522194117616e-06,-0.0376212816747645,1.6454960648449592
17,7,1.592083567305404e-06,0.17083703621691806,1.1248054388189488
17,8,1.9623068506430724e-05,-0.18973551781138984,0.41266413588369244
17,9,0.013740155234981354,-0.38494847973207563,0.0
18,0,0.06537731682282691,-0.16217435198294536,0.0
18,1,1.1190732952324154e-05,-0.008163701991066682,0.962645258333105
18,2,0.00014422903892704226,0.0,0.0
18,3,0.00014217234935781856,-0.25262551485092616,0.0
