num_traj,data_id,xo,yo,thetao,vxo,vyo,omegao,xg,yg,thetag,vxg,vyg,omegag
0,0,4.89627769345706,6.614996020448997,-0.17065156719458152,0.0,0.0,0.0,4.852939827739361,6.263683756766841,0.0,0.0,0.18755472330391731,0.0
0,1,4.8986708744136855,6.641380741995234,-0.17173226806752992,0.03143998664324474,0.39892277272009957,-0.018547285890965704,4.851804289348932,6.344776103629979,0.002322286755607203,-0.014078902557731253,0.398860280382319,-0.062040955227804145
0,2,4.9064779474545785,6.768622827137336,-0.1804601069241395,0.035864997209665773,0.6338286665569139,-0.05721413334849915,4.847730634863345,6.47428162048175,-0.002853414049802515,-0.019588569695772426,0.6239629294933934,-0.06210660047456464
0,3,4.9164938537704765,6.951997098494652,-0.20174767934486879,0.0490914978109524,0.8527839170228617,-0.11877034369756005,4.842026072241385,6.660831012946077,-0.028963067480388953,-0.02689741817007707,0.8554125404003097,-0.1326759459465081
0,4,4.931538494742872,7.190635574055796,-0.24047398647468252,0.07374691106456874,1.052676237546681,-0.19159314082775133,4.834397005689167,6.9055367363711415,-0.08280103557345064,-0.034990913120771586,1.0924667209898407,-0.2967323676137221
0,5,4.954115862539018,7.483218162958358,-0.30383667004967957,0.10507803344386524,1.2727181199390305,-0.3205051565259086,4.824168116941548,7.209567419931984,-0.16605881147941162,-0.04679982198826878,1.3338620327078239,-0.41121777328988096
0,6,4.985760753606265,7.824932885215038,-0.4042666148478183,0.1514086886472439,1.451706364712979,-0.486747214869611,4.811006193602997,7.573401693493673,-0.3063548162418731,-0.059980917885893104,1.5750455383666173,-0.6328527612022784
0,7,5.032283851794589,8.205591506490904,-0.5517626246462628,0.22100498038426702,1.5717163634857867,-0.6917484110990718,4.793972562005375,7.999996837007115,-0.49544868694985406,-0.07825815590176878,1.8306118766564299,-0.8013234099587961
0,8,5.2086999695037255,8.549102780900856,-0.4720001642026415,1.96644272511881,1.1399466030414998,2.6013865378220924,4.745788622985365,8.451841028562043,-0.7920900608265539,-0.509795830390257,1.4035233717674285,-2.2026160626178406
0,9,5.812874960353698,8.802547960932115,0.0008437509436560049,2.2904113751880186,-0.09332833969702309,-0.030388777354759415,4.58259642834405,8.688941558849294,-1.5708655540255103,-0.6272214400861336,1.0302493111833824,-3.0083221568323206
1,0,5.704340896885505,7.658085069401176,0.10807959894645452,0.0,0.0,0.0,5.806109029333954,7.294823647300477,0.0,0.0,0.07759359010929773,0.0
1,1,5.704340585666632,7.658084242081534,0.1080814094012583,-2.35169266075833e-06,-5.999319246780577e-06,1.3671964608058582e-05,5.806023979570143,7.354963504522261,0.0015931563819397037,-0.0005357859701734702,0.3963808261984032,0.055343447182978525
1,2,5.693524921361608,7.753501742159761,0.15363892225830544,-0.060086392618086515,0.5374398332837855,0.24942292711020864,5.8087152860729105,7.467621021167164,0.013827397345020183,0.016421362152568068,0.5587722877221086,0.033643991086098154
1,3,5.6766731844461535,7.912534010438795,0.22959794844784912,-0.07866682072259738,0.741518776785652,0.36651793629883667,5.814001933007623,7.63648128298521,0.033251568937598834,0.025118543883571057,0.7909073670554454,0.0816083175101089
1,4,5.652581263682875,8.122723950306169,0.33796950319411423,-0.11668307372649361,0.933555921177419,0.5027191590415668,5.82241839112623,7.864433600110191,0.07091550407349319,0.04118731326779445,1.0292594389195076,0.22655376340309996
1,5,5.616395298157208,8.376452564302351,0.4830679760196457,-0.17524107491475496,1.0811359610492206,0.6549305193600331,5.834651617140654,8.152171354220819,0.14270798871755735,0.05524593162192563,1.2736219768557833,0.3910025837082367
1,6,5.456874105546087,8.63830225229615,0.2870451870072827,-1.2850653752624597,1.301974983033978,-2.518744591161636,5.874883997532398,8.45125370442383,0.32739303099987094,0.3283468624558536,0.8973019147854434,1.4058673447699928
1,7,5.172773118842758,8.790787553479632,0.01480103203605149,-0.938227441633541,-0.09709610824637126,0.15358745935296636,5.958346303965936,8.51915076726288,0.8790425715571605,0.2739288251339046,0.23265142098616187,2.052993853644011
1,8,4.961042662925476,8.767358413803272,0.049746904601039255,-0.7586100400204735,-0.09028684798286814,0.1263214295573675,6.0149051903450435,8.623420266708859,1.2860898206962053,0.18979754740456012,0.5882020728936525,1.3809890969410663
1,9,4.794212034947662,8.745775345191229,0.07778475480305694,-0.5790407459019591,-0.08226435195437237,0.09831035265853011,6.056852970151744,8.813163494530874,1.5799546304202536,0.1512917894812971,0.9251873029136933,1.0941415772821654
2,0,5.629382523262407,7.981782775584049,-0.09185527258378562,0.0,0.0,0.0,5.913762542862312,7.622980464593776,0.0,0.0,0.05175429054533607,0.0
2,1,5.62897044364177,7.995079279508091,-0.06926531251789887,-0.0077499029292323884,0.2252342517964572,0.3342864437742416,5.913471305192697,7.674444796180316,-0.0032124131079856884,0.0005013433330968276,0.32165835947841426,-0.10752710696849961
2,2,5.624040603258748,8.078565747172945,0.035495161667013705,-0.03295458711190409,0.43355358796487176,0.5091493473105679,5.913910453484551,7.788651972803526,-0.01387081419621925,0.00475876942395729,0.5964207966417895,-0.004592869301757788
2,3,5.610486506017322,8.215466374422743,0.19355536732166922,-0.07465746560908454,0.6387555974280709,0.7231766984860465,5.916587897346022,7.969742541137882,-0.04130460409558815,0.015480027645395337,0.8487217245390238,-0.20645794880731444
2,4,5.5865249076106025,8.396484613412582,0.4029394729578059,-0.11207683552815875,0.7941466202012581,0.953604862749137,5.922054367093313,8.21339837522201,-0.06490030645734637,0.02804266839464613,1.0993805649414714,0.032929709248032485
