data_id,trial,plan_iters,plan_time,best_cost,success_metric,maneuverability_metric
0,0,500,10000,inf,0.03653129598380652,0.4841852769831
0,0,500,10000,inf,0.08307498091030906,0.44952662946308064
0,0,500,10000,inf,0.04006386529521437,0.5933327758489153
0,0,500,10000,inf,0.048145954023236154,0.3539483021434684
0,0,500,10000,inf,0.23962797714176634,0.7207841108773256
0,0,500,10000,inf,0.3806444633213971,0.46809234495307994
0,0,500,10000,inf,0.4985760784477153,0.8861064943257589
0,0,500,10000,inf,0.797940533009329,0.6773149974073975
0,0,500,10000,inf,0.8542705398396369,0.362497676097859
0,0,500,10000,inf,0.4371396845969568,0.0
1,0,500,10000,inf,0.06939380520764875,0.12450572466589638
1,0,500,10000,inf,0.10888474509845954,0.1928616166172904
1,0,500,10000,inf,0.30292590725376134,0.3851581545664928
1,0,500,10000,inf,0.36857197566578637,0.5454672006740964
1,0,500,10000,inf,0.32037241955567397,0.6018842061469125
1,0,500,10000,inf,0.9826077030618714,0.987805352832068
1,0,500,10000,10.577129101284195,0.8312536819048981,0.0
1,0,500,10000,10.754012010699826,0.32675703624355645,0.0
1,0,500,10000,11.14611072011304,0.38089102240772515,0.0
1,0,500,10000,inf,0.3594986229451699,0.0
2,0,500,10000,inf,0.0238676443976842,0.4872484829036492
2,0,500,10000,inf,0.2792530963259705,0.31098648107183613
2,0,500,10000,16.464992501522364,0.5350905707293288,0.14471275648158932
2,0,500,10000,inf,0.6211976765837078,0.7143166755411368
2,0,500,10000,inf,0.5614556564149432,0.11687378205782761
2,0,500,10000,17.283006449894124,0.7471544416597609,0.0
2,0,500,10000,inf,0.6213627050584807,0.005775016795304788
2,0,500,10000,inf,0.6061718933334933,0.0
2,0,500,10000,inf,0.7090935783270538,0.0
2,0,500,10000,inf,0.5494771125037209,0.003262551862419638
3,0,500,10000,inf,0.23809684499459297,0.44069086609378705
3,0,500,10000,inf,0.3315917143515119,0.2171617849632005
3,0,500,10000,inf,0.5365226261381806,0.08891456245178664
3,0,500,10000,inf,0.5889179174192667,0.2913634200748494
3,0,500,10000,inf,0.4775055973459479,0.22932897680335196
3,0,500,10000,inf,0.7563528743236215,0.13194832531011658
3,0,500,10000,inf,0.6046419405252014,0.1778685438997959
3,0,500,10000,inf,0.5171758871287867,0.0
3,0,500,10000,10.098990902134412,0.628546125041177,0.0
3,0,500,10000,8.860125017318094,0.4879901333023256,0.0
4,0,500,10000,inf,0.19929253717068166,0.09971667298600151
4,0,500,10000,12.783636819503881,0.1708478924621326,0.25653583008933023
4,0,500,10000,8.309649237135542,0.12589064089134408,0.3446934237239849
4,0,500,10000,inf,0.027411725763838837,0.09186681853983136
4,0,500,10000,inf,0.016641872294621943,0.6788161930935235
4,0,500,10000,inf,0.14693188839527063,0.48541686691679
4,0,500,10000,inf,0.00443832639820269,0.5677014532454207
4,0,500,10000,inf,0.14283248620488398,0.2481048051657162
4,0,500,10000,inf,0.0,0.2899093584349205
4,0,500,10000,inf,0.0,0.1259120008334278
5,0,500,10000,inf,0.2911234383306832,0.6785095199793748
5,0,500,10000,inf,0.48046520840941837,0.6330735132143575
5,0,500,10000,inf,0.885970780743763,0.8898748434454282
5,0,500,10000,inf,0.9935414014824528,1.0
5,0,500,10000,14.671504564538882,0.9144511427973061,0.8424711685001431
5,0,500,10000,inf,0.6331595258792143,0.23246327409675005
5,0,500,10000,inf,0.38001879831649277,0.24970537804686932
5,0,500,10000,14.961620517103345,0.9480655172864062,0.7203918346057371
5,0,500,10000,inf,0.8921900116372365,0.7588322186755359
5,0,500,10000,15.070207304893277,0.46926453292266807,0.34406772544767095
6,0,500,10000,inf,0.10710741191078711,0.8396904826529366
6,0,500,10000,inf,0.4570040421150831,0.44924037735560063
6,0,500,10000,inf,0.8901478104496174,0.6750078979972407
6,0,500,10000,inf,0.6350209039503322,0.34531378376294863
6,0,500,10000,inf,0.7497411635326442,0.7835605934898189
6,0,500,10000,13.247617676703536,0.5963219644061755,0.11047281899618477
6,0,500,10000,inf,0.7145229164758343,0.0
6,0,500,10000,12.413780833977157,0.586595905415398,0.0
6,0,500,10000,inf,0.648829123020896,0.10246653309632192
6,0,500,10000,11.741610876634546,0.4200767491035732,0.0
7,0,500,10000,inf,0.062278986692811907,0.016751846899778267
7,0,500,10000,inf,0.04917273672030079,0.44842720694862503
7,0,500,10000,inf,0.17793795239803487,0.7599608266495053
7,0,500,10000,inf,0.18933362683154314,0.7256215203333063
7,0,500,10000,inf,0.011228511175159368,0.5560232052123617
7,0,500,10000,inf,0.0,0.8519886036491472
7,0,500,10000,inf,0.0,0.2836508859697543
7,0,500,10000,inf,4.865355785972013e-05,0.0
7,0,500,10000,inf,0.0,0.002572176683850902
7,0,500,10000,inf,0.0,0.026651904396606474
8,0,500,10000,inf,0.0,0.5988798515435825
8,0,500,10000,inf,0.028591903727058256,0.3661645479404969
8,0,500,10000,inf,0.07987185060321139,0.4894668685589205
