num_traj,data_id,shortest_distance_3,S_stick_3,S_engage_3,shortest_distance_7,S_stick_7,S_engage_7,shortest_distance_11,S_stick_11,S_engage_11
1,3,-5.417753213599746e-06,4.21332674093643,9.098732887494597,-1.540781244232809e-05,3.819553685220176,8.738479119951855,-1.0576023586219771e-05,6.894972788914594,15.77407162271616
1,4,-1.0234191612943418e-05,4.0037056459458045,9.159786999436822,8.862944119460668e-07,4.7775498562496095,9.45142223124929,4.0837072875035164e-06,6.8189022501400505,14.622385404583765
1,5,-2.132945690894693e-06,4.593667458064815,9.667814485020987,-5.774133952240849e-06,4.365893412067755,9.55335041870287,8.249477356054441e-05,6.689125884999368,11.958475716280983
1,6,-5.371483270393863e-06,4.906046549169675,10.048023827207551,-3.468588622786324e-06,4.697142775234044,9.89779119763679,0.00014457803930019268,6.756030573159373,12.987949112346499
1,7,-6.182762236641402e-06,4.908595596701151,10.239641716354482,-4.846602637231974e-06,4.602698227305519,10.034259395483213,0.00019849575621805338,6.762954174842767,12.231796014510103
1,8,-6.4655564549396215e-06,4.936112578296951,10.314162583013188,-4.988975017959207e-06,4.603644028877433,10.08647977041371,0.00020874276257033114,6.747586383710414,12.193315836635165
1,9,-6.0182206304752565e-06,4.884966625323215,10.177048314772046,-4.675561813468135e-06,4.623845121868295,10.001485877937082,0.0001862554829461364,6.777158870501771,12.423862660544769
2,0,-0.000643098405890284,2.0305130461963374,17.703356809903582,-0.0006291385017951389,2.4252702608681638,17.81496737702841,-0.0028767182464606287,-0.08335149935931467,4.100698424892009
2,1,-4.6776320028534164e-05,0.07266101457177651,11.870241263861297,-3.519575622353867e-05,0.14962925288359835,12.027864537957106,-1.0215814296803648e-05,-0.221003781743413,10.872868114628732
2,2,-2.1676022241439146e-05,-0.20667187638860213,10.167771959599486,-2.2019951097536523e-05,-0.20611581547717117,10.140415065948192,-7.741664340406534e-05,-0.2670709166942643,13.139263190713645
2,3,-7.702206318606786e-06,-0.23771584287628494,11.695062355776566,-7.486222833631446e-06,-0.24960421696434495,12.279942499171224,-0.0002576580353788379,-0.49964823379493967,24.5815221210416
2,4,-1.3286690431231658e-05,-0.24724539352828728,12.163893914284442,-1.2523960299866063e-05,-0.2525444956432593,12.424597319300977,-0.00012860965285288895,-0.46411324394590875,22.833287014441925
2,5,-6.394581797085613e-06,-0.27762174866802847,13.658339396764838,1.020007788446204e-05,1.1085832916307339,11.85096076609169,-0.00020765990617875748,-0.3554576631823337,17.48768397367402
2,6,-2.7651789535716384e-06,-0.20132281225781062,9.90461054049621,-7.75194632067469e-05,-0.2760892616636912,13.582944627706624,-0.0007370905514970391,-0.16678547156787316,8.20545432068245
2,7,0.002587906691039695,0.0,0.0,0.003111232304074526,0.0,0.0,0.16845635754004123,0.0,0.0
2,8,0.18378313714196634,0.0,0.0,0.18429400900836823,0.0,0.0,0.36379919988088866,0.0,0.0
2,9,0.386778583028403,0.0,0.0,0.38719831398244314,0.0,0.0,0.5753989566042911,0.0,0.0
3,0,-0.0004909489720437879,5.921686071938347,12.872684585887654,-0.0005660460173463801,5.930590464053561,12.892047618735816,-1.5167902490764804e-05,2.6099958983644744,5.673666201422107
3,1,0.000401913536052104,5.994439158992639,11.29083497801896,0.0002914750967335745,6.05991376798039,11.378497030205608,-5.192528491648643e-05,4.993456327135399,10.854885126339822
3,2,2.5555382549696803e-09,4.554675979288135,9.425281033067403,7.82690939146128e-07,4.555991362553197,9.42568865765848,-0.0001494218881977153,7.499091148870833,16.301689178814236
3,3,5.956942907772798e-06,5.335270727189531,11.597928782685345,-1.1829388685012654e-05,4.30979876619446,8.996140130928731,-0.00013852164975232352,15.221863534731051,24.77290274719073
3,4,5.762599901696763e-06,6.442192179774391,10.465187729886862,-2.7769560560469975e-05,4.297391765981741,9.341764682934727,-6.960532404035285e-05,7.123574528311893,15.485382861153287
3,5,3.9215571513186165e-07,7.736018398263489,12.164413575286197,-4.653452263493878e-06,6.713867525330967,11.4159163676886,-4.833397921193616e-05,7.03935064750822,15.3022951712812
3,6,-4.271807076206089e-05,6.685769328540947,14.533658978693449,-3.139734943137431e-05,6.690672238849419,14.544330382151355,-0.00023545491125973885,1.03907322100178,2.2587602079421165
3,7,0.003665893961353764,0.0,0.0,0.00021202256953796418,2.443914105266543,5.312634202315826,0.07180216370591976,0.0,0.0
3,8,0.10944744545922325,0.0,0.0,0.13554228053797318,0.0,0.0,0.2470018939102383,0.0,0.0
3,9,0.3643976777833295,0.0,0.0,0.396460455417006,0.0,0.0,0.43374085202351337,0.0,0.0
4,0,0.0009847495631867234,0.0,0.0,0.0008567952698723702,0.0,0.0,-0.0030966079638401864,3.3514599864027823,8.137381469450881
4,1,0.01946076328636543,0.0,0.0,0.02614420828390715,0.0,0.0,0.07361517435922278,0.0,0.0
4,2,0.013550744078258672,0.0,0.0,0.016782017895836138,0.0,0.0,-0.00012913941017716514,3.2712668597314134,7.942671681597099
4,3,-0.00011303363421876519,1.4045707173637478,3.410313049948339,-8.392400451308238e-05,1.7849675289067837,3.7079426369246247,-9.389852020260086e-05,3.4566631871521203,8.392712692433896
4,4,-3.6381654055546095e-05,2.4349385928892104,5.081605810396056,-5.763595148045703e-05,2.7975706554815036,5.113956997658154,-7.976114785589747e-05,2.354024035697277,4.355150217522186
4,5,-6.182647656880359e-06,1.8717867550238156,4.5447186948046285,-5.896300265610579e-06,1.8900717664017617,4.5891149022363935,-7.47968538745336e-05,1.0198211619960913,2.1469097976290152
4,6,-7.172268128822264e-06,1.8988061919420705,4.610322182892099,-6.654785041121988e-06,1.9547829129675498,4.746234273217325,-0.00013507686611373675,1.0673097552921809,2.12820699956535
4,7,-9.641971804578986e-06,2.011020153759046,4.832281094936282,-7.195757754287907e-06,1.9530280216368587,4.648722650422765,-0.00020156086432205635,1.2876567621351436,2.340774626056176
4,8,-6.538344243136544e-06,1.9360360993126022,4.695387526312201,-7.527899412686917e-06,2.2244823177354816,4.829025868668902,-0.00018917787275688348,1.247875268863795,2.3215130297423396
4,9,-7.807221917211903e-06,1.953766357724439,4.732515532423485,-8.176811989562324e-06,2.242432939448272,4.834287646338333,-0.00018989118125588376,1.2345745959865007,2.3008735518668244
5,0,-0.0006327902258898136,5.47291298075076,17.426955016132645,-0.0006163911124159845,5.8826165520395675,17.551399889090774,-0.0025765317509500708,1.8983567269219628,7.778767703476451
5,1,-6.631002361734417e-05,2.929654973705015,11.68348078137828,-6.15641520903998e-05,3.1914655350300367,11.876993348278386,-4.393083810983996e-05,2.5252229264752946,10.347434845079984
5,2,-8.010688533173754e-06,2.639372458478964,10.079759831248428,-7.252378103908877e-05,2.7473081486281923,10.21459542109434,-8.626696682297692e-05,3.3545886016846116,13.74587036417796
5,3,-7.763478250865166e-06,2.7240114728369593,11.161997199104142,-8.106431275085e-06,2.925824736888778,11.988953733814487,-0.0002173280709798543,5.956584806324161,24.40789386807258
5,4,-9.731994712923377e-06,3.0077991413378884,12.324854695313105,1.5723839933810477e-05,3.594006572523459,11.590492956670662,-5.7969098302746965e-05,5.753587344637798,23.573142166770015
5,5,-1.3885667623691946e-05,4.213994147951031,11.043117008111098,-6.631165013384031e-06,5.038941952680749,12.254015012243153,-0.00010707117036255851,4.148256189469479,16.998028249786344
5,6,-6.446141167724311e-05,3.561753052797622,14.59475409544548,-5.9995777278129634e-05,3.5583226159069756,14.580697426688054,-0.00016479766254546007,1.2952963299369677,5.307647985677803
5,7,0.00020777933392846512,1.3955521244087485,5.718459360096325,0.00020648126695065267,1.398092021691412,5.728866925056238,0.08591784007273068,0.0,0.0
5,8,0.1324054692358842,0.0,0.0,0.13275890421016107,0.0,0.0,0.34463132032429417,0.0,0.0
5,9,0.3882891436461516,0.0,0.0,0.3885724505065094,0.0,0.0,0.5753983427805096,0.0,0.0
6,0,4.817933453729302e-05,1.2777077801603278,6.891954992499396,4.797142352936648e-05,1.9596328609943443,10.57025846559464,-0.0032435413388376398,1.9072860667712814,10.287899889252795
6,1,-0.0002456339920226323,1.169705737158027,5.767776743944168,-0.00021723043883278424,1.8699915576733643,7.1845106638395215,6.715087022287009e-05,1.8289958739475298,9.86557181335972
6,2,-7.006429698775069e-05,1.9383428454619833,10.455420134704749,-9.147467647697928e-05,1.9789633033124363,10.674526859753344,-0.0012407347728793632,3.222305784088971,13.262215940980093
6,3,-9.448718219370704e-06,1.637246485588015,8.83130655186627,-1.1255832616136139e-05,1.6498828059859756,8.899466856441245,2.0350080904071345e-05,3.941671221281851,11.967903622743446
6,4,-8.400310233845978e-06,1.6489026529026423,8.894179911303256,-7.664182229515874e-06,1.6276873426422407,8.779744540605074,3.348666237506896e-05,3.8001213666969513,13.438255724827975
6,5,-2.8673256017514373e-06,2.5974815004823015,9.388197518361908,-4.893220704833487e-06,2.161473501568099,9.168330318799779,3.061429368203441e-05,4.678962671917983,11.953891215401171
6,6,-2.2387847525410544e-06,2.4788364630149697,9.298993993074518,-3.6363559425735964e-06,2.052375929988761,9.085469364694552,3.125443703561048e-05,4.438986931974358,12.379439224597512
6,7,-2.3434761508940236e-06,2.361870438697984,9.181971363792833,-2.7808445447617854e-06,2.119455740151214,9.060850196318986,2.5911797669656445e-05,4.579599789779293,12.397323882042997
6,8,-8.641971377103957e-07,2.2420558185686836,8.977753689152095,-1.2524154681748181e-06,2.0779551215457635,8.899913769686007,2.23780311178097e-05,4.518165425363924,13.047431078410712
6,9,-5.419002074594161e-05,1.5076130763042122,8.13206402068585,4.989766958213033e-06,2.4524247787173383,6.804336109327421,1.4219769813899035e-05,4.628488996253186,12.873087132023441
7,0,4.54754359071898e-05,2.3184907905040335,8.045412040144962,2.407708619186046e-05,2.8191354147654284,9.78270265366119,-0.0021384874007564095,2.76879253079004,9.607510784881914
7,1,-0.00014698585548848092,4.570107476708987,9.53807418127323,-0.00015503569419686707,4.145979724122643,9.254967197593295,0.0009825652172962716,3.9844139773510556,9.720319184588371
7,2,-6.434708056682835e-05,2.0032603489995675,6.95152855357356,-5.683585057946654e-05,1.8578294942653124,6.446867868924823,-0.000799965823148798,4.033216590841442,13.995694722347316
7,3,-3.359324009561413e-05,2.6638852942785656,8.752078365465078,6.810916077493699e-07,4.2411798602082085,9.381764442795385,-0.0001522851790523045,4.600892162484433,15.957729204004922
7,4,-5.22066780629226e-06,3.2149747085082088,9.178074078478746,3.692316456392359e-06,3.842277877349945,9.442794910614117,3.690015336066388e-06,4.780328179449965,15.512760217049376
7,5,-6.370896688407887e-06,2.855358917701263,9.222969805655119,1.5009710550776927e-06,3.9900960239016703,9.803425693514434,1.444564975362642e-05,4.900825196537399,13.64914301374102
7,6,-9.635232202685924e-06,3.007548769999301,9.525811967054192,-7.087810960414512e-07,4.317651973904782,10.280147167619074,0.00021374799229447123,4.106482888799103,14.24993664478224
7,7,-7.136613746633411e-06,2.8999798265189396,9.707945052086847,2.2522527270956577e-06,4.333780150260785,10.606480070704514,0.0005768628251749974,4.490967333244722,13.13374261174616
7,8,-6.9578655016366495e-06,2.991369937962374,9.979802382112323,-6.020778459368825e-07,4.068201892689396,10.702869446035324,0.0007389818462081275,5.018139388932414,11.802495698309574
7,9,-6.7459853352810906e-06,3.104025093230778,10.091006148889695,-1.1851112906211513e-06,4.030815333215926,10.708019254579861,0.0008743005470996639,4.8560607010896515,12.007380220786938
8,0,-6.051080735120667e-05,3.1106249676906823,10.337675291421052,0.00011662724761359695,3.0836621355527503,10.248068538284892,-0.0020743232355303724,2.68655613169433,8.928348878473313
8,1,-7.67118427089724e-05,4.128630359560554,9.263438296221835,-7.160104409615589e-05,4.615260755507307,9.439809996580319,0.0001985146786106038,4.009491854155949,9.599581128877746
8,2,-7.258488070642044e-05,2.0727015635271564,6.888299284652028,-9.060034487939623e-05,2.126631732128808,7.06752776034621,-0.0009430517935195223,5.475882596769806,12.558353766711905
8,3,-1.381890113707476e-05,3.011912742970259,8.680819757899084,-2.0393952156771457e-06,3.7224562441633813,9.133919386729604,-0.00025144747525417013,5.030735308149507,16.68595667471873
8,4,-6.653909471972686e-06,3.2159757805689364,9.123131668116809,-9.467593548518477e-06,3.6918311283981478,9.334717933750026,-0.00012073668031852718,5.112784047359498,16.983936450489878
8,5,2.4479394750923783e-07,4.06376331594575,9.79873537372452,-5.340719927610961e-06,3.1476299290217638,9.3216584315286,8.494859939343642e-06,5.531583799750164,13.696263527529469
8,6,-8.062536411163404e-06,3.711972035262957,9.878046667406533,-2.317873721519991e-06,3.910624647028938,9.916920127058539,5.416872421465206e-05,4.177502848146432,13.88327696899615
8,7,-4.671066967527372e-06,3.8216411387431144,10.187022044585426,6.625012767625185e-07,4.228196757667143,10.408183210065774,5.8957084465534066e-05,4.0774397875677995,13.051219039283183
8,8,-4.875213898978929e-06,4.180812300118852,10.63668921308258,-2.2245950827954296e-06,3.8032237231806434,10.36019882712341,5.264828827890051e-05,5.217306471818264,11.279715223049244
8,9,-4.519960819783682e-06,4.3204110502017805,10.684996117003488,-1.560945498360871e-06,4.017088907692417,10.475480629188727,5.7886905791134854e-05,4.55374903831056,11.924277191232758
9,0,-0.0006370065386110562,5.728040232397695,17.61302369976072,-0.0006252858900610465,7.379920565652666,18.281265343251356,4.738236648063046e-05,0.6938730648611414,2.844167130111714
9,1,-7.307112560172246e-05,4.8125978867904,12.498806680246354,-9.442960739497203e-06,4.12429880501027,12.705275516095943,-2.254244185167023e-05,2.5096518806985544,10.286995919829097
9,2,-8.49070101784739e-06,2.7353738885507144,10.315549425501464,-9.554840095776524e-06,2.8001247157178635,11.403975910105661,-5.593294029988837e-05,2.9958304403582137,12.279828829441726
9,3,-4.583829738477856e-06,3.2390784119464113,13.276895757520208,3.52549066148216e-05,3.4594057736184936,11.881240242289893,-0.0006459471540395004,6.427087615964353,26.344448306643052
9,4,2.09000023653318e-06,3.3661601139340274,9.941576755131994,0.0013386775371792034,4.819973677922913,13.487938043817785,-1.8912235770565666e-06,4.685124967368804,19.20420190301339
9,5,3.785612203350587e-07,2.0573929802322133,8.433198785818355,0.004205012390706678,2.8529026965702893,10.859225965848795,-0.000399683786682075,2.402351783786102,9.847175693117645
9,6,0.008971316353632948,0.0,0.0,0.007176233445962124,0.0,0.0,0.07328237839806326,0.0,0.0
9,7,0.1330793996861307,0.0,0.0,0.12291474550960463,0.0,0.0,0.1789110195351003,0.0,0.0
9,8,0.3049244103334812,0.0,0.0,0.2942010139594705,0.0,0.0,0.36309951848004973,0.0,0.0
9,9,0.49953926278834393,0.0,0.0,0.488940152560626,0.0,0.0,0.5750838635890361,0.0,0.0
10,0,-0.0006446303000830086,2.774617274695367,17.577700604568562,-0.0006313058816657465,3.849098083183248,17.976352361678043,-0.00022519162051186717,0.40274526421564094,5.710714529904588
10,1,-1.4867822903817142e-05,1.558155332178886,12.155774992431315,-1.1962676700619061e-05,1.7003211609432574,12.574761068415317,-4.7283310286895964e-05,0.7159776728846051,10.152184696934384
10,2,-1.7532284921174552e-05,1.7545672225308357,10.911266428323186,-1.0405419310102488e-05,1.8331751016198183,11.131078284832466,-5.8650164860824146e-05,0.8834881027177915,12.527393990092698
10,3,-5.483561447939926e-06,0.8820488542842005,12.50698620857108,-4.379607973793373e-06,0.9378953449963557,13.298859907790195,-0.0007128485466608102,1.7665207928740498,25.04833047094578
10,4,9.7251809985828e-07,1.3100472591022785,9.763304077212183,0.0011588623656141601,2.58155663972514,13.805405265291617,-3.325392775986374e-05,1.3695443757472012,19.41941485020887
10,5,3.910284516159095e-06,0.6149996081642324,8.720369149879694,2.2742879028148956e-06,0.6987837966716092,9.908384626651065,-0.0003368049690610981,0.6777355948704883,9.609932258209993
10,6,0.003133724489329132,0.0,0.0,0.0030789962397154928,0.0,0.0,0.03826873703666096,0.0,0.0
10,7,0.12933335544014588,0.0,0.0,0.1295442156542302,0.0,0.0,0.1801720209753708,0.0,0.0
10,8,0.30137005498682634,0.0,0.0,0.3015251310323087,0.0,0.0,0.3631172790002416,0.0,0.0
10,9,0.49602373281544165,0.0,0.0,0.4961871023636642,0.0,0.0,0.5750798631443805,0.0,0.0
11,0,-0.0004943597547146209,4.883797667625974,10.773976044086538,-0.0005306248809683,4.943927922535142,10.906627306486422,-0.00048806930691139305,2.937065928065841,6.479358913381508
11,1,4.396810931880067e-07,4.928960813940602,10.873608889176518,4.918491406692704e-09,4.991751899744654,11.012130117998,-4.989865690859896e-05,4.842818027482144,10.683572286344559
11,2,5.961948027128662e-07,3.761769950053905,8.298709750796604,9.140849311067151e-08,4.05713893233919,8.950312981700888,-0.0013782224409036403,13.65799547462987,30.130297606487723
11,3,-2.895887373242749e-06,5.896089365847056,13.007157524670532,-7.36384262189178e-06,5.445308239190416,12.012704971502858,-6.176727061683591e-05,11.393510706241106,24.520401650210616
11,4,-2.202313639186734e-05,4.114369148789746,9.076566570198937,-2.1087408653377993e-05,4.220872402152156,9.311519690380441,-3.8269533573960686e-05,7.803193846810728,17.21433109382929
11,5,6.804620171056014e-06,6.9257866094909,11.265629530071063,-5.712663877886857e-06,6.521791183131693,10.720375064132556,-2.5715904548302086e-05,7.6761235276457125,16.93402893132258
11,6,-5.2105397158031495e-06,7.36524407086028,12.087053537356507,1.0291861679490727e-05,6.904029641450713,12.4639188437918,-4.272209230614691e-05,7.383865453171081,16.289240367676715
11,7,-0.00012310338438976747,8.078486847422807,17.82166864601306,-0.0001094713845395509,8.119450400509152,17.912036914657463,-4.0497423713288e-06,7.720293132019834,17.031469788668115
11,8,3.8459515406267814e-05,5.007615940254243,10.03594896581188,4.36063668710642e-05,5.142560068643744,10.03761288922298,-0.0010210503171787172,3.7106586700444497,8.185954934999302
11,9,0.0036704525024393517,0.0,0.0,0.004215337798313887,0.0,0.0,0.174216066450852,0.0,0.0
12,0,-0.00043317823887994273,5.1095446052139595,10.474080048736575,0.0011339444725191228,4.48450903282702,9.192816624241127,-0.0014548416704591655,2.6750128371758577,5.4835216741991095
12,1,-0.00021778865354475934,6.84302683163498,10.540370855395544,-0.00021053791259224505,7.004697198308366,10.584138091491207,2.044500036915871e-05,6.526567624424919,10.757536860026896
12,2,0.00019808921517907533,0.0,0.0,0.0012674910186843023,0.0,0.0,-0.0005047735320313684,6.932409860002584,14.026204733939366
12,3,-4.85179565894037e-06,4.8723469150752745,9.122900265784594,6.9809663520306944e-06,6.32100752280838,9.80407744024115,-1.6093891124167956e-05,7.957260513455319,16.31161386663143
12,4,-1.2802656119789268e-05,4.721006303478,9.136169608674354,-6.256990801507302e-07,5.974843878925424,9.688223589665341,-9.844930490386303e-06,8.621880165081189,17.67403359734306
12,5,-5.105222543013571e-06,5.404928719297168,9.759550627667126,1.9824984522943956e-07,6.542634510025579,10.370302037463846,9.327985953601695e-06,7.586680768510386,13.805482368869967
12,6,-5.771760337799567e-06,6.970982010830184,11.066481434558945,-3.4034254332471377e-06,6.151187554980855,10.538146084024058,-3.3524262643440036e-06,6.431592600021991,13.180070149863916
12,7,-9.208332915684302e-06,6.407701177102013,11.087643746693091,-1.4691191563259015e-06,7.649109585449347,11.9329551224019,1.1398890156856783e-05,5.948012160438463,12.192778357826985
12,8,-4.4585344040702374e-05,6.491276316688955,11.371910531999415,-2.3603315866911265e-06,7.335200081968716,11.908437914238608,8.13108249259108e-06,5.382924658557627,11.034483134273307
12,9,-8.345032566712662e-06,7.184003781997336,11.608534923616993,-1.265926981750768e-06,7.5032702385552374,11.767480643766607,-1.594252132242329e-05,6.703001300060135,11.171718463044852
13,0,0.00010110538238538008,0.2734545919761612,4.428266675783416,9.693771784339113e-05,0.24532430311840558,3.972730640243666,-0.00189286359906957,0.6170381173456752,9.992186684391802
13,1,0.011293808254900712,0.0,0.0,0.012545983553413279,0.0,0.0,0.06101067942716648,0.0,0.0
13,2,-6.138525842568554e-05,0.8844735810479284,8.632521240283268,-2.9989942852693286e-05,2.207987634326994,9.197442682020231,-4.341743585667326e-05,0.5588782053511996,9.050357189811264
13,3,0.004234816262574723,0.0,0.0,0.008746764082101328,0.0,0.0,-0.0001890892807663465,0.5305464916713187,8.591559322678021
13,4,-7.037425020978844e-05,0.28559876840251636,4.624926938041332,-9.188072104039202e-05,1.0203684667048603,5.297313288699649,-8.899995320165994e-05,0.3617726688071519,5.858471206903703
13,5,-5.897209278375921e-05,0.31933457234075263,5.17123751663084,-6.450130809819909e-05,0.324611063512787,5.256683915074287,-1.1260177459736925e-06,0.5692902599450161,9.218967832079281
13,6,-1.3999779633316022e-05,0.5903331563723674,6.611061264062689,5.609126884687822e-07,0.6024380354500961,6.571290679157785,0.0006038053550932389,0.10510748740920621,1.7020887471880117
13,7,-1.2628066905161738e-05,0.8979284366109608,5.350785964963103,-7.980519633319326e-06,0.7092148653657289,5.74642562548755,-5.224319664336695e-05,0.10618454990773757,1.71953047283436
13,8,-3.6144685113801735e-06,0.34744302835782137,5.626419995698372,-6.332472358742784e-06,0.5753908012200757,6.018482073638316,-9.755967048927228e-06,0.12489114732707202,1.826445795682254
13,9,-3.6085577185176326e-06,0.34061727987449086,5.515885247213893,-7.162275037912811e-06,0.6230270332293019,5.922945658844152,-3.0394527996562264e-05,0.14524032699121142,1.8138045274704324
14,0,0.00011128902656810241,-0.3612525832987452,4.178294310710302,0.00011657244655869248,-0.39126966341878505,4.525475759059917,1.026092206902595e-05,-0.8532817911001491,9.869168050316985
14,1,0.00013203736507665575,0.0,0.0,0.0008964845293729456,0.0,0.0,0.035196552607072315,0.0,0.0
14,2,-1.3270555224282471e-05,-0.2577152563074908,8.585075208206801,-4.751449424607659e-06,-0.03310133795002656,9.40708562963229,-5.135367529767853e-05,-1.3346221989221956,15.43641374072259
14,3,-8.9509477883532e-06,-0.5872365999672864,8.741380847458728,-8.65006342165315e-06,-0.28825523965408456,8.899018963130477,-1.040490846067766e-05,-0.9270607855052885,10.722505484635041
14,4,-8.041875075681052e-06,-0.532799829537436,8.757783522113984,-6.326536682235186e-06,-0.3577357304443131,8.807380496631394,-1.9440398055890675e-05,-0.9094018515133826,10.633067294077275
14,5,-0.00010646931275251864,-0.5438584337459451,6.575188126194918,-2.6174724129012297e-05,-0.31140526718969097,5.879787357198911,0.0003195936039923977,-0.892560540046585,10.323471163546186
14,6,-6.54300850742816e-05,-0.6659886279559067,7.702910993122834,3.358185038464549e-05,0.02367517488641612,9.249118147032974,2.08005660304756e-06,0.03712034732590205,11.96340416144891
14,7,-0.00010445167415745857,-0.48959442115687674,7.092734905528953,-3.281442133650815e-06,-0.7134356457441159,8.807281457993675,9.470009184357406e-07,-0.4135842795625311,11.847079966524584
14,8,-2.5533191579491313e-05,-0.06975837010576703,9.091987989238396,-6.148063805266283e-06,-0.3991038384239009,7.479026811223224,-7.913161452097542e-05,-0.8784353803828285,11.298672232611095
14,9,1.4678607312171646e-05,0.2364259171976532,9.407878129311984,-2.85582287631609e-05,-0.695894017897391,8.048800618357005,-5.010406491913499e-05,0.917573625406779,9.79629677965402
15,0,4.527707742632602e-05,2.7767860103765485,7.790547387136384,4.436046636428163e-05,2.9955866855634197,8.404414290099355,-0.0021706541824152974,2.021083937130337,5.670350587605739
15,1,1.8666923007150393e-05,3.2156858298383444,8.233091542281564,1.9157463408807102e-05,3.19658919999743,8.280450176371172,4.525053009808884e-05,4.878239963395138,10.355473010857455
15,2,0.0061316848951328325,0.0,0.0,-3.35874423954231e-05,6.963434647007602,19.536603610079254,-0.0008479138442445998,5.038113914131325,14.13492614956987
15,3,-1.6908747455591285e-05,3.1075943363061582,8.718662816119117,-1.8211065528564527e-05,3.1592370743112284,8.863551617822425,-6.561564983800609e-06,5.639810202708514,15.823044510620315
15,4,-9.312310121767711e-06,3.1974276529980017,8.97069905802475,-8.697577541009593e-06,3.2043093317303484,8.990006287342043,2.598936590895648e-05,5.894150866091777,14.969638458136455
15,5,-9.43737641038436e-06,3.2940789288546153,9.241863757707902,-3.13879340229457e-06,4.004992212619748,9.628992039464737,3.38872316004513e-05,5.9876315987455,12.709633381986398
15,6,-7.855079966457255e-06,3.369230912447089,9.376104700077436,-7.709560933652666e-07,3.994041857790017,9.745363145552266,3.325279589610651e-05,5.831336881132413,12.956759934821658
15,7,-8.080369042181516e-06,3.3969834538166466,9.480067815286718,-1.975510710785274e-06,3.8992208894979,9.783360652035524,3.081031785346234e-05,5.998140675793996,12.429253364944694
15,8,-8.450139620946439e-06,3.3894732743470652,9.430885342632301,-1.3388816113403881e-06,3.9144700700002204,9.745049506436128,3.7981413119628216e-05,5.930270387941633,12.622737285586766
15,9,-8.469791251294618e-06,3.3432732340761224,9.284142812149737,-7.966522255716847e-07,3.8944970613592087,9.597282353230163,3.2498106118079764e-05,6.044618531186079,12.930232930347508
16,0,0.0011835180970920537,0.0,0.0,0.0010952323778501243,0.0,0.0,-0.0037663046148035534,-0.40897313418957076,6.900184661497222
16,1,0.019383308061954686,0.0,0.0,0.02592726713068664,0.0,0.0,0.058283085162876044,0.0,0.0
16,2,0.011789540296813715,0.0,0.0,0.01445982729010629,0.0,0.0,-0.00013287038058806106,-0.39828383376193083,6.719835047581636
16,3,-0.00010841926370410912,-0.09414417521934122,1.5883982088581192,-9.379228601364992e-05,-0.18801825093074598,3.1722393054613347,1.543483499116035e-05,0.0,0.0
16,4,-8.822211838292889e-05,-0.09854582161393592,5.958156660403218,-8.586806359059309e-05,0.9378150724670797,5.902157258832034,-0.00020858561829465837,-0.36104341822401226,6.091515672540688
16,5,-0.00017640782396197586,-0.28227688138177526,4.779962302919524,-0.0001559003913850557,0.20690173399062972,3.8705888871692125,-0.0002934066791783062,0.08613516112380963,6.6826491890575666
