data_id,xo,yo,thetao,vxo,vyo,omegao,xg,yg,thetag,vxg,vyg,omegag
1,6.090355909662982,3.169910320346239,-0.31182197387890576,5.648822935506519,1.9683939621859095,-1.7132407491563582,5.942923649417201,3.4892989003329316,-0.3137748641306558,5.087530875322913,1.684898456356283,-1.750230572259109
2,7.006625787215036,3.656454153922667,-0.6274994084238137,4.782921479320106,3.5749888347853718,-1.7399607076147212,6.771444627150031,3.9204483048326817,-0.6193506312727587,4.321282724708476,3.1667445839667856,-1.7415448761412056
3,7.730047981371469,4.4036828702373745,-0.9310955946791662,3.4485217421090795,4.863443756935253,-1.730421357796925,7.4265472587831916,4.5850721402627554,-0.9231147688778981,3.13204133384232,4.3387198273763365,-1.729910257775538
4,8.187904258743512,5.335143462948494,-1.2326703003905641,1.781399857746405,5.675117958847793,-1.718539426352283,7.844115487653664,5.418101122618961,-1.224651813299526,1.6361921570429934,5.085425435995914,-1.7163237838454617
5,8.336159600735801,6.359194042415391,-1.5283994074061082,-0.054509541760836736,5.93487311862289,-1.700269378946992,7.983271340577585,6.337820032166524,-1.52372303417262,-0.019844391702555537,5.332906854972183,-1.7019572408697872
6,8.161418650633875,7.377529824290609,-1.8293039057058336,-1.885463406305182,5.609726578980222,-1.7069949041623413,7.830388118715775,7.253868791281515,-1.820313872750757,-1.6739340739507647,5.056136421516906,-1.6880522490849041
7,7.679048247794453,8.27907469244781,-2.1515689743409085,-3.5345057544475416,4.604424847802352,-2.0322534439064825,7.400440217282202,8.076166194395809,-2.1146301126690767,-3.1641517141835505,4.282001522277429,-1.676391279886873
8,6.950875860097633,8.949124148708107,-2.5621392027870487,-4.636742944031108,3.0225546973253445,-2.690891382294646,6.7354413141789,8.723736333802941,-2.4072779775732815,-4.345641796255935,3.085413733477604,-1.66920057226782
9,6.044287637458645,9.405913523014284,-2.8544768930733566,-5.577630951014442,1.8351819860635774,-1.5709733452989618,5.900506027692193,9.132008385023232,-2.698732895052001,-5.100285085850153,1.5785820608127725,-1.6629764639288573
10,5.033704096281795,9.563067039879815,-3.1411423320196814,-5.8738974469902905,0.004330702811286318,-1.644724361684649,4.977435684423037,9.260316078657274,-2.9895373538224916,-5.356167698145417,-0.08606352851405083,-1.6611700521349697
11,4.007092653547914,9.405690095624017,2.871094826332557,-5.758346583435617,-1.7981030405164102,-1.3401947805748833,4.056642048832206,9.09504021210072,3.002910448501574,-5.086933036309704,-1.7488795613683426,-1.6623639390395673
12,3.0453541950804848,8.923993872819876,2.703166283854506,-5.11421691437149,-3.678816706455958,-0.4691612865730689,3.228357202639327,8.651280958851459,2.7116254984655517,-4.319576026759655,-3.246522595012144,-1.6674055157461212
13,2.3166464280047943,8.177606997489681,2.4240801080698695,-3.4820239997701563,-4.865755194516175,-1.6748617294654082,2.573289787506137,7.971062991020819,2.418895452931476,-3.131823601780454,-4.436172920592145,-1.6774777217542087
14,1.8493362454731082,7.242985944538507,2.128000096736831,-1.8446692523862322,-5.7266073607520775,-1.6597568437833383,2.155777616796835,7.119455575270165,2.12433269252885,-1.6358255892962323,-5.1998001393901,-1.6891642719093565
15,1.6872626883528323,6.206476982881607,1.8331167197243707,-0.04371685598059056,-6.020409086891641,-1.7064996802667636,2.016699643583927,6.178200409437897,1.8275912031222716,0.02038574446482412,-5.464278825534547,-1.702589910592034
16,1.8445028253311826,5.167940098525811,1.5181392033413832,1.7581220841658427,-5.754600457354457,-1.7560328207483524,2.169679158146726,5.237649795139661,1.527636469702081,1.674621001335022,-5.204379202528745,-1.7165620212824122
17,2.3052105631809026,4.2252396919801924,1.2183190099081544,3.4353391851578903,-4.950438586914683,-1.7620738974080332,2.599744161540623,4.387950996521664,1.2265731274492344,3.16469776780356,-4.446406103985574,-1.7298880093486726
18,3.033203854227801,3.468088106778259,0.9138578819574067,4.772708162491979,-3.6626156556313,-1.747451885271114,3.264752748762549,3.710204882063593,0.9228164607451887,4.34501219093719,-3.265515579089778,-1.741258343991595
19,3.9528184241099904,2.9697600673930205,0.6083982250360821,5.630401835195775,-2.026356867849508,-1.7481291799418448,4.099631692148411,3.2685247259730486,0.6172860645883748,5.100071452202807,-1.7780958368075463,-1.7497874523523977
