data_id,xo,yo,thetao,vxo,vyo,omegao,xg,yg,thetag,vxg,vyg,omegag
0,5.0,2.4998296875,-0.0,0.0,-0.040875,0.0,5.010471975511966,2.0001096622711234,-0.010471975511965976,2.5132741228718345,0.026318945069571626,-2.5132741228718345
1,5.4574264132016,2.2725990934400127,-0.6610828268139212,3.5062559787905148,-1.274075642726268,-2.6858585853280372,5.582513368826078,2.197689225116783,-0.6620259653098098,1.920363240110151,1.4644786930780944,-2.683895420557502
2,6.222535789275208,2.545756443637429,-1.3264770725309614,1.0525332673294105,2.9808259372146244,-2.4034655714645994,5.91758455475837,2.668515190729427,-1.3284702333950082,0.7325688856239146,2.169668833324532,-2.6361135766418373
3,6.224605366969996,3.306710269643497,-1.1683270170584508,-0.9762875509349145,2.8967068203816706,-2.529425913404862,5.911056231690323,3.220537974525954,-1.1666431615753619,-0.7598411260175085,2.0904844055290015,-2.537875532612529
4,5.756406962365925,3.8893189734635367,-0.5344295077458028,-2.648420089499077,1.5991322233011962,-2.657431156737109,5.556617320627711,3.6376846334973196,-0.5434606282252232,-1.9615222692480134,1.1362649832619653,-2.4532581213492652
5,5.012881962537296,4.015483281663663,0.07247732164115159,-3.1542273418707,-0.6401385038909095,-2.467749110664689,4.9891704665769625,3.7387769162389763,0.06644703833133882,-2.4186013673070432,-0.34989709488327275,-2.431210454219099
6,4.278049728268427,3.575728188044265,0.6632151301338571,-2.0996311860188506,-2.459264449808144,-2.677152742554058,4.425462731722036,3.4565044727910936,0.6761469055252688,-1.9625160485846302,-1.8436370452324906,-2.4625921415399192
7,3.9272355810112227,2.8566011276840206,1.293102936990436,-0.8501403521510941,-3.121936039010247,-2.522934679017663,4.077974172752425,2.8575676472507276,1.298144294959128,-0.7385947377705927,-2.8037440852010937,-2.5102358813346206
8,3.7975998650554073,1.9796222341408338,1.2217023152990474,1.3544484464323683,-3.5524560788326967,-2.2586009007720342,4.088340963795469,2.1307481642477057,1.2114135034964022,0.7485422344612562,-2.8562704827059022,-2.5364368500278047
9,4.300279538252733,1.2082647623266183,0.5737812476900795,2.7267457276779297,-2.4120477975776313,-2.5966334285236736,4.441756920627448,1.5041990170835589,0.5686315831479167,1.959218435411319,-2.0444860709641044,-2.596773731996542
