data_id,xo,yo,thetao,vxo,vyo,omegao,xg,yg,thetag,vxg,vyg,omegag
0,5.0,3.033163020833334,-0.0,0.0,-0.040875,0.0,5.014279966607226,3.3334013058154346,-0.004759988869075444,3.4271919857343196,0.016313395704279927,-1.1423973285781066
1,6.037580403738241,3.1504461942379467,-0.31327665632556223,3.5295182161631593,1.1457412496177335,-1.369384701970377,5.935437165299758,3.4843607830181513,-0.31143206431373477,3.2392854380037415,1.0555509141863457,-1.1140725546071188
2,6.942481857490911,3.6072039091948667,-0.624232744846843,2.8957555238564043,2.0608453660034756,-1.1102847220388588,6.765183000263569,3.9087670091251736,-0.6168469250218912,2.753384630965358,1.991718605652747,-1.1072879417787191
3,7.662164498184563,4.305445235032968,-0.9244754582163799,2.281588373480681,2.9917655061497457,-1.0932682757780572,7.422116151204476,4.565009210570036,-0.9196591540007247,1.9964487243701035,2.7299729563482082,-1.0946733341654977
4,8.147721928271254,5.210507841998491,-1.2234099144852517,1.2375797536437614,3.527523740089421,-1.079589085022449,7.841823892609174,5.3879849571989435,-1.2186637272669703,1.0451196584942284,3.1983273787772295,-1.079794089174479
5,8.327642099891412,6.214895747021988,-1.5168079180312133,0.07862292006137897,3.7136015598012047,-1.061316579960295,7.983342392182245,6.296170617952421,-1.512241491375597,-0.008543341484836925,3.349126079819847,-1.0618674508897552
6,8.186058320754547,7.219274863377769,-1.8080547887005054,-1.081129409529812,3.5333769611601147,-1.042442145587623,7.8328102816211205,7.19924909641261,-1.8031489026084258,-1.0614039295670352,3.1662794961632903,-1.0426829301996439
7,7.738696968632175,8.125115010800643,-2.091783466432831,-2.1301812131337017,3.008569945837055,-1.0189337347345964,7.404953531062853,8.007036104988824,-2.087195162790426,-2.010390632597345,2.6663451607399873,-1.0238364438759087
8,7.029703379094329,8.843117421935649,-2.3704423594300135,-2.970641979560703,2.1852095734221697,-1.0014673517870225,6.741652142049427,8.638314117908282,-2.3663575056827186,-2.762586030161404,1.8969664702549307,-1.006695808577039
9,6.127641000368223,9.302580781084139,-2.649414086202529,-3.549852805888074,1.1391653971819335,-1.056899512832979,5.907839039142251,9.028779384248418,-2.6413220555239265,-3.244211939628484,0.9321588321610708,-0.9932372299381528
10,5.123192076885594,9.459925342353273,-2.9233349248361113,-3.723476131845924,0.0029301541265931985,-0.9849436669816918,4.985121922094001,9.137328410203983,-2.913245661423866,-3.408561663139874,-0.13510652577063006,-0.9849090206950015
11,4.107491445862591,9.294438409277204,3.0969773310121274,-3.609729071071004,-1.1791834376668593,-0.937419061945792,4.063858883570077,8.950124057493303,3.0997728423779614,-3.2388714417939863,-1.2013440575418173,-0.9818388128276302
12,3.161080266379572,8.813280767685997,2.8347361842069305,-3.2529861861568827,-2.3267535179196837,-0.935329999802954,3.234324156267101,8.48193512421313,2.8296894080722637,-2.751585535718636,-2.1633269191888833,-0.9850526901983421
13,2.409529914238596,8.067463122068679,2.5677602283746612,-2.28910462684941,-3.0956884851887527,-0.9974481881419351,2.5775539029156156,7.774607285060846,2.557641061283942,-1.996398201168043,-2.9293686957487317,-0.9973617661117131
14,1.902719224503431,7.058359869775827,2.2724104098111595,-1.3474527876725717,-4.307421834859748,-0.9851130591837658,2.157955986841346,6.893409409852253,2.2827776201244956,-1.0445573513888669,-3.421320742599095,-1.0096461284824194
15,1.7776383573578132,5.96161956320122,2.009391913054934,0.016955429969707843,-3.863974826134111,-1.029846296002991,2.0161668497780876,5.919524366800208,2.0044716439459496,0.00807839166989959,-3.602244567783899,-1.0312830254749008
16,1.926148910415995,4.916517913666533,1.7371156373455148,1.0875276704271604,-3.6982516748030894,-1.046992680912387,2.1666678855017882,4.943069544199593,1.7327344950475292,1.0613848801977666,-3.4463029768907925,-1.047300460003147
17,2.37146421451908,3.960186035963542,1.4041800223343137,2.10945539715432,-3.210595468611809,-1.0631949668468916,2.5945384253323343,4.054536224968461,1.3997702292313867,2.0105072036124607,-2.9731603874218306,-1.0629853958261193
18,3.071657302874531,3.1800573633919074,1.1236930968419832,2.9294195198426793,-2.431828425316324,-1.0767096621457344,3.2578873758838602,3.3351512615498775,1.118694176959274,2.762805084395212,-2.2305362302911758,-1.0771281820522904
19,3.9559157369650597,2.643542820848584,0.8282688394986157,3.3443223756623275,-1.5245228669753434,-1.158978074599393,4.091793057546394,2.849234856820396,0.823919668364476,3.24525253371483,-1.292012399107821,-1.0887651084320535
