data_id,xo,yo,thetao,vxo,vyo,omegao,xg,yg,thetag,vxg,vyg,omegag
1,6.065375104656703,3.163999472937873,-0.3102763108320086,3.5822880147807896,1.1555696746281903,-1.1172023746993462,5.935298191795159,3.4842930166246515,-0.31116369563367463,3.2390215890106537,1.0555017720612934,-1.1126506145676145
2,6.9827682959756,3.632482481806777,-0.6245316472666382,3.0544900037740446,2.23045148186133,-1.108142376347083,6.764981568071143,3.9086406162621152,-0.615686936276754,2.7525909585657686,1.9908705750734579,-1.1013268355826675
3,7.7108431472469166,4.365342838879628,-0.9264534473724028,2.2103822350948827,3.042450236444633,-1.0940882124798992,7.421872757959163,4.564709722550801,-0.9164501613340985,1.9968047550620343,2.729719532696735,-1.085588987225765
4,8.173386430293093,5.279124256531352,-1.2239315160343218,1.1165015332914725,3.5230832138005534,-1.1762744072581737,7.841695570099062,5.387641875126278,-1.2123928978959222,1.0457250495959916,3.1983495814086735,-1.066735795308491
5,8.302532737446358,6.254107283841304,-1.6387229887640382,0.03157899294165379,3.484964294955561,-0.9540475509888531,7.983467938994468,6.295974560268323,-1.5030849711288405,-0.008308121849237082,3.3502692661440743,-1.0492092442505612
6,8.17274399932371,7.2442334504425245,-1.8382943172800685,-1.1147167989952544,3.511882308190878,-1.0585250432183366,7.832876853228277,7.199124303477287,-1.7887499884754945,-1.061235992619707,3.1663869694281352,-1.0283631274616465
7,7.707255379519271,8.131752789377003,-2.166533974414525,-2.24936936544726,3.0007678485625333,-1.2763849951229205,7.405110739008425,8.007002916095933,-2.068955074057155,-2.009794691835776,2.6663841712263574,-1.009723320826261
8,6.998288809874162,8.839369432676579,-2.438798444998713,-3.005907724442834,2.1181346189616015,-1.1521628243228037,6.741809214895531,8.638332857854559,-2.3447148814158587,-2.762409701436991,1.8973018450272314,-0.9953858061142871
9,6.093529668552052,9.285033327819912,-2.7227310778541196,-3.5483234211181225,1.0863939677443415,-1.087780427230491,5.908009595801342,9.02886712151472,-2.6168166891574307,-3.2442195865523322,0.9324226893082579,-0.9841576044846598
10,5.053306977086734,9.38532446822179,-3.103305015958025,-3.674457884996039,-0.09433977494818097,-0.9114712563406079,4.985471347593007,9.137701414574638,-2.886327043900817,-3.4088067543741194,-0.13462017612525756,-0.9792312271459447
11,4.062829429219332,9.20813076369921,2.911591403904844,-3.4928165621076412,-1.1968543138038363,-0.972100711681332,4.064082193653311,8.950555595721191,3.1280601011015845,-3.2394560043387988,-1.2012557031611344,-0.9760730163378478
12,3.164843676259924,8.732036358222935,2.6431122989463978,-2.9930109839728143,-2.2258816651787896,-0.9861929943051992,3.2343053392177152,8.482341346260448,2.859592506061389,-2.7528854117295536,-2.1638312784525886,-0.9776368717192607
13,2.4438791693865842,7.9977664690689565,2.3724333537861026,-2.216717926718151,-3.0590062431908764,-0.9882145290492115,2.5773821566398927,7.774955768325851,2.5897191584969894,-1.996760134668698,-2.9295521069587203,-0.9857384517288479
14,1.9688928454286174,7.072345185653125,2.099186295301266,-1.2247844263949443,-3.6114930553615503,-1.0003213861015408,2.1576251187367355,6.893339483272871,2.317013459933957,-1.0451706931952542,-3.4248003864965866,-0.9979896847949803
15,1.7854085075071364,6.04010393167797,1.8222769905205516,-0.11555252989315165,-3.834739164049855,-1.0163611989370003,2.0161279990273533,5.919131944957828,2.040463277889967,0.008740931469214994,-3.602390746094322,-1.0134929933342502
16,1.9111059575254703,4.99512185490122,1.5348447876103306,1.0055792528845078,-3.7089046792989087,-1.0345251980638301,2.1667431002662583,4.942676524493424,1.7593194711059597,1.0617946222854813,-3.4462497118683135,-1.0312750828138453
17,2.3345328056502384,4.032475894173484,1.2516474596516303,2.0342063283122496,-3.2453138421551064,-1.0558583730911626,2.5947230823766954,4.054174775677419,1.4729542237807511,2.0108834489566716,-2.9729867955541134,-1.050072743928659
18,3.015093437210812,3.2393630876521557,0.9592296481948375,2.864273555188734,-2.4901441707583487,-1.073225087784924,3.2581701952121973,3.3348547329285814,1.1816333971464712,2.76313081421848,-2.2302446515639653,-1.068258713054366
19,3.8874398456269073,2.686773555104868,0.6616033967555753,3.420148214530382,-1.5141979779942334,-1.0902325979070226,4.092135437003104,2.8490187031491203,0.885562142109901,3.2448734045204897,-1.2920640235527272,-1.083906837726376
