data_id,xo,yo,thetao,vxo,vyo,omegao,xg,yg,thetag,vxg,vyg,omegag
0,5.0,3.033163020833334,-0.0,0.0,-0.040875,0.0,5.011899972172689,3.333474942671044,-0.01189997217268861,2.855993321445266,0.03398624105058318,-2.855993321445266
1,5.761433404248112,3.224948646786609,-0.6170883819556515,3.099062522855911,2.1117325378749143,-3.0859091970228136,5.585916276506501,3.5272958097971627,-0.6243179217768692,2.3010774386265,1.6660638802882082,-2.8238604743640607
2,6.2500084671610034,3.8445935960680857,-1.2393968940479432,1.3920203623135483,3.5519181177257293,-2.804051708346996,5.942601816537548,4.016181063476389,-1.2353044612636175,0.911107984116757,2.6822162378822503,-2.8138218330777724
3,6.298143319409036,4.65707149948683,-1.8406452637274666,-0.9338167591183801,3.6845839674447034,-2.8206790743950965,5.9496151206502965,4.618914585180046,-1.8434556621415934,-0.8162187984590521,2.701968997196566,-2.7998489482067073
4,5.87164045322256,5.339053743423968,-2.4563646636525855,-2.8729821720337774,2.4510917699520878,-2.827863718526022,5.604439760367998,5.111289871417134,-2.448640649660225,-2.2410417327945327,1.7141028941081176,-2.7872969885728334
5,5.125543385738453,5.647228708317995,-3.0607041305260574,-3.7790350835095277,0.33169863130890803,-2.796173902261355,5.035101690148215,5.309014521453347,-3.0517413103251965,-2.8346044716572227,0.08091090944500492,-2.781362186999187
6,4.316823965701437,5.460139303451004,2.625445829083096,-3.5258993444553637,-2.09344701820186,-2.772054131286835,4.4528401414474805,5.136296693792287,2.628733887768435,-2.375735744303537,-1.5948528847833574,-2.7829957016139133
7,3.7351326355778465,4.758364792532261,2.0232367525103405,-1.3389621907237403,-3.560132432174605,-2.9219864443093004,4.073639717041801,4.654276667805333,2.0247593266919948,-1.0389485828952307,-2.697500124949548,-2.798137847726592
8,3.698241975071698,3.9318447880116247,1.4007732250974416,0.9537934292274292,-3.760171028646891,-2.880831475203347,4.037618613050694,4.036852478287808,1.4167964066333483,0.6850968464824793,-2.82087871517299,-2.813558038118775
9,4.140863517777667,3.2276066234563348,0.7956871665304277,2.944624630125351,-2.541247056017275,-2.8296171255805405,4.358532741841594,3.5082284816986515,0.8056902964204269,2.1548289732471866,-1.9235657874287142,-2.8265364802022988
10,4.901530943852309,2.9043127923118504,0.18543757716794496,3.834834360253745,-0.39211996093862617,-2.812039828752247,4.917361022674925,3.2585388122000434,0.1925442382362716,2.8255024421641592,-0.3420857014739218,-2.831621430136086
