Epoch,Training Loss,Validation Loss
1,0.1310089375688622,0.09402504325220265
2,0.0849144320954313,0.08151351867877331
3,0.07773691379112901,0.07605360002861809
4,0.07327892097591428,0.07140546706841164
5,0.06951757843746113,0.06822822123919565
6,0.06632864408658268,0.06560660161308407
7,0.06270932632503269,0.06330475506862414
8,0.05938020492348955,0.058934213689614816
9,0.05586534824917199,0.05752708006304564
10,0.053067836731942514,0.056845041279940264
11,0.050857338494587435,0.05053552708674952
12,0.049166718594382465,0.05000241018217249
13,0.04785862234010906,0.0482691866105672
14,0.04658796059189683,0.04712057455452447
15,0.045896947774746566,0.046742677976636546
16,0.04510037495798089,0.045627050716237925
17,0.04425166786160957,0.04488223038383366
18,0.04348079039874472,0.04479590284916544
19,0.042652755715145964,0.043072040759257434
20,0.04203908764057518,0.042474121911470424
21,0.04153270430747091,0.04208336015875192
22,0.04078753565201642,0.04089724220642724
23,0.04025400608990322,0.04104622499537222
24,0.039784839198263505,0.041314439348799664
25,0.03899673452127937,0.039453308472467453
26,0.03836955552331987,0.038288307232186965
27,0.03755036135411633,0.03812417303471221
28,0.03719929302680678,0.03926556741761178
29,0.03660811736233957,0.03694602280624749
30,0.03582231629002897,0.036544682688473426
31,0.0354070484570657,0.035614443520448874
32,0.03457355281154727,0.035013084194248485
33,0.03405684840242943,0.034379819292843956
34,0.03372751595452428,0.03469304609851739
35,0.03284874343231243,0.03300965249000751
36,0.03272967822029415,0.03314203313868685
37,0.03192576304695767,0.03293438084884403
38,0.03134201647269834,0.03284791780194057
39,0.030954268999841703,0.03289280749242945
40,0.03087733017637785,0.031829448724069544
41,0.03010491624841264,0.031607933620893466
42,0.029648451723274172,0.0314290097616997
43,0.0295893078949785,0.029743448523900557
44,0.028859964166550747,0.0298416904778671
45,0.028687053997011693,0.02952329825955568
46,0.028342754116831976,0.02935545869440455
47,0.02808009066083348,0.028656373222925
48,0.02760876728935949,0.028801630395128557
49,0.027436940206957913,0.028986703786883772
50,0.027307422469741632,0.02860259185017077
51,0.02679318056437018,0.0317173455793833
52,0.02661124365211228,0.03332808273892427
53,0.026489048699216214,0.027135715867901585
54,0.026039832641993086,0.026884394957079102
55,0.025846106195677593,0.026831882266500563
56,0.025649888501285426,0.028020165467001115
57,0.02567413336370584,0.02669044525468165
58,0.02521445006228636,0.027186787178375058
59,0.025188059090043135,0.029445642413398653
60,0.024917404341072306,0.028179126791656017
61,0.02498206541839736,0.025996424766622252
62,0.024419972349749637,0.02573532744589233
63,0.0243669165119799,0.025039454643643395
64,0.024204064785488373,0.024959158757221454
65,0.023857519766460583,0.025370164342301407
66,0.023897718437923206,0.025933357291691696
67,0.023592459496323,0.02489965642351158
68,0.023412593478732622,0.02740476288131832
69,0.02344518522321792,0.02398307142375978
70,0.023038727923783767,0.02451835972132142
71,0.0228304509628429,0.024304376876692183
72,0.02281227696764191,0.023532660735636642
73,0.02246307669487333,0.02480927039629098
74,0.022315685593865695,0.023152348201376263
75,0.022295557027634406,0.025949835287618267
76,0.022169644132478482,0.023090060569883622
77,0.021998565682629846,0.0231026710519932
78,0.021969467789957713,0.023361149647263522
79,0.02175146730018326,0.02335214887544052
