timestamp_sec,tag_id1,tvec_world_tag_1_x,tvec_world_tag_1_y,rvec_world_tag_1_z,vel_tvec_world_tag_1_x,vel_tvec_world_tag_1_y,vel_rvec_world_tag_1_z,tag_id2,tvec_world_tag_2_x,tvec_world_tag_2_y,rvec_world_tag_2_z,vel_tvec_world_tag_2_x,vel_tvec_world_tag_2_y,vel_rvec_world_tag_2_z
0.033365966796875,1,0.1758604895031327,0.1799824685871364,0.09764897421923549,-0.005721882546963973,0.00024602255860879804,0.0014107772586056597,2,0.010822561980980305,0.17497580501900056,-0.04142418199721406,0.0024169467932778402,-0.007852079293861194,0.08882409162864076
0.0667314453125,1,0.17587946811254324,0.18003630503203966,0.09809274367510402,0.0005688097475250421,0.0016135373235556373,0.013300257500000112,2,0.010681964203197267,0.17544268854842,-0.0419000476439657,-0.00421386966523489,0.01399301164527838,-0.014262215556980462
0.10008935546875,1,0.17583148530403725,0.18002174289980133,0.09815582058982213,-0.0014384236986439692,-0.0004365421026112678,0.001890913262331089,2,0.010613456340641592,0.17544313612465062,-0.04251949676278695,-0.002053721658064941,1.3417394211352793e-05,-0.01856978197733962
0.133446533203125,1,0.17583633713571084,0.17988731416235504,0.09788893833651018,0.0001454509045167629,-0.004029979350074331,-0.008000744410607774,2,0.010717952272593298,0.17531762512540597,-0.04234887887304808,0.0031326370829035093,-0.003762638441540392,0.005114877856199653
0.166803466796875,1,0.17588388153563606,0.1805063677355439,0.09890529420518163,0.0014253228580376105,0.018558467655577796,0.030469103696686397,2,0.010557593104409957,0.175577792277603,-0.04200474395984119,-0.004807371388999232,0.007799492464312882,0.010316743061519529
0.20015869140625,1,0.17601924122691082,0.1800659148236945,0.09769389069192472,0.004058125611803443,-0.01320491518218148,-0.036318253810122,2,0.010822044624247948,0.17528606642393402,-0.04294533115543922,0.00792833875157485,-0.008746031756206347,-0.028199096441810907
0.23351318359375,1,0.17601752191261005,0.1799244735726084,0.09744058798677722,-5.154670894397707e-05,-0.0042405457798903425,-0.0075942605788620315,2,0.010783254721268135,0.17548979496063494,-0.04288588482569208,-0.0011629588830721373,0.006107978965941799,0.001782258575935246
0.2668671875,1,0.17599760927255725,0.1800750589418403,0.09788482206601817,-0.000597008986050639,0.004514761395818105,0.013318763183262288,2,0.010728454355222891,0.1753951702124647,-0.04232786563246717,-0.0016429921336962707,-0.002836983183074596,0.016730201111487895
0.300220703125,1,0.17592267912498005,0.1803875875934816,0.09938551092036163,-0.0022465442149983642,0.009370186194316746,0.04499342351840781,2,0.010607298344238528,0.1756560003503757,-0.04226125506042374,-0.0036324809758150785,0.007820169269217948,0.0019971079748337082
0.333573486328125,1,0.1760537931294824,0.18012243710231934,0.09840458045948164,0.003931126338208369,-0.007949876013268537,-0.029410752767045925,2,0.010796649092678495,0.1753732413094431,-0.042452035501231354,0.0056772098234436465,-0.008477824450527974,-0.005720075582470095
0.36692578125,1,0.17607737979028565,0.18002221521048217,0.09709410915475307,0.0007071975364360191,-0.0030049473978307206,-0.03929178810028633,2,0.010816974421240341,0.17534368741387524,-0.04264549031761028,0.0006094131935885185,-0.0008861128038440872,-0.005800344978721172
0.400279052734375,1,0.17592548072877534,0.1803979438807792,0.09799934183110474,-0.004554247746925458,0.011265121937829999,0.02714074620163574,2,0.010631145183555069,0.17560739765420208,-0.041381037096859453,-0.00557154454165998,0.00790657793345348,0.03791092041280527
0.4336318359375,1,0.1761016798694628,0.18014591055200105,0.09639833596104312,0.005282891673968023,-0.007556590622234541,-0.048002167024898096,2,0.010808146942847471,0.17538276161071484,-0.04182343424783165,0.005306956190565185,-0.006735151370101984,-0.013264174934904576
0.466984375,1,0.17611642575878542,0.180295467166822,0.09762314618207144,0.0004421219414507952,0.004484114823782442,0.03672314778593366,2,0.01076144804684323,0.17556462251422694,-0.04258541956608504,-0.001400160147229894,0.005452685421380107,-0.022846396096725605
0.50033642578125,1,0.17592295901140864,0.18003297062335483,0.09840819305728314,-0.005800745166937039,-0.007870476846801045,0.023538189011544877,2,0.010743454070317182,0.1753753751297503,-0.042032000658751144,-0.0005395163447089829,-0.005674235318178401,0.016593249721393998
0.533688232421875,1,0.1760524566004007,0.1800365065415992,0.09848822690866496,0.0038827758384254387,0.00010601879179946355,0.002399685637549008,2,0.010780116977353635,0.17552695368905696,-0.042678513107475634,0.0010992779920891767,0.0045448380335125806,-0.019384630514647734
0.56703955078125,1,0.17628046889151947,0.17977657696716282,0.0975019725868492,0.006836679997529208,-0.007793682145800803,-0.029571674234536705,2,0.011051446673222123,0.17524527880060467,-0.04372872262465022,0.008135501359940041,-0.008445689775052482,-0.03148929544128118
0.6003935546875,1,0.17608772130426004,0.18046324445805473,0.09749303363509432,-0.005778844057259073,0.02058725821409532,-0.0002680023597769091,2,0.010771222066390099,0.1755538735099816,-0.043784058911058396,-0.008401528272877466,0.009252103892663871,-0.0016590597807602016
0.63374755859375,1,0.17602499794733883,0.18010216055813583,0.09721666990017071,-0.0018805345558362862,-0.010825803730605198,-0.008285773896903088,2,0.010779023967707274,0.17547926464068028,-0.042322393446914935,0.00023391198667196446,-0.002236878951955411,0.04382278865985169
0.667101318359375,1,0.17620209892444086,0.18037333412292042,0.0967642037884164,0.005309775519956436,0.008130224798946647,-0.013565670405188683,2,0.010840253167132274,0.17539979198309608,-0.04207817963122963,0.0018357510474157736,-0.0023827196137004105,0.007321927644780695
0.700454833984375,1,0.17588790611601934,0.1803847975061404,0.09725172397016174,-0.00942008068816629,0.0003436934009853082,0.014616755463700724,2,0.010621822043980919,0.17559105478152032,-0.04096138788696629,-0.006548968498769919,0.005734411945494606,0.033483479127647264
0.73380810546875,1,0.17601914275789224,0.18011025872267372,0.09986962813216943,0.003934745709558823,-0.008231240032789132,0.078490176390466,2,0.010732933818830712,0.17545034871344178,-0.04255532109091007,0.00333136061036307,-0.004218658674740498,-0.04778941114338653
0.76716162109375,1,0.17612222825272916,0.1799466054376598,0.09625806970478096,0.003090693526761445,-0.004906627740652601,-0.10828119194371952,2,0.010811866751297472,0.17558913608717833,-0.04357231037136824,0.002366555098845307,0.004161101794993854,-0.030491216934741543
0.800514892578125,1,0.1764028591247667,0.18029485367263012,0.09782472206649243,0.008413893436780139,0.010441201701412097,0.046971475120375965,2,0.011035412126030777,0.1754436871821688,-0.043133516788319955,0.006702352266644349,-0.00436085872648715,0.013155938338877607
0.8338681640625,1,0.17607448777562826,0.1800910617045275,0.09690108266490635,-0.009845251590755257,-0.006110104317596109,-0.02769261785965351,2,0.01084115166433057,0.17526566961398599,-0.04285496758670525,-0.005824330059832751,-0.005337334548012929,0.008351480655959023
0.867221435546875,1,0.17621933238506376,0.18043470162579583,0.09611072028297969,0.004342740696466978,0.010303034934049285,-0.02369669740783657,2,0.010781490390204998,0.17560778043300446,-0.04273342966619594,-0.0017887682818017233,0.010257189288874967,0.0036439580017283237
0.90057470703125,1,0.17619398611608006,0.18023865503471725,0.09730739884643179,-0.0007599335194324145,-0.0058778819094379535,0.03587889613805071,2,0.010877068324450678,0.17542611343257591,-0.043109221626254406,0.0028656239700641005,-0.0054467520678938,-0.01126701949565911
0.933927978515625,1,0.1760767437386435,0.1802549672034195,0.09865137056872339,-0.0035151687441364165,0.0004890725250108945,0.04029504940530972,2,0.010809662181477914,0.17533525026694644,-0.04307608193954374,-0.0020209754537674728,-0.002724265464395162,0.0009935962871346475
0.967281005859375,1,0.1760300359334211,0.18018512998989733,0.09722443189980715,-0.0014004067679076284,-0.0020938792992429263,-0.04278288307114158,2,0.010767566087071176,0.17542939981516065,-0.04211751341290228,-0.0012621371359450562,0.002822818667818903,0.028740075578809032
1.00063427734375,1,0.1760227591234157,0.1800553545759517,0.09745952147335102,-0.00021817380069614976,-0.0038909350768311433,0.007048471201813162,2,0.010770573910688669,0.17549793253282403,-0.04234397290937994,9.01807673919497e-05,0.0020547524909359737,-0.006789723658255012
1.0339873046875,1,0.17623969924033364,0.1802233757904716,0.09691113379260999,0.006504360599176549,0.005037660083691835,-0.016441916204161012,2,0.010863509383727057,0.17545973511502863,-0.04303475980227353,0.0027864179188460785,-0.0011452458993218453,-0.020711370088659576
1.067340087890625,1,0.1760345916195409,0.18016683277300405,0.09883740887355767,-0.0061496403326699286,-0.0016953013223271233,0.057754552872433446,2,0.010645788113446242,0.17688264727588998,-0.06053077084553557,-0.006527829145617365,0.04266247144040551,-0.524574244275447
1.100693359375,1,0.17631013328685152,0.1800633363236614,0.09714880969751584,0.008261308562780628,-0.0031030374154193546,-0.0506276926037943,2,0.010517661479727783,0.18012415648478727,-0.13892385718971328,-0.0038415012385961166,0.09718714430804325,-2.3503867193628256
1.13404638671875,1,0.17616992779268775,0.1801622759638481,0.09659910057808191,-0.004203681204670086,0.0029664365746170087,-0.016481535956793383,2,0.009940481392050074,0.17998356130575377,-0.2794491339044429,-0.0173051783794332,-0.004215364847828398,-4.213269016524884
1.1673994140625,1,0.17612963033579265,0.18007377458032447,0.09775749314354362,-0.0012082098719189045,-0.0026534737795010036,0.03473125703171851,2,0.011740074835739578,0.17952479291673107,-0.4438109757973763,0.05395592505418354,-0.013754924981605033,-4.927943727534931
1.200752197265625,1,0.1761979422871694,0.18043783042466688,0.09833112715594025,0.0020481634459322147,0.0109153062916888,0.01719898483143322,2,0.013629199673884304,0.1794629720776716,-0.620506656788182,0.05664069551975861,-0.0018535436363129754,-5.2977791962575935
1.234105224609375,1,0.17629397942528152,0.18016811035359176,0.0973266454554006,0.0028794129277180023,-0.008086824272209903,-0.030116657483203878,2,0.01246254247475298,0.18150334212232655,-0.8302119726183713,-0.034979049640899804,0.06117495793188609,-6.287444724848497
1.2674580078125,1,0.17605390682484473,0.1806523424323963,0.0994487205835903,-0.007197978021045598,0.014518490881420033,0.06362512883155404,2,0.009228363215103896,0.18286458452129906,-0.9738635686498494,-0.0969687968752806,0.040813457476165604,-4.307034742996177
1.300810791015625,1,0.1761438005983388,0.18013146179745146,0.09689276503315807,0.002695240542494189,-0.01561730641105966,-0.07663395090196712,2,0.008106843246499282,0.18162671963872254,-1.1993674713031173,-0.033625978431075315,-0.03711429043380501,-6.761171962168926
1.33416357421875,1,0.17618558607966464,0.18029893678460376,0.09598848344373216,0.0012528334163702938,0.005021319694142142,-0.02711262757049837,2,0.008187882342494651,0.18656440530772953,-1.3389935704597942,0.002429755127235566,0.14804418686547088,-4.1863402615105985
1.36751611328125,1,0.17642074893756127,0.18002688587925098,0.09533252197595488,0.007050823250846084,-0.0081568274260316,-0.019667512165957444,2,0.011309503688157058,0.1893757277502881,-1.4346831514380554,0.0935947137281739,0.08429110711152758,-2.8690343724340486
1.400868896484375,1,0.17610554445072457,0.18036663760015942,0.09667571477288238,-0.009450620205127637,0.010186607781404265,0.04027228518673217,2,0.013797090382096852,0.187119817982504,-1.4601305495012247,0.0745840812981003,-0.06763782662589735,-0.7629767479430309
1.434221435546875,1,0.17626847938346302,0.18000604021375533,0.09681124383231172,0.004885233248152962,-0.010811692199156486,0.004063530490898307,2,0.014029564222265659,0.18693465929924055,-1.462643978519359,0.00697019917233794,-0.005551561844106199,-0.07535945054810884
1.467573974609375,1,0.17618081851574044,0.18040474384175487,0.0979673162716925,-0.002628311672412949,0.011954221153969791,0.03466220179562304,2,0.013823978498614622,0.1871983502020641,-1.4618815640270217,-0.006164020174469618,0.007906171770893158,0.022859263905172757
1.500926513671875,1,0.17594851268798045,0.18027957636978093,0.09828363623829313,-0.006965161702521806,-0.003752861865760432,0.009484134506457506,2,0.013652685182556981,0.1872486329973176,-1.4613541021008445,-0.005135840354962217,0.001507615212121056,0.015814745773592556
