num_traj,data_id,xo,yo,thetao,vxo,vyo,omegao,xg1,xg2,vxg1,vxg2
5,9,8.6658689819499,2.7503956343395837,1.0207719383535683,9.118547746260299e-05,-3.4443127226425896e-05,4.404851520427877e-05,5.116492426276636,5.816713277145364,0.7026642835963313,0.00011791159526643483
6,0,6.853092551270635,2.045474164838486,0.023008314419794527,4.315075306140982,0.4373829111662794,0.22379194317209758,3.9355711049349225,4.590595814313587,3.6444918936582864,4.6643865239599585
6,1,10.110398668292742,2.184560736169095,0.09715388883631072,8.47905475400854,0.0001589101060891565,8.648749036584469e-05,6.7919318330685545,7.947208701956031,9.031966517171087,8.479158893041792
6,2,15.35163785468765,2.1845992681387076,0.09717533166885997,12.629288212468607,7.04603602044579e-05,4.110750140167449e-05,12.442891128629864,13.188478412954332,13.09360637259075,12.629339631105365
6,3,22.89588574500724,2.1849948768066447,0.09739557552121762,17.437141687438597,0.00010750255805636044,6.202215048336254e-05,19.86313319061769,20.732981832938822,16.864216088212174,17.437221095140604
6,4,32.63085935239536,2.185041173366732,0.0974213640946024,21.39552862099933,-0.00017195676685483746,-9.382999328722637e-05,29.466309870138044,30.46799372319345,21.912162112446367,21.395375993730102
6,5,44.372792866355574,2.1850582943100694,0.09743090090571255,25.627995493207067,8.55709217691819e-06,6.110478761445887e-06,41.468846411267826,42.20994148261787,26.580032739711903,25.627993389320046
6,6,58.43771736128276,2.185386562584817,0.09761368908496043,30.544485799076956,0.0003523475802135398,0.00019523898883058298,55.41924880675519,56.27506467166201,29.22618158664442,30.544779864598482
6,7,74.70543052127296,2.1851201184743645,0.09746530854183129,34.425810161689526,-0.004096557653049969,-0.0022811371168302043,71.49684599860963,72.54262956869623,35.23180035715421,34.42241290287617
6,8,92.96124103100105,2.1848503978977716,0.09731511053738325,38.53993072327021,0.012476831774704128,0.0069459175148131914,89.74944026360744,90.7982791860251,38.3459718292465,38.552245100186596
6,9,113.18950887099537,1.5096855122718253,0.37508779507511925,42.14042033062441,-3.772894486758937,1.4447788016612058,110.42683384993013,111.58005606360308,44.4507537480153,45.85310236154978
7,0,6.009940164568071,2.0098859473034945,0.004960677358383548,0.13490759632041915,0.1336731721353201,0.06716243352059091,2.213664326545934,3.718307732727865,3.1408616420559965,0.24708313091701806
7,1,6.053136333706652,2.0517752487555443,0.02623938227056754,0.4479998021679032,0.42570426182767956,0.21855398099597767,2.900189599567768,3.795632291701638,5.5199887368991725,0.7849645655482973
7,2,6.221403076859943,2.1993925921406157,0.10544568551408981,1.6056850832423561,1.304079383526176,0.7318827506119074,3.424279688420154,4.067640192527564,1.7778561183823305,2.406997073595217
7,3,6.538326531002163,2.421723692484967,0.24248671363678373,2.383754652687951,1.4519838050927467,0.9867960387004404,3.773759822868292,4.485684610661997,2.3181685982730373,2.7966063329095845
7,4,6.981250520404698,2.6386461371182626,0.41697605440169205,3.177914698725634,1.245406993005079,1.2067514256282037,4.177469972090153,4.9365557674241645,2.639613245051804,2.8299940128385814
7,5,7.543673554317404,2.791000892667269,0.6226551476963426,3.86486897895095,0.6593724608632514,1.3860748532563687,4.693476566669709,5.365933582723966,3.877118042184206,2.506875419734613
7,6,8.202206780797564,2.8215479527467915,0.8540951496883707,4.262523829754111,-0.3318902282413925,1.4621644125575755,5.112457602837905,5.710860164274983,1.7464363593974659,1.7795623746776896
7,7,8.788776133111414,2.7193051644574613,1.0640382812641567,3.11445956547358,-0.8738833574079199,1.143755243365355,5.225469989254568,5.835521800149764,0.18806494576142518,0.984958927773267
7,8,9.311252109505007,2.5152686130522848,1.2613698384909235,3.762194376629682,-1.8548912554583412,1.4528785102612727,5.305932152710438,6.5178647265067235,1.4331191944318706,6.195990183424432
7,9,9.994770685582104,2.09717995743412,1.5379627456449776,4.749721404382668,-3.426787667107395,1.9607229214815125,5.854981436220483,7.640859233661004,5.748772410113902,7.922289983766367
8,0,6.857068742029921,2.05410852853418,0.02743857358188397,4.297802238822196,0.46813238472346913,0.2406338841336438,3.942042731748903,4.601417451708376,3.9021124220578827,4.666971571541054
8,1,10.12636133847119,2.2250959382948037,0.12003678936169704,8.545329188950095,0.06376928267505719,0.036517605123614114,6.836506837326258,7.987604662437022,8.242998858009017,8.58201416689695
8,2,15.361919900214781,2.2263688531961585,0.12076616527557973,12.459426625949606,1.4994679363389274e-05,1.0395958785834653e-05,12.283991825092546,13.223900480280507,12.65436387396867,12.459432554760667
8,3,22.637031839709234,2.2264025287357185,0.12078546407389495,16.605304777045074,0.0003035691977543026,0.00017214403271543127,19.611320945557626,20.49904013246307,17.092254415544378,16.60556407046935
8,4,32.03795560975057,2.226439343319765,0.12080657376151355,20.884595077444903,0.00030906672654387735,0.00017546599646910366,28.83760106025151,29.899994230351435,20.20722386494505,20.884860173478707
8,5,43.43795681340063,2.2264633377252374,0.1208203425977068,24.813949058728927,0.0005558312340351382,0.00031758505662851915,40.53993248291976,41.30001530050282,26.15136017939078,24.814416562629138
8,6,57.03598738047597,2.226443268018355,0.12080883007495068,29.50343514036006,-0.0012096627737854873,-0.0006939953366871076,54.08523091220808,54.89802982698863,28.686112466409273,29.502438729819026
8,7,72.81918330854221,2.226232450878787,0.12068796746492162,33.47095539675905,-0.0070967067675745815,-0.004068059055752107,69.58043330674944,70.6811300149272,34.39060886542281,33.46511316105454
8,8,90.59299067959816,2.225814538175121,0.12044844925503813,37.72701916641018,0.0028785764470141834,0.0016480902135533248,87.62095835663354,88.45454678324812,36.50179794422266,37.72943616231064
8,9,110.43560471558624,1.7642882059821743,0.2879413446137582,41.21901592405163,-3.0698421735252923,0.9913888208028593,106.8952202289953,108.61021177107781,41.84848248917165,43.500712960618735
9,0,6.839337965296679,2.070632885887007,0.03597557454804437,4.077506932687163,0.5236655713063054,0.27161749906912963,3.89176362852158,4.596542727580601,3.3617638341428036,4.480380838905868
9,1,9.870099591770256,2.277404935615869,0.1505938744210739,7.728227715970872,0.12629455602264192,0.07529171822162524,6.2971544605767145,7.7596605623425825,6.88331805820196,7.791989568794837
9,2,14.48332020025483,2.2819547827275506,0.15331148841207032,11.025681800520083,-5.8483371406709006e-05,-3.6119615218545715e-05,11.748389922740259,12.3751674102473,13.22221241876466,11.025639826930558
9,3,21.2367747339165,2.2893150636882904,0.15772925500829385,15.290059765257606,0.00011568694450459632,7.113838020821625e-05,17.694040531601722,19.132265002059928,13.220296953966303,15.290148252803347
9,4,29.58672073319549,2.2915051076701567,0.15904880767626434,19.061274128340123,0.16981401189341275,0.1023839208333972,26.886434534574033,27.483291240454026,18.964620747135267,19.14344103099089
9,5,40.195887127577066,2.3100745352101573,0.17033716364176815,23.121986883484357,-0.00010821551303474147,-6.562985042298541e-05,37.022471326653665,38.10124120971556,23.089285185557273,23.121890584718084
9,6,52.713716059545284,2.31014415420792,0.1703798266895407,27.099615821019036,-0.000799921571230551,-0.0004921306154381303,49.96341157738078,50.619127914880565,27.868996057893902,27.098970588343377
9,7,67.42936855669431,2.310292467859167,0.17047068485072,31.618455428984994,0.0028724868451297514,0.0017583786076467013,64.44861442685652,65.3348354573615,30.309347502639067,31.620862594833188
9,8,84.17490090181224,2.310484651656941,0.17058845837879488,35.377849368971255,0.001629638878467475,0.0009995457271488178,81.27330728268672,82.08045530355425,36.19730446886317,35.37910789033344
9,9,102.965215099194,2.2417648520209217,0.20003983584586735,39.82078775060414,-1.1870893283531165,0.4855496121336279,99.99691268841482,100.91422158039279,38.34886856518192,40.566445262428694
10,0,6.290730444246542,2.2535685023822456,0.13660385649106785,1.7463507084920709,1.3365883472133913,0.7767985957274416,3.3930314467603604,4.168245132626501,0.5790118961452777,2.467631797373205
10,1,7.597901812003393,2.799278319933529,0.6420677585553193,3.2949801558980583,0.4955612901546325,1.177870141089461,4.605129457711132,5.4002858327129095,4.401167698999566,2.0658872492619
10,2,8.707966054659394,2.73994266845516,1.0361024575593443,-0.03229983068036962,0.008619595584596289,-0.011765296581161199,5.208425183291743,5.819233312381082,-0.4395598949118128,-0.040261276832179636
10,3,8.706743867678846,2.7402632016372888,1.0356664542900513,-0.0016084936470064466,0.0004449453895867053,-0.0005713273409825781,5.171064565515014,5.817698479196422,-0.15864914145377132,-0.0020361930600735247
10,4,8.706707366596017,2.7402675233145666,1.0356626812920697,-0.00011889536901673548,2.611500505757952e-05,-2.8188949874520845e-05,5.161169749217884,5.81765781787475,-0.03151397139828563,-0.00014037662371769305
10,5,8.706663612511555,2.740274295364254,1.0356542103582702,1.5142424424591743e-05,-1.5729650536068507e-05,2.0246697989699874e-05,5.128248324991977,5.817608356701467,0.17846609695043633,2.7134131840541303e-05
10,6,8.706660294429268,2.740269096716761,1.0356607769486728,2.7418130053279727e-05,-1.9216417056849844e-05,2.386299578297582e-05,5.1779638021568815,5.817609353670084,0.5420104053315338,4.049053494513844e-05
10,7,8.70705479461337,2.7401511833720456,1.0358151605181118,-0.006350606209992963,0.0017904802952149954,-0.002300612615747437,5.218237748239788,5.818109101516862,0.07856640989725858,-0.007780080051511706
10,8,8.707373911698735,2.7400519690068896,1.0359405154791064,0.01706544293069528,-0.0040568962369851025,0.00626761405506047,5.218040789862243,5.818498957570209,-0.12245976415759982,0.021778757267796302
10,9,8.706615771562099,2.740261280390325,1.0356709136749636,-0.0002819418568378651,6.81065579061571e-05,-8.989508686257524e-05,5.209382801295798,5.817571645116488,-0.18236453376394807,-0.0003475925062914204
11,0,6.009551374006731,2.0095007226374872,0.0047670941445264285,0.13893921968135653,0.13773493992494298,0.06918270891639783,2.2439017353008874,3.7175957953986662,2.8345903600206683,0.25457678519929355
11,1,6.050534210875552,2.049301778017599,0.02496974676524505,0.4369994024606758,0.4162956847943,0.21344109318722781,2.8499691022490627,3.791071903498007,5.179627333026136,0.7677058507998705
11,2,6.196101412104381,2.178665096075318,0.09387319447160106,1.5762915639430155,1.3107663178451847,0.7253473785902169,3.408783492602543,4.029406532192151,1.833277688269679,2.416607918959536
11,3,6.490023136652228,2.391793809615495,0.22240150989207846,2.327082935841711,1.4841298752559602,0.9754315718571108,3.7310227799135607,4.428264798521662,2.6039988670568093,2.824340810517735
11,4,6.900519621382854,2.605862261174748,0.38617414554388557,3.123386948939934,1.3396752157679614,1.201097798644276,4.262194414837872,4.863241981869626,4.02496478977474,2.9139745390236085
11,5,7.448111594190061,2.7735263643186276,0.5883062918699784,4.025026652714069,0.7596333878640221,1.4199939580180025,4.660259914750344,5.302420220919904,3.2669928349614916,2.8228352015885503
11,6,8.093136938564617,2.827007606035749,0.8162031418479606,4.46113686920556,-0.10553437727280265,1.5777150373555622,5.066085173004549,5.665616407919009,1.90575215195652,1.9151630128162798
11,7,8.708360679967635,2.740615695671223,1.0348591326688863,3.465030175293587,-0.9166610258523655,1.2266680221927306,5.221818873713384,5.82305796710929,0.005878095634279129,0.2719615119050656
11,8,9.218342666157056,2.557780014411904,1.2264549141997911,3.455556588557167,-1.6091448737687155,1.3474514338591133,5.270461376112781,6.3279548902591,1.0018807781722439,6.532668303188927
11,9,9.837429719233691,2.2218795066282113,1.486613699329444,4.650356066935739,-2.9530536678527177,2.003497900102703,5.685725704041554,7.404569385756154,4.488533274877286,7.766901254770742
12,0,6.039110832983095,2.0026236978072225,0.0013177644693211888,0.47503315058801504,0.05232292898966719,0.02619418724365911,2.3542053453406933,3.741355768617145,3.774621897790103,0.5193611969590816
12,1,6.181880902375965,2.0320142281487525,0.016142874851837505,1.2375146316297847,0.32895235054367356,0.16712412354260409,3.1548195430891193,3.9085301573843902,5.227762348402624,1.5053625415982241
12,2,6.54742746945536,2.1716963344329954,0.09002044024097039,2.805170610703522,1.0971354672159375,0.6045182441218595,3.717308259149315,4.376219193110483,2.582038649365349,3.516898060071611
12,3,7.120436942580096,2.375692778468594,0.2118919197346251,3.8589949377470654,1.2473810386595572,0.8059806816909763,4.174554151348068,5.0530502723264465,3.090125004630846,4.3073850481278315
12,4,7.863363202422352,2.5803313407798325,0.36359734907506897,4.807658175313679,1.0676236983671517,0.9598726670772686,4.793348341105297,5.829003599134713,4.2642854031732895,4.7425143943321375
12,5,8.755927716207337,2.7449224205276668,0.5417908143347838,5.6313048488035,0.7812140554711329,1.1235928574457428,5.716091136577932,6.646958454093857,6.067120554535393,4.8220611312905595
12,6,9.788200710801053,2.8261235678138656,0.7463535496537199,6.402804940084325,0.16212854886811517,1.2647566726310095,6.825786734380706,7.464553043293921,7.125796441238137,4.661739991374468
12,7,10.959713579525502,2.7883112241101817,0.9538441058936852,6.931351720310396,-0.5601049113365675,1.2225602180200188,7.654125848126934,8.271005223864714,4.341087258958342,4.232789824869687
12,8,12.092350804242034,2.6271072441294177,1.1649550391500818,6.444220490628453,-1.450618219148285,1.3856570376768562,8.335607574771291,9.135112623356758,4.380224525661766,8.096015291618478
12,9,13.283087548999445,2.253045407529009,1.4655002800859205,7.580384719094444,-2.960530202287421,2.112059405644111,9.290607571119121,10.817450977154804,7.004162014455625,10.869259968150338
13,0,6.010527287060513,2.0104675008521027,0.0052530130927774515,0.15122065037891966,0.14975688186027514,0.0752606563732736,2.2304975622731646,3.719382843145798,2.31450136822441,0.2767968371321785
13,1,6.053234091468029,2.051868870759258,0.026287474139985587,0.44206238820432725,0.42001965242219896,0.21564836144823887,2.7400229520924433,3.7958041113599306,4.493413478624943,0.7744615240662734
13,2,6.176171134211382,2.1619752931840086,0.08467179895236607,1.4862219622669892,1.2589434343498136,0.6891251666301732,3.3890312172973247,3.9986286815397536,1.7546423563210356,2.320082596090985
13,3,6.4578821156393555,2.371051761031839,0.2088871536304211,2.2543013595877124,1.4832291621187044,0.9531590571038357,3.67662797573312,4.388938162489477,2.1683379648109726,2.7999218763813154
13,4,6.858489542992108,2.5879094772980444,0.37007034912893916,3.061674630690927,1.3698919711088073,1.1856525920359864,4.097135825639422,4.823591790790417,3.2345375047938165,2.928450704457172
13,5,7.379839669972627,2.759363950279764,0.5639285023456718,3.842994694393299,0.8891262812573589,1.394577819310122,4.621307878689425,5.254342325391732,3.345821338298938,2.7400212846602843
13,6,8.01327037898844,2.828418269201392,0.7880269230854373,4.457997829171126,0.018573275039092285,1.5761536559793627,5.00835897809459,5.6297462986288105,2.143113876425983,2.0726107281508654
13,7,8.660287813964318,2.7528320768617456,1.0170016229714496,3.83928872890911,-0.881419490233576,1.392793468316993,5.221753142248048,5.821618228219624,0.25240157616134523,0.25344834196279514
13,8,9.209764411651584,2.5625181104738677,1.2224859069198797,3.6883385985560038,-1.7123794221908173,1.4314514371736946,5.277410057567574,6.253400859383232,0.6844981274949868,6.073783148060855
13,9,9.826327067251052,2.2177026687493693,1.4800999324841622,4.697525221828454,-2.9758272325609316,2.0432798545772206,5.611854615130443,7.3820513185975996,4.371287553237452,7.904016806670522
14,0,6.010910644611517,2.0108483298516306,0.00544477568971314,0.14530157032313826,0.14386172670615596,0.07232015547381446,2.4050290579716,3.720085623031105,4.210996339146741,0.26588195210044024
14,1,6.093947103266211,2.089792901738257,0.045971125528575525,1.1794332520381563,1.079498824120025,0.5656263744321154,3.259076712737693,3.8657068159789816,1.1072964902162516,1.9886645514144365
14,2,6.380939922309265,2.3191484438578,0.17606165815863212,1.935856144043419,1.3663159083723115,0.8366976593945474,3.5465562178826775,4.290849069102729,2.163119546079726,2.5458981656536204
14,3,6.808886466634486,2.5653834966571947,0.3507883521861211,2.7050659502530254,1.272592036615509,1.056590857609571,3.9926110294376165,4.775477443106385,3.004378079822074,2.6643178700496764
14,4,7.379890253676342,2.7582173447277136,0.5628959734603787,3.580014224437352,0.8410942130192692,1.299335113996544,4.653393098410501,5.255372378899961,2.210262815226022,2.551202915376922
14,5,8.073004640239333,2.827661971572714,0.8087211809348505,3.8153788680528105,-0.0669206044422825,1.349151707034036,5.034483995239916,5.657004701388196,2.4077983765929654,1.67317343741166
14,6,8.648091846244567,2.755410979151996,1.0126248552143178,2.1445065958911407,-0.5490748719505182,0.7484621176486984,5.222226781607759,5.821705600512683,0.5017541810375495,0.3354141550151645
14,7,8.904161586734393,2.6836988105078454,1.1066806604500443,1.6573899846687203,-0.548938747530914,0.617062820153811,5.077083098803702,5.947329599726538,-1.0894638584975038,1.6943170394898845
14,8,9.325846692406763,2.5046216291745638,1.2685885126548124,2.8727485648964937,-1.4975092323138022,1.1451213316605915,5.024755339646208,6.544044494351726,1.2773714149349868,4.771909252464873
14,9,9.948079989449663,2.073287918626905,1.5321860142114092,3.783171211947715,-3.2460603859739576,1.6633908171707728,5.627930814618002,7.583888642078148,5.6365018045414255,6.52317471211046
15,0,6.247862658328704,2.220564105871977,0.11744016130495455,1.5526647603063264,1.2301625343744553,0.7008759415112112,3.415207369404874,4.10671808932035,1.725498390299526,2.274085197145835
15,1,7.461371207441885,2.776222106409084,0.5931817250892141,3.137413488980417,0.6287655084752155,1.1311082342638334,4.658764644758568,5.310979065309539,3.3000965122994774,2.132804207279794
15,2,8.601048978941435,2.7651140236920884,0.9973131220755349,0.014957666153033696,-0.0033706275880873576,0.005430237828677321,5.211484165910033,5.811734335559773,-0.0828569923967151,0.018215262765280037
15,3,8.600966182492837,2.7651240984939123,0.9972905161037622,4.658247507167106e-05,-1.8442835081317055e-05,2.8018317474932684e-05,5.151961541486543,5.811624580984489,0.23642178828208077,6.187270492949133e-05
15,4,8.600959296998258,2.7651219014315767,0.9972941475489593,-7.249512271047292e-05,1.1616312391868333e-05,-1.5863067552354763e-05,5.142330027256555,5.811619995754632,-0.3855343459196814,-8.243668656661429e-05
15,5,8.60096556474978,2.765116858001735,0.9973020056570825,-0.00030994904403972603,7.085115107627327e-05,-0.00010227677536743923,5.144317463001932,5.811631356992564,-1.08292991141861,-0.00037237223274740554
15,6,8.60269603605877,2.7647156999223297,0.9979337363662378,-0.0005139810701409262,0.0004278135839426156,-0.0001561230893873779,5.212508323859635,5.813760572884166,-0.18500302244020525,0.0004368890100134113
15,7,8.600854638059424,2.7651361286291576,0.9972729179958221,-0.00036746704001402666,8.210098438214686e-05,-0.00012363700952657905,5.013060939777501,5.8115020785993545,-0.613199408243945,-0.0004461030916471196
15,8,8.601592753564029,2.764948854404533,0.9975441773021162,0.0563965754981032,-0.012141949531239482,0.020474535510944292,5.213299763857166,5.812386266042292,0.052885779820663864,0.07023021892502111
15,9,8.600864459046633,2.765126897149528,0.9972865392310192,1.614136377956477e-05,-1.081276396565356e-05,1.2389474620767566e-05,5.141839851584994,5.811520320876002,0.6932810473152978,2.1239754151073124e-05
16,0,6.009887380396354,2.009833729898937,0.004934485490164849,0.15667752482943775,0.1552614375662547,0.07800090988406327,2.2899091435093992,3.7182116473101283,3.7614546669483504,0.286988133390509
16,1,6.052753436500622,2.051413202326255,0.026053329870764873,0.4997119217919898,0.47509042554218955,0.24384606084268992,2.9992260389830268,3.7949672004392236,6.0653185222328,0.8760739604338895
16,2,6.223558922481931,2.2010186038051374,0.10643156338693767,1.7749268704617593,1.4449275579276426,0.8085874734278296,3.4556410811009943,4.070929070890833,1.969542566029261,2.6563835909046936
16,3,6.522405017723749,2.411908201579352,0.2359133221250767,2.5545298835044674,1.5835651770299175,1.0619680963792144,3.7961502642237503,4.467087492564651,2.6569834947496265,3.0307621131841467
16,4,6.932278079678616,2.619107865410815,0.39837510253981817,3.377730731657903,1.401051297621321,1.29245919087167,4.257527229479142,4.892602169229407,4.249072353002171,3.0941037699072678
16,5,7.474344522282913,2.7785302136034193,0.5974728688604588,4.383738898609833,0.7956180542447527,1.5468774096565001,4.675619503643726,5.320649844142032,2.2237852215806617,3.02722540380411
16,6,8.114085235258491,2.826283431628048,0.8230465675245785,4.84794050996886,-0.20151017620584022,1.6713915592393223,4.98854557173271,5.675737335852472,2.6306929526116463,2.171211516852093
16,7,8.739904770911794,2.7330332918325544,1.0456613980956195,3.931639721672256,-1.018141210290352,1.4362265276814712,5.226403972950796,5.826898839705436,0.012945491482967586,0.21865783160372823
16,8,9.282944276271214,2.5275884026108715,1.2508082466548902,3.9584259089961833,-1.95491436637219,1.5610365976893368,5.317268523748006,6.310136324712234,0.9344771170298893,6.447713143499502
16,9,9.857607072617919,2.1762736596897643,1.4937069539729253,4.796588452565615,-3.183559672622331,2.1395536792436034,5.652839743219512,7.433053484222605,4.166903437634693,8.206968922262302
17,0,6.060572859668496,2.000885078331431,0.0004477349808142145,0.6308126595930853,0.027449826556204128,0.01372960765839227,2.397588533949709,3.76134346126481,3.9834829233251754,0.6541180781880461
17,1,6.28409598301863,2.0323515655110374,0.01631435964243099,1.6705449336073543,0.34170173219105454,0.17363937202061772,3.3981836371887617,4.011020304390223,4.956211056531061,1.9486685867958198
17,2,6.834949939729034,2.200918360467595,0.10630645739547051,3.4324783410390873,1.0157533016071778,0.5709187449817424,3.9575911132855324,4.6820366466588235,2.299879252143767,4.053274410744443
17,3,7.649381005094468,2.41428481254265,0.23748349454982437,4.650412634885038,1.070113587034477,0.7214108685983991,4.606079837066479,5.59445758474977,4.842584411234031,4.966008350049123
17,4,8.695392467028968,2.613155853868274,0.39290592320159423,5.792606555792509,0.9105388013835741,0.8309001788119105,5.861780320157599,6.656487514641633,7.157793569363467,5.6234621480361096
17,5,10.015550083613721,2.7613694070374133,0.5672083364118735,7.401776965044936,0.5675535486933176,0.9111936718251872,7.2469268608640505,7.886901536666515,6.084359897408474,6.669059572756368
17,6,11.595396748426651,2.827682181991117,0.7630487422459171,8.313775238472786,0.08013378564470477,1.0459529850129292,8.621710699011789,9.24789653888356,7.575120457685172,6.816586351419016
17,7,13.318217997848178,2.780537345456533,0.9692385624025607,8.692230008464449,-0.49283648656761647,0.9845825366933725,9.993798553608961,10.594863427503919,6.40040633221041,6.431981399636611
17,8,15.01430620096056,2.606637437596284,1.184038622329673,8.636694265578905,-1.4908999297467174,1.3600125294211276,11.247529906758174,12.107832698242605,6.345918624347719,10.118080669897704
17,9,16.86514068210336,2.127691857045006,1.5356450115853053,9.871597887606658,-3.3289517791595404,2.11210238828766,12.82513260990537,14.50840911442282,10.26762717253513,13.243157148767727
18,0,6.011184801863337,2.011075271471879,0.005559413269594121,0.1781952622660131,0.17606245116389435,0.08850657540067493,2.33081042693588,3.720551195387551,3.819040760990822,0.32573062166108685
18,1,6.059152931492696,2.0574076278623856,0.02913669221241953,0.549359922174264,0.5190459928611788,0.26726079719350826,2.988984379975213,3.806088356993922,5.6695159050368975,0.9569757976870484
