num_traj,data_id,shortest_distance_1,S_stick_1,S_engage_1,shortest_distance_3,S_stick_3,S_engage_3,shortest_distance_1,S_stick_1,S_engage_1,shortest_distance_3,S_stick_3,S_engage_3,shortest_distance_1,S_stick_1,S_engage_1,shortest_distance_3,S_stick_3,S_engage_3,shortest_distance_1,S_stick_1,S_engage_1,shortest_distance_3,S_stick_3,S_engage_3,shortest_distance_1,S_stick_1,S_engage_1,shortest_distance_3,S_stick_3,S_engage_3
1,0,-9.420891761606118e-05,0.1136738703332962,0.22505990905488968,-0.0012862248747984644,0.11206291694161134,0.20997251375425974,0.034199305141929676,0.0,0.0,-0.00013531520681924077,0.20463052187787317,0.39788371126992766,-0.0005142415294382004,0.1264120170441962,0.225701645302059,-0.0008358583924490291,0.11522346277510272,0.22812500455702983,0.14257940261085997,0.0,0.0,-0.0007445447812575896,0.22283267632487389,0.3946560580393291,-0.00022715890680308302,0.08766818543139504,0.17357193682546487,-0.001106052587490683,0.15578320709456572,0.2628309914145482
1,1,-0.001164779580649357,0.15047727902692154,0.2979260109058362,0.0111238233824656,0.0,0.0,0.031367478194796766,0.0,0.0,0.010037674751765533,0.0,0.0,-0.0014004679455159295,0.17217141341349904,0.34087765755736715,0.011077179843032846,0.0,0.0,0.13597940560302288,0.0,0.0,0.0077237174396542225,0.0,0.0,-0.0007789233880272535,0.4082123467232033,0.6482445294255762,0.018261742447311095,0.0,0.0
1,2,-0.0024194189720146125,0.2601621542545884,0.5095928971373752,0.01618475268109138,0.0,0.0,0.016253322367488575,0.0,0.0,-3.3244390202679178e-06,0.633636529163087,1.254520315083611,-0.0017630951216403893,0.4163939437082794,0.8193056480999935,0.017352259504485365,0.0,0.0,0.11745653824725186,0.0,0.0,-0.0007053419700213926,0.4036920528535035,0.7992592883043493,-0.00044147043598233814,0.13359220919083115,0.26422603027362057,0.07480076902779362,0.0,0.0
1,3,0.014704793548054896,0.0,0.0,-0.0013172175028498083,0.6091668165602183,1.2060733740508676,0.034512698922076,0.0,0.0,-0.00013753341364694982,0.1526471526461925,0.302222086670494,0.005537915116348505,0.0,0.0,0.014171360637662651,0.0,0.0,0.0840956781668906,0.0,0.0,-0.00023225885481308333,0.20289439477169605,0.4017052810921098,-0.00041626421187359675,0.19593370692620857,0.3873604041597204,0.14530163779362662,0.0,0.0
1,4,0.1036931171097232,0.0,0.0,0.011373492315517519,0.0,0.0,0.09960837942213868,0.0,0.0,0.004690458147076342,0.0,0.0,0.105263192415985,0.0,0.0,-0.0005988425346293992,0.0,0.0,0.1017481658320376,0.0,0.0,-0.005737970538580449,0.0,0.0,-0.00037491210326816423,0.21358956779520633,0.40556251297672996,0.20489090369776164,0.0,0.0
1,5,0.2706530716724452,0.0,0.0,0.06455911325310582,0.0,0.0,0.2563328607152592,0.0,0.0,0.04887878524283504,0.0,0.0,0.27017668909908477,0.0,0.0,0.08975430447214901,0.0,0.0,0.15982046795053292,0.0,0.0,-0.0038824970028305153,0.0,0.0,-0.0004630161888901109,0.2155153483049217,0.410280965221063,0.24047497017498515,0.0,0.0
1,6,0.42759990860364533,0.0,0.0,0.24438555788784294,0.0,0.0,0.4273831154203318,0.0,0.0,0.2488925846019972,0.0,0.0,0.4277864645662738,0.0,0.0,0.26175762728994195,0.0,0.0,0.3557750239412992,0.0,0.0,0.19031026771816176,0.0,0.0,-0.00046573095871891993,0.21415412047312177,0.4074375705211253,0.17534454813368391,0.0,0.0
1,7,0.6233113256891182,0.0,0.0,0.3982502241939622,0.0,0.0,0.623251572652753,0.0,0.0,0.4047072844401814,0.0,0.0,0.6235459984522772,0.0,0.0,0.41533854821296756,0.0,0.0,0.5549700677897793,0.0,0.0,0.36476321647465193,0.0,0.0,-0.00046509952799922384,0.21582419276294862,0.4103301388381463,0.21620778584645914,0.0,0.0
1,8,0.8580616326683164,0.0,0.0,0.6533422847247299,0.0,0.0,0.8580123100944643,0.0,0.0,0.6566380711305302,0.0,0.0,0.8582198835232897,0.0,0.0,0.66256412716514,0.0,0.0,0.7977135698449113,0.0,0.0,0.6080595287524517,0.0,0.0,-0.0004640109426399812,0.26659335672738715,0.5071903561513068,0.1941549414053505,0.0,0.0
1,9,1.1317802018660514,0.0,0.0,0.9036172643984637,0.0,0.0,1.131727317175252,0.0,0.0,0.9064448030351792,0.0,0.0,1.131846646995731,0.0,0.0,0.9111375322800108,0.0,0.0,1.1321032490904803,0.0,0.0,0.9080095228958048,0.0,0.0,-0.0003526372517954864,0.25771336619983976,0.5098079260102798,0.21597439583231157,0.0,0.0
2,0,-0.0005082973255025767,0.060162454657008375,0.44849598987915906,-0.0007807481205215731,-0.00012862797878709012,0.0016020214820632213,0.1904450474773023,0.0,0.0,-0.002499470996711554,-0.05330267523468196,0.6638900267487806,0.03167279952877899,0.0,0.0,-0.000743956079665962,0.0552253989588047,0.3983285796281658,0.05705792926605761,0.0,0.0,-0.0010007215418478895,-0.012131675023336416,0.15109624036746044,-0.0007344316102334354,-0.0117421929636299,0.21143898879612288,-0.0012506291575192655,-0.015218371042858773,0.20375137928847356
2,1,-0.0003476042706398539,-0.03160823247001007,0.44718354014582085,-0.0005182125672020294,-0.010666203278221417,0.1328442454347177,0.18261017280308667,0.0,0.0,-0.001162229368162144,-0.01464084619481898,0.18234718714275286,0.031234204358032078,0.0,0.0,-0.0007033089506292159,-0.014429304949520404,0.5885090575628327,0.09430151429302175,0.0,0.0,0.008128919055420746,0.0,0.0,-0.0008508202282070331,0.0035054100337501555,0.24202344148656185,-0.0016012595268693653,-0.020427906082753064,0.25644933160266187
2,2,-0.0004915178158318865,0.04453592386024786,0.3450304458722965,-0.0009847436698540053,-0.009840713969453966,0.12256303275976815,0.17906899388123476,0.0,0.0,-0.0009745477370351045,-0.008773331493309574,0.4162371858506646,0.030733856103574424,0.0,0.0,-4.806801087716274e-05,-0.02298057322598395,0.4143774131633235,0.11095666076548631,0.0,0.0,0.029597245286719684,0.0,0.0,-0.0009525544874950098,-0.0044655062295209744,0.24379973982623557,-0.001779043154340511,-0.015762169598385774,0.1968663306593141
2,3,-0.0008447728858335471,0.04620106675652429,0.39850676331996765,-0.0012655137678884668,-0.008984361768033829,0.1118974323528924,0.1783640354380349,0.0,0.0,-0.000822515336619607,-0.007689472858541076,0.41828618933451067,0.030114200352978106,0.0,0.0,-0.00017062335885681987,-0.023682193354553117,0.4147890515199537,0.11339696448570577,0.0,0.0,0.03872397889066898,0.0,0.0,-0.0008844881859421112,-0.0010742055535263465,0.013378896171176883,-0.001472114819537896,-0.015441977904661144,0.4045380963149813
2,4,-0.0006987891088170335,0.04398882171964283,0.3998573787938187,-0.0012618390355300028,-0.00913222803378533,0.11373906071742167,0.17760677263832278,0.0,0.0,-0.0008456926155750405,-0.006859643854299763,0.41732199430696937,0.029364301374273608,0.0,0.0,-0.0002005301194385645,-0.02210583893308177,0.41428553737936075,0.14649394316295047,0.0,0.0,0.10095569046269372,0.0,0.0,-0.0012262098021488003,-0.004092102495648105,0.05096586424392097,-0.0020945391494117324,0.005064594209841868,0.3734059731055596
2,5,-0.0006745015451999404,0.04301328847597276,0.3977371645023484,-0.0012412765184326771,-0.008082084328364797,0.11362340421390242,0.1769382319239522,0.0,0.0,-0.000873387947306326,-0.0013451384193497193,0.4183706747742311,0.028786344860998174,0.0,0.0,-0.00012392513064819343,-0.02080091193856398,0.4145697842987154,0.2158072242075435,0.0,0.0,0.18817345066355726,0.0,0.0,-0.0012146501615360543,-0.006438308109365713,0.0801871256674129,-0.0021175157757779162,0.01937043269391734,0.34950811209916816
2,6,-0.0010817131443550823,0.027730052669145362,0.3880756268954575,-0.0012271856992941556,-0.009520192564375012,0.11857103831781622,0.17632081492428772,0.0,0.0,-0.0008569133568174299,-0.00015944163814260166,0.4191617233948025,0.02820580955093365,0.0,0.0,-8.073594472093122e-05,-0.019618445559823495,0.41567715604592853,0.31252178914201467,0.0,0.0,0.29379599442061777,0.0,0.0,-0.0013053202568424067,-0.008028989190507152,0.0999985639495785,-0.0020648967757813763,0.028755979715639278,0.3337049069142822
2,7,-0.0007886418483965981,0.0074975672772998065,0.41439989099353874,-0.001149892568102519,-0.0015595755510344129,0.019424028576187777,0.17583831986909193,0.0,0.0,-0.00025795927762560316,0.0025031161028737435,0.41952297948889217,0.027641782862307326,0.0,0.0,-0.0006537166936244319,-0.018954694733473033,0.4172837765967188,0.43068190738002643,0.0,0.0,0.4170114057882823,0.0,0.0,-0.0011735086627138718,-0.0021329173209550254,0.02656482205392186,-0.002029403580497881,-0.005584560829580332,0.3945229944102173
2,8,-0.0010473499426021686,0.039292497955004675,0.3878176996592384,-0.0014339089604639616,-0.003630598050774369,0.10252072440566565,0.17530843264493728,0.0,0.0,-0.00022253123916890862,0.003602980455090244,0.420816544063617,0.02704184838178745,0.0,0.0,-0.0007163837889316452,-0.017380653758894877,0.4173053339471066,0.5688595349563921,0.0,0.0,0.557562473331534,0.0,0.0,-0.001430934607291812,-0.0061595385760441265,0.0767151378064737,-0.002244092658496677,0.01770534307068388,0.353609047054596
2,9,-0.001166799061072605,0.03433091362579134,0.36966741336979847,-0.0014382067503996457,-0.004378553298433076,0.10774880308405885,0.17483132438918653,0.0,0.0,-0.00016861409192069163,0.0046032451480522265,0.42161931463217667,0.026513157599421334,0.0,0.0,-0.0006298620213046164,-0.016058419592029843,0.41802487972170554,0.725373975635884,0.0,0.0,0.7150653764777868,0.0,0.0,-0.0015897012332868618,-0.00974989371917376,0.12143189478086792,-0.002247898486989031,0.03727363089144954,0.3161730060796517
3,0,0.18721567218442278,0.0,0.0,-0.0017643162761225464,0.0528668215676099,0.1143197941430595,-0.0003209012550988088,0.015367323680715812,0.03323046908470725,-0.0005532671784358495,0.19764839118066235,0.4162312290944525,-0.000912113667305838,0.13314811305480465,0.28791288505062684,-0.0008639687944385478,0.0736403796564095,0.15917788614608533,-0.00022877625208045545,0.09675099136918043,0.2082171652722864,-0.0001890229864647897,0.22716826566872872,0.4912053034506411,0.3134505228137157,0.0,0.0,-0.0033443509616002238,0.04873307029902573,0.10538092511234243
3,1,0.19474618845618005,0.0,0.0,-0.000503496467477294,0.18509091567697455,0.3993741051446464,-0.0006872713544798055,0.055418752446378464,0.11983811743312237,-0.0013956031859600655,0.22997635037182754,0.3828922740697408,-0.0013997457000057443,0.1376104576375593,0.25524965752084483,-0.0015704641041393514,0.08778627844387972,0.1897372086634337,-0.0008050102933719865,0.18303633176481554,0.3957941653400191,4.128629850485557e-05,0.0,0.0,0.32581127237883495,0.0,0.0,-0.0007938016322992987,0.1931518898163459,0.4139541625304704
3,2,0.19383273094091957,0.0,0.0,-0.00019102100327490963,0.2152309302931708,0.4232162144216908,-0.00013678749432117858,0.0032443783473182523,0.0070156792821995705,-0.0017589127716541577,0.19848815469287764,0.39018109514239246,-0.0008609640182872164,0.11927133745341863,0.2579136467927183,-0.0019988726929561214,0.12387510043320585,0.21830806177293322,-0.0008851992313888973,0.09386127795503903,0.20292504481615137,-0.000470118767499392,0.12971657527419045,0.28036579158130315,0.32470998467322665,0.0,0.0,-0.00016121502288942184,0.2103383001662837,0.4113445891467313
3,3,0.19338978793010564,0.0,0.0,-0.0004580996723960026,0.2030114150562445,0.4024734083136118,0.002228423832152252,0.0,0.0,-0.0018454697063210184,0.18271847006929984,0.3950000082829702,-3.695943169476721e-06,0.09555241959182571,0.2066235989549506,-0.002495849003611054,0.11174161613744228,0.22791054645513234,-0.0010783048113419554,0.16521183251165195,0.3572108269745162,-0.0002614610737024217,0.08086262516245572,0.17485821980951458,0.3242634736133405,0.0,0.0,-0.00012245742859680483,0.203554354486174,0.4030589009096999
3,4,0.19297012080025866,0.0,0.0,-0.00038471234867177304,0.20579777853748335,0.4063917891073369,0.004390955316153643,0.0,0.0,-0.0013708377399023182,0.19526324915802776,0.4039204851271284,-4.810702546105116e-06,0.09965389160891504,0.21549266697859817,-0.0021845110495740836,0.10338749387012634,0.2213882126880057,-0.0006021981091067364,0.1694607297408158,0.3662551329252478,-0.00015329071487481163,0.07750293630737569,0.16757596540395764,0.3238321850195459,0.0,0.0,-8.611042393221933e-05,0.20468468183475252,0.4053536362202175
3,5,0.19254129541813997,0.0,0.0,-0.0003485497031132498,0.16045089447129082,0.3468298921297046,0.006240790613365512,0.0,0.0,-0.0012007710548443459,0.14778456543844928,0.31957062701292616,-6.710589523443132e-06,0.09677480937985912,0.18487680887640862,-0.002192586345470911,0.07584572943795666,0.16398811270206423,-0.0006002979731100013,0.23947553445605738,0.3813168371292045,-4.40660820761234e-05,0.0,0.0,0.3233901478406341,0.0,0.0,-8.951870009099583e-05,0.16822801510905955,0.3636210079687513
3,6,0.191948591170982,0.0,0.0,-0.00037655398054233435,0.2334438749378913,0.4599303564737839,0.007931424263212973,0.0,0.0,-0.0013627599784233786,0.21103316399946956,0.4246581731332354,-5.466970006403303e-06,0.11954318953164098,0.24954955594533546,-0.00234397151860972,0.09295499480947723,0.20036719562811672,-0.0011733723176831899,0.18206340404547214,0.3936952566908938,-0.00010271836556888909,0.11389993554104356,0.22408170229560914,0.32276713869250573,0.0,0.0,-8.202657502956391e-05,0.22361469455043942,0.4495995567827379
3,7,0.19144371721760062,0.0,0.0,-0.000193001162916437,0.21297229569698814,0.4040274762304108,0.008991939977443106,0.0,0.0,-0.001735106190212553,0.20150032447967603,0.4042528551508632,-0.0010237627480374763,0.12161902183701559,0.23763847430375437,-0.0020179256380619404,0.0912715979779066,0.1966189578557796,-0.001025316147496596,0.17315732347322757,0.37427279637933375,-4.158714825502549e-05,0.08244834345389908,0.16898073708866168,0.322230917363934,0.0,0.0,-3.297005465384244e-05,0.2067065054218312,0.41706233678644156
3,8,0.1910800917047235,0.0,0.0,-9.038469250453006e-05,0.21225220588059654,0.4039117648243202,0.010688045207274071,0.0,0.0,-0.0017623076413851477,0.202532465140212,0.4034859041110286,-0.0011466111205359819,0.12679541578025047,0.24235023431214828,-0.0019330415439115273,0.08796358052346356,0.1900387842308131,-0.001103014694011157,0.17255335206169845,0.37307326875922864,-4.1825488356660775e-05,0.0826747137646369,0.16810659643216627,0.3217851545732745,0.0,0.0,-4.9394075497481444e-05,0.2116944462466307,0.3932266514317048
3,9,0.19054467138491332,0.0,0.0,-3.169569030916485e-06,0.2167505539450838,0.39889383660456473,0.011510173464574395,0.0,0.0,-0.0010521435391893069,0.20797968079022666,0.40563449934766405,-0.0004414710737911747,0.0,0.0,-0.0016215732757128812,0.2111920103744088,0.4069860721203059,-0.0011911991436190392,0.17856276631873313,0.3778552968367611,-8.209769210979216e-05,0.07695497346620457,0.15692961026636348,0.3212242227347603,0.0,0.0,-3.809339414723341e-06,0.2339992410535027,0.40688422874979224
4,0,0.10901601155355795,0.0,0.0,-0.0007561339424867449,0.08878255826902538,0.4074593852185389,0.0003698513551959929,0.0,0.0,-0.0013385974783767525,0.18993667332560574,0.4755744661652189,0.011400120987737728,0.0,0.0,-0.0013025928098075858,0.08839547911744416,0.40585791554154116,-0.0007885684351291136,0.15587948228993792,0.3988519851929084,0.0439186218251719,0.0,0.0,-0.001612683844648564,0.08239076480412097,0.37773430946541714,0.0012893394117461376,0.0,0.0
4,1,0.10479108511979505,0.0,0.0,-0.00018593230115719855,0.089382117936838,0.4102826826205421,0.0018860598555253249,0.0,0.0,-0.0010817171262830483,0.07789967479587509,0.3522942754022927,0.005117190891272006,0.0,0.0,-0.0019999532081220344,0.06727467959472332,0.3087301679829173,-0.0007034656318580439,0.058629323869905936,0.269187181481721,0.042418660139395555,0.0,0.0,-0.0012424000765067986,0.06007273997085009,0.26541880849691135,-0.001088725853037919,0.0026919033828043597,0.012359595402588892
4,2,0.10318282492196078,0.0,0.0,-0.0002149976780725666,0.08930544490304869,0.40114379613579854,0.0011957241290790886,0.0,0.0,-0.0022924978905456013,0.08331977961327403,0.38234340524804505,0.004045435735997456,0.0,0.0,-0.0009706750359118979,0.08616694546892537,0.3881357779822717,-0.0005489048439155666,0.05712962774454198,0.2623009572490594,0.04115998184738293,0.0,0.0,-0.001616613120702595,0.061449805055557936,0.2808395827409905,-0.0004590509423942936,0.00045810435507387046,0.002103338669970555
4,3,0.10118609980956138,0.0,0.0,-9.347877661096014e-05,0.0960957399937346,0.40815189340576347,0.0005866895521343344,0.0,0.0,-0.0022327099276236682,0.186520113534906,0.4498714227827447,0.00261106106974827,0.0,0.0,-0.0009484821337362871,0.09935887042283799,0.4240749331471326,-0.0005461810483708132,0.17322913547181015,0.5212277171011246,0.03999084860444266,0.0,0.0,-0.0015312796419714632,0.14304353655716798,0.537136634012794,-0.00036145479348170047,0.050165461086352885,0.2303295156030869
4,4,0.09969305925765728,0.0,0.0,-1.981423772977331e-05,0.07352799321643932,0.33759246437566115,-0.00015251954734410759,0.0,0.0,-0.002279244695120864,0.07211805855583231,0.33109355908811344,0.0017484217807468456,0.0,0.0,-0.0011112610259108396,0.053493846381600645,0.24557856638451625,-0.0003936080517095834,0.09123974033524154,0.395697647344327,0.03915938245349481,0.0,0.0,-0.0017574823791616917,0.11754984624664451,0.4208411192159792,-0.0004052049606621997,0.0,0.0
4,5,0.0984773484871697,0.0,0.0,-2.0921947625088776e-05,0.10892894595737646,0.4048984467067655,-0.0009756870467757211,0.0,0.0,-0.00188635190836408,0.10386236804457312,0.40312670512563403,0.0008453660184894705,0.0,0.0,-0.0010312945108673021,0.10316592905010052,0.4035809369663532,-0.0005641111258462249,0.10998884800020446,0.4067382091601078,0.03845272742105414,0.0,0.0,-0.0018822444196060948,0.13211199835868412,0.4008139975308155,-0.0008228970052456439,0.0069064068247955135,0.03171005117992934
4,6,0.0973390418555584,0.0,0.0,-4.340066006394564e-05,0.11014671610872866,0.4083163951855213,-0.0019612306537383152,0.005574959810324357,0.02559685019954913,-0.0015516651267714178,0.10873356895745084,0.37490419832408384,-0.000755369120016945,0.01970751898182416,0.0904850309859318,-0.0011349425817358573,0.12234071299465117,0.32751467978614274,-0.0008626069007346322,0.10690268248372287,0.4012190044973709,0.038079478461182294,0.0,0.0,-0.0019811036572143837,0.15347716277212475,0.3670495259855287,-0.0006663638611241708,0.018039738870738602,0.08282759144884562
4,7,0.0965198263512837,0.0,0.0,-3.9987235139318615e-05,0.11098067663518096,0.4061425936986866,-0.001387609955767443,0.03300315553982301,0.15042929090978366,-0.0016269610958736865,0.10554618015131328,0.27736947029309356,-0.0010540764594898955,0.01433843243066575,0.06583342651985054,-0.0009157041095881543,0.12302230661582352,0.349271482862864,-0.0006961289632601358,0.10847911785584624,0.4043297261911284,0.037636432521739156,0.0,0.0,-0.0020109239983617,0.13337963313458143,0.36339397474201635,-0.00041098720721358204,0.013054018726907769,0.05993617411124019
4,8,0.09605862338850625,0.0,0.0,-4.650821163831387e-05,0.11325486496217424,0.40657154443013355,-0.0013233935408145548,0.03215451826404744,0.14763413822629914,-0.0017627981517181054,0.10685123048617151,0.27856172288010284,-0.001061620630080447,0.018758652795747975,0.08612841022977316,-0.0008271929119718251,0.1268758060512284,0.33244048742122156,-0.0006743509641881826,0.10961269524156063,0.40549500403024674,0.03719534994070726,0.0,0.0,-0.001989691218362978,0.13792424706774759,0.35768696673679884,-0.0004114070695839722,0.01470807990278251,0.06753062457908895
4,9,0.09571940443656964,0.0,0.0,-5.355072070459027e-05,0.11488639362372621,0.40724080819581016,-0.0013003312299640197,0.030740996247628594,0.1411440983804456,-0.001749512619728499,0.11264899828410478,0.28403343767141376,-0.0010782440835176794,0.02136149316786213,0.09807908204896039,-0.0008096427823117336,0.1282936746155735,0.32199879655884833,-0.0006895360175087717,0.11051231548461729,0.4059730980690175,0.03685844097028113,0.0,0.0,-0.002008509734087427,0.14109273975008432,0.35460126090904376,-0.00041909515273489805,0.01555825633423837,0.07143412155477329
5,0,-0.00021480443949036887,0.02432830967278595,0.2139026936410598,-0.0012860558594578364,0.06003759285211335,0.2596595199425965,0.3647033827330579,0.0,0.0,0.12963421108336604,0.0,0.0,0.01811853432201376,0.0,0.0,-0.0016717783738827467,0.01400672676669626,0.12315185990262713,0.15885642554561735,0.0,0.0,-0.0011816602360146017,0.049334804425690895,0.41264402647455606,-0.00042617240751684844,0.03637581192665568,0.31306856412540685,-0.0014166855937497664,0.011130412959324596,0.09786234002110397
5,1,-1.9335473395899402e-05,0.023677149731396754,0.20817747609295745,-0.0018401383153607955,0.04770948892330288,0.24090106764190872,0.4040852295351695,0.0,0.0,0.15489686998655472,0.0,0.0,0.010081863670238169,0.0,0.0,-0.0017534929987633547,0.042554421494491235,0.37407009444486733,0.15663741499580786,0.0,0.0,-0.0001535993161836792,0.07332558393039994,0.4631503794550547,0.004137204383422728,0.0,0.0,-0.0006693981123948301,0.0548740031314748,0.46329391208862397
5,2,-9.304521887560854e-06,0.027115358309642644,0.21424815759933316,-0.0017853602693757636,0.031597821906506444,0.2407542830864015,0.40536973182299224,0.0,0.0,0.15575723511424636,0.0,0.0,0.01106746478054372,0.0,0.0,-0.0008879986186452102,0.047804068618953185,0.4183137685555107,0.15723023283342916,0.0,0.0,-0.0004388285527695962,0.07777159135405914,0.44297836116782496,0.008344115646206579,0.0,0.0,-0.0015146040538202984,0.060194599720830376,0.44493575291690673
5,3,-8.645277412136932e-06,0.05014359190358419,0.22044713772920185,-0.002105555646809512,0.016787786058910712,0.14758060042004387,0.4060407213769498,0.0,0.0,0.16020412962672362,0.0,0.0,0.01652372655582593,0.0,0.0,-7.076023859629377e-05,0.04533577041975145,0.3985792002633357,0.15835737801928151,0.0,0.0,-0.0005193203680772074,0.04639548164446823,0.406282160661168,0.013737311512744684,0.0,0.0,-0.0019262839804450363,0.03685998880944095,0.32395088471663813
5,4,-8.19741768457588e-06,0.06440750732862624,0.2499365428523575,-0.002111414685589873,0.02258774708153598,0.19673382403415896,0.41615713701591683,0.0,0.0,0.1906813841948227,0.0,0.0,0.021865220667724998,0.0,0.0,-2.5810656163324872e-05,0.05752407657277539,0.4084033254428159,0.1593233189598306,0.0,0.0,-0.0005402023254483974,0.07018081408216395,0.4131919871253102,0.019018301552458622,0.0,0.0,-0.001990388487253619,0.055540089646538955,0.4127401663536811
