data_id,xo,yo,thetao,vxo,vyo,omegao,xg,yg,thetag,vxg,vyg,omegag
0,5.0,3.033163020833334,-0.0,0.0,-0.040875,0.0,5.007479982508547,3.3333892834716616,-0.007479982508547126,1.7951958020513104,0.013428033198761024,-1.7951958020513104
1,5.7457011488193634,3.210094405592222,-0.6339483738183848,2.0033833833644756,1.3176019635719267,-1.766522733436123,5.590097412951275,3.5271180792144676,-0.6293593411053626,1.438382193784869,1.0433705828957103,-1.7732029558009967
2,6.257522658684926,3.8515978648216365,-1.2519652952641833,0.8417305510213151,2.214841164480131,-1.7560104012326931,5.947064056355708,4.019845827112123,-1.247345627909224,0.5441577326888003,1.6704998861076499,-1.7563456446524832
3,6.292252044098889,4.661819042559345,-1.2756499620325197,-0.6298103384427187,2.2583200326696082,-1.7446812389733863,5.942270477102491,4.621035348463187,-1.283820503514004,-0.557971411968551,1.6489655013072533,-1.7315952044364227
4,5.840543399413932,5.329551044080022,-0.6710107101628108,-1.8511835495856748,1.4420510842587906,-1.6974055105343206,5.577529180829394,5.096180203586748,-0.68201529067936,-1.447019252577436,0.9803823302334467,-1.7086720229093202
5,5.075564026547951,5.5992976116878586,-0.08075718953524998,-2.360689477367334,0.06955223511320385,-1.695494171430703,4.992156914835413,5.256617217602105,-0.08656862601917106,-1.7833756144066215,-0.08638963617556678,-1.695188429515376
6,4.286979301269516,5.363803030674871,0.5024933823402973,-2.0044270903499837,-1.3695202975463399,-1.6092012538624312,4.409759761365232,5.0316147057101315,0.5023509755573112,-1.4383602349920905,-1.1502642080270782,-1.670253079305438
7,3.7681396323553695,4.708909279078119,1.0897097168402696,-0.8918107982772774,-2.268226023797633,-1.6873847867418277,4.052834067846287,4.495370127143878,1.084160111244106,-0.5438905911946704,-1.8117211786123013,-1.6541220921201412
8,3.7058945475825884,3.8670682063574615,1.4734420226528528,0.516535715533031,-2.4115450483611616,-1.6586295525167214,4.057771084686545,3.838737673137294,1.4783362912512932,0.5585545253409495,-1.824022593030037,-1.6579399935481132
9,4.125453098923822,3.1172733461350637,0.9162561224878842,1.8727377542103134,-1.9389349241877913,-1.8645747325063822,4.42267899051661,3.2963848501768034,0.8965406611721715,1.4469282218121637,-1.1880561278350426,-1.6695897829164457
