num_traj,data_id,xo,zo,yo,thetaxo,thetayo,thetazo,vxo,vyo,vzo,omegaxo,omegayo,omegazo,xo,zo,yo,thetaxo,thetayo,thetazo,vxo,vyo,vzo,omegaxo,omegayo,omegazo,j0,j1,j2,j3,zt,jv0,jv1,jv2,jv3,vzt
0,0,0.0065492518952724055,0.22204266868467262,0.4070040025525268,-0.003202945806915857,0.07028082041472627,-0.0017417284489550935,0.04658427049551397,0.041121243455138956,0.06889708088920983,-0.24793940163716613,0.45700255748279417,-0.02251425095851646,0.06854895449538713,-0.3322603394735005,0.39994697243628496,-0.00023217022911120757,0.00014083386499157623,1.068881152614484,0.01487773782023603,-0.07766251745258318,0.0008980574534676877,0.004912971803300131,0.0028245551453186116,0.4260039455213016,-0.00021626629374909838,1.1022550622528118,-0.00020276080054274664,1.1016737858900605,1.7840757270250607,-0.051926257301111195,0.0004493217871673477,-0.048882250856599835,1.3241282346976302e-07,0.19352206036433564
0,1,0.007998835736341187,0.2215894375973539,0.4545736457424515,0.0040069966952405835,0.08782551080317108,0.0015426385748651377,0.0036109577733735194,0.0005291503915502699,0.4495254667233511,-0.0038055445568714735,0.034368990402234297,-6.36521504430901e-05,0.06876318535763211,-0.3334443069166746,0.39998786169281003,-1.1540800010822675e-05,6.9965696239638715e-06,1.0747839683657243,1.4233478513419138e-05,-2.4304510512266815e-05,4.462576590878037e-05,0.0002430452461147942,0.00014233386834268,1.36620613857439e-09,-1.564861212970543e-05,1.102859371361228,-1.2805855270385684e-05,1.1004876620942763,1.8327054329644719,9.196481398300344e-06,0.004112771304227589,8.109204078818745e-06,-0.007139306285458322,0.45104557408745377
0,2,0.008541004235914411,0.22166018067893828,0.5421634593413125,0.003363141300765095,0.0930381383612199,0.0014451070533038097,0.0036692246541053606,0.0004287844083510346,0.7110212138827258,-0.005048077796459843,0.03515687597207921,-0.00016941897547831524,0.06876383347954591,-0.33344541362722463,0.3999898937252798,-5.73584887220897e-07,3.4773383063464566e-07,1.0747839684372877,7.074083411994992e-07,-1.20794984683982e-06,2.217907758943205e-06,1.20794988163384e-05,7.074081147181784e-06,3.3744622081136727e-12,-1.3643687079331932e-05,1.103524799762067,-1.1180054549148964e-05,1.099413078976742,1.9204983706817913,1.6259340299076646e-05,0.004682410302514747,1.3004553625771149e-05,-0.007230686345531145,0.712255052384674
0,3,0.009060029272372294,0.22184250895423763,0.6690742183487158,0.0018276781124934019,0.09897101252405588,0.0008748072667855773,0.0009148218403898694,0.004390380213835567,0.9704680090024301,-0.045575422659281516,0.023856399928117937,-0.002534994967468859,0.06876386569150605,-0.33344546863143765,0.3999899947180819,-2.8507523436138895e-08,1.728258612482628e-08,1.0747839684374627,3.515862037016615e-08,-6.003585516332174e-08,1.1023133491411263e-07,6.003585522112778e-07,3.515861979535735e-07,8.084548824356317e-15,-2.7934252759556104e-06,1.1040716061881815,-2.273136764865011e-06,1.0987113254513192,2.047460493599054,-2.7849983448916525e-06,0.005127614092589203,-1.6392058862161186e-05,0.0005318273393488671,0.9734005116920388
0,4,0.009497602359301149,0.2221594640894327,0.8343712368254106,-0.0018753609853402909,0.1047795366590582,-0.00023338380460916972,0.001671425939778993,0.0009856815891077452,1.2332448570130263,-0.010723376979134783,0.017629054720028448,0.0011836690718743253,0.0687638672643803,-0.333445471379058,0.39998999972591553,-1.8580527563467516e-09,8.827917311715091e-10,1.0747839681043068,2.533551697882925e-09,-3.465793692090762e-09,5.720023996125256e-09,3.4657936646121356e-08,2.5335516796224206e-08,-2.0495237278959076e-16,-1.3443130115541102e-05,1.1043427042138996,-1.0741783616386392e-05,1.0983827333364748,2.2136018794099046,3.195374309017331e-05,0.001392102066989226,2.9350439814712138e-05,-0.0025803711077101166,1.2343131389318855
0,5,0.009628187353305501,0.2222486761866026,1.039372049919097,-0.0029749140918404826,0.1060827129938358,-9.731213580028053e-05,0.0005260046747048561,0.0004473196477004327,1.4932156906032767,-0.005779979886013446,0.005026281296549403,0.001635052428017088,0.06876384725137955,-0.33344522895629675,0.39998967328645824,-3.624084564880574e-06,8.55793289210879e-06,1.0747777242810734,-7.181853008477201e-06,3.7752484900935425e-05,1.7272755193392664e-05,-0.00045376357583934787,-5.875055343406678e-05,-6.976727678854742e-05,-1.5166148299815574e-05,1.1042382398868982,-1.1823610869969868e-05,1.0979616257529077,2.4188572213889055,-3.087858182146744e-06,-0.0018480403329612788,-1.8162206873973633e-06,-0.002865652195975704,1.4951371031565692
0,6,0.009694766272780734,0.22230882852152817,1.283446824604656,-0.0037488753257062103,0.10670411622532265,3.4456251501292425e-05,0.0003845830046230299,0.0003596263847571958,1.7538976765808332,-0.00453736543041624,0.0034961732671494805,0.0012181645195862485,0.06876373434192837,-0.33344604391860344,0.399989625949206,-3.6241001978829695e-06,9.031284016407313e-06,1.074769888590286,-7.65186141172179e-06,3.688380281568151e-05,1.826048269056718e-05,-0.00044507380881545454,-6.345002970780856e-05,-6.976457548719654e-05,-1.4536924666487162e-05,1.1039174882739073,-1.1284055243818664e-05,1.0975381800197066,2.663218423518504,9.21450761422947e-06,-0.0022502053283902645,7.349967610834854e-06,-0.0027128797521046716,1.7557372335938424
0,7,0.009745497374950392,0.22236550025461999,1.5666356867933302,-0.004436896608403724,0.10714007980246126,0.00012169269790261711,0.0003444821899958307,0.0004558125438751812,2.0145065227076606,-0.005153931398467978,0.004526300784760872,0.0008375242006560709,0.06876360001857423,-0.33344689840923925,0.3999896235927278,-3.6241063058355066e-06,9.054870511818134e-06,1.074762053140585,-7.674909561634392e-06,3.684102538607822e-05,1.8309600039415064e-05,-0.00044464358586925685,-6.367968937378698e-05,-6.976246152433753e-05,-1.3155228959678455e-05,1.1036136302954636,-1.0229082866430262e-05,1.0971950994350665,2.946652196956741,-2.335473650415433e-05,-0.0019337385838697069,-1.7306500361990637e-05,-0.0024253564727899357,2.0161149398641087
0,8,0.009811456226692706,0.22236345908643823,1.8889153800317484,-0.004472746857614441,0.10775207096528584,0.00019470979756756757,0.00029322884435029864,-0.0007386699075059715,2.2756159892440686,0.00708088821551625,0.0013921895733682872,0.00031591846725005743,0.0687634646219121,-0.3334477548382643,0.3999896234707808,-3.6241119407118192e-06,9.056113843292994e-06,1.0747542179197722,-7.67575355808347e-06,3.683927663141285e-05,1.8312089591764058e-05,-0.00044462367439528614,-6.36872968533474e-05,-6.976037656585248e-05,-1.2372899027044499e-05,1.1033669969855708,-9.637649378651752e-06,1.0968072770449688,3.2691238161584497,1.5123574230650196e-05,-0.0012294821823263524,1.1486563529606881e-05,-0.0022313328026839496,2.276226830133818
0,9,0.00982535813122315,0.22220102893451033,2.2504089910849605,-0.0029197851627892173,0.10754582610443013,0.00044970034716718566,9.078303959105802e-06,-0.00098558927448181,2.5365889105178074,0.009772357993822789,-0.0024645703450107553,0.00012849561381030587,0.06876332916242685,-0.33344861133831377,0.3999896234598395,-3.6241175510977383e-06,9.056247224118357e-06,1.074746382927254,-7.67549448109851e-06,3.683956606265319e-05,1.8312262801883916e-05,-0.0004446241460266406,-6.368387317952664e-05,-6.975829301512324e-05,-7.679125105234558e-06,1.103355707993503,-6.081806119083001e-06,1.0966565879706538,3.6305893610392945,-2.0460189577298606e-05,0.0003765033356347841,-1.208861481427284e-05,-0.00021185138232299172,2.536063659999526
