num_traj,data_id,shortest_distance,S_stick,S_engage
0,0,0.0782016312383186,0.0,0.0
0,1,1.0338497826018242e-05,13.367856788088673,49.5041503085444
0,2,0.00011019937433929519,0.0,0.0
0,3,8.81274024220503e-06,0.320148856372537,1.5880294361033143
0,4,5.4945521679230505e-06,0.16325359451688706,0.8104422771690106
0,5,0.0002249374135947062,0.0,0.0
0,6,0.010650666433793305,0.0,0.0
0,7,0.15557646825850263,0.0,0.0
0,8,0.228702199690518,0.0,0.0
0,9,0.23170135730318733,0.0,0.0
1,0,0.06457172213951198,0.0,0.0
1,1,4.813835751836556e-05,0.0,0.0
1,2,3.8220797331444924e-05,0.0,0.0
1,3,0.00010482352070204443,0.0,0.0
1,4,1.006736929565537e-05,0.2844038121489198,1.413869403723539
1,5,8.74075395508938e-06,0.4576320249037629,2.1539847807303865
1,6,4.541047633430511e-06,0.0,0.0
1,7,7.282157701585214e-06,0.23493936326739817,1.168018461080508
1,8,0.0030816165759574607,9.431361065924547,46.88740376669475
1,9,0.23504989041908939,0.0,0.0
2,0,0.08091252318519704,0.0,0.0
2,1,2.1051528602373284e-05,0.0,0.0
2,2,1.0097316191718694e-05,0.27894398452774344,1.3688951859928113
2,3,9.319839953277569e-06,0.5197146241566334,1.8953344684509028
2,4,9.38277954235713e-06,0.2827598800643212,1.402043408986783
2,5,2.2716118563915837e-05,0.07467837839375785,0.3710832027435334
2,6,0.001007950532385525,1.0739405181825301,4.712580391068358
2,7,1.9984213663887785e-05,0.9754129570503831,3.397515706567004
2,8,2.4748137882482556e-05,2.236038965636946,7.895149690055097
2,9,2.50976397112211e-05,2.2429697868664853,8.089243789683632
3,0,0.06491395158801984,2.1710145418470512,8.501675979369946
3,1,0.00019139379264951248,0.0,0.0
3,2,2.1357645890425385e-05,0.0,0.0
3,3,1.2243485306682183e-05,0.22821446549950605,0.8702891946183245
3,4,1.059364081449499e-05,0.8484278863756861,3.673912004381649
3,5,9.24415584505747e-06,0.4455279488335899,2.2125511874730153
3,6,6.922733682808114e-06,0.36797627052295895,1.8293813348239125
3,7,0.0011258049982753064,0.0,0.0
3,8,2.2430466274321803e-05,2.0981653107603853,8.044648896187121
3,9,2.395102703201964e-05,2.065972036960534,7.657974133224522
4,0,0.08239586000797729,0.6268324700851092,2.722902920053942
4,1,0.00419354896192435,0.0,0.0
4,2,2.72466149070627e-05,0.0,0.0
4,3,9.658881652936765e-06,0.4086984960613884,2.0055767128550963
4,4,3.8590822923659425e-06,0.35069641258842127,1.7434000294118501
4,5,2.2063653347501448e-05,60.32081484396637,299.87501081653613
4,6,0.13944987904021347,0.0,0.0
4,7,0.6043301724736319,0.0,0.0
4,8,0.8887890860795599,0.0,0.0
4,9,1.0800618700335538,0.0,0.0
5,0,0.07507025625973783,0.0,0.0
