num_traj,data_id,shortest_distance,S_stick,S_engage
0,0,4.0942387677411815e-05,5.390282680210073,13.70835598160901
0,1,1.6650168522732825e-05,12.386406712511679,28.231512494945274
0,2,7.058177971318873e-06,0.969927465006007,4.337552118282465
0,3,8.43129800062843e-05,2.6695641258060547,11.914794645068683
0,4,0.00012205760978462991,3.5054224701649774,9.323036538176513
0,5,0.00011922084461343785,4.4076181683981055,12.785815101573256
0,6,0.07637361479134251,0.0,0.0
0,7,0.6455998885326482,0.0,0.0
0,8,1.7694722876547235,0.0,0.0
0,9,3.550733729689575,0.0,0.0
1,0,9.974073771360926e-06,5.515257674478387,12.846772960179365
1,1,1.0908718402384388e-05,7.156313640196433,18.07460607055942
1,2,9.98962471122567e-06,1.1966806664126668,5.351403407478469
1,3,1.4284256921714888e-05,3.7837091488839034,9.31230851238083
1,4,1.0130910418117132e-05,1.1450028176066176,3.365278964756995
1,5,1.335242558837812e-05,8.63412406562941,24.294293014373544
1,6,1.114002546933921e-05,0.1885203783758063,0.8411157812845264
1,7,0.0045515931910238994,0.0,0.0
1,8,0.36894639944293595,0.0,0.0
1,9,1.4743801660422935,0.0,0.0
2,0,1.5631772097363488e-05,2.4664258189487143,6.684857369604885
2,1,1.2316437699510351e-05,2.36173010570106,6.71688925410384
2,2,2.761824785437915e-05,6.981370856680948,17.919144952362984
2,3,1.9004908561181893e-05,3.0160097586836225,8.69855168576502
2,4,3.2924785232585584e-05,2.8447740467379012,8.079215058527863
2,5,4.986384568711499e-05,1.924223103970197,8.169426221362812
2,6,7.952547188794468e-05,4.275220010431833,11.585459834881913
2,7,0.00011433633894504149,6.710678691994958,18.933341368000356
2,8,5.8080709039390934e-05,8.16637298273269,20.07349150751768
2,9,0.0005317253907399151,0.0,0.0
3,0,0.0006761646164563603,0.0,0.0
3,1,3.620763113549073e-05,9.821458779830703,25.16765110426422
3,2,1.056229824121643e-05,0.715439095330586,3.0882458609985943
3,3,0.000434082355911813,0.0,0.0
3,4,0.004485958328963019,0.0,0.0
3,5,3.775829233759932e-05,8.369236793333734,26.632439913915533
3,6,1.414470038152072e-05,4.5372626802063225,10.911405815793833
3,7,1.941933186320328e-05,2.832683844309264,11.561277128794456
3,8,1.3328742120583817e-05,4.257630917232523,9.946624112277597
3,9,1.2042622473967774e-05,5.192090460315217,12.69635199908744
4,0,2.5481104917388683e-05,3.7188332870205305,8.400247336743998
4,1,1.0198440234469467e-05,6.7600001544653185,18.151226574797075
4,2,1.1347065928704575e-05,7.328459430939443,19.966754836658712
