num_traj,data_id,xo,yo,thetao,vxo,vyo,omegao,xg,yg,thetag,vxg,vyg,omegag
0,0,5.000946616309983,4.984104575269145,0.00758458728233495,0.023479382563998067,-0.1589981293122392,0.12084338982553042,4.711952981449825,4.69949630778578,-0.05465263723653823,-8.269618336919991e-06,-0.0023495159876882393,-0.5662062961768154
0,1,5.002169664832111,5.0224611226378775,-0.07253985959483157,-0.036574583387852355,0.3224303596301456,-0.454968268812432,4.711948940146605,4.69914495698702,0.07714889203559344,-2.643066674267617e-06,-0.0024829539950753676,1.0422563548759143
0,2,4.955802933623523,5.105051540041319,-0.08924515066549185,-0.35699702468124467,0.20258114100019725,0.6487781224136133,4.71200366915193,4.698222325668548,0.34612140701934185,0.0005403066765016761,-0.004669095007208678,0.8895100481811922
0,3,4.833055774856314,5.075591778002601,0.4026818742688144,-0.5852482615248996,-0.6033500560390368,3.147478462213076,4.712245010546649,4.697052612935836,0.4065144882484697,0.0012788020211986606,-0.003876994253904903,-1.1661023540676956
0,4,4.614793542698716,4.979816408083202,1.588987377077413,-1.1064070390985652,-0.4034622957228899,5.927043175428949,4.7124775678668085,4.696251690253249,0.34794766860909465,0.0003948608491830802,-0.0017985472774073147,-0.06289062799504785
0,5,4.288678015126035,4.854247214758076,-2.9632141622585686,-1.5086580977379076,-0.5241716070924539,8.012151177433333,4.712552803609998,4.69598448651219,0.36721214290487714,0.0005163870497453173,-0.0016110308851555036,-0.16718805030291478
0,6,3.86445118242372,4.667969208884286,-0.7496427251623843,-1.7180734870609682,-1.5702528663996562,8.986849321091182,4.712621038608921,4.695751075686537,0.3869382916249505,0.00016878969749535203,-0.0005868768098933722,0.6762725627103882
0,7,3.445842586875282,3.989447327707143,1.4419536825091217,-1.6387205767800173,-3.8173274706745404,8.617776715435333,4.712666402906174,4.695608245015376,0.5917337527210426,0.00020819854512883575,-0.0005408426145160477,0.39581815722418373
0,8,3.043178222142079,2.7521567213874176,-2.7253521309514945,-1.5876087349339751,-6.041338209764206,8.358026488716598,4.712670917837844,4.695597101094763,0.49840138555767177,1.3193291379219463e-07,1.1197709861833291e-07,-0.5682895916573375
0,9,2.6516925072566773,0.9593932078490284,-0.65392448762746,-1.5474979302108325,-8.26263889742989,8.213321251614724,4.712670963793447,4.695597138042546,0.38399383601263715,2.6411670187044786e-07,2.0009733324427097e-07,-0.23809026801489694
