0,0,4750,10,0.7532194968837428,0.8430314486259419,0.15696855137405807
data_id,trial,plan_iters,plan_time,best_cost,success_metric,maneuverability_metric
0,0,4360,10,0.9710510997941857,0.8637375639744257,0.1362624360255743
data_id,trial,plan_iters,plan_time,best_cost,success_metric,maneuverability_metric
0,0,2380,10,0.4687956235223784,0.9293072624479469,0.07069273755205308
data_id,trial,plan_iters,plan_time,best_cost,success_metric,maneuverability_metric
0,0,2120,10,1.0616984303595023,0.8778372942773275,0.12216270572267252
data_id,trial,plan_iters,plan_time,best_cost,success_metric,maneuverability_metric
0,0,2290,10,1.035529813742241,0.8712944920797041,0.1287055079202959
data_id,trial,plan_iters,plan_time,best_cost,success_metric,maneuverability_metric
0,0,1950,10,1.1024638785783847,0.8551069491368962,0.14489305086310378
data_id,trial,plan_iters,plan_time,best_cost,success_metric,maneuverability_metric
0,0,1940,10,1.402672460131566,0.891181129073516,0.10881887092648401
data_id,trial,plan_iters,plan_time,best_cost,success_metric,maneuverability_metric
0,0,2090,10,1.361287167722959,0.8062030337038516,0.1937969662961484
data_id,trial,plan_iters,plan_time,best_cost,success_metric,maneuverability_metric
0,0,1860,10,1.08569053898731,0.9191454763572232,0.08085452364277679
data_id,trial,plan_iters,plan_time,best_cost,success_metric,maneuverability_metric
0,0,2420,10,0.7787693009155185,0.9146155192365897,0.08538448076341032
data_id,trial,plan_iters,plan_time,best_cost,success_metric,maneuverability_metric
0,0,1840,10,1.2383444495451519,0.8771724501796705,0.1228275498203295
data_id,trial,plan_iters,plan_time,best_cost,success_metric,maneuverability_metric
0,0,2260,10,1.2756056020882722,0.8427846679697288,0.15721533203027116
data_id,trial,plan_iters,plan_time,best_cost,success_metric,maneuverability_metric
0,0,1080,10,1.0414377161118533,0.7820374467900952,0.21796255320990476
data_id,trial,plan_iters,plan_time,best_cost,success_metric,maneuverability_metric
0,0,1430,10,0.771551065069872,0.9080833708349011,0.0919166291650989
data_id,trial,plan_iters,plan_time,best_cost,success_metric,maneuverability_metric
0,0,1220,10,0.8104407460838581,0.8333922727693226,0.1666077272306774
data_id,trial,plan_iters,plan_time,best_cost,success_metric,maneuverability_metric
0,0,1410,10,0.7241661884938125,0.9010685888198089,0.09893141118019111
data_id,trial,plan_iters,plan_time,best_cost,success_metric,maneuverability_metric
0,0,1470,10,0.8901548481794399,0.7961710507604818,0.20382894923951822
data_id,trial,plan_iters,plan_time,best_cost,success_metric,maneuverability_metric
0,0,1820,10,0.8950417994290751,0.7878910995843049,0.21210890041569508
data_id,trial,plan_iters,plan_time,best_cost,success_metric,maneuverability_metric
0,0,1170,10,1.547590057373308,0.8304457023949184,0.16955429760508156
data_id,trial,plan_iters,plan_time,best_cost,success_metric,maneuverability_metric
0,0,1690,10,0.6504452170405198,0.8176784683710521,0.18232153162894793
data_id,trial,plan_iters,plan_time,best_cost,success_metric,maneuverability_metric
0,0,1270,10,0.9051419987052113,0.8399208930874815,0.16007910691251848
data_id,trial,plan_iters,plan_time,best_cost,success_metric,maneuverability_metric
0,0,1320,10,1.1373226424779908,0.7459723926525832,0.2540276073474168
data_id,trial,plan_iters,plan_time,best_cost,success_metric,maneuverability_metric
0,0,420,10,1.7838214758278212,0.9176854197235464,0.08231458027645355
data_id,trial,plan_iters,plan_time,best_cost,success_metric,maneuverability_metric
0,0,490,10,1.784203039515897,0.881565859306442,0.11843414069355795
data_id,trial,plan_iters,plan_time,best_cost,success_metric,maneuverability_metric
0,0,520,10,1.5882036527747907,0.9062101416753235,0.09378985832467646
data_id,trial,plan_iters,plan_time,best_cost,success_metric,maneuverability_metric
0,0,550,10,1.5598228820989668,0.8327213426024364,0.16727865739756365
data_id,trial,plan_iters,plan_time,best_cost,success_metric,maneuverability_metric
0,0,630,10,2.1814450994845407,0.8395792439129329,0.16042075608706707
data_id,trial,plan_iters,plan_time,best_cost,success_metric,maneuverability_metric
0,0,410,10,1.851231654228563,0.9343285354527159,0.06567146454728412
data_id,trial,plan_iters,plan_time,best_cost,success_metric,maneuverability_metric
0,0,580,10,1.304202534467357,0.9081321594624537,0.09186784053754626
data_id,trial,plan_iters,plan_time,best_cost,success_metric,maneuverability_metric
