num_traj,data_id,label,lateral_friction_coef,lateral_friction_coef_perturb
0,0,1,0.2563648672778048,0.239285288805121
0,1,1,0.2563648672778048,0.239285288805121
0,2,1,0.2563648672778048,0.239285288805121
0,3,1,0.2563648672778048,0.239285288805121
0,4,1,0.2563648672778048,0.239285288805121
0,5,0,0.2563648672778048,0.239285288805121
0,6,0,0.2563648672778048,0.239285288805121
0,7,0,0.2563648672778048,0.239285288805121
0,8,0,0.2563648672778048,0.239285288805121
0,9,0,0.2563648672778048,0.239285288805121
1,0,1,0.2194798415230424,0.19948069917511713
1,1,1,0.2194798415230424,0.19948069917511713
1,2,1,0.2194798415230424,0.19948069917511713
1,3,1,0.2194798415230424,0.19948069917511713
1,4,1,0.2194798415230424,0.19948069917511713
1,5,0,0.2194798415230424,0.19948069917511713
1,6,0,0.2194798415230424,0.19948069917511713
1,7,0,0.2194798415230424,0.19948069917511713
1,8,0,0.2194798415230424,0.19948069917511713
1,9,0,0.2194798415230424,0.19948069917511713
2,0,1,0.20478637186394377,0.16519777827036766
2,1,1,0.20478637186394377,0.16519777827036766
2,2,1,0.20478637186394377,0.16519777827036766
2,3,1,0.20478637186394377,0.16519777827036766
2,4,1,0.20478637186394377,0.16519777827036766
2,5,1,0.20478637186394377,0.16519777827036766
2,6,0,0.20478637186394377,0.16519777827036766
2,7,0,0.20478637186394377,0.16519777827036766
2,8,1,0.20478637186394377,0.16519777827036766
2,9,1,0.20478637186394377,0.16519777827036766
3,0,1,0.3530039676527297,0.27616795410296036
3,1,1,0.3530039676527297,0.27616795410296036
3,2,1,0.3530039676527297,0.27616795410296036
3,3,1,0.3530039676527297,0.27616795410296036
3,4,1,0.3530039676527297,0.27616795410296036
3,5,0,0.3530039676527297,0.27616795410296036
3,6,0,0.3530039676527297,0.27616795410296036
3,7,0,0.3530039676527297,0.27616795410296036
3,8,0,0.3530039676527297,0.27616795410296036
3,9,0,0.3530039676527297,0.27616795410296036
4,0,1,0.2144731100749131,0.3100476854010892
4,1,1,0.2144731100749131,0.3100476854010892
4,2,1,0.2144731100749131,0.3100476854010892
4,3,1,0.2144731100749131,0.3100476854010892
4,4,1,0.2144731100749131,0.3100476854010892
4,5,1,0.2144731100749131,0.3100476854010892
4,6,1,0.2144731100749131,0.3100476854010892
4,7,0,0.2144731100749131,0.3100476854010892
4,8,0,0.2144731100749131,0.3100476854010892
4,9,0,0.2144731100749131,0.3100476854010892
5,0,1,0.3656948088991672,0.3772125955964779
5,1,1,0.3656948088991672,0.3772125955964779
5,2,1,0.3656948088991672,0.3772125955964779
5,3,1,0.3656948088991672,0.3772125955964779
5,4,1,0.3656948088991672,0.3772125955964779
5,5,1,0.3656948088991672,0.3772125955964779
5,6,1,0.3656948088991672,0.3772125955964779
5,7,1,0.3656948088991672,0.3772125955964779
5,8,1,0.3656948088991672,0.3772125955964779
5,9,1,0.3656948088991672,0.3772125955964779
6,0,1,0.37359932851868854,0.4140329096409068
6,1,1,0.37359932851868854,0.4140329096409068
6,2,1,0.37359932851868854,0.4140329096409068
6,3,1,0.37359932851868854,0.4140329096409068
6,4,1,0.37359932851868854,0.4140329096409068
6,5,1,0.37359932851868854,0.4140329096409068
6,6,1,0.37359932851868854,0.4140329096409068
6,7,1,0.37359932851868854,0.4140329096409068
6,8,1,0.37359932851868854,0.4140329096409068
6,9,1,0.37359932851868854,0.4140329096409068
7,0,1,0.37572013521751974,0.3029057890022625
7,1,1,0.37572013521751974,0.3029057890022625
7,2,1,0.37572013521751974,0.3029057890022625
7,3,1,0.37572013521751974,0.3029057890022625
7,4,0,0.37572013521751974,0.3029057890022625
7,5,0,0.37572013521751974,0.3029057890022625
7,6,0,0.37572013521751974,0.3029057890022625
7,7,0,0.37572013521751974,0.3029057890022625
7,8,0,0.37572013521751974,0.3029057890022625
7,9,0,0.37572013521751974,0.3029057890022625
8,0,1,0.3192630711078034,0.33131883785189237
8,1,1,0.3192630711078034,0.33131883785189237
8,2,1,0.3192630711078034,0.33131883785189237
8,3,1,0.3192630711078034,0.33131883785189237
8,4,1,0.3192630711078034,0.33131883785189237
8,5,0,0.3192630711078034,0.33131883785189237
8,6,1,0.3192630711078034,0.33131883785189237
8,7,0,0.3192630711078034,0.33131883785189237
8,8,0,0.3192630711078034,0.33131883785189237
8,9,0,0.3192630711078034,0.33131883785189237
9,0,1,0.29479829151048464,0.36921677666206015
9,1,1,0.29479829151048464,0.36921677666206015
9,2,1,0.29479829151048464,0.36921677666206015
9,3,1,0.29479829151048464,0.36921677666206015
9,4,1,0.29479829151048464,0.36921677666206015
9,5,1,0.29479829151048464,0.36921677666206015
9,6,1,0.29479829151048464,0.36921677666206015
9,7,1,0.29479829151048464,0.36921677666206015
9,8,1,0.29479829151048464,0.36921677666206015
9,9,1,0.29479829151048464,0.36921677666206015
