num_traj,data_id,shortest_distance,S_stick,S_engage,shortest_distance,S_stick,S_engage,shortest_distance,S_stick,S_engage,shortest_distance,S_stick,S_engage,shortest_distance,S_stick,S_engage,shortest_distance,S_stick,S_engage,shortest_distance,S_stick,S_engage
1,0,0.313700292466146,0.2485676598768725,0.68444087482321,0.08309929112380857,1.843903893968146,4.983005411883293,0.26205717338985207,0.0,0.0,0.32509836644894297,0.0,0.0,0.20815241078319624,0.0,0.0,0.33348063512168186,0.0,0.0,0.3657196088850065,0.0,0.0
1,1,0.2672780810536898,0.0,0.0,0.038205963041824706,0.0,0.0,0.21829691499221698,0.0,0.0,0.27971870013083205,0.0,0.0,0.1621773538571326,0.0,0.0,0.2912667913528088,0.0,0.0,0.32255217394568514,0.0,0.0
1,2,0.1755596640312973,0.0,0.0,2.1692480904480736e-05,0.12374047126624355,0.5538894899078854,0.12480649227934378,0.0,0.0,0.18861992953028345,0.0,0.0,0.0800663156620138,0.0,0.0,0.19402691875861774,0.0,0.0,0.22862078386144663,0.0,0.0
1,3,0.08916066589506405,0.0,0.0,7.57538905637039e-06,0.0,0.0,0.0006316177406633272,10.224367143232827,31.722545932148034,0.09868661320964137,0.0,0.0,0.01871028050829043,0.0,0.0,0.04791189078408059,0.0,0.0,0.09820221228535006,0.0,0.0
1,4,0.024786640998490192,0.0,0.0,0.0002812415138459254,1.2438161530946985,3.786115494377589,2.433583567404523e-05,0.09445779523244692,0.3865678211292594,0.09834155776114957,0.0,0.0,4.400052745788688e-05,0.0665611576890255,0.29516090584498583,5.565539756098868e-05,0.16497308836042734,0.547552344868447,0.039678040601621965,0.0,0.0
1,5,0.013443799212565954,0.0,0.0,5.54141926405109e-05,0.27092937958259816,1.2035674371225766,1.583754194358086e-05,0.15676678253081036,0.4802871643632482,0.09953504502536488,0.0,0.0,2.2774497052803938e-05,0.1612502785277934,0.47063976876073765,3.994355175728729e-05,0.16317130117290957,0.5132401021681613,3.8649729228176733e-05,0.31356983990591025,0.8919997439963282
1,6,0.07376282821395297,0.0,0.0,8.572879907847072e-06,0.19057008546675988,0.8543303007287333,9.509929439245724e-06,0.16306975837789564,0.4592318035694347,0.09893810080075333,0.0,0.0,6.848226616717222e-06,0.13646277554564396,0.610535433421389,2.4195970872591195e-05,0.1554508221250578,0.45690264253790336,2.0806240642636738e-05,0.14645670102613775,0.4448232602453692
1,7,0.1559072753147977,0.0,0.0,0.0040943928296231676,0.0,0.0,0.043819529679968945,0.0,0.0,0.08331494611964578,0.0,0.0,0.006827941940727075,0.0,0.0,0.0006531028089551568,3.7466308706116185,16.796015755442102,0.022313256541926986,0.0,0.0
1,8,0.1968610618599738,0.0,0.0,0.010162225239240328,0.0,0.0,0.022700319763387156,0.0,0.0,0.04467710941424614,0.0,0.0,0.08403808845411176,0.0,0.0,7.424142520678278e-05,3.201614804662423,10.139179868453464,0.009539291119527117,0.0,0.0
1,9,0.19684073756540085,0.0,0.0,0.016958019762064885,0.0,0.0,0.02268536067219569,0.0,0.0,0.04571314002702048,0.0,0.0,0.16701015994177953,0.0,0.0,8.620873555138004e-05,2.0136343108255166,6.147378157871254,0.009555729165572483,0.0,0.0
2,0,0.3174616809178658,0.0,0.0,0.20122887340784149,0.0,0.0,0.15588020291788005,0.0,0.0,0.01179366754354961,0.0,0.0,0.4244404799867532,0.0,0.0,0.369507969654389,1.9064708534550976,5.70700787519859,0.2953107147083842,0.0,0.0
2,1,0.27567917795715896,0.0,0.0,0.15960555108548702,0.0,0.0,0.11468108808767899,0.0,0.0,1.4238847117152675e-05,0.24470652497461173,0.679879531145757,0.3830794980122636,0.0,0.0,0.3279034882651725,0.0,0.0,0.2536168155150639,0.0,0.0
2,2,0.1813574190266686,0.0,0.0,0.06747983374142198,0.0,0.0,0.018052962439844257,0.0,0.0,1.7349652700408515e-05,0.19104742070637248,0.6245057211994881,0.29038704089319634,0.0,0.0,0.24156326529730904,0.0,0.0,0.1632807732928635,0.0,0.0
2,3,0.04633271602212466,0.0,0.0,3.38187528145064e-05,0.09859853890038606,0.4421997639962861,3.678906204143168e-05,1.2153943552380033,5.437673595147611,2.77261623473452e-05,0.15380553201933167,0.5296760185881749,0.15665428000151513,0.0,0.0,0.11640914679048175,0.0,0.0,0.04729358186227796,0.0,0.0
2,4,5.9196130246702794e-05,0.2681434395627364,1.1998630432306703,1.804649060335466e-05,0.16507098481217622,0.47896597914442274,6.372540808896941e-05,0.10883900910558549,0.48696419031863075,3.1295372146434224e-05,0.25879627822241297,0.7437316544584587,0.08449420313760178,0.0,0.0,0.08888314675596744,0.0,0.0,1.6034127818486805e-05,0.10772996854118187,0.4778233100193997
2,5,8.46055196581191e-05,0.40263875809627786,1.3297620718307073,2.3246735319877007e-05,0.2726135088487289,0.7795668798491762,4.855018068445101e-05,0.08658952915228094,0.37734756882628806,2.376471107339301e-05,0.14656619869552642,0.4432090063311744,0.07387840925638206,0.0,0.0,0.07259988178415293,0.0,0.0,2.065720376450532e-05,0.11278557760767512,0.345429775306661
2,6,6.630695856068607e-05,0.19380195426317912,0.6124583482319279,9.229432258945569e-06,0.16266000900715152,0.7258508405136175,4.185500881868679e-05,0.0916576232505586,0.4083754043722911,8.32745370022562e-06,0.13046409539394188,0.36403560498161414,0.05931748846344567,0.0,0.0,0.01466802267765364,0.0,0.0,9.603010065531241e-06,0.09562130674862047,0.3395321197560931
2,7,0.0021109814388303883,0.0,0.0,0.008517205946979122,0.0,0.0,0.00023291917337031105,3.425524454907877,10.330373104177195,0.0005906467221570333,0.14054925183021316,0.6299054139033541,0.00384552934239478,0.0,0.0,1.160791962405105e-05,0.0,0.0,0.010310217136127358,0.0,0.0
2,8,1.600298646141186e-05,0.4452503081834816,1.496684539525656,2.1730606892290166e-05,0.5721323278083835,1.602532946877248,6.958819329266718e-06,0.0,0.0,1.394332274446497e-05,1.415982894142497,3.835610694764614,9.36577386838083e-06,0.7027457204175964,2.2181891494938784,0.022089975224479776,0.0,0.0,4.6787523645731835e-05,1.4111915813561082,3.901837093913748
2,9,9.030166132673263e-06,0.13039146196684517,0.3677037074570051,3.823743174905151e-05,0.7119631499234262,2.0160114523485655,1.0347640601459046e-07,0.0,0.0,1.7707613436848347e-05,0.9173622952850357,2.4894956061027846,1.1558910753867745e-05,0.377758387941138,1.0776178911317185,0.022613363003522017,0.0,0.0,4.8940676607354795e-05,0.9412030649315639,2.763556264977369
3,0,0.3646312952369859,0.18930342800621308,0.511314791804891,0.30446411754804764,0.6906678339957062,1.949449309351124,0.1614483256655787,0.0,0.0,0.36622734380355615,0.8976876223062207,2.4578770282312066,0.07225101134763605,0.3876686497775676,1.0601949915953899,0.2215449247215033,0.0,0.0,0.3663479355273287,0.9206700366620323,2.7291377364348715
3,1,0.32425242542881316,0.0,0.0,0.26265414669803744,0.0,0.0,0.12046864148405344,0.0,0.0,0.32609065018280553,0.0,0.0,0.032175076235601764,0.0,0.0,0.18170935786750286,0.0,0.0,0.32518899071273716,0.0,0.0
3,2,0.23052530620848016,0.0,0.0,0.16760303429535245,0.0,0.0,0.025154648292450864,0.0,0.0,0.2315131376528823,0.0,0.0,1.8527921541379208e-05,0.22997174224573294,0.6486538020095332,0.0882063405690043,0.0,0.0,0.22946018567865417,0.0,0.0
3,3,0.09636424621992623,0.0,0.0,0.06829176758742418,0.0,0.0,3.111404089962646e-05,0.1719474391056156,0.7708511472964512,0.10560862905114404,0.0,0.0,2.3690913793707442e-05,0.20080615678359592,0.5953744364455901,2.410891078949917e-05,0.18693485470138146,0.543216644274288,0.09633370648020649,0.0,0.0
3,4,0.08628065452038253,0.0,0.0,0.0008139899481054966,1.7913743289155886,5.593581577325425,3.592312000517288e-05,0.0,0.0,0.048651823925490965,0.0,0.0,0.00015074974998786417,0.22898279198691263,0.8433978768287119,3.5130900536687627e-06,0.0,0.0,0.044197411034140315,0.0,0.0
3,5,0.08619792551516228,0.0,0.0,3.0961787785361065e-05,0.12945557760650014,0.4266597091104778,3.2602219528026275e-05,0.1766118515730617,0.49537656842925365,0.007828083833927638,0.0,0.0,0.00016205456602937104,0.155926698586788,0.44437792878255417,0.0001213692783311418,0.19037006600039316,0.6167696113759543,5.6042769722642655e-08,0.0,0.0
3,6,0.08286288508152535,0.0,0.0,4.052869744686512e-05,0.10697693459619255,0.37411531060281994,4.6138330929968105e-05,0.1235112571965082,0.40887206728016195,9.15146716700986e-06,0.021473276707884816,0.09631320651501674,7.752777470705444e-05,0.0758755359301881,0.3298104909182812,0.00013502128468468363,0.41154689707723235,1.5356618206146027,1.4986575220461827e-05,0.16411597328161462,0.4492958844732068
3,7,0.07334786186113075,0.0,0.0,0.02904199851035191,0.0,0.0,0.01377423018265289,0.0,0.0,0.03396437243939953,0.0,0.0,0.01018009765660988,0.0,0.0,0.00038089091877637626,0.0,0.0,0.0009243209737136547,3.837931537273194,14.396034534823945
3,8,0.020032814829052687,0.0,0.0,1.0783200300278959e-05,0.08125216429440908,0.3609283230420416,9.935615199178953e-06,0.14038017185094118,0.43419114023912386,9.855374391236749e-06,0.0905011848301657,0.35250728432999406,3.4657833549915876e-05,2.131122821256725,6.385001370345152,0.12800125344761462,0.0,0.0,0.00011412708238522536,0.0,0.0
3,9,0.021003017583706565,0.0,0.0,5.79706107958215e-06,0.0,0.0,1.8585846086768358e-05,0.7161801470447172,1.9446595078415898,3.333395383449993e-05,0.0,0.0,5.5968089792276354e-05,0.0,0.0,0.19212669899916032,0.0,0.0,1.1569058751605266e-05,0.9680178022165512,2.6070824115551074
4,0,0.4812193772689713,0.0,0.0,0.11232749916277848,0.0,0.0,0.2573070654716314,0.647780878139446,1.8630119506967402,0.4680916793315384,0.0,0.0,0.22703628690915492,0.0,0.0,0.2198412081230067,0.0,0.0,0.4018445387889807,0.8026824431572961,2.2600521010593515
4,1,0.44534507957767216,0.0,0.0,0.07696840439278424,0.0,0.0,0.22107148765656215,0.0,0.0,0.4303165306628398,0.0,0.0,0.19139157363304918,0.0,0.0,0.18281438093139338,0.0,0.0,0.36496451572253397,0.0,0.0
4,2,0.352556703244533,0.0,0.0,1.0935825907076177e-05,0.14275797231238063,0.4530699209344129,0.12776931851896275,0.0,0.0,0.3356649535427926,0.0,0.0,0.09901480201135404,0.0,0.0,0.08843767871792725,0.0,0.0,0.27174502360367,0.0,0.0
4,3,0.21952186044056968,0.0,0.0,7.34344958189915e-05,0.0,0.0,1.4972257296880587e-05,0.18248008916887584,0.5117486631158416,0.19150926411087502,0.0,0.0,0.00010064879022875932,0.0,0.0,2.4072271646251177e-05,0.0,0.0,0.13621448120773008,0.0,0.0
4,4,0.12318070678943362,0.0,0.0,1.3691483673288134e-05,0.10261056135652626,0.45980565381870475,0.00019138419901250687,0.35811018984734,1.0560175515588184,0.05244502582257151,0.0,0.0,1.1861322162581909e-05,0.115759286184849,0.46273914587193155,7.34935042675516e-06,0.15352300107676375,0.6874567622884533,0.09967289636981738,0.0,0.0
4,5,0.06161272704968381,0.0,0.0,1.004808498215286e-05,0.042182372772336586,0.14233480678429689,2.361177899791225e-05,0.28288580587753154,0.8890638169671936,2.844931432654192e-05,0.4406484172014229,1.2151932647734542,1.4537539347764136e-05,0.24011536293040758,1.0762558700548974,1.0795957855945449e-05,0.12835013945875626,0.46647904905026005,0.09923321634478649,0.0,0.0
4,6,7.103442797623085e-05,0.0,0.0,1.324110232796953e-05,0.14118169701324995,0.5064908205218843,1.1652049125000887e-05,0.3023434418129825,0.8887621197553223,2.7137047577381343e-05,0.1776465223070746,0.4824130415824417,1.7743811208048068e-05,0.24140924168390385,0.9243178998906821,1.1239418878358815e-05,0.10875484260195921,0.488005741912938,0.0982935166604859,0.0,0.0
4,7,0.033159913846309244,0.0,0.0,0.04371409555940223,0.0,0.0,0.001197178741206685,2.0797165249386733,7.883363405600019,0.0064026055732712694,0.0,0.0,0.050577156697831416,0.0,0.0,0.04515270440374646,0.0,0.0,0.0939698319695915,0.0,0.0
4,8,0.09417025842153771,0.0,0.0,0.16358638978819126,0.0,0.0,0.0005275015173617244,0.05231712850172334,0.20286029349994125,3.915005096204018e-05,2.1319960407538927,7.949451973820601,0.14017104088628568,0.0,0.0,0.03106801273673345,0.0,0.0,0.09725251685378726,0.0,0.0
4,9,0.10874007656526462,0.0,0.0,0.2924169353752272,0.0,0.0,1.5766283053974876e-05,0.33541561515468654,1.3674947732195597,0.00010538586542510565,3.493375200571416,11.30091838481275,0.1910189412497765,0.0,0.0,0.025451354556579,0.0,0.0,0.09817985069200016,0.0,0.0
5,0,0.17868582246990017,0.0,0.0,0.16160921446052362,0.0,0.0,0.2689034550264432,0.0,0.0,0.17054549462087432,3.3318044441695505,10.641728328560767,0.25520166630627916,0.0,0.0,0.123595516397165,0.0,0.0,0.351237287361245,0.0,0.0
5,1,0.14119800045185477,0.0,0.0,0.1220230949414562,0.0,0.0,0.22934308558758076,0.0,0.0,0.12734745659312663,0.0,0.0,0.21435509732630492,0.0,0.0,0.08388049606186532,0.0,0.0,0.3143438832026197,0.0,0.0
5,2,0.04403862881887589,0.0,0.0,0.024091707367229744,0.0,0.0,0.13083582661220688,0.0,0.0,0.027698780058491877,0.0,0.0,0.1151998986721362,0.0,0.0,1.2224050706059907e-05,0.20310083990850275,0.5552719283483823,0.21732700468060598,0.0,0.0
5,3,1.8797424369909452e-05,0.09257246042911149,0.39514622426025026,1.2245658867121796e-05,0.11461379497178588,0.44872717160937575,0.07806271762062549,0.0,0.0,0.0002818826593658777,0.0,0.0,2.4871227859147323e-06,0.0,0.0,1.067405217079257e-05,0.38870224304199863,1.5478738621216517,0.09864851259102017,0.0,0.0
5,4,2.901415285099748e-05,0.284676211383858,0.7734623552049545,1.536922674740651e-05,0.06640409892650047,0.28473692682777796,0.013993828962071212,0.0,0.0,2.058875527154348e-05,0.08376372214685597,0.3742166684000158,2.369532228319546e-05,0.0784544104348056,0.35194402599156177,1.0711329795557974e-05,0.2539149899902618,0.7579260803226219,0.09526776798378787,0.0,0.0
5,5,3.1129461126178494e-05,0.3127085451506465,0.8750668999177674,1.1582844776304348e-05,0.09889725757237881,0.441569590172116,0.0002983426400288318,0.0,0.0,2.271836301188248e-05,0.1241529013796124,0.4526232687696896,2.6301236867198898e-05,0.10808524640745229,0.48438147263139353,1.263402073955502e-05,0.09952471291775407,0.4466090528054229,0.0857441043916027,0.0,0.0
5,6,3.232883665114163e-05,0.10859682889673228,0.40402040302656117,1.0669888904801361e-05,0.08791924561880923,0.3944839295949218,2.0708773841027172e-05,0.08840782631418224,0.39673069131645367,1.699394485851091e-05,0.08659242723052987,0.3868990189289602,1.8744945206148436e-05,0.10325205852359007,0.38164053849293217,1.1025173754849098e-05,0.08955989384452208,0.386871690324716,0.04382992259645481,0.0,0.0
5,7,4.376866445411515e-05,0.08338839319594249,0.37398964504793514,0.002626163729964309,0.0,0.0,0.009671585216787548,0.0,0.0,1.4232604546167157e-05,0.1505045734695551,0.6006486272844614,0.0075941364551771464,0.0,0.0,0.005876556065641357,0.0,0.0,0.0001878205118673638,0.029837939106905374,0.09839797635632588
5,8,1.955151406945605e-05,1.2853727497042242,3.7369767822800473,8.550721472486865e-06,0.9066396776251291,2.4958186129680713,9.962764259042654e-06,0.10702652864485673,0.3062536507684363,9.930913522810792e-06,0.10586038260062294,0.29214980372954596,9.965402141363953e-06,0.09877977468044485,0.29838958541727917,9.251840126213558e-06,0.44082594943333525,1.2826407730337845,8.595639084521065e-06,0.92044623532254,2.5151624143882985
5,9,3.9092863274525626e-05,0.676599021455202,2.0776821867899473,1.2520105486789316e-05,0.5916897798373033,1.7365668125420086,1.4317256377689634e-05,0.5349019528781291,1.5242826769018618,2.196104726173092e-05,0.11282396223351145,0.3054937844442244,8.759278296750945e-06,0.08773702884564737,0.35479480591707246,1.1785695777352505e-05,0.13150500865058395,0.4054893288779856,5.0433881583715815e-05,1.1747156772052656,3.3389630818541045
6,0,0.03922957943219631,0.7086752341435034,2.0855216958895118,0.22906088574561367,0.618322119068093,1.791775714073337,0.18845428006383552,0.5249657774066693,1.6844400174091527,0.2587605822164844,0.01925819057489622,0.058789333110598856,0.2884634773404286,0.18892977121140755,0.6307648065238348,0.12376616463531523,0.14541743518974615,0.46123944353990204,0.21208018297715378,1.2352138944397932,3.453424468576276
6,1,0.0009705084907529081,0.0,0.0,0.19067391218114502,0.0,0.0,0.15032563956566722,0.0,0.0,0.22164076158856008,0.0,0.0,0.2506358565847096,0.0,0.0,0.0863392451028361,0.0,0.0,0.17581031094062585,0.0,0.0
6,2,3.400020512234673e-05,1.110990569674773,4.55413276582364,0.11064178285918905,0.0,0.0,0.08306421375093398,0.0,0.0,0.13845925609184548,0.0,0.0,0.16845528081642483,0.0,0.0,0.04335722834902411,0.0,0.0,0.0912281488530461,0.0,0.0
6,3,3.387044404548735e-05,0.36134459463494495,1.0449996500425207,0.003942394848809461,0.0,0.0,0.06697267064589779,0.0,0.0,0.06545151400388168,0.0,0.0,0.0867379929264901,0.0,0.0,4.719403705225032e-05,0.2597420853753102,0.7446851995824264,2.4591409012610085e-05,0.17179450611544236,0.6268820818770725
6,4,6.629495770181526e-05,0.12980644476010955,0.420034817314514,2.5724295937243444e-05,0.0857025716042076,0.38103231935979914,0.04993112290278334,0.0,0.0,0.00027917721338805384,2.605407753917916,8.984679412117286,0.08421912849164213,0.0,0.0,5.404046287930952e-05,0.0,0.0,5.9044757707665944e-05,0.0,0.0
6,5,7.477932265365032e-05,0.286981748516128,0.9227428814058731,1.4575980590166719e-05,0.15760777458221822,0.5159654771029292,0.011477946484018264,0.0,0.0,3.248072306204301e-05,0.09746822021209813,0.42829159470405487,0.08364046334230503,0.0,0.0,8.432735813174951e-05,0.1533177956000697,0.521830798741288,0.00010435441362827761,0.13537757340740017,0.44692595287207143
6,6,6.243667835591212e-05,0.1245705710476823,0.4237233878810347,2.836363043136512e-05,0.15195438125950986,0.4820251004267994,1.5087505383242304e-05,0.08289452363193603,0.369317617422955,9.631558415574918e-05,0.09563668377422893,0.4168301151827321,0.07982056447369447,0.0,0.0,3.161732785655131e-05,0.08685857719038173,0.33391362454056794,0.00010173371595019875,0.10261270134113719,0.4206443577262111
6,7,0.006932560836791539,0.0,0.0,0.012060046835470151,0.0,0.0,0.019116660988079515,0.0,0.0,0.00032692714378252877,0.07938195754140481,0.34440520395371005,0.07605562580093779,0.0,0.0,0.00035684249965449905,0.3435881452943933,1.161747401968355,0.0043402687759301695,0.0,0.0
6,8,0.01873942137572852,0.0,0.0,6.518480515999059e-05,3.3499642654089503,11.514594769726562,0.009428056153430477,0.0,0.0,0.09546113878703384,0.0,0.0,0.027462676377019515,0.0,0.0,0.003755475968073508,0.0,0.0,0.04163861865630194,0.0,0.0
6,9,0.013037288988210733,0.0,0.0,9.122971740350489e-05,2.0095226109610893,5.695945758699448,0.006573150443733019,0.0,0.0,0.17471115861876949,0.0,0.0,0.018607727303999396,0.0,0.0,0.07607187094009882,0.0,0.0,0.05104237129252935,0.0,0.0
7,0,0.31973769084962966,0.0,0.0,0.2092499902066195,1.8815597884545054,5.244701171651186,0.33869447082074267,0.0,0.0,0.23734725364134418,0.0,0.0,0.10924529476324094,0.0,0.0,0.02168490537544737,0.0,0.0,0.3599413907620164,0.0,0.0
7,1,0.2865799735800832,0.0,0.0,0.1759596022195598,0.0,0.0,0.30389813673329114,0.0,0.0,0.20199980549938112,0.0,0.0,0.071611219887058,0.0,0.0,1.1797614672395167e-05,0.37286933399427963,1.0506465196033596,0.32362437497592805,0.0,0.0
7,2,0.20761629486895444,0.0,0.0,0.09504379841708038,0.0,0.0,0.21945123647206863,0.0,0.0,0.11647530834550847,0.0,0.0,1.1809164658268272e-05,0.005912171505930533,0.02501501608836571,1.9192932545332644e-05,0.15719141723693117,0.4271342337586586,0.2354970970231554,0.0,0.0
7,3,0.08835842599444758,0.0,0.0,0.00015854197412534457,0.0686620014536119,0.1985602776406143,0.09242971218413484,0.0,0.0,0.0003054985998133636,0.09422265050010138,0.27598468000376475,1.6475984599345077e-06,0.0,0.0,0.0006983866939760199,0.0,0.0,0.10358302522480803,0.0,0.0
7,4,3.0282681894938185e-05,0.15747969772989698,0.6558792293705014,0.0010695577310350184,0.0,0.0,0.05061914428405821,0.0,0.0,3.597147609628839e-05,0.20875080119713646,0.5768341707241489,5.065626821898909e-05,0.38137378452683907,1.1955895370508594,0.0004662470346320584,0.0,0.0,0.09942466136698361,0.0,0.0
7,5,2.5779424307623666e-05,0.09023736012327303,0.40459218656546764,0.00023429200028984872,0.20438948786650918,0.8633937408272899,1.1343420004462365e-05,0.1483414352231448,0.6108167151201672,7.810299664387003e-05,0.15719054754085138,0.4384091620695296,5.914510351819174e-05,0.26891750062459163,0.8944213810946814,1.809996127159264e-05,0.09349297516564098,0.4180569337361895,0.09974633521380402,0.0,0.0
7,6,2.369672046188558e-05,0.1946069781482843,0.5606645727795981,0.011378141806082325,0.0,0.0,1.5534294854885293e-05,0.12917271674465844,0.5089091370343707,6.529539709365767e-05,0.181032329002615,0.5282044959185395,5.920993497118772e-05,0.350493336667513,1.1364044205610226,1.1339520242761042e-05,0.15521547302294464,0.5356534217293822,0.09982571328665019,0.0,0.0
7,7,0.0002072321685280717,0.10455031983427965,0.46907215303930816,0.036806143225349856,0.0,0.0,0.04885225797833568,0.0,0.0,0.01777828667426695,0.0,0.0,0.0009805275710668409,0.0199791846032717,0.08687080148576144,0.021862787716540193,0.0,0.0,0.06987550547657016,0.0,0.0
7,8,0.0001211897055419542,2.1316742260113193,6.318485484419892,0.054157433348767874,0.0,0.0,0.006727958297926679,0.0,0.0,4.208779759817245e-05,0.034354126798899924,0.14052099375008692,9.941145257494903e-05,0.0,0.0,0.0006992339531868433,0.0,0.0,0.013511182493189415,0.0,0.0
7,9,0.002674566052559939,0.0,0.0,0.05673981044819582,0.0,0.0,0.0015494364302943093,0.0,0.0,0.0009640791342889532,0.0,0.0,3.313616672091879e-05,4.828867107202063,13.338766371702306,0.002101629676406882,0.0,0.0,0.0004227840066010769,0.0,0.0
8,0,0.4896237811504206,0.0,0.0,0.19766680130484152,0.0,0.0,0.17153685193797027,0.0,0.0,0.06479008211106672,0.0,0.0,0.249638338281288,3.2250142310504093,8.944897216940134,0.4960190379552022,0.0,0.0,0.4183560158362193,0.0,0.0
8,1,0.4457107776193576,0.0,0.0,0.157439141280121,0.0,0.0,0.12910419030773135,0.0,0.0,0.02129659603012379,0.0,0.0,0.20039142377928384,0.0,0.0,0.44691051499615864,0.0,0.0,0.37727997464338037,0.0,0.0
8,2,0.3561453048529819,0.0,0.0,0.06936156759244161,0.0,0.0,0.09924115412778468,0.0,0.0,3.879809827648074e-05,0.3324908909046872,0.9580629919270199,0.10928162436542568,0.0,0.0,0.3558743672858471,0.0,0.0,0.28902232323320415,0.0,0.0
8,3,0.2311138265533496,0.0,0.0,2.3712670171044252e-05,0.16075318442241004,0.4641225236904803,0.09978120228375564,0.0,0.0,5.148892510033336e-05,0.0,0.0,0.0001967254915689805,0.10935485910732647,0.34645966006896967,0.23095382800372374,0.0,0.0,0.16387497090554706,0.0,0.0
8,4,0.09055305239090713,0.0,0.0,3.3286967007611226e-05,0.0705862614367394,0.3152778748823996,0.09989142141323236,0.0,0.0,0.00011747755163198109,0.0,0.0,1.7111288209138032e-05,1.4220002023849259,5.433423839772698,0.09989726323921598,0.0,0.0,0.07245093719148475,0.0,0.0
8,5,0.0001006458239532176,0.13622261245546025,0.6027827971336631,1.7497767151607154e-05,0.16348591475789162,0.5025703152804357,0.09916486750854658,0.0,0.0,4.961024001126393e-05,0.18015854191200822,0.8072326502898906,0.0053269332200038865,0.0,0.0,0.10086108841644562,0.0,0.0,0.006463202380107812,0.0,0.0
8,6,2.2832547484778603e-05,0.0,0.0,6.715029370544375e-05,0.07602418324661613,0.33250920804079886,0.09915673780083545,0.0,0.0,0.00010669865264776515,0.2407904051892721,0.8638199181936976,0.0750959301645086,0.0,0.0,0.12897358391601715,0.0,0.0,3.6923151451777516e-05,0.02307049628538318,0.10338870828718857
8,7,0.00018775156366893046,0.09729316891463448,0.43470204734942947,0.02600703960413981,0.0,0.0,0.093593338321774,0.0,0.0,0.00030474167143632394,0.44172928535051786,1.5980708475464762,0.13919683330887703,0.0,0.0,0.17875409183386196,0.0,0.0,0.006211640964237343,0.0,0.0
8,8,0.12478780891517824,0.0,0.0,0.00021812100379918682,4.304161563434529,14.791848905414735,0.0789623477489756,0.0,0.0,0.044244445205067595,0.0,0.0,0.17560709343543968,0.0,0.0,0.19422997596918845,0.0,0.0,0.02508378037817014,0.0,0.0
