num_traj,data_id,xo,yo,thetao,vxo,vyo,omegao,xo,yo,thetao,vxo,vyo,omegao,xo,yo,thetao,vxo,vyo,omegao,xo,yo,thetao,vxo,vyo,omegao,xo,yo,thetao,vxo,vyo,omegao,xo,yo,thetao,vxo,vyo,omegao,xo,yo,thetao,vxo,vyo,omegao,xg,yg,thetag,vxg,vyg,omegag
0,0,0.836215886748992,0.8108201229387824,0.0,-0.038918139319550196,-0.005272923147845179,0.0,0.7693206576311484,0.9870950265228589,0.0,-0.02567508150723439,-0.006555959725768279,0.0,1.0420499016730829,0.6586850192053839,0.0,-0.04723603853860645,-0.036745954976184214,0.0,1.2825326183371353,0.8991908670432205,0.0,-0.001483123031340003,-0.0002300728795302659,0.0,0.8943095098839878,0.6222347141779009,0.0,-0.020877743331566535,-0.011485127697834385,0.0,1.2252779120241999,0.7479777110550629,0.0,0.008670984832224837,0.04713818767908377,0.0,1.0273656286084405,0.9062109462350003,0.0,-0.03206642387088167,-0.017887941707446342,0.0,0.8148614771947622,0.35092286804567485,0.007881913531928575,-0.005682005793073069,0.026142037986199525,0.19404778652918803
0,1,0.8357793119698352,0.8107662380664004,-0.00019047264317293507,-1.2996715268466293e-05,-2.0585587002584266e-05,-8.225780240901061e-06,0.7691216178998199,0.9870549842495443,-0.00014872189475110734,-1.1174877392397898e-05,-1.8553284279297798e-05,-1.7718022197323612e-06,1.0412872540938851,0.6580149550977427,-0.0014111454703884686,0.00043171615051829874,7.867409621459552e-05,-0.0001384085506661712,1.2825042964693403,0.8991945387576089,-1.92131204070184e-05,-1.15339480492068e-05,1.5242315295451932e-05,-2.34497780578065e-05,0.8941597892885075,0.6221709765414843,-0.00019680112856895122,-1.4348681946241996e-05,-2.121798198546286e-05,-6.027589902753349e-06,1.225347063224582,0.748612717265078,0.0004746784958818745,-1.3174294104016387e-05,-6.63977219765357e-06,-3.2147058491970296e-05,1.0270342510704593,0.9060230389076108,-0.0004926374187082025,-8.75501439408813e-06,-2.0594850677855072e-05,-9.822392755889418e-06,0.8146810352471915,0.38789211750311325,0.01836125710950729,0.00025671941501781876,0.320678572249409,0.030038381556123876
0,2,0.8357794694036107,0.8107656726255292,-0.00018189162668420892,1.0576838880153735e-05,-2.4317655547598448e-08,9.700770156037428e-05,0.7691416056919603,0.987061061328796,-0.00020618049276085367,1.3430882949093229e-05,-5.2692020662800446e-05,-1.1706963921789257e-05,1.0412996436650934,0.6580029150226041,-0.0014123528719727075,-9.877922653779113e-06,-1.670421370696305e-05,-4.3849149080758284e-05,1.2825071979790392,0.8991734226040837,-3.595846663176124e-05,2.2936264182067276e-05,-4.6540987685620816e-05,1.2490176547998172e-05,0.8940222764346402,0.6315149970997415,0.002761520683613706,-0.00845220599481162,0.5702091180698662,0.08879881239292944,1.225347320603546,0.7486263770285718,0.00046920282219292426,-4.708085587227251e-05,0.0003168871429139637,-5.269229198922482e-06,1.0270358721818034,0.9059999221586418,-0.000497053736078573,2.9494388135233872e-05,-0.00018729168762372778,-2.3717137668650097e-05,0.8147554037375713,0.4798523004992573,0.022473722506586687,0.0003096345849868691,0.564537731708746,-0.021686670695772167
0,3,0.8260567379835525,0.8302243810692964,0.12719878078678298,-0.1959153279106455,0.40148342701913503,2.6565952532973314,0.7691416894311864,0.9870584783516511,-0.00020900929386878233,-1.736537264294183e-07,4.4877607894287604e-07,-7.658546795690805e-06,1.0408413769521367,0.7598891676714038,0.06961443599004673,-0.0011106397785487867,0.6662412915015847,0.35121443615095377,1.2824898386891348,0.8991705521393438,-3.7082435695944704e-05,-0.0002801900128123544,-6.5706009440434e-06,-0.00014256728942899565,0.89892491631714,0.7610717375282726,0.07055929841954711,0.11164200728796872,0.7005644503094692,0.15042118443353392,1.226550619181016,0.7555838447123934,-0.012922212552220034,0.09846675656152112,0.5633261243742295,-1.0990511811908468,1.0270222920869387,0.9059738035616816,-0.00048458786139294555,-0.0036113568342515763,-0.004132945514436159,0.0011631175180729582,0.8147877587703434,0.611727196862675,-0.010547900298675913,-0.002573497643036553,0.7293729336051086,-0.4234023424602685
0,4,0.8090523103606023,0.9260215085289448,0.513855917542261,0.10826798388874662,0.8544861960119442,1.2271563800777725,0.7622059912549403,1.014629131292237,0.14667136723732468,-0.1919686781337523,0.7519387673898773,4.1168820792073,1.0474417005993788,0.8938021749136789,0.1325253835501554,0.05829936730006755,0.6752009786138499,-0.27330782604548937,1.3031241239936004,0.9453065498267397,-0.16382631953367124,0.19147163371916037,0.4315658218950414,-1.689214123493383,0.9136103109482908,0.9118882821285884,0.02657647640937309,0.06188151184952942,0.7787859916808348,-0.28621196225940004,1.2436499349905947,0.8649107671859336,-0.20905164083181427,0.07815090017436091,0.5140140661508886,-1.3079966230902929,1.0197217878514206,0.9898786922183862,0.19853535372583542,-0.05690294320708174,0.6422104613958227,1.7922125421950805,0.8132358347315639,0.7740997418711829,-0.13433217638440367,-0.013217782286981587,0.851311757950537,-0.7621091462960199
0,5,0.8289390821716431,1.1138853107269844,0.5318777328942808,0.06047310733768737,1.0078326181533344,-0.8956794681796237,0.7305180718360872,1.1444497415430481,0.8402844535574232,0.019343466082308157,1.109265899561845,1.8979660990545724,1.0645042439074957,1.0401753220983352,-0.010099459095318434,0.11054595190726035,0.7722123967744241,-1.773451102023948,1.343930572276211,1.025302524470983,-0.4779743985402623,0.20069720876629318,0.331645665257683,-1.3532849987613633,0.9243747558272607,1.0839645664560216,-0.011268043276700591,0.03685145016068346,0.9209498299764073,-0.25850669518008984,1.259986845605366,0.9708972205604589,-0.6447740276802404,0.08455941438852001,0.5268828042026702,-3.685766480477143,1.0147565508591645,1.1269212369246437,0.5993687548650839,0.1148945675899884,0.7785634552145432,0.9579049121641953,0.8104827122641642,0.9624049795841936,-0.30288579971084106,-0.022690832902844092,1.0044025895086088,-0.8255134022612441
0,6,0.8479644515364252,1.3273866017895004,0.38974100466930267,0.12294204241221804,1.1355707999196631,-1.6735062397220195,0.7439555666489145,1.3786786086621041,1.0790854794132392,0.11398269251517819,1.2303095567949112,0.32933795118467685,1.097968512172596,1.2033967472409253,-0.6343992375842629,0.23308284613501287,0.8502890419899672,-4.498477769436487,1.3719792252801628,1.069730332024621,-0.6103152358453521,0.057326054575772355,0.10351010619183265,-0.21142233074935618,0.9376264632579231,1.2827903127829614,-0.1696146356128501,0.09603219470739638,1.0629297267115092,-1.6489909745977203,1.2716631144844985,1.0558154993811377,-1.414200612527311,0.03437413306888972,0.2911247280148573,-2.4788555478823993,1.0377081917903617,1.2833329160823397,0.7708243543719501,0.09395718886296658,0.7736650954824265,1.3466268559409023,0.8062077016413335,1.1804877509521514,-0.4597154576260284,-0.021956316002010163,1.1799024515408396,-0.7292866577096273
0,7,0.8767153430467284,1.5518129474873548,-0.11084311491083469,0.06436529519813845,0.011907592711221993,0.24114513830127882,0.7693644545689783,1.5498152034617918,1.0768328072336488,0.0373060152468386,-0.03041391534459323,0.879550426913813,1.1650650986086677,1.4036606595902799,-1.6741999913283052,0.429423940512719,1.1757371188005092,-5.490439190689079,1.3741657312434206,1.0737303997212586,-0.604984623723119,-6.448828280495386e-05,0.0001799142181902664,1.3427295376323785e-06,0.9631756745808274,1.498819572975075,-0.6566806997543388,0.12366564503597384,0.9912897122648289,-2.6673095294258293,1.2738281983627666,1.0841548848329916,-1.6836168447379594,-0.0007285360179098187,7.750946570886721e-05,-0.01724847959738563,1.0607072599739358,1.4414234806406614,0.8419511251649112,0.2231871143381267,1.0469778561777578,-1.8408805459100144,0.8127367206640336,1.3711679774238819,-0.34522653712866513,0.11227133253159079,0.6436142794701467,1.9276138011907367
0,8,0.8728460393501981,1.55002233284789,-0.07125466442496166,0.00040872205707534833,-0.0002589383642274155,0.004396570744323787,0.7614957758627952,1.549780620351604,0.8552320407301423,-0.03953433736879888,-0.009990756535697433,-0.8229032438524259,1.2285743766744879,1.5497690719682582,-2.3468115556907025,0.11620423973235734,-0.008804695596441332,0.3496549255005963,1.37416277624251,1.0737388181463496,-0.6049845682896132,-1.8875495357651966e-06,3.061947193523036e-06,1.249709295773215e-06,0.9842301764060666,1.5499633892205469,-0.678583253639043,-0.00643565655426719,-0.004339749946883404,-0.15597022139751843,1.2738489833077467,1.0840950618336782,-1.6836154167425532,1.9275374890540155e-05,-1.7764811438184773e-05,5.540787879058863e-06,1.1043721939515598,1.5500009043275877,0.8808606503152318,-0.00033576906219152204,0.00021418184169821132,-0.0058036874056892765,0.8161103493816385,1.3980255278185338,0.006737089415151305,0.009380859582912366,-0.04371706877450677,0.15517399657734465
0,9,0.8729159164179993,1.5500117808347837,-0.0700572228180555,2.4470317473175693e-05,-1.0324364938301236e-05,0.00012303959234748196,0.7608514409877405,1.5500612418884405,0.8426652678998019,3.612656743552123e-05,-4.4759758534650195e-05,-0.00019353567854870122,1.2330090357828078,1.5493778652443708,-2.327819914854651,9.18875464053389e-05,-4.293479037003524e-06,-5.884744416642147e-07,1.374168229602783,1.0737268339670205,-0.6049814963595546,-0.00025718564036536333,0.0004162045467484065,-5.903287985206889e-05,0.9842906709448322,1.5500028387592906,-0.677667627646409,5.943522649278139e-06,-2.817255847242008e-05,1.5155967315645095e-07,1.2738480670462202,1.084094936085849,-1.6836171890612992,2.6604308050836943e-05,-6.317729812859806e-06,1.0913156151152237e-08,1.1047093861452064,1.5500134682186864,0.8880347370899435,5.2471578269732886e-05,-2.3046824444403422e-05,-8.381692996008879e-05,0.8162460956150457,1.4000499837593714,-0.0005546486438090194,-7.573406547503931e-06,-9.817258350891533e-06,6.022414675609061e-05
