data_id,trial,plan_iters,plan_time,best_cost,capture_exists_score,capture_score,success_exists_score,success_score,runtime
0,0,300,10000,inf,1.0,0.0,0.0,0.0,0.42159366607666016
1,0,300,10000,inf,0.849331496127165,0.0,0.0,0.0,0.5165085792541504
2,0,300,10000,inf,0.9470907591939687,0.0,0.0006880509127746848,0.0,0.5390853881835938
3,0,300,10000,inf,0.9829308967075868,0.0,0.025533873395701012,0.0,0.5082252025604248
4,0,300,10000,inf,1.0,0.0,0.19012536336634156,0.0,0.5491306781768799
5,0,300,10000,inf,1.0,0.0,0.29876649455164095,0.0,0.6445162296295166
6,0,300,10000,inf,1.0,0.0,0.9900317095569277,0.0,0.7454311847686768
7,0,300,10000,inf,1.0,0.0,1.0,0.0,0.9707794189453125
8,0,300,10000,inf,1.0,0.0,1.0,0.0,0.6897909641265869
9,0,300,10000,inf,1.0,0.0,1.0,0.0,1.4594924449920654
10,0,300,10000,inf,1.0,0.0,0.0,0.0,0.48433399200439453
11,0,300,10000,inf,0.9932300712762002,0.0,0.0,0.0,0.5949418544769287
12,0,300,10000,inf,0.9726590610084409,0.6756660880730022,0.00043696558777028827,0.0,0.5175948143005371
13,0,300,10000,inf,1.0,0.9341015129955109,0.07929295298718608,0.0,0.5660576820373535
14,0,300,10000,inf,1.0,0.0,0.04537765045012221,0.0,0.46808862686157227
15,0,300,10000,inf,1.0,0.0,0.4139158310193918,0.0,0.5536150932312012
16,0,300,10000,inf,1.0,0.0,1.0,0.0,0.7257795333862305
17,0,300,10000,inf,1.0,0.010006409119499095,1.0,0.0,0.8646063804626465
18,0,300,10000,inf,1.0,0.0,1.0,0.0,1.1128792762756348
19,0,300,10000,inf,1.0,0.0,1.0,0.0,1.0846397876739502
20,0,300,10000,inf,1.0,0.0,0.0,0.0,0.5037937164306641
21,0,300,10000,inf,0.8544332542717044,0.0,0.0,0.0,0.6110961437225342
22,0,300,10000,inf,0.9285764404037955,0.8192016633261769,0.027993135758177523,0.00848133818343221,0.541339635848999
23,0,300,10000,inf,0.9977937526227161,0.9628796206739365,0.033284169140413544,0.014247122880132515,0.5595927238464355
24,0,300,10000,inf,1.0,0.9824454468258808,0.09089552927054767,0.022752092581260704,0.6058731079101562
25,0,300,10000,inf,1.0,1.0,0.4604035109912056,0.21483626763952132,0.9000823497772217
26,0,300,10000,inf,1.0,0.7822097008561851,0.9890239969375172,0.8205836645746772,1.0866272449493408
27,0,300,10000,inf,1.0,0.0,1.0,1.0,1.2838525772094727
28,0,300,10000,inf,1.0,1.0,1.0,1.0,2.208587646484375
29,0,300,10000,inf,1.0,1.0,1.0,1.0,2.130234956741333
