n_episode,n_iteration,n_sample,n_horizon,xo,yo,vxo,vyo,xg,yg,thetag,vxg,vyg,omegag
25,8,0,4,4.141732215881348,6.883798122406006,2.4734904766082764,-1.2692376375198364,4.10921049118042,7.30159330368042,-0.31830525398254395,2.649017095565796,-1.2007379531860352,-0.15818844735622406
25,8,0,5,4.550112724304199,6.695865154266357,2.9586665630340576,-1.2242969274520874,4.551918029785156,7.127843379974365,-0.33605819940567017,3.2418277263641357,-1.1176607608795166,-0.07606363296508789
25,9,0,0,3.326925754547119,7.4474358558654785,1.1365631818771362,-0.8620694279670715,3.259112596511841,7.852287292480469,-0.2157888114452362,1.1079994440078735,-0.8632620573043823,-0.2410699874162674
25,9,0,1,3.5224101543426514,7.322916030883789,1.468575358390808,-0.7980421781539917,3.4516236782073975,7.72795295715332,-0.24922192096710205,1.456950306892395,-0.7945016622543335,-0.20450089871883392
25,9,0,2,3.768815755844116,7.217852592468262,1.810871958732605,-0.5951467752456665,3.7044179439544678,7.625398635864258,-0.28025683760643005,1.9079045057296753,-0.5777305960655212,-0.20745716989040375
25,9,0,3,4.071544170379639,7.137759685516357,2.2105729579925537,-0.4388754665851593,4.026791095733643,7.55271577835083,-0.3120160698890686,2.3850672245025635,-0.39746594429016113,-0.21334651112556458
25,9,0,4,4.440032482147217,7.074232578277588,2.68169903755188,-0.36630767583847046,4.420279502868652,7.5016398429870605,-0.33683666586875916,2.855440378189087,-0.28879183530807495,-0.11777439713478088
25,9,0,5,4.8770551681518555,7.034780502319336,3.1410999298095703,-0.1823655366897583,4.886647701263428,7.473348617553711,-0.34606897830963135,3.35042142868042,-0.09130265563726425,-0.0035085766576230526
25,10,0,0,3.528573989868164,7.295167446136475,1.5278525352478027,-1.047875165939331,3.4703328609466553,7.702630996704102,-0.2527250647544861,1.5885618925094604,-1.0411297082901,-0.2569026052951813
25,10,0,1,3.790052890777588,7.132253646850586,1.9490327835083008,-1.0924148559570312,3.7287938594818115,7.541930198669434,-0.29252615571022034,1.86095130443573,-1.1008715629577637,-0.27238258719444275
25,10,0,2,4.116053581237793,6.974365711212158,2.3935229778289795,-1.0133366584777832,4.047243118286133,7.383892059326172,-0.32618966698646545,2.3783955574035645,-1.0059363842010498,-0.17832240462303162
25,10,0,3,4.511109352111816,6.831966876983643,2.8666515350341797,-0.8869261741638184,4.442422866821289,7.2434983253479,-0.35197314620018005,2.8823935985565186,-0.8676418662071228,-0.1645832657814026
25,11,0,0,3.78283429145813,7.158488750457764,1.9060437679290771,-0.9711556434631348,3.7155580520629883,7.565742492675781,-0.2800661623477936,1.8404786586761475,-0.9799458980560303,-0.19847121834754944
25,11,0,1,4.10064697265625,7.01824951171875,2.326155424118042,-0.8989183902740479,4.02508544921875,7.424380779266357,-0.30687665939331055,2.2805750370025635,-0.9049785137176514,-0.15976004302501678
25,11,0,2,4.484130382537842,6.8900227546691895,2.7793335914611816,-0.8111541271209717,4.399313926696777,7.29438591003418,-0.3307539224624634,2.703007221221924,-0.8287516832351685,-0.15864256024360657
25,12,0,0,4.0983123779296875,7.02669620513916,2.3054351806640625,-0.8334118127822876,4.029796600341797,7.434924125671387,-0.30665573477745056,2.1865363121032715,-0.8922790288925171,-0.1952529102563858
25,12,0,1,4.4789814949035645,6.907900810241699,2.7570204734802246,-0.7309271693229675,4.3930768966674805,7.311723709106445,-0.3322608470916748,2.6506569385528564,-0.7542906999588013,-0.1488216668367386
26,0,0,0,5.320074081420898,8.463013648986816,0.00020429435244295746,0.0017551473574712873,5.332033634185791,8.873007774353027,-0.0003848666383419186,0.15535636246204376,0.0018562993500381708,-0.003696213010698557
26,0,0,1,5.320120334625244,8.476529121398926,-3.943885531043634e-05,0.17137953639030457,5.367236614227295,8.884687423706055,0.0017757422756403685,0.3092958331108093,0.14994676411151886,0.03495798259973526
26,0,0,2,5.319594860076904,8.500667572021484,-0.009795970283448696,0.16294321417808533,5.410168170928955,8.908526420593262,0.01434397790580988,0.2614865005016327,0.16633042693138123,0.13420213758945465
26,0,0,3,5.315370082855225,8.51399040222168,-0.053746361285448074,-0.009051517583429813,5.441201210021973,8.91820240020752,0.042924825102090836,0.1476694643497467,-0.0284861009567976,0.24803856015205383
26,0,0,4,5.301209926605225,8.515618324279785,-0.14396391808986664,0.010779258795082569,5.45770263671875,8.91328239440918,0.08488171547651291,0.06450706720352173,-0.03435997664928436,0.31223803758621216
26,0,0,5,5.268170356750488,8.517316818237305,-0.30754297971725464,-0.00186337239574641,5.457526683807373,8.904101371765137,0.14111833274364471,-0.07692881673574448,-0.08378902077674866,0.4363429546356201
26,0,0,6,5.206955909729004,8.53790283203125,-0.5191513895988464,0.26033276319503784,5.431929111480713,8.908563613891602,0.21209679543972015,-0.2734084725379944,0.14050568640232086,0.5095517039299011
26,0,0,7,5.104533672332764,8.587862014770508,-0.8580119609832764,0.39769595861434937,5.365975856781006,8.936657905578613,0.29520362615585327,-0.6152046322822571,0.23702369630336761,0.5974317193031311
26,0,0,8,4.940669059753418,8.65482234954834,-1.3286144733428955,0.5186203122138977,5.239502429962158,8.97498893737793,0.3896154761314392,-1.0812526941299438,0.27828824520111084,0.6586898565292358
26,0,0,9,4.693694114685059,8.737383842468262,-1.9620572328567505,0.6126556396484375,5.02342414855957,9.024765014648438,0.4978925585746765,-1.805040717124939,0.3930820822715759,0.7798405289649963
26,0,0,10,4.339750289916992,8.842385292053223,-2.7578330039978027,0.8007073998451233,4.699486255645752,9.089446067810059,0.6193779110908508,-2.5224907398223877,0.48115721344947815,0.8379572033882141
26,0,0,11,3.859379768371582,8.986587524414062,-3.656639575958252,1.1329946517944336,4.244163513183594,9.187681198120117,0.7538991570472717,-3.544053792953491,0.841499388217926,0.9509897232055664
26,0,0,12,3.22619366645813,9.187450408935547,-4.757636070251465,1.57785964012146,3.630523204803467,9.335578918457031,0.9063857197761536,-4.639288902282715,1.1480485200881958,1.0760352611541748
26,0,0,13,2.416445732116699,9.468907356262207,-6.001211166381836,2.205592155456543,2.840623617172241,9.547225952148438,1.0713666677474976,-5.88619327545166,1.6916704177856445,1.1217248439788818
26,0,0,14,1.4172393083572388,9.865474700927734,-7.309210777282715,3.092590808868408,1.8508087396621704,9.861858367919922,1.2465420961380005,-7.290322303771973,2.521608591079712,1.2126882076263428
26,1,0,0,5.320156097412109,8.435047149658203,0.0007870549452491105,-0.15480771660804749,5.2989702224731445,8.845037460327148,2.9200326025602408e-05,-0.1383972316980362,-0.15461091697216034,0.009395478293299675
26,1,0,1,5.320259094238281,8.414633750915527,0.0007753801182843745,-0.13379831612110138,5.2742085456848145,8.82406997680664,-0.0008435926865786314,-0.19013841450214386,-0.12422122806310654,-0.023130547255277634
26,1,0,2,5.320766448974609,8.376091957092285,0.008672288618981838,-0.39983487129211426,5.249072551727295,8.784551620483398,-0.010791248641908169,-0.14349396526813507,-0.39245420694351196,-0.11069412529468536
26,1,0,3,5.323916912078857,8.316019058227539,0.03889918699860573,-0.4210967719554901,5.245977401733398,8.723068237304688,-0.03523127734661102,0.10144662857055664,-0.42340925335884094,-0.21271415054798126
26,1,0,4,5.334796905517578,8.256760597229004,0.11219186335802078,-0.36809179186820984,5.2683000564575195,8.662224769592285,-0.07103186845779419,0.20198523998260498,-0.38840043544769287,-0.2605152130126953
26,1,0,5,5.362024307250977,8.191157341003418,0.25475579500198364,-0.46654725074768066,5.31196403503418,8.59738540649414,-0.11368763446807861,0.38647130131721497,-0.47601431608200073,-0.3026140332221985
26,1,0,6,5.413996696472168,8.127222061157227,0.4386584162712097,-0.35328009724617004,5.380774021148682,8.53630256652832,-0.1582796275615692,0.5372297763824463,-0.3443983793258667,-0.288766086101532
26,1,0,7,5.500194549560547,8.069645881652832,0.7086776494979858,-0.38364729285240173,5.488082408905029,8.483560562133789,-0.19820496439933777,0.8940075635910034,-0.3588580787181854,-0.24087296426296234
26,1,0,8,5.632486820220947,8.002716064453125,1.0556384325027466,-0.5084119439125061,5.643507480621338,8.424515724182129,-0.2292412370443344,1.1782640218734741,-0.42461150884628296,-0.16970285773277283
26,1,0,9,5.816783905029297,7.931914806365967,1.4001511335372925,-0.4542482793331146,5.848405361175537,8.362039566040039,-0.24454614520072937,1.5468192100524902,-0.406158447265625,-0.033927999436855316
26,1,0,10,6.052622318267822,7.874252796173096,1.7324368953704834,-0.3060208261013031,6.10241174697876,8.309017181396484,-0.24649393558502197,1.8327807188034058,-0.30478209257125854,0.007915136404335499
26,1,0,11,6.339406490325928,7.834373474121094,2.076083183288574,-0.20994225144386292,6.399593353271484,8.271220207214355,-0.24144171178340912,2.120971441268921,-0.20408692955970764,0.05766734480857849
26,1,0,12,6.676055908203125,7.8123345375061035,2.3969719409942627,-0.07746795564889908,6.725732326507568,8.24366569519043,-0.22431640326976776,2.221017837524414,-0.1657586246728897,0.1649775505065918
26,1,0,13,7.06085205078125,7.7981390953063965,2.717259407043457,-0.12028021365404129,7.079675674438477,8.216202735900879,-0.18823926150798798,2.481842041015625,-0.20023494958877563,0.30684980750083923
26,1,0,14,7.489462375640869,7.773683547973633,2.9766242504119873,-0.19920319318771362,7.477014541625977,8.18310832977295,-0.1419135183095932,2.7957653999328613,-0.24290280044078827,0.3041348159313202
26,2,0,0,5.321469306945801,8.36742115020752,0.016535157337784767,-0.5195310115814209,5.287665843963623,8.776543617248535,-0.01488091517239809,-0.10398576408624649,-0.5156192183494568,-0.11014710366725922
26,2,0,1,5.32661771774292,8.271787643432617,0.057053305208683014,-0.7768219113349915,5.262746334075928,8.679025650024414,-0.033371735364198685,-0.21983276307582855,-0.7749243378639221,-0.13906989991664886
26,2,0,2,5.3396453857421875,8.156543731689453,0.11944950371980667,-0.759156346321106,5.242984294891357,8.56118106842041,-0.053126730024814606,-0.04362964630126953,-0.7952830791473389,-0.127332404255867
26,2,0,3,5.365273475646973,8.027497291564941,0.2246498465538025,-0.9367626905441284,5.2495903968811035,8.429282188415527,-0.08077681809663773,0.1344505250453949,-0.9599102735519409,-0.2387782335281372
26,2,0,4,5.409006595611572,7.889142990112305,0.3629508912563324,-0.8959076404571533,5.29018497467041,8.287466049194336,-0.11662694811820984,0.4078575074672699,-0.9313631057739258,-0.23745907843112946
26,2,0,5,5.480323314666748,7.737473011016846,0.5932809710502625,-1.1185169219970703,5.369571208953857,8.134199142456055,-0.15672919154167175,0.6546931266784668,-1.1057143211364746,-0.292435884475708
26,2,0,6,5.587259769439697,7.578961372375488,0.8377021551132202,-1.0081723928451538,5.500504016876221,7.977720260620117,-0.19870959222316742,1.088233470916748,-0.979939341545105,-0.263784795999527
26,2,0,7,5.738006591796875,7.423978328704834,1.1655552387237549,-1.0194028615951538,5.693716526031494,7.83502197265625,-0.23847465217113495,1.4870094060897827,-0.9252106547355652,-0.25947386026382446
26,2,0,8,5.945314407348633,7.257262229919434,1.5877190828323364,-1.167123794555664,5.946828365325928,7.681804656982422,-0.27076971530914307,1.8865118026733398,-1.1132926940917969,-0.16709661483764648
26,2,0,9,6.215265274047852,7.083901882171631,1.9989702701568604,-1.1257048845291138,6.248941421508789,7.519974231719971,-0.28719210624694824,2.1390879154205322,-1.0474355220794678,-0.05145721137523651
26,2,0,10,6.546322345733643,6.923221588134766,2.406015634536743,-1.0274864435195923,6.605614185333252,7.367966651916504,-0.2861451506614685,2.6032421588897705,-0.9804482460021973,0.06573127955198288
26,2,0,11,6.94034481048584,6.76760721206665,2.8296477794647217,-1.0474131107330322,7.027156352996826,7.215360164642334,-0.26198574900627136,3.000214099884033,-1.0539335012435913,0.25319144129753113
26,2,0,12,7.390429973602295,6.622946739196777,3.15238356590271,-0.8861967325210571,7.510645866394043,7.069423198699951,-0.21761691570281982,3.424874782562256,-0.8995056748390198,0.33729058504104614
26,2,0,13,7.88461971282959,6.497558116912842,3.4135286808013916,-0.7854048013687134,8.058844566345215,6.9389777183532715,-0.15181906521320343,3.8570969104766846,-0.8465172648429871,0.5365405082702637
26,2,0,14,8.408453941345215,6.39823055267334,3.5478315353393555,-0.5447941422462463,8.649972915649414,6.8230743408203125,-0.058511264622211456,4.0000786781311035,-0.7052691578865051,0.705116331577301
26,3,0,0,5.325800895690918,8.296320915222168,0.04620639979839325,-0.556140124797821,5.273611545562744,8.704538345336914,-0.027621036395430565,-0.10455333441495895,-0.5543978810310364,-0.10928041487932205
26,3,0,1,5.337111473083496,8.19402027130127,0.1093430444598198,-0.8300759792327881,5.253227233886719,8.599699974060059,-0.04607667773962021,-0.1604577749967575,-0.8328844904899597,-0.13991078734397888
26,3,0,2,5.359875202178955,8.065277099609375,0.20083695650100708,-0.9144072532653809,5.239799499511719,8.466601371765137,-0.0748353824019432,-0.015323002822697163,-0.9351620674133301,-0.2447344809770584
26,3,0,3,5.400177001953125,7.92533016204834,0.3445446193218231,-0.9624430537223816,5.253267765045166,8.320261001586914,-0.1208055391907692,0.20062831044197083,-1.0109513998031616,-0.366573303937912
26,3,0,4,5.465943336486816,7.787193298339844,0.5444048047065735,-0.8876103758811951,5.29197883605957,8.172097206115723,-0.1790515035390854,0.32543978095054626,-0.9638525247573853,-0.40922075510025024
26,3,0,5,5.5705413818359375,7.652224063873291,0.8551285266876221,-0.9121996164321899,5.368129253387451,8.02392864227295,-0.24721892178058624,0.6970458030700684,-1.0059078931808472,-0.4985078275203705
26,3,0,6,5.728696823120117,7.521357536315918,1.2618169784545898,-0.8293662667274475,5.503571033477783,7.877543926239014,-0.33069318532943726,1.1166744232177734,-0.9418382048606873,-0.6104573607444763
26,3,0,7,5.961333274841309,7.395136833190918,1.8482639789581299,-0.8452725410461426,5.717713832855225,7.734674453735352,-0.4273650050163269,1.7448843717575073,-0.9525221586227417,-0.6748064160346985
26,3,0,8,6.288928985595703,7.280236721038818,2.5353775024414062,-0.7003159523010254,6.032744884490967,7.60425329208374,-0.532906174659729,2.4573466777801514,-0.7766256332397461,-0.7288528680801392
26,3,0,9,6.7331461906433105,7.188649654388428,3.399280309677124,-0.5258722901344299,6.463995933532715,7.498507976531982,-0.6459789276123047,3.2930734157562256,-0.6202700138092041,-0.7746308445930481
26,3,0,10,7.314535617828369,7.135417938232422,4.359701633453369,-0.1868409663438797,7.038642406463623,7.435819625854492,-0.7636157870292664,4.358813762664795,-0.20498357713222504,-0.7892382740974426
26,3,0,11,8.045751571655273,7.145513534545898,5.349647045135498,0.35655835270881653,7.77073335647583,7.45334005355835,-0.8766534328460693,5.3923659324646,0.4370964765548706,-0.7147312760353088
26,3,0,12,8.93691349029541,7.243292808532715,6.474037170410156,0.9832868576049805,8.668024063110352,7.5766425132751465,-0.9828673601150513,6.555912017822266,1.2029099464416504,-0.6965166926383972
26,4,0,0,5.338070869445801,8.16736888885498,0.11414443701505661,-0.880562961101532,5.297522068023682,8.575108528137207,-0.04943828284740448,0.22583790123462677,-0.902235209941864,-0.13252824544906616
26,4,0,1,5.362954139709473,8.010400772094727,0.22074058651924133,-1.1886498928070068,5.334949970245361,8.418928146362305,-0.07192027568817139,0.2783205211162567,-1.1739064455032349,-0.1631946563720703
26,4,0,2,5.406175136566162,7.817581653594971,0.35749316215515137,-1.3798998594284058,5.386642932891846,8.2274751663208,-0.09180240333080292,0.41273900866508484,-1.3724923133850098,-0.10149610787630081
26,4,0,3,5.472494125366211,7.593850612640381,0.5272379517555237,-1.5982609987258911,5.478425979614258,8.006962776184082,-0.10965210944414139,0.8050559759140015,-1.5611042976379395,-0.13140034675598145
26,4,0,4,5.56489896774292,7.352910995483398,0.705695629119873,-1.6237305402755737,5.614631652832031,7.770312786102295,-0.12716688215732574,1.0096198320388794,-1.5917084217071533,-0.09659586101770401
26,4,0,5,5.688045024871826,7.091802597045898,0.9321814179420471,-1.8424395322799683,5.795454502105713,7.517537593841553,-0.13841764628887177,1.3939483165740967,-1.7737103700637817,-0.04682208225131035
26,4,0,6,5.846414089202881,6.796541213989258,1.1612426042556763,-2.0072007179260254,6.032443046569824,7.235234260559082,-0.1368364840745926,1.7566298246383667,-1.9925923347473145,0.06714722514152527
26,4,0,7,6.0360589027404785,6.492611408233643,1.3489501476287842,-1.9835205078125,6.306246280670166,6.936950206756592,-0.11644012480974197,1.886410117149353,-1.9912865161895752,0.20191529393196106
26,4,0,8,6.250085353851318,6.197113513946533,1.4873625040054321,-1.9296320676803589,6.594227313995361,6.6314778327941895,-0.07118646800518036,1.9404528141021729,-2.082474946975708,0.3973276615142822
26,4,0,9,6.479082107543945,5.9043498039245605,1.544226050376892,-1.935218095779419,6.876080513000488,6.311534881591797,0.006823365110903978,1.8012841939926147,-2.182751178741455,0.6320582032203674
26,4,0,10,6.706399440765381,5.618770599365234,1.4642999172210693,-1.8479615449905396,7.126996994018555,5.978575706481934,0.1254907101392746,1.5214883089065552,-2.2517707347869873,0.9350551962852478
26,4,0,11,6.905296802520752,5.3358001708984375,1.1573717594146729,-1.8995507955551147,7.3374714851379395,5.634136199951172,0.2834177315235138,1.2515089511871338,-2.332967519760132,1.1567577123641968
26,4,0,12,7.040779113769531,5.056343078613281,0.6288445591926575,-1.7859383821487427,7.482497215270996,5.290929794311523,0.47224900126457214,0.655002236366272,-2.2299206256866455,1.3463776111602783
26,4,0,13,7.081982135772705,4.8137431144714355,-0.11524493992328644,-1.4585740566253662,7.521058559417725,4.980865001678467,0.6859143972396851,-0.15667228400707245,-1.8823128938674927,1.4967584609985352
26,5,0,0,5.363544940948486,8.009284973144531,0.22521193325519562,-1.1420434713363647,5.321388244628906,8.416959762573242,-0.0778789147734642,0.3083648383617401,-1.1320340633392334,-0.17692537605762482
26,5,0,1,5.408308029174805,7.8245673179626465,0.374622642993927,-1.3165282011032104,5.371532440185547,8.232927322387695,-0.10351253300905228,0.36570465564727783,-1.3162492513656616,-0.16318915784358978
26,5,0,2,5.479558944702148,7.606621742248535,0.5775682926177979,-1.5813430547714233,5.440759658813477,8.015047073364258,-0.13165225088596344,0.560067355632782,-1.5805476903915405,-0.20954887568950653
26,5,0,3,5.585140228271484,7.349379539489746,0.8320837616920471,-1.8402129411697388,5.5467939376831055,7.758541107177734,-0.16229674220085144,0.854339063167572,-1.831054925918579,-0.19759903848171234
26,5,0,4,5.7297682762146,7.072202682495117,1.0926482677459717,-1.8393206596374512,5.702081680297852,7.483715534210205,-0.1884157508611679,1.2129286527633667,-1.8331632614135742,-0.14987681806087494
26,5,0,5,5.91763973236084,6.788406848907471,1.40585458278656,-1.9233776330947876,5.916497230529785,7.204983711242676,-0.2094721496105194,1.6397713422775269,-1.8821786642074585,-0.12747043371200562
26,5,0,6,6.155174732208252,6.49074649810791,1.7506957054138184,-2.0219435691833496,6.200568199157715,6.918301105499268,-0.22092732787132263,2.137436628341675,-1.9396861791610718,-0.022279568016529083
26,5,0,7,6.442619800567627,6.19028377532959,2.0639867782592773,-1.9482085704803467,6.550547122955322,6.633950710296631,-0.21784307062625885,2.518571376800537,-1.8579223155975342,0.06534810364246368
26,5,0,8,6.778115749359131,5.891216278076172,2.392256259918213,-2.031879186630249,6.957487106323242,6.34375524520874,-0.1920124590396881,2.890270471572876,-2.00935697555542,0.2798764705657959
26,5,0,9,7.155650615692139,5.5946879386901855,2.6209018230438232,-1.9192426204681396,7.416505813598633,6.043614387512207,-0.13418245315551758,3.2073726654052734,-1.9966753721237183,0.4902246296405792
26,5,0,10,7.559898853302002,5.31730842590332,2.7427196502685547,-1.751805305480957,7.912541389465332,5.741100788116455,-0.04042646288871765,3.378405809402466,-2.0416030883789062,0.7522310018539429
26,5,0,11,7.971656799316406,5.057765483856201,2.717118978500366,-1.681776762008667,8.42391586303711,5.427211761474609,0.08776385337114334,3.405819892883301,-2.1441221237182617,0.9518425464630127
26,5,0,12,8.366375923156738,4.82382345199585,2.5227606296539307,-1.4067740440368652,8.914068222045898,5.10778284072876,0.2486022412776947,3.0993144512176514,-2.110934257507324,1.1837477684020996
26,6,0,0,5.409875392913818,7.8088579177856445,0.3916560709476471,-1.4641257524490356,5.37603235244751,8.216854095458984,-0.10773654282093048,0.46132692694664,-1.439758539199829,-0.1995721310377121
26,6,0,1,5.483526229858398,7.575406074523926,0.5894281268119812,-1.6267262697219849,5.4658050537109375,7.986123085021973,-0.13240313529968262,0.7351465225219727,-1.6318405866622925,-0.12826304137706757
26,6,0,2,5.588069438934326,7.328136444091797,0.7990894317626953,-1.6476536989212036,5.584571838378906,7.741623878479004,-0.14550650119781494,0.8487999439239502,-1.630097508430481,-0.04676922783255577
26,6,0,3,5.725119590759277,7.0785112380981445,1.0206916332244873,-1.6644588708877563,5.734610080718994,7.494019985198975,-0.14919133484363556,1.144685983657837,-1.6715126037597656,-0.00245458516292274
26,6,0,4,5.897444725036621,6.813327789306641,1.265730381011963,-1.851120948791504,5.92300271987915,7.230595588684082,-0.14080815017223358,1.3592604398727417,-1.8380126953125,0.11225003004074097
26,6,0,5,6.101999759674072,6.541717529296875,1.4521735906600952,-1.7828483581542969,6.135469436645508,6.9581522941589355,-0.11580070853233337,1.4646559953689575,-1.7951995134353638,0.21851326525211334
26,6,0,6,6.3322367668151855,6.269532680511475,1.6031996011734009,-1.8463923931121826,6.3740763664245605,6.683791637420654,-0.07477638125419617,1.6997575759887695,-1.8625807762145996,0.3245196044445038
26,6,0,7,6.579588890075684,5.991296291351318,1.680208444595337,-1.864734172821045,6.631293773651123,6.402673244476318,-0.024625252932310104,1.716864824295044,-1.8850668668746948,0.3424680531024933
26,6,0,8,6.832711219787598,5.690447807312012,1.679213285446167,-2.106886863708496,6.8884358406066895,6.098689556121826,0.03190654143691063,1.6957807540893555,-2.16340708732605,0.4062536656856537
26,6,0,9,7.078831195831299,5.375324726104736,1.5903984308242798,-2.067596435546875,7.140584945678711,5.780945301055908,0.09668455272912979,1.6523789167404175,-2.077815294265747,0.45341968536376953
26,6,0,10,7.304009437561035,5.065643310546875,1.3997838497161865,-2.061570644378662,7.3760786056518555,5.469230651855469,0.16747991740703583,1.4751591682434082,-2.0761220455169678,0.4874926507472992
26,6,0,11,7.492493152618408,4.759029865264893,1.103682518005371,-2.023679733276367,7.576644420623779,5.160557746887207,0.2425536960363388,1.1890873908996582,-2.037052631378174,0.5107571482658386
26,6,0,12,7.628500938415527,4.460674285888672,0.7046987414360046,-1.9507672786712646,7.727311134338379,4.859647274017334,0.31394001841545105,0.8134177923202515,-1.9725021123886108,0.44143399596214294
26,7,0,0,5.483384609222412,7.576873302459717,0.5977550148963928,-1.6896288394927979,5.4654154777526855,7.988136291503906,-0.13475088775157928,0.7149710059165955,-1.6663579940795898,-0.17907141149044037
26,7,0,1,5.590188980102539,7.317286014556885,0.8280417323112488,-1.7856063842773438,5.602542877197266,7.731619358062744,-0.155192032456398,1.1075756549835205,-1.748482584953308,-0.0906519815325737
26,7,0,2,5.732977867126465,7.0465803146362305,1.0628297328948975,-1.7709962129592896,5.779792308807373,7.467973709106445,-0.16300606727600098,1.2545161247253418,-1.7712504863739014,-0.013547257520258427
26,7,0,3,5.9145331382751465,6.759152412414551,1.3392893075942993,-1.9989697933197021,5.992168426513672,7.185391426086426,-0.15617337822914124,1.5675333738327026,-1.9962420463562012,0.10195627063512802
26,7,0,4,6.134189605712891,6.448766231536865,1.5749958753585815,-2.1268603801727295,6.258933067321777,6.876420974731445,-0.13291676342487335,1.9721636772155762,-2.1224048137664795,0.20925340056419373
26,7,0,5,6.384835243225098,6.125339984893799,1.7464464902877808,-2.1451432704925537,6.572150707244873,6.5539045333862305,-0.09049881249666214,2.1878910064697266,-2.181769371032715,0.35396474599838257
26,7,0,6,6.654795169830322,5.8049421310424805,1.8342511653900146,-2.117445707321167,6.910621166229248,6.221220970153809,-0.02423674613237381,2.3049116134643555,-2.25437068939209,0.5279157161712646
26,7,0,7,6.9295735359191895,5.488132953643799,1.8080168962478638,-2.094658136367798,7.256868839263916,5.876771926879883,0.06804799288511276,2.288403034210205,-2.336939811706543,0.7000404000282288
26,7,0,8,7.190149784088135,5.18578577041626,1.645316481590271,-1.9354723691940308,7.585605144500732,5.528357982635498,0.18661557137966156,2.0723819732666016,-2.305417060852051,0.878119170665741
26,7,0,9,7.4098896980285645,4.894286632537842,1.2630574703216553,-1.9303030967712402,7.866633892059326,5.169412136077881,0.3349304497241974,1.6459088325500488,-2.4666569232940674,1.0934640169143677
26,7,0,10,7.561323642730713,4.6238932609558105,0.7411293387413025,-1.6635667085647583,8.063014030456543,4.810420036315918,0.5166009664535522,0.9516088962554932,-2.3037264347076416,1.3229247331619263
26,8,0,0,5.588634014129639,7.3291120529174805,0.8169307708740234,-1.7026503086090088,5.577763557434082,7.742600917816162,-0.15919630229473114,0.7778146266937256,-1.6997196674346924,-0.16470801830291748
26,8,0,1,5.729283809661865,7.077946186065674,1.0590006113052368,-1.652649164199829,5.703747272491455,7.490069389343262,-0.18535348773002625,0.9045909643173218,-1.6671128273010254,-0.18373018503189087
26,8,0,2,5.912549018859863,6.8188018798828125,1.3856099843978882,-1.811036467552185,5.8662190437316895,7.227792263031006,-0.21170717477798462,1.2587058544158936,-1.8226169347763062,-0.1690731793642044
26,8,0,3,6.145318508148193,6.547922134399414,1.7143449783325195,-1.805711269378662,6.087149620056152,6.955327987670898,-0.23082979023456573,1.6799345016479492,-1.8086832761764526,-0.08860121667385101
26,8,0,4,6.4307942390441895,6.270869255065918,2.0852270126342773,-1.88606858253479,6.375895977020264,6.679491996765137,-0.239505335688591,2.1588358879089355,-1.8667609691619873,-0.02777867019176483
26,8,0,5,6.7716851234436035,5.986600399017334,2.451387882232666,-1.9096932411193848,6.723730564117432,6.3967061042785645,-0.23940031230449677,2.470158100128174,-1.9021159410476685,0.02861834317445755
26,8,0,6,7.169886589050293,5.688496112823486,2.846745252609253,-2.062594413757324,7.124432563781738,6.0992431640625,-0.23626230657100677,2.860766649246216,-2.059722661972046,0.01384176779538393
26,8,0,7,7.622520446777344,5.38565731048584,3.177989959716797,-1.9780964851379395,7.57683801651001,5.79608154296875,-0.2309619039297104,3.161728858947754,-1.9847549200057983,0.0554356575012207
26,8,0,8,8.123305320739746,5.09859037399292,3.4882373809814453,-1.8536940813064575,8.073473930358887,5.507565021514893,-0.22014211118221283,3.449645757675171,-1.8659262657165527,0.08707306534051895
26,8,0,9,8.672745704650879,4.814592361450195,3.824460506439209,-1.9315128326416016,8.622673034667969,5.222926139831543,-0.2047443687915802,3.8577377796173096,-1.9285763502120972,0.11658009141683578
26,8,0,10,9.269662857055664,4.523420333862305,4.116513729095459,-1.9320822954177856,9.235878944396973,4.93359899520874,-0.18151642382144928,4.300779342651367,-1.93268620967865,0.19132575392723083
26,8,0,11,9.907743453979492,4.22875452041626,4.374289512634277,-1.9893814325332642,9.905080795288086,4.642275810241699,-0.14961768686771393,4.605715751647949,-1.953378677368164,0.23488616943359375
26,9,0,0,5.734463691711426,7.03965950012207,1.0806139707565308,-1.841878056526184,5.743752956390381,7.4573974609375,-0.1724715381860733,1.108986735343933,-1.829508900642395,-0.08017834275960922
26,9,0,1,5.919548988342285,6.746711730957031,1.3766345977783203,-2.036896228790283,5.9375152587890625,7.165915012359619,-0.1771773099899292,1.4663476943969727,-2.0525872707366943,0.015301600098609924
26,9,0,2,6.146721839904785,6.437863826751709,1.637853741645813,-2.052128553390503,6.17479133605957,6.858118057250977,-0.16554111242294312,1.6888045072555542,-2.054633617401123,0.13600510358810425
26,9,0,3,6.411411285400391,6.1257243156433105,1.877854347229004,-2.1110687255859375,6.441291809082031,6.544032096862793,-0.14078134298324585,1.8536481857299805,-2.1315200328826904,0.19155940413475037
26,9,0,4,6.710062026977539,5.794576644897461,2.0865228176116943,-2.2691214084625244,6.734308242797852,6.20966100692749,-0.11127465963363647,2.040243625640869,-2.325465440750122,0.19827573001384735
