n_episode,n_iteration,n_sample,n_horizon,xo,yo,thetao,vxo,vyo,omegao,xg,yg,thetag,vxg,vyg,omegag,shortest_distance,S_stick,S_engage
0,0,0,22,5.245803356170654,6.483491897583008,0.30924320220947266,-2.941220067498307e-08,-1.76048470166279e-05,2.6950974643114023e-05,5.347696304321289,6.1699934005737305,0.14879931509494781,-0.0328892283141613,0.02306547947227955,0.0056084091775119305,0.029592541977763176,0.0,0.0
0,0,0,23,5.245803356170654,6.483489513397217,0.3092469573020935,1.7579522193500452e-07,-1.8573902707430534e-05,2.697914169402793e-05,5.3623247146606445,6.147182464599609,0.15469497442245483,0.15772590041160583,-0.23935621976852417,0.011261549778282642,0.055698588490486145,0.0,0.0
0,0,0,24,5.245803356170654,6.483486652374268,0.30925098061561584,-7.003172868280672e-07,-2.609417151688831e-06,1.0267722245771438e-05,5.388660907745361,6.105065822601318,0.1386151760816574,0.10801675915718079,-0.17630088329315186,-0.15586261451244354,0.10389670729637146,0.0,0.0
0,0,0,25,5.245803356170654,6.483484268188477,0.3092541992664337,3.795874192746851e-07,-2.0296909497119486e-05,2.6781890483107418e-05,5.430787086486816,6.112995624542236,0.1191004291176796,0.30570390820503235,0.20503264665603638,-0.05869055911898613,0.10898984223604202,0.0,0.0
0,0,0,26,5.245803356170654,6.483480453491211,0.3092595934867859,-1.5821203191990207e-07,-1.7181600924232043e-05,2.6951413019560277e-05,5.517604351043701,6.149209499359131,0.1092790886759758,0.5509756803512573,0.16424080729484558,-0.012156685814261436,0.10104682296514511,0.0,0.0
0,0,0,27,5.245803356170654,6.483476638793945,0.30926498770713806,-1.5803628627963917e-07,-1.7181982912006788e-05,2.6951720428769477e-05,5.622121334075928,6.143571853637695,0.1096084788441658,0.4941238462924957,-0.19257883727550507,0.04870009794831276,0.13820938766002655,0.0,0.0
0,0,0,28,5.245803356170654,6.48347282409668,0.30927038192749023,-1.5786250173732697e-07,-1.718235762382392e-05,2.6952027837978676e-05,5.74619722366333,6.092682361602783,0.12987464666366577,0.740350067615509,-0.31131216883659363,0.18930445611476898,0.2245217263698578,0.0,0.0
0,0,0,29,5.245803356170654,6.483469009399414,0.3092757761478424,-1.5768870298416005e-07,-1.718273233564105e-05,2.695233342819847e-05,5.912252426147461,6.053795337677002,0.16625423729419708,0.9115921854972839,-0.08937059342861176,0.14718511700630188,0.31210750341415405,0.0,0.0
0,1,0,0,5.245803356170654,6.4835662841796875,0.3091367781162262,-1.6216459641782421e-07,-1.7173071682918817e-05,2.6944424462271854e-05,4.67004919052124,5.67050838470459,0.014534665271639824,0.18546582758426666,-0.06471744924783707,0.016863536089658737,0.34506088495254517,0.0,0.0
0,1,0,1,5.245803356170654,6.483562469482422,0.30914217233657837,-1.619909824057686e-07,-1.7173446394735947e-05,2.6944731871481054e-05,4.702328681945801,5.635928630828857,0.01787181757390499,0.14968682825565338,-0.264909952878952,0.10491040349006653,0.37597891688346863,0.0,0.0
0,1,0,2,5.245803356170654,6.483558654785156,0.30914756655693054,-1.6181738260456768e-07,-1.7173821106553078e-05,2.694503746170085e-05,4.715749740600586,5.5953474044799805,0.027284666895866394,0.0024272596929222345,-0.13825814425945282,0.017606522887945175,0.41572412848472595,0.0,0.0
0,1,0,3,5.245803356170654,6.483554840087891,0.3091529607772827,-1.6164375438165735e-07,-1.717419763735961e-05,2.694534487091005e-05,4.715038299560547,5.591829776763916,0.029568972066044807,-0.005318125244230032,0.019854452461004257,0.017292775213718414,0.4193217158317566,0.0,0.0
0,1,0,4,5.245803356170654,6.483551025390625,0.3091583549976349,-1.61470126158747e-07,-1.7174572349176742e-05,2.6945652280119248e-05,4.705569744110107,5.619944095611572,0.02897719107568264,-0.08712491393089294,0.25425004959106445,0.008670855313539505,0.3916417062282562,0.0,0.0
0,1,0,5,5.245803356170654,6.483547210693359,0.30916374921798706,-1.6129649793583667e-07,-1.7174947060993873e-05,2.6945959689328447e-05,4.7005510330200195,5.670636177062988,0.03535923361778259,0.020878270268440247,0.24693070352077484,0.03888687491416931,0.3412216901779175,0.0,0.0
0,1,0,6,5.245803356170654,6.483543395996094,0.30916914343833923,-1.6112285550207162e-07,-1.7175321772811003e-05,2.6946267098537646e-05,4.7235493659973145,5.710904598236084,0.03833286464214325,0.18639063835144043,0.16906529664993286,-0.0039133657701313496,0.29977259039878845,0.0,0.0
0,1,0,7,5.245803356170654,6.483539581298828,0.3091745376586914,-1.6094921306830656e-07,-1.7175696484628133e-05,2.6946572688757442e-05,4.723893642425537,5.7167463302612305,0.040340300649404526,-0.11396375298500061,-0.05138518288731575,-0.013410534709692001,0.29410454630851746,0.0,0.0
0,1,0,8,5.245803356170654,6.4835357666015625,0.3091799318790436,-1.607755564236868e-07,-1.7176071196445264e-05,2.694688009796664e-05,4.719348907470703,5.7156662940979,0.039452552795410156,5.355269240681082e-05,-6.0110007325420156e-05,4.0646955312695354e-05,0.29538050293922424,0.0,0.0
0,1,0,9,5.245803356170654,6.483531951904297,0.30918532609939575,-1.606018855682123e-07,-1.7176445908262394e-05,2.694718750717584e-05,4.730137348175049,5.7081685066223145,0.04160111024975777,0.1052052229642868,-0.07183323055505753,-0.04084783047437668,0.3024950623512268,0.0,0.0
0,1,0,10,5.245803356170654,6.483528137207031,0.3091907203197479,-1.6042821471273783e-07,-1.7176820620079525e-05,2.694749491638504e-05,4.759545803070068,5.726511478424072,0.030873853713274002,0.19827640056610107,0.21746747195720673,-0.1369047462940216,0.28476032614707947,0.0,0.0
0,1,0,11,5.245803356170654,6.483524322509766,0.3091961145401001,-1.6025452964640863e-07,-1.7177195331896655e-05,2.6947800506604835e-05,4.765517711639404,5.7885589599609375,-0.0005544660380110145,-0.10324706882238388,0.39245182275772095,-0.16916508972644806,0.22335632145404816,0.0,0.0
0,1,0,12,5.245803356170654,6.4835205078125,0.30920150876045227,-1.6008084458007943e-07,-1.7177570043713786e-05,2.6948107915814035e-05,4.782998561859131,5.884226322174072,-0.020795999094843864,0.25214532017707825,0.5604165196418762,-0.03696587681770325,0.13125228881835938,0.0,0.0
0,1,0,13,5.245803356170654,6.483516693115234,0.30920690298080444,-1.5990714530289551e-07,-1.717794657452032e-05,2.6948415325023234e-05,4.8654351234436035,6.021938800811768,-0.019882680848240852,0.5615727305412292,0.811531126499176,0.03269586339592934,0.023935293778777122,0.0,0.0
0,1,0,14,5.235194683074951,6.538390636444092,0.1652151346206665,-0.0760146901011467,0.4471873342990875,-0.9789931774139404,4.9454450607299805,6.185935020446777,0.011013536714017391,0.2464095652103424,0.8419397473335266,0.23480461537837982,5.1185106713091955e-05,0.4852410852909088,2.411832571029663
0,1,0,15,5.220241546630859,6.658004283905029,-0.04867364093661308,-0.06394100934267044,0.7376692891120911,-1.1283977031707764,4.979725360870361,6.369582176208496,0.0776415467262268,0.10275285691022873,0.9863710999488831,0.3971010148525238,0.00021967866632621735,0.3508135974407196,1.7440824508666992
0,1,0,16,5.215715408325195,6.837131977081299,-0.2869895100593567,0.03742193058133125,1.0602593421936035,-1.256913185119629,5.026690483093262,6.5804219245910645,0.1774943470954895,0.34721407294273376,1.1141924858093262,0.576277494430542,0.00029088882729411125,0.5499995946884155,2.7343223094940186
0,1,0,17,5.223803520202637,7.034549236297607,-0.5179715752601624,0.051227301359176636,0.9131102561950684,-1.046886920928955,5.06808614730835,6.750237941741943,0.2918385863304138,0.07866707444190979,0.5930070281028748,0.6162140369415283,0.024070100858807564,0.0,0.0
0,1,0,18,5.236515522003174,7.202078819274902,-0.7011812925338745,0.07316125184297562,0.7642135620117188,-0.7932992577552795,5.0447211265563965,6.87064790725708,0.40907496213912964,-0.28733837604522705,0.6123994588851929,0.5128353834152222,0.07694220542907715,0.0,0.0
0,1,0,19,5.252239227294922,7.33900260925293,-0.8367491960525513,0.08186815679073334,0.6068612337112427,-0.5739180445671082,4.956617832183838,6.981525421142578,0.5045590996742249,-0.5796412825584412,0.503449559211731,0.42043954133987427,0.1589377373456955,0.0,0.0
0,1,0,20,5.268550395965576,7.443697929382324,-0.9325070977210999,0.0796530619263649,0.4426685869693756,-0.3931070864200592,4.892687797546387,7.081733703613281,0.5758395195007324,-0.08597718179225922,0.48443326354026794,0.3466463088989258,0.2174411118030548,0.0,0.0
0,1,0,21,5.283443927764893,7.51515007019043,-0.9952574968338013,0.06791994720697403,0.2749958634376526,-0.2417239397764206,4.889707565307617,7.1762824058532715,0.6438918709754944,0.04479539766907692,0.4587356150150299,0.3267633020877838,0.21463093161582947,0.0,0.0
0,1,0,22,5.294872283935547,7.5529608726501465,-1.0300630331039429,0.04421205073595047,0.1068665087223053,-0.11209523677825928,4.919497489929199,7.235012054443359,0.7066889405250549,0.2292519509792328,0.14882661402225494,0.3248693645000458,0.18538004159927368,0.0,0.0
0,1,0,23,5.298756122589111,7.5599260330200195,-1.0393487215042114,-2.932528150267899e-05,-1.3579019650933333e-05,3.131875564577058e-05,4.981146335601807,7.247541904449463,0.7689489126205444,0.3781905472278595,-0.005097670014947653,0.3866036534309387,0.1319514513015747,0.0,0.0
0,1,0,24,5.2987518310546875,7.559924125671387,-1.039344072341919,-3.954155829433148e-07,-3.0933520189790897e-09,2.5147496671706904e-06,5.026510715484619,7.240980625152588,0.8347106575965881,0.08742015808820724,-0.048786699771881104,0.2063736468553543,0.09631364047527313,0.0,0.0
0,1,0,25,5.2987494468688965,7.559922695159912,-1.0393412113189697,-4.278832420823164e-06,-1.901752170851978e-06,5.820181741000852e-06,5.035068511962891,7.2376298904418945,0.8470838665962219,-0.0002188213256886229,0.0001959758228622377,0.00010556374763837084,0.09064490348100662,0.0,0.0
0,1,0,26,5.298745155334473,7.559920787811279,-1.0393366813659668,4.665494543587556e-06,2.246925987492432e-06,2.5969115746704574e-10,5.0375590324401855,7.217636585235596,0.8459554314613342,0.024476170539855957,-0.19780300557613373,-0.032956112176179886,0.09858811646699905,0.0,0.0
0,1,0,27,5.298741340637207,7.5599188804626465,-1.0393325090408325,-2.9849241400370374e-05,-1.3509440577763598e-05,3.136467421427369e-05,5.048703670501709,7.202085971832275,0.8376315236091614,0.056951165199279785,0.005403412040323019,-0.023012811318039894,0.09685195982456207,0.0,0.0
0,1,0,28,5.2987380027771,7.559917449951172,-1.039328932762146,-1.135564707510639e-05,-5.15865940542426e-06,1.3469266377796885e-05,5.047280788421631,7.206906795501709,0.8407840132713318,-0.023248009383678436,0.037091586738824844,0.01168917864561081,0.09565184265375137,0.0,0.0
0,1,0,29,5.298734188079834,7.559915542602539,-1.0393249988555908,-2.984986531373579e-05,-1.3635495633934624e-05,3.136969462502748e-05,5.0256757736206055,7.234175205230713,0.8285742998123169,-0.18856315314769745,0.23110578954219818,-0.09061023592948914,0.10047169774770737,0.0,0.0
0,2,0,0,5.245803356170654,6.483562469482422,0.30914217233657837,-1.619909824057686e-07,-1.7173446394735947e-05,2.6944731871481054e-05,4.740530490875244,5.699093341827393,0.025608491152524948,0.282759428024292,-0.0314876064658165,-0.12632602453231812,0.3114617168903351,0.0,0.0
0,2,0,1,5.245803356170654,6.483558654785156,0.30914756655693054,-1.6181738260456768e-07,-1.7173821106553078e-05,2.694503746170085e-05,4.747521877288818,5.667642116546631,0.0048667993396520615,-0.14942054450511932,-0.2570260465145111,-0.15818414092063904,0.3430560529232025,0.0,0.0
0,2,0,2,5.245803356170654,6.483554840087891,0.3091529607772827,-1.6164375438165735e-07,-1.717419763735961e-05,2.694534487091005e-05,4.744685649871826,5.650365352630615,-0.011297609657049179,0.06131064146757126,0.032799214124679565,0.012221678160130978,0.3604566156864166,0.0,0.0
0,2,0,3,5.245803356170654,6.483551025390625,0.3091583549976349,-1.61470126158747e-07,-1.7174572349176742e-05,2.6945652280119248e-05,4.728537082672119,5.682821273803711,-0.009674246422946453,-0.19106370210647583,0.28938713669776917,0.047795869410037994,0.32790952920913696,0.0,0.0
0,2,0,4,5.245803356170654,6.483547210693359,0.30916374921798706,-1.6129649793583667e-07,-1.7174947060993873e-05,2.6945959689328447e-05,4.724757194519043,5.696597099304199,0.0008993101655505598,0.09575161337852478,-0.0782492384314537,0.0008541202405467629,0.3142203390598297,0.0,0.0
0,2,0,5,5.245803356170654,6.483543395996094,0.30916914343833923,-1.6112285550207162e-07,-1.7175321772811003e-05,2.6946267098537646e-05,4.714316368103027,5.702022075653076,-0.000603618798777461,-0.15220467746257782,0.08880641311407089,0.007778027560561895,0.3091525137424469,0.0,0.0
0,2,0,6,5.245803356170654,6.483539581298828,0.3091745376586914,-1.6094921306830656e-07,-1.7175696484628133e-05,2.6946572688757442e-05,4.685441493988037,5.699589729309082,0.003894454101100564,-0.13852015137672424,-0.07515596598386765,0.07249795645475388,0.3140794336795807,0.0,0.0
0,2,0,7,5.245803356170654,6.4835357666015625,0.3091799318790436,-1.607755564236868e-07,-1.7176071196445264e-05,2.694688009796664e-05,4.6540656089782715,5.660778522491455,0.015499567613005638,-0.1819249987602234,-0.30075350403785706,0.0683935359120369,0.35704636573791504,0.0,0.0
0,2,0,8,5.245803356170654,6.483531951904297,0.30918532609939575,-1.606018855682123e-07,-1.7176445908262394e-05,2.694718750717584e-05,4.658923149108887,5.627984046936035,0.02499307692050934,0.1709505170583725,-0.04655272886157036,0.010335905477404594,0.38868021965026855,0.0,0.0
0,2,0,9,5.245803356170654,6.483528137207031,0.3091907203197479,-1.6042821471273783e-07,-1.7176820620079525e-05,2.694749491638504e-05,4.671496391296387,5.650583744049072,0.021600600332021713,-0.004528865218162537,0.23508301377296448,0.00781375914812088,0.36448636651039124,0.0,0.0
0,2,0,10,5.245803356170654,6.483524322509766,0.3091961145401001,-1.6025452964640863e-07,-1.7177195331896655e-05,2.6947800506604835e-05,4.655519008636475,5.721099853515625,0.029141424223780632,-0.1449882984161377,0.4654814302921295,0.14588794112205505,0.2977425456047058,0.0,0.0
0,2,0,11,5.245803356170654,6.4835205078125,0.30920150876045227,-1.6008084458007943e-07,-1.7177570043713786e-05,2.6948107915814035e-05,4.652146816253662,5.836121082305908,0.04752946272492409,0.09392402321100235,0.6772322058677673,0.02697133459150791,0.18689948320388794,0.0,0.0
0,2,0,12,5.245803356170654,6.483516693115234,0.30920690298080444,-1.5990714530289551e-07,-1.717794657452032e-05,2.6948415325023234e-05,4.706277370452881,5.994150161743164,0.059000179171562195,0.4273613691329956,0.8996056318283081,0.10986963659524918,0.020124634727835655,0.0,0.0
0,2,0,13,5.263925552368164,6.554195404052734,0.13826167583465576,0.07166977971792221,0.45161497592926025,-0.9896689057350159,4.748156547546387,6.179486274719238,0.12034076452255249,0.035919494926929474,1.0076318979263306,0.4015474319458008,5.646524004987441e-05,0.31216487288475037,1.5471752882003784
0,2,0,14,5.27657413482666,6.65850305557251,-0.07165353000164032,0.06176476180553436,0.5867499709129333,-1.1140246391296387,4.763164043426514,6.394596099853516,0.2040414810180664,0.10732097923755646,1.1380215883255005,0.4752894937992096,3.0424325814237818e-05,0.1392221748828888,0.6918318867683411
0,2,0,15,5.292410850524902,6.794623374938965,-0.32528671622276306,0.10654838383197784,0.7806427478790283,-1.4341658353805542,4.814574718475342,6.639246940612793,0.3052680492401123,0.3861914873123169,1.3029674291610718,0.5874519348144531,6.477897113654763e-05,0.2550702691078186,1.2680901288986206
0,2,0,16,5.312726974487305,6.94460916519165,-0.5673681497573853,0.11134359240531921,0.6965540051460266,-1.0108833312988281,4.862757205963135,6.867791652679443,0.41751524806022644,0.10714296251535416,0.9881325364112854,0.5035786628723145,0.006571084726601839,0.0,0.0
0,2,0,17,5.337035655975342,7.070046901702881,-0.7379893064498901,0.12761732935905457,0.5572481751441956,-0.7170558571815491,4.844292163848877,7.029598236083984,0.5138351917266846,-0.2693997919559479,0.6394419074058533,0.4707445204257965,0.06139608472585678,0.0,0.0
0,2,0,18,5.362496852874756,7.16589879989624,-0.858049750328064,0.12426936626434326,0.40282660722732544,-0.4974411725997925,4.759593963623047,7.148012161254883,0.5913729071617126,-0.5643791556358337,0.5492007732391357,0.3447876274585724,0.16771551966667175,0.0,0.0
0,2,0,19,5.385679721832275,7.230109691619873,-0.9390094876289368,0.10545984655618668,0.242117241024971,-0.32132193446159363,4.670631408691406,7.240878582000732,0.6561018824577332,-0.3333527743816376,0.3784319758415222,0.3415583670139313,0.27057307958602905,0.0,0.0
0,2,0,20,5.403356552124023,7.262113094329834,-0.9876875877380371,0.06610127538442612,0.08429570496082306,-0.16942690312862396,4.624924182891846,7.315248012542725,0.7086195349693298,-0.13509246706962585,0.35789549350738525,0.1253698170185089,0.32049986720085144,0.0,0.0
0,2,0,21,5.408405303955078,7.268462181091309,-1.0005196332931519,-2.9582875868072733e-05,-1.6824033082230017e-05,3.048013968509622e-05,4.611242771148682,7.34234094619751,0.7269970178604126,0.0023121251724660397,-0.02772805094718933,0.01002753246575594,0.33107423782348633,0.0,0.0
0,2,0,22,5.40839958190918,7.268458843231201,-1.0005135536193848,-2.8229736926732585e-05,-1.5636620446457528e-05,3.0478317057713866e-05,4.611323833465576,7.339763641357422,0.7272005677223206,-7.25880545360269e-06,-9.162647984339856e-06,0.0003185234672855586,0.33244165778160095,0.0,0.0
0,2,0,23,5.408393859863281,7.268455505371094,-1.0005074739456177,-2.8229731469764374e-05,-1.5637069736840203e-05,3.047816062462516e-05,4.6098551750183105,7.33664608001709,0.7307112812995911,-0.01542632095515728,-0.030336696654558182,0.0504433773458004,0.3353448510169983,0.0,0.0
0,2,0,24,5.408388137817383,7.268452167510986,-1.0005013942718506,-2.8229722374817356e-05,-1.5637515389244072e-05,3.0478004191536456e-05,4.624770164489746,7.360239505767822,0.7258654236793518,0.1592981219291687,0.24680005013942719,-0.0962296649813652,0.3100075125694275,0.0,0.0
0,2,0,25,5.408382415771484,7.268448829650879,-1.0004953145980835,-2.8229711460880935e-05,-1.5637962860637344e-05,3.047784775844775e-05,4.658620834350586,7.366938591003418,0.7219313979148865,0.16990108788013458,-0.12485591322183609,-0.029689691960811615,0.2778981924057007,0.0,0.0
0,2,0,26,5.408376693725586,7.2684454917907715,-1.0004892349243164,-2.8229700546944514e-05,-1.5638408513041213e-05,3.047769314434845e-05,4.716477870941162,7.38200569152832,0.7192639708518982,0.40679946541786194,0.24044132232666016,0.027033617720007896,0.22105687856674194,0.0,0.0
0,2,0,27,5.4083709716796875,7.268442153930664,-1.0004831552505493,-2.8229691451997496e-05,-1.5638854165445082e-05,3.0477536711259745e-05,4.8237786293029785,7.435888290405273,0.7254180312156677,0.6560288667678833,0.299390971660614,0.04456339031457901,0.10164227336645126,0.0,0.0
0,2,0,28,5.420440673828125,7.274724960327148,-1.03792142868042,0.23869213461875916,0.12274959683418274,-0.6624486446380615,4.946295738220215,7.487961769104004,0.7493070363998413,0.5382956862449646,0.20561355352401733,0.206175297498703,5.777131445938721e-05,0.21364323794841766,1.0537611246109009
0,2,0,29,5.4654340744018555,7.29665994644165,-1.1270289421081543,0.17976604402065277,0.08269158005714417,-0.2605040371417999,5.024269104003906,7.522703647613525,0.7830027341842651,0.25249776244163513,0.13906145095825195,0.06468406319618225,0.0012218962656334043,0.0,0.0
0,3,0,0,5.245803356170654,6.483558654785156,0.30914756655693054,-1.6181738260456768e-07,-1.7173821106553078e-05,2.694503746170085e-05,4.744606018066406,5.688934326171875,0.06727005541324615,-0.12913043797016144,-0.024980876594781876,-0.03177269548177719,0.32185500860214233,0.0,0.0
0,3,0,1,5.245803356170654,6.483554840087891,0.3091529607772827,-1.6164375438165735e-07,-1.717419763735961e-05,2.694534487091005e-05,4.7570624351501465,5.699635028839111,0.06801623106002808,0.1916978508234024,0.11737862229347229,0.023755567148327827,0.3115948438644409,0.0,0.0
0,3,0,2,5.245803356170654,6.483551025390625,0.3091583549976349,-1.61470126158747e-07,-1.7174572349176742e-05,2.6945652280119248e-05,4.765902519226074,5.74894380569458,0.061260707676410675,-0.0653628557920456,0.35824087262153625,-0.028818661347031593,0.262786328792572,0.0,0.0
0,3,0,3,5.245803356170654,6.483547210693359,0.30916374921798706,-1.6129649793583667e-07,-1.7174947060993873e-05,2.6945959689328447e-05,4.781249046325684,5.821643829345703,0.062147509306669235,0.19514742493629456,0.3717177212238312,0.07927172631025314,0.19259662926197052,0.0,0.0
0,3,0,4,5.245803356170654,6.483543395996094,0.30916914343833923,-1.6112285550207162e-07,-1.7175321772811003e-05,2.6946267098537646e-05,4.817229747772217,5.900085926055908,0.07300776243209839,0.16665779054164886,0.4081937372684479,-0.01855950616300106,0.12527601420879364,0.0,0.0
0,3,0,5,5.245803356170654,6.483539581298828,0.3091745376586914,-1.6094921306830656e-07,-1.7175696484628133e-05,2.6946572688757442e-05,4.809138774871826,5.95750617980957,0.08136855065822601,-0.2055530995130539,0.17923568189144135,0.16877233982086182,0.06816863268613815,0.0,0.0
0,3,0,6,5.245803356170654,6.483536720275879,0.3091786205768585,-2.100586815600991e-09,-1.7828035197453573e-05,2.6949679522658698e-05,4.776845932006836,5.983354568481445,0.10061771422624588,-0.12028466910123825,0.0847356989979744,-0.09584497660398483,0.03354901447892189,0.0,0.0
0,3,0,7,5.245803356170654,6.483534812927246,0.3091813623905182,7.272051334439311e-07,-2.232806946267374e-05,2.6707177312346175e-05,4.789937973022461,5.993826866149902,0.09260285645723343,0.19159528613090515,0.04163239523768425,-0.004440457094460726,0.027776231989264488,0.0,0.0
