data_id,trial,plan_iters,plan_time,best_cost,success_metric,maneuverability_metric
0,0,500,10000,inf,0.0017667895586487104,0.6939839190095454
0,0,500,10000,inf,0.06229534357854638,0.2908011138380071
0,0,500,10000,inf,0.030227874189460793,0.4386090086496137
0,0,500,10000,inf,0.09176130262058144,0.5217254706042547
0,0,500,10000,inf,0.18258478769231382,0.7112765642830161
0,0,500,10000,inf,0.2909972565717338,0.8289877882644711
0,0,500,10000,inf,0.6691906008159939,0.5723810882378499
0,0,500,10000,inf,0.8663913326984359,0.19471449616096048
0,0,500,10000,inf,0.8327414754140728,0.35225949930232847
0,0,500,10000,14.46161406914054,0.6346468555197523,0.02964147172065945
1,0,500,10000,inf,0.1934194834743646,0.6164408085468933
1,0,500,10000,inf,0.09381223847787598,0.4420572088443385
1,0,500,10000,inf,0.45783578118836404,0.3884136994439833
1,0,500,10000,inf,0.3531491800589952,0.7145128465059349
1,0,500,10000,inf,0.6875264005848977,0.5070032835544528
1,0,500,10000,inf,0.7615312354617395,0.5315789268373274
1,0,500,10000,12.971149240806039,0.695889436573208,0.05290803410565381
1,0,500,10000,inf,0.35106700830964593,0.0
1,0,500,10000,inf,0.5501954562145853,0.004270680573142838
1,0,500,10000,inf,0.4864021156777327,0.0
2,0,500,10000,inf,0.23474594015728883,0.6268220327002559
2,0,500,10000,inf,0.20644334536864822,0.5067770749840481
2,0,500,10000,16.61573942251552,0.1673296102311621,0.4770301469041601
2,0,500,10000,inf,0.48143091530666826,0.2942590005654281
2,0,500,10000,inf,0.7328745712756962,0.18820305128492432
2,0,500,10000,inf,0.8725313102415992,0.0
2,0,500,10000,inf,0.651319773182383,0.025387160338615544
2,0,500,10000,inf,0.5046795666930001,0.0
2,0,500,10000,inf,0.36360101809241757,0.0
2,0,500,10000,11.637655801120943,0.623500120585626,0.0015799143390481385
3,0,500,10000,inf,0.42374636462505394,0.35702708516530535
3,0,500,10000,inf,0.4158076443311341,0.1870932603734189
3,0,500,10000,inf,0.27134131896860403,0.36224659824511807
3,0,500,10000,inf,0.7201079121990375,0.34469083484399876
3,0,500,10000,inf,0.8595699089395324,0.37459580586863495
3,0,500,10000,inf,0.9557921775878232,0.024591522244544084
3,0,500,10000,inf,0.6743801654032676,0.016604619926284814
3,0,500,10000,inf,0.3951415278785114,0.0
3,0,500,10000,inf,0.562318697680672,0.0
3,0,500,10000,inf,0.45213520309972005,0.0
4,0,500,10000,inf,0.13523080058756146,0.5958410111123006
4,0,500,10000,inf,0.11297131331016723,0.1250383669176932
4,0,500,10000,inf,0.1263623009830168,0.4119439524521684
4,0,500,10000,inf,0.22034829103264145,0.4293380432229098
4,0,500,10000,inf,0.04518285734117486,0.4162335901801083
4,0,500,10000,inf,0.0,0.4409115651083674
4,0,500,10000,inf,0.041356894498758554,0.5041386908760133
4,0,500,10000,inf,0.0,0.0
4,0,500,10000,inf,0.04191768565106256,0.4391129332789563
4,0,500,10000,inf,0.0,0.47231843956463404
5,0,500,10000,inf,0.19118283541593023,0.7163360648989389
5,0,500,10000,16.603758605866155,0.2277889988466432,0.5112962635520067
5,0,500,10000,inf,0.7353399479864448,0.8914236926641356
5,0,500,10000,inf,0.9203705553519163,0.9333077016850108
5,0,500,10000,inf,0.9947490128232637,1.0
5,0,500,10000,inf,0.6296896507762311,0.9748717377711278
5,0,500,10000,inf,0.8121533033805496,0.9145485136243141
5,0,500,10000,16.130328855918314,0.8770525212413313,0.8651715828732298
5,0,500,10000,inf,0.9719317380212076,0.9850531308221377
5,0,500,10000,inf,0.9902611076380223,0.9690330272152615
6,0,500,10000,inf,0.5232960062303642,0.4104719639137503
6,0,500,10000,inf,0.2519545353150699,0.6241750256709577
6,0,500,10000,inf,0.5074749117351691,0.5641079736615375
6,0,500,10000,inf,0.9188068636303515,0.6686543312597788
6,0,500,10000,inf,0.8771887546150662,0.21249534948168214
6,0,500,10000,inf,0.5886147799343783,0.2100680493634327
6,0,500,10000,inf,0.4707469345138315,0.0006733179677719248
6,0,500,10000,inf,0.6496496965547487,0.0
6,0,500,10000,inf,0.38538514564803245,0.11829353160963052
6,0,500,10000,inf,0.34380595117191964,0.453186534285799
7,0,500,10000,inf,0.014695698197979877,0.6471810015249981
7,0,500,10000,inf,0.047107693659011275,0.5602850664430683
7,0,500,10000,inf,0.034157220186564884,0.7184608836737849
7,0,500,10000,inf,0.12572881755905616,0.5587497340884182
7,0,500,10000,inf,0.01416046102290242,0.5593736841366395
7,0,500,10000,inf,0.013844052528834945,0.5726611772198404
7,0,500,10000,inf,0.0,0.08467066064003326
7,0,500,10000,inf,0.0,0.0
7,0,500,10000,inf,0.0,0.0757572638578271
7,0,500,10000,inf,0.0,0.2498897732953822
8,0,500,10000,inf,0.0,0.8700997347939077
8,0,500,10000,inf,0.02221559027615266,0.6426926617713751
8,0,500,10000,inf,0.014650451844411628,0.6284272085435852
8,0,500,10000,inf,0.017294206462986524,0.6309332425411047
8,0,500,10000,inf,0.13570760167185578,0.5145171921996614
8,0,500,10000,inf,0.1157169092867024,0.6630447191363946
8,0,500,10000,inf,0.0,0.7422750907050604
8,0,500,10000,inf,0.005281716479477417,0.6740361634966305
8,0,500,10000,inf,0.0,0.020963499483099723
8,0,500,10000,inf,0.028416318716193874,0.6505865309662359
9,0,500,10000,inf,0.09766273501106905,0.8050371515383421
9,0,500,10000,inf,0.1753046500384213,0.631531747922558
9,0,500,10000,inf,0.18560872245217525,0.7042488762269736
9,0,500,10000,inf,0.26277353517733915,0.4080394414620526
9,0,500,10000,inf,0.5806038759821373,0.20833498110506254
9,0,500,10000,inf,0.7948595070588297,0.2615944655342044
9,0,500,10000,inf,0.9064133745886201,0.3513740866334102
9,0,500,10000,inf,0.6154431744412218,0.0
9,0,500,10000,inf,0.7373562598387098,0.0
9,0,500,10000,inf,0.7264795887078636,0.00911300915137625
10,0,500,10000,inf,0.015883005474682806,0.8854771611385498
10,0,500,10000,inf,0.25268986600043,0.28106049650508014
10,0,500,10000,inf,0.2500556460866654,0.5106034185137704
10,0,500,10000,inf,0.6612660760664631,0.5849340325488148
10,0,500,10000,inf,0.9485373532015942,1.0
10,0,500,10000,inf,0.9971513235039325,1.0
10,0,500,10000,inf,1.0,1.0
10,0,500,10000,inf,1.0,1.0
10,0,500,10000,inf,0.9578338495364368,0.996942296627972
10,0,500,10000,inf,1.0,1.0
11,0,500,10000,inf,0.0,0.7336543950880416
11,0,500,10000,inf,0.0043709936510766155,0.6629358463527086
11,0,500,10000,inf,0.0031711848263535542,0.7979477483563354
11,0,500,10000,inf,0.028580113230476895,0.5171656013329382
11,0,500,10000,inf,0.06441155421021785,0.6366482916211795
11,0,500,10000,inf,0.10907908332594285,0.6677402135265683
11,0,500,10000,inf,0.12009645705169238,0.7774151235001652
11,0,500,10000,inf,0.018480672067935036,0.711910506226566
11,0,500,10000,inf,0.0,0.6225506161403445
11,0,500,10000,inf,0.05293597124822927,0.0
12,0,500,10000,inf,0.08667195238485519,0.7112046898366209
12,0,500,10000,inf,0.28024488806563963,0.3487736865971195
12,0,500,10000,inf,0.1990918739798392,0.44999255037657704
12,0,500,10000,inf,0.4275705037971035,0.4044444244839437
12,0,500,10000,inf,0.6292849204025162,0.4226628123333911
12,0,500,10000,inf,0.9218611178652355,0.038687794848589196
12,0,500,10000,inf,0.7604583378275592,0.0
12,0,500,10000,inf,0.702371060246919,0.0
12,0,500,10000,16.72664198464198,0.6596638012482794,0.000829806710583858
12,0,500,10000,inf,0.5670300136457626,0.0
13,0,500,10000,inf,0.014980728866190044,0.7175671709716674
13,0,500,10000,inf,0.0690801355673919,0.619615589474917
13,0,500,10000,inf,0.08363883131990746,0.5492978771497932
13,0,500,10000,inf,0.07277663817040128,0.7210082884585286
13,0,500,10000,inf,0.17834357625865893,0.7976169248084695
13,0,500,10000,inf,0.015841783886132495,0.7326482018712108
13,0,500,10000,inf,0.013635114010679161,0.6433965146118631
13,0,500,10000,inf,0.0285613261102643,0.011036414444290488
13,0,500,10000,inf,0.03677281170458757,0.6192153080485953
13,0,500,10000,17.738539450267528,0.0,0.3954234109553125
14,0,500,10000,inf,0.009185769318054001,0.9170145052582458
14,0,500,10000,inf,0.016221388363720425,0.39454988266268776
14,0,500,10000,inf,0.00979628147211773,0.5367502287881527
14,0,500,10000,inf,0.10936088475605767,0.49934047271007953
14,0,500,10000,inf,0.10911279677799483,0.6120134081919704
14,0,500,10000,inf,0.36636637683125867,0.8036836638430794
14,0,500,10000,inf,0.4617297788988048,0.6194648147741605
14,0,500,10000,inf,0.8881023054676976,0.8106475187964151
14,0,500,10000,inf,0.7443060248527746,0.7277415023569802
14,0,500,10000,inf,0.6477545144921584,0.8625615086850887
15,0,500,10000,inf,0.08505003813123937,0.714731602963147
15,0,500,10000,inf,0.12033414023526671,0.34620403227466046
15,0,500,10000,inf,0.12211127395786209,0.6133343204313806
15,0,500,10000,inf,0.3080083137670107,0.579541342768743
15,0,500,10000,inf,0.7998614045624456,0.934447599529835
15,0,500,10000,inf,0.900519143605061,1.0
15,0,500,10000,inf,0.9897158293596031,1.0
15,0,500,10000,inf,0.7357780131044368,0.9245304931188143
15,0,500,10000,inf,0.9239716708780118,0.896257195707417
15,0,500,10000,inf,0.7502387129066083,0.9256460596846667
16,0,500,10000,inf,0.04563622041719336,0.7383806149032245
16,0,500,10000,inf,0.15505702696396503,0.33302461967179353
16,0,500,10000,inf,0.07867504376696208,0.34991446595069353
16,0,500,10000,inf,0.1896557500505723,0.5000658013701034
16,0,500,10000,inf,0.01940050765070966,0.6695828725070645
16,0,500,10000,10.424092261161721,0.02717091941168963,0.460314195346867
16,0,500,10000,inf,0.0,0.5402406940759822
16,0,500,10000,inf,0.0,0.07771337396821243
16,0,500,10000,inf,0.014934990766004947,0.0
16,0,500,10000,7.548844990067352,0.0,0.27533944442657343
17,0,500,10000,inf,0.0025179522351598286,0.809987358175792
17,0,500,10000,inf,0.032540021853963895,0.4441194351103791
17,0,500,10000,inf,0.04717723829030734,0.4325476410158078
17,0,500,10000,inf,0.05367565403001458,0.6709759399723048
17,0,500,10000,inf,0.1767657712618155,0.5560037316967368
17,0,500,10000,inf,0.1982595141163294,0.7640310332160136
17,0,500,10000,inf,0.41337674616683495,0.7320753306624297
17,0,500,10000,inf,0.18089919347991382,0.23696867416827672
17,0,500,10000,inf,0.29836604223995,0.07242447630419202
17,0,500,10000,inf,0.26322751355193225,0.0
18,0,500,10000,inf,0.042220162315781753,0.5042712889780324
18,0,500,10000,inf,0.012076441089098605,0.28706259003718626
18,0,500,10000,inf,0.11132641230711106,0.6089745509795336
18,0,500,10000,inf,0.1343540053795387,0.6388012316697353
18,0,500,10000,inf,0.5051494194511547,0.7950846147746395
18,0,500,10000,inf,0.6865246457729646,0.7355977053451731
18,0,500,10000,inf,0.7940198538617371,0.4684164373570422
18,0,500,10000,inf,0.6808785940003328,0.13495501697602874
18,0,500,10000,inf,0.3962318177281259,0.051927369995606876
18,0,500,10000,inf,0.622085113674911,0.0
19,0,500,10000,inf,0.052677381059657025,0.6702101089336057
19,0,500,10000,inf,0.06602218039387171,0.2793455864343687
19,0,500,10000,inf,0.13220870243505647,0.5257617309341158
19,0,500,10000,inf,0.34045645864636354,0.5747754254642772
19,0,500,10000,inf,0.7353172774394463,0.9153749115054366
