num_traj,data_id,shortest_distance,S_stick,S_engage,shortest_distance,S_stick,S_engage,shortest_distance,S_stick,S_engage
5,4,0.04051398422127128,0.0,0.0,3.712950086893173e-05,0.5501527047596803,1.9612937110228055,0.00031156524286896135,0.15357152830735055,0.6363616805130041
5,5,0.0005043385288348644,0.22615987672891158,1.01384488170466,0.00012102981582744784,0.5543738075636543,1.9564842557217588,0.0004820467361810779,0.16228960042384058,0.6970056742825681
5,6,0.0006815023041679956,0.23099340027443163,1.031309388903497,1.3612718041436664e-05,0.5816308019265578,1.9604664682917028,0.0005701126745347463,0.15244494961451766,0.6332046527379153
5,7,0.025331338734843986,0.0,0.0,0.0022464076573316736,0.11892616316741098,0.4026955549197516,0.0001211038542087988,3.2082341913329877,10.32436981539324
5,8,0.02688948157926364,0.0,0.0,0.0006167463694694859,0.34083945746006167,0.9331975915040404,3.2249468088824885e-05,3.585198299148549,11.97479421656756
5,9,0.02696373787596093,0.0,0.0,0.025884011304546845,0.0,0.0,4.686989427865096e-05,3.3434072865109017,11.342484993267998
6,0,0.3554426928869725,0.0,0.0,0.11626467989226102,0.0,0.0,0.19162857005014552,2.934395062093262,9.797815934539702
6,1,0.3097983053318057,0.0,0.0,0.07133029007021689,0.0,0.0,0.14473906735173156,0.0,0.0
6,2,0.20921360659193744,0.0,0.0,1.0189963760264443e-05,0.15485754111292135,0.5504176692209402,0.043626250871029906,0.0,0.0
6,3,0.08509773880518347,0.0,0.0,1.973605486246994e-05,0.13972164115760027,0.626896372134299,1.1780313039319507e-05,0.2234967358633535,0.7842315813550677
6,4,0.060147760858490544,0.0,0.0,5.53957980944812e-05,0.17410148600535583,0.7479725263943162,7.883210257992416e-06,0.1319285821085219,0.3735486739193059
6,5,0.005082977087023153,0.0,0.0,6.282966448028979e-05,0.1110811246055655,0.49274448915939195,1.0324536770333461e-05,0.09286862207120394,0.4163484196667198
6,6,9.77005546693928e-06,0.08935710484400451,0.400311282897903,3.553185940911481e-05,0.09134515345745205,0.40833797531028043,1.3130263318195442e-05,0.08251788995671375,0.36993221299606177
6,7,0.025388909823197574,0.0,0.0,1.4494280978720231e-05,4.84094665467598,15.984529284267136,0.046768493693971194,0.0,0.0
6,8,0.025439170437780444,0.0,0.0,3.526686060037892e-05,4.411224441654324,15.728187272617108,0.046832141767755485,0.0,0.0
6,9,0.02544943117243215,0.0,0.0,3.4931613047314276e-05,3.5597973260871223,12.56093889917917,0.0468365621689923,0.0,0.0
7,0,0.029999999999999992,0.0,0.0,0.17066671684250426,3.33118029549288,11.723267132236778,0.28105335510435037,0.0,0.0
7,1,0.0013744636599765335,1.117359705419859,3.0674686866649963,0.1351751566927143,0.0,0.0,0.24669869333259872,0.0,0.0
7,2,0.010302935387611895,0.0,0.0,0.051472323267772,0.0,0.0,0.16383277841299257,0.0,0.0
7,3,9.821783214853217e-05,0.0,0.0,4.720267219521045e-05,0.2230221693473221,0.9995813911119881,0.07176445550484088,0.0,0.0
7,4,0.044999379184432614,0.0,0.0,0.0002226226485438293,0.172031141834287,0.49567095646529635,1.1117089000119126e-05,0.10594319017400004,0.47075688476455346
7,5,0.21560117780780352,0.0,0.0,0.00030554694048790155,0.17300374004205596,0.5739678806955382,9.319669671576721e-05,0.20182155353453923,0.5924914062015636
7,6,0.44352956304182706,0.0,0.0,0.0002741372803302247,0.13019094921792568,0.4953530364088979,0.00038137635200170665,0.41167320505198784,1.2264182672367012
7,7,0.3817930813965763,0.0,0.0,0.0002514442439440126,1.9229955273743726,5.633404020431047,0.028918552679159656,0.0,0.0
7,8,0.3808271873242911,0.0,0.0,0.00020877735267077718,3.4586676562202374,11.046057680569058,0.02970377373532119,0.0,0.0
7,9,0.38081894819925016,0.0,0.0,0.0001982728724854182,4.063215938442765,12.995727540949998,0.029710772324173233,0.0,0.0
8,0,0.04908770915882017,0.0,0.0,0.017457070148486235,3.7205910004732057,11.894424198909658,0.014315036278200112,0.0,0.0
8,1,0.021972455639629754,0.0,0.0,2.4115286582411816e-05,0.07281368936466094,0.2566000601537607,1.3373886956842958e-05,0.041375722064106175,0.18565964972750393
8,2,9.429045504546498e-05,0.28651384712592365,1.2832947481134345,3.619146463031364e-05,0.11796967154747678,0.5254659343374605,9.904435152249118e-05,0.0,0.0
8,3,7.752638219357276e-06,0.10306677546407612,0.4622694795012401,8.909682607275716e-05,0.14185890836542728,0.4772048711693837,9.25935523511666e-05,0.14197540005774795,0.4720085148287838
8,4,0.026937157375806986,0.0,0.0,0.00014614544432813673,0.16926202523177772,0.6032934979518321,0.00022597379032777965,0.17234692812296243,0.5199163417084466
8,5,0.19665998563084577,0.0,0.0,0.0001793219910223229,0.17634781640729402,0.5591390858826776,0.00017938202767123822,0.1497427186480286,0.43820858177774924
8,6,0.24022762318615407,0.0,0.0,0.0005597435587513094,4.078794894533543,15.094629194323742,0.00017277189647607708,1.8489984194985352,5.981799019735209
8,7,0.21738510717215964,0.0,0.0,0.00017828823008632727,4.663627989475453,13.700730434617007,0.00883428220390307,0.0,0.0
8,8,0.21738794320954505,0.0,0.0,0.00017509390807916755,3.2633271823020937,9.187731125697137,0.008837710435681557,0.0,0.0
8,9,0.21739086663401694,0.0,0.0,0.00016963064274447753,4.235324758123369,11.992054765848339,0.008839827891804083,0.0,0.0
9,0,0.0014258548763251,0.0,0.0,0.029999999999979533,3.746931580938188,10.605150203168993,0.02031818200539967,0.0,0.0
9,1,1.6053049810059533e-05,0.1373589300214883,0.611659231202689,0.0019634945007479115,0.10942465910454485,0.48321941756258135,0.006471200913134287,0.0,0.0
9,2,1.1116461265230659e-05,0.1708945722353826,0.7619017961282669,0.00012352348792198323,0.44479981287577525,1.9536817425343271,0.0002267953272643231,0.0,0.0
9,3,0.0002927307153115942,0.0,0.0,1.2079102765208289e-05,0.5134093426901054,1.959438060376784,0.00027136021271110465,0.0,0.0
9,4,0.00029672498878804444,0.262453112305505,1.177252325276214,0.00014849725128003894,0.5721840042393999,1.9587232437393887,0.00041134990741924606,0.24592612760019933,1.101611452143681
9,5,0.0003968935745753492,0.16779926550603827,0.7491600072501975,1.282145138698822e-05,0.4911573112246,1.9613607768191597,0.00032239174887693637,0.10265384600708818,0.4416075480679684
9,6,0.012440178623402081,0.0,0.0,0.0028408811242528796,0.4844257334548539,2.166130517634784,0.0008096218570885726,0.14316659082386793,0.4700872364450584
9,7,0.0004427622213674491,3.333514251807543,10.811471483631045,0.00019482923489816896,0.6610277324148802,1.94620813799991,0.03371484878022694,0.0,0.0
9,8,0.00022514646390825804,3.2523083019768464,10.397626555525227,1.3789489185655923e-05,0.7162666410591736,1.9612358162549814,0.032244156067193275,0.0,0.0
9,9,0.0002082733546423627,2.6631351212426946,8.73270742788659,1.1912580432925765e-05,0.725210947311517,1.963684801953133,0.03224704424921008,0.0,0.0
10,0,0.3605171769552418,2.788147100314813,9.276625472741026,0.05871924700425926,0.7197868904840492,1.961961482710657,0.14296225851277616,0.0,0.0
10,1,0.32054061944418455,0.0,0.0,0.018008194660639385,0.0,0.0,0.1024940762405847,0.0,0.0
10,2,0.23082587265628343,0.0,0.0,1.1069934556932959e-05,0.17100002771106776,0.6534495774691188,0.014123117057324532,0.0,0.0
10,3,0.09464615199571061,0.0,0.0,1.2979601876634336e-05,0.16814265062937542,0.5857159488513816,1.2040710690643523e-05,0.13758264518693256,0.5704571744034707
10,4,0.013093924046259463,0.0,0.0,1.1288226221571123e-05,0.16700260149676244,0.4680023779224282,1.2162809765095452e-05,0.12670040270854177,0.4690814612365861
10,5,4.494224184554123e-05,0.2002613980611042,0.6200592704861412,1.1680948415724323e-05,0.16801013842779158,0.4846524816978145,1.0425135905668905e-05,0.10580315135090797,0.47390794849688267
10,6,4.863132482962522e-05,0.204510556667689,0.6136084992559905,1.2253598491521607e-05,0.1859930842394887,0.6418629483125048,1.1299151343251741e-05,0.15411567225759962,0.6335863224660688
10,7,0.00010868219522789426,3.7609418413481266,11.16912720398226,0.00378840957085021,0.0,0.0,0.001603193916340036,0.0,0.0
10,8,0.00015678609804965616,2.9879660054646453,8.283120805409524,0.0036551840446336034,0.0,0.0,0.0015065190694141235,0.0,0.0
10,9,0.0001699379619932578,3.228217588167573,8.999989829514176,0.0036026426968158447,0.0,0.0,0.0014742173989758622,0.0,0.0
11,0,0.2577593499025568,3.5450463377668986,9.808523875445227,0.02999999999999473,0.0,0.0,0.09745401411343213,0.0,0.0
11,1,0.23048974181636,0.0,0.0,0.0010182775945171859,0.6239879454730802,2.0579922715806402,0.07362373666917271,0.0,0.0
11,2,0.15550870278160403,0.0,0.0,0.0007176527716247328,0.6965726137835051,2.3684296365292297,0.030255592921094046,0.0,0.0
11,3,0.049914417707690645,0.0,0.0,0.0010600872443785807,0.16677340131639204,0.4615599788196952,1.6884734243741978e-05,0.04276718245438175,0.17997624132979848
11,4,0.00011966209157060339,0.14440699536485066,0.6409614129646481,5.488648241686277e-05,0.19117301673584564,0.6865244951569043,0.00011498576681405518,0.14090338040174022,0.6147903110914821
11,5,0.0004470280273287444,0.0,0.0,9.719830143239803e-05,0.0,0.0,0.00024316926575103457,0.22199852330277037,0.6060118425887537
11,6,0.00039928932260805094,0.18647203530702205,0.5773066193224199,0.00017494034675780279,0.2868426438928958,0.777548436663913,0.0002661307595397782,0.19966575428799743,0.5434251593145075
11,7,0.008357895153773436,0.0,0.0,0.0006903482054264182,1.7266273278585473,5.240170024017602,0.003914176667059482,0.0,0.0
11,8,0.02154560657264098,0.0,0.0,8.65965554449824e-06,3.4302828145441726,10.354932502550197,0.012265505793446803,0.0,0.0
11,9,0.021387548695583448,0.0,0.0,5.237554639765852e-05,2.773701656549273,8.496972726835239,0.012183573605419953,0.0,0.0
12,0,0.31069911025119457,0.0,0.0,0.17726101446679846,4.385255300742385,13.638494393585919,0.06876069905503021,0.0,0.0
12,1,0.274707048781909,0.0,0.0,0.14187429343769628,0.0,0.0,0.032598009854861554,0.0,0.0
12,2,0.18803568659172296,0.0,0.0,0.05417198106900511,0.0,0.0,1.5981885466966268e-05,0.153396015655736,0.43607193819562085
12,3,0.09964942113751882,0.0,0.0,1.9936711613741017e-05,0.20980801087513137,0.6454848765725258,2.155598781642817e-05,0.2882924940815105,1.124439765003045
12,4,0.09756513636882935,0.0,0.0,3.0339185385487247e-05,0.160385645526299,0.6106625840800353,3.1664985163723894e-05,0.3905605981267628,1.0529267882132083
12,5,0.08541582897753945,0.0,0.0,3.400732204831826e-05,0.11716406190522684,0.518715250272572,2.1361777883987165e-05,0.12422947527328254,0.555684316509356
12,6,0.025085300716798386,0.0,0.0,1.9961348414049613e-05,0.16326520825408145,0.7029618164219493,2.16903992379105e-05,0.19367956147552998,0.6396100443738068
12,7,0.009030784603954492,0.0,0.0,0.018561867311306456,0.0,0.0,3.0709899437046815e-05,3.8615615674294426,11.877335413511165
12,8,0.009146309938460226,0.0,0.0,0.018602614140549457,0.0,0.0,7.133426841150696e-05,4.657503262749096,13.787633023934232
12,9,0.009146750083093668,0.0,0.0,0.01860135733568004,0.0,0.0,9.18227454108677e-05,4.155143374759612,12.181559939671454
13,0,0.4545300655169588,0.0,0.0,0.4740128043744635,0.0,0.0,0.1050101476568412,4.312545494019473,12.553409962296477
13,1,0.419693615484066,0.0,0.0,0.43311157846003634,0.0,0.0,0.06655032263057176,0.0,0.0
13,2,0.32934314263189507,0.0,0.0,0.33954739464289735,0.0,0.0,1.0351150639321219e-05,0.16956077295729147,0.5790653108888566
13,3,0.19202519468737025,0.0,0.0,0.19634096924841643,0.0,0.0,1.048801913516745e-05,0.11212627415984726,0.5027560932166588
13,4,0.004818595780954345,0.0,0.0,0.0018913678663170586,0.0,0.0,1.1273682749495803e-05,0.10647814048903996,0.4734908603608929
13,5,1.056749393667508e-05,0.11070693835439364,0.4474730739242991,3.576087398033881e-05,0.14169517493628503,0.4756677728369245,1.3028820568046464e-05,0.10987141087582133,0.4927476143460488
13,6,9.105936116786449e-06,0.1582231778830855,0.5574184701107032,1.0637668426393018e-05,0.2098069411487679,0.567664946787753,1.1137103782272715e-05,0.1365566467269387,0.5637345963620112
13,7,0.020390425639644928,0.0,0.0,0.00014416806431373548,3.2617448875065937,10.189660693554597,0.006547855516584917,0.0,0.0
13,8,0.017950811563914003,0.0,0.0,0.00014362627367303893,2.9383683768548057,8.167083306561041,0.005891075265556167,0.0,0.0
13,9,0.017955579523176203,0.0,0.0,0.00013990328442307218,3.572722219496031,10.242326098658655,0.005897859558082737,0.0,0.0
14,0,0.19192636421626746,0.0,0.0,0.24863714438234694,2.740643684476464,7.7965884829049195,0.4287130121236296,0.0,0.0
14,1,0.15977399454524516,0.0,0.0,0.22000331756124847,0.0,0.0,0.39862724211134387,0.0,0.0
14,2,0.0859075881351009,0.0,0.0,0.14710107032337313,0.0,0.0,0.3252611461159436,0.0,0.0
14,3,0.0006221012315383685,0.32108525359745915,1.405655105628479,0.031289422014961085,0.0,0.0,0.2100405914257806,0.0,0.0
14,4,0.00031527112893709976,0.14843456532108532,0.666115764603764,0.00016612104784804484,0.0839485979289042,0.3763397799835715,0.06763787429015877,0.0,0.0
14,5,0.020400769590816135,0.0,0.0,0.00017752813092631565,0.0,0.0,3.977060694869654e-05,0.1648468645586026,0.7397566442866017
14,6,0.07836989489811406,0.0,0.0,0.00017516304925414112,0.241947762213978,0.7440592450364489,0.010020760487025028,0.0,0.0
14,7,0.13781333737052828,0.0,0.0,0.0004347248770018834,0.004285187380905643,0.017449523364326085,0.08792382333841317,0.0,0.0
14,8,0.15202077078933063,0.0,0.0,0.00010854439694095556,1.5756434453968888,4.9235673554903805,0.14286240513685464,0.0,0.0
14,9,0.15204007946353248,0.0,0.0,0.00014528156707383757,2.446320231543013,8.021030394794307,0.17936186923647204,0.0,0.0
15,0,0.12506128005892467,0.0,0.0,0.19739249162366812,2.173545642000655,7.051717170652056,0.41033792749899506,0.0,0.0
15,1,0.08604927356703733,0.0,0.0,0.15812476863454533,0.0,0.0,0.37062732066095644,0.0,0.0
15,2,0.0005148945164572365,0.0,0.0,0.06152532689159295,0.0,0.0,0.2739042373405099,0.0,0.0
15,3,1.0075986984285871e-05,0.10386513644092385,0.4323037541751855,1.4461299558979396e-05,0.08153579704670473,0.26547324415987716,0.13382345121491698,0.0,0.0
15,4,1.1122884267785757e-05,0.09322197748700208,0.418227840299449,1.5680520591066653e-05,0.3133332760811633,0.9956010736480736,0.09660116557107268,0.0,0.0
15,5,1.3530084684006275e-05,0.09025825241051738,0.4049183250229396,1.4052525769487662e-05,0.16919050116718715,0.6216828512481603,0.08135279268994589,0.0,0.0
15,6,2.2816284519432008e-05,0.10930906809928291,0.43021466320576823,1.2673059649136776e-05,0.1245152165997799,0.44820326720272924,0.014580957910389113,0.0,0.0
15,7,1.900724618468882e-05,4.23220613846898,14.730867541639656,0.026807585663714367,0.0,0.0,0.05659524061950542,0.0,0.0
15,8,5.519038736932241e-05,3.4610908483656093,13.247875131371519,0.02684947539968572,0.0,0.0,0.05674358492552149,0.0,0.0
15,9,6.212014741332625e-05,2.9186473425736352,11.091743503320613,0.02684889727739036,0.0,0.0,0.05674869859934347,0.0,0.0
16,0,0.07737159062025735,2.519981970736103,9.394299744235923,0.027251297132954735,0.0,0.0,0.38756277326356164,0.0,0.0
16,1,0.038988415925863516,0.0,0.0,1.6877290412519822e-05,0.2991804556953036,0.9368740096821443,0.3490856645764897,0.0,0.0
16,2,8.899908309314836e-05,0.0,0.0,3.220678879549079e-05,0.1614652662701315,0.4744725534412403,0.25653816116832,0.0,0.0
16,3,5.9802364837578186e-05,0.0,0.0,6.239318065583244e-05,0.15569325628682026,0.5674856911424805,0.11046740610297742,0.0,0.0
16,4,0.08085021465216122,0.0,0.0,4.4512221397573374e-05,0.051807720555440626,0.18672636323857872,2.3905897358845524e-05,0.370825724650651,1.2134637291436798
16,5,0.27975149297055796,0.0,0.0,7.521328197030058e-05,0.20295485307835376,0.6340312729039126,7.062402422919274e-05,0.15194631638874456,0.5946536979916358
16,6,0.5283758994744666,0.0,0.0,7.100054480028158e-05,0.2186862310490209,0.6128434034889931,7.179858968780166e-05,0.18951458146558697,0.5996680735698273
16,7,0.5208330536900979,0.0,0.0,0.017559597918309928,0.0,0.0,0.00014800553789448505,4.020296537990531,12.738383874206564
16,8,0.52081342445765,0.0,0.0,0.017574682936658592,0.0,0.0,0.0001977233747205785,3.4724607859853074,10.874775325619481
16,9,0.5207886562681205,0.0,0.0,0.017582541279849123,0.0,0.0,0.0001842421984961432,2.978435034638047,9.294372212423664
17,0,0.029999999999991492,0.0,0.0,0.2359170252300836,0.0,0.0,0.0944774023518156,2.9270628113816297,9.135591540503544
17,1,0.0012589742397497538,0.12109539037393913,0.5214934119391264,0.20542997875627375,0.0,0.0,0.07124746697231807,0.0,0.0
17,2,0.00013424703054793705,0.5327072175773291,1.9553001443713112,0.13849989668030607,0.0,0.0,0.0046378420285208615,0.0,0.0
17,3,1.283152357696503e-05,0.5126294607715274,1.9594318083996092,0.04171962515503453,0.0,0.0,0.0002025436886802891,0.0,0.0
17,4,0.00015546492676743118,0.5669399367540655,1.9577378888514643,0.0009047187904325473,0.059322331580419586,0.2653331702885662,0.0007801711330474135,0.0,0.0
17,5,1.2399459527323961e-05,0.49939918989607207,1.9618917973892074,0.000882084706059104,0.05753567189129277,0.2575566521428919,0.0006558035475468693,0.07969269624345457,0.3565136677766336
17,6,0.0012524191778589713,0.06143389441946675,0.23785666577861841,0.0011142405679271483,0.0,0.0,0.05291941790915208,0.0,0.0
17,7,0.1897257640444207,0.0,0.0,0.0007594704503264759,2.576815644867265,8.667938350812255,0.11235548630307905,0.0,0.0
17,8,0.3581713167313416,0.0,0.0,0.0001719527716284835,3.062218909878347,9.666941774556891,0.14797434216112168,0.0,0.0
17,9,0.4653597858567975,0.0,0.0,0.00017668398548801966,2.861439678954518,9.10967433337935,0.1577953295666849,0.0,0.0
18,0,0.13486482686474824,0.0,0.0,0.05949773346809753,2.6223252264571,8.365295802658988,0.390174549959004,0.0,0.0
18,1,0.08935728139975983,0.0,0.0,0.025057660185452735,0.0,0.0,0.3560141244313105,0.0,0.0
18,2,0.0004766235606982901,0.06110041250334264,0.2718603290774834,0.00013293837933956628,0.0,0.0,0.28257224673992976,0.0,0.0
18,3,9.880588045600601e-05,0.08056855790888566,0.3615277077329521,0.000209003421069892,0.18163527590276382,0.8138133903849344,0.17081368542037761,0.0,0.0
18,4,0.0002921636881394667,0.08522262159168592,0.38205714635383803,0.0008147109938563345,0.22118060068128428,0.9919160337785677,0.014405869482983402,0.0,0.0
18,5,0.00038535419355274623,0.06368329399217335,0.28536803250989917,0.0005907156251358247,0.13344164097928896,0.5974825332396341,0.039452585385194916,0.0,0.0
18,6,0.05486394012081234,0.0,0.0,0.0010182957004820266,0.3540662931102647,1.4675875727003702,0.12050698237170056,0.0,0.0
18,7,0.00028852315421732224,4.121311309505382,13.528888342627406,0.12660494913059664,0.0,0.0,0.14985865324775322,0.0,0.0
18,8,0.0002202126474007828,3.7704686665578935,12.969956224176592,0.17698926776660726,0.0,0.0,0.14887978883448993,0.0,0.0
18,9,0.00020983511690160524,3.6515819666250953,12.664815231044951,0.18452058362027313,0.0,0.0,0.14887591997429436,0.0,0.0
19,0,0.10027428023764791,3.3201229973092805,11.618344453862765,0.09889516465540787,0.0,0.0,0.03818915449002466,0.0,0.0
19,1,0.07031432208938133,0.0,0.0,0.07378751282704755,0.0,0.0,0.019728833001316615,0.0,0.0
19,2,0.00038281500134634524,0.02205604630229633,0.09878169834676336,0.02845883900689692,0.0,0.0,0.0006302205009677992,0.0,0.0
19,3,6.984229856431181e-05,0.06290882473287679,0.23923742735972475,0.00034543985679320074,0.0,0.0,0.02129930159302626,0.0,0.0
19,4,0.00022147515828733192,0.20798958149050115,0.6890420584166035,0.04736304109365149,0.0,0.0,0.15817981394516076,0.0,0.0
19,5,0.0002887672398310283,0.18838816680205306,0.6313439478816651,0.2374549089638856,0.0,0.0,0.3592974563421323,0.0,0.0
19,6,0.00034143746114083064,0.17610669750484054,0.6084885862840201,0.4897208238893192,0.0,0.0,0.6128281891279547,0.0,0.0
