num_traj,data_id,label,lateral_friction_coef,lateral_friction_coef_perturb
0,0,1,0.2262815290896695,0.16522541692810752
0,1,1,0.2262815290896695,0.16522541692810752
0,2,1,0.2262815290896695,0.16522541692810752
0,3,1,0.2262815290896695,0.16522541692810752
0,4,1,0.2262815290896695,0.16522541692810752
0,5,1,0.2262815290896695,0.16522541692810752
0,6,1,0.2262815290896695,0.16522541692810752
0,7,1,0.2262815290896695,0.16522541692810752
0,8,1,0.2262815290896695,0.16522541692810752
0,9,1,0.2262815290896695,0.16522541692810752
1,0,1,0.35646827083813026,0.3868716312571235
1,1,1,0.35646827083813026,0.3868716312571235
1,2,1,0.35646827083813026,0.3868716312571235
1,3,1,0.35646827083813026,0.3868716312571235
1,4,1,0.35646827083813026,0.3868716312571235
1,5,1,0.35646827083813026,0.3868716312571235
1,6,1,0.35646827083813026,0.3868716312571235
1,7,1,0.35646827083813026,0.3868716312571235
1,8,1,0.35646827083813026,0.3868716312571235
1,9,1,0.35646827083813026,0.3868716312571235
2,0,1,0.2996116808030497,0.38769154898981145
2,1,1,0.2996116808030497,0.38769154898981145
2,2,1,0.2996116808030497,0.38769154898981145
2,3,1,0.2996116808030497,0.38769154898981145
2,4,1,0.2996116808030497,0.38769154898981145
2,5,1,0.2996116808030497,0.38769154898981145
2,6,0,0.2996116808030497,0.38769154898981145
2,7,0,0.2996116808030497,0.38769154898981145
2,8,0,0.2996116808030497,0.38769154898981145
2,9,0,0.2996116808030497,0.38769154898981145
3,0,1,0.33131517133089916,0.3756460236167848
3,1,1,0.33131517133089916,0.3756460236167848
3,2,1,0.33131517133089916,0.3756460236167848
3,3,1,0.33131517133089916,0.3756460236167848
3,4,1,0.33131517133089916,0.3756460236167848
3,5,1,0.33131517133089916,0.3756460236167848
3,6,1,0.33131517133089916,0.3756460236167848
3,7,1,0.33131517133089916,0.3756460236167848
3,8,1,0.33131517133089916,0.3756460236167848
3,9,1,0.33131517133089916,0.3756460236167848
4,0,1,0.2484788889123102,0.3314955247622065
4,1,1,0.2484788889123102,0.3314955247622065
4,2,1,0.2484788889123102,0.3314955247622065
4,3,1,0.2484788889123102,0.3314955247622065
4,4,1,0.2484788889123102,0.3314955247622065
4,5,1,0.2484788889123102,0.3314955247622065
4,6,1,0.2484788889123102,0.3314955247622065
4,7,0,0.2484788889123102,0.3314955247622065
4,8,0,0.2484788889123102,0.3314955247622065
4,9,0,0.2484788889123102,0.3314955247622065
5,0,1,0.315610118814952,0.2658426978832743
5,1,1,0.315610118814952,0.2658426978832743
5,2,1,0.315610118814952,0.2658426978832743
5,3,1,0.315610118814952,0.2658426978832743
5,4,1,0.315610118814952,0.2658426978832743
5,5,1,0.315610118814952,0.2658426978832743
5,6,1,0.315610118814952,0.2658426978832743
5,7,0,0.315610118814952,0.2658426978832743
