num_traj,data_id,xo,yo,thetao,vxo,vyo,omegao,xg,yg,thetag,vxg,vyg,omegag
0,0,5.77906528500115,7.173939825224351,-0.05733835294962428,0.0,0.0,0.0,5.722619079644083,6.8068588757678095,0.0,0.0,0.16748642710184786,0.0
0,1,5.779360916602468,7.181512905432532,-0.05975187768337657,0.016157796119956384,0.4084097389458005,-0.12959402387596522,5.72247773310089,6.884074592843536,0.006707106668362487,-0.0063462259130312015,0.35796456772919005,0.029897361851210717
0,2,5.7829109764525395,7.299880653611863,-0.09765638541789323,0.01648290874634571,0.5857457545236001,-0.1876121716305521,5.721012997989914,7.004407610441071,0.02702264263862606,-0.007074867353316108,0.5901058809554875,0.048880739440301024
0,3,5.788865284917749,7.473210806851567,-0.1515631208882823,0.03648067120366895,0.8000705532360252,-0.23601441402310733,5.719072148669021,7.1802313982926265,0.04359057830160326,-0.01080147674049092,0.8102939223752524,0.05210177366110245
0,4,5.801823570403909,7.697940674213391,-0.2145554481034232,0.07034593646663813,1.0116678858209536,-0.2732448447208395,5.715129775018978,7.409297855340033,0.061669495095082946,-0.02018377430567253,1.0181552175472472,0.0815571182216221
0,5,5.822929266676313,7.971266081033015,-0.28872635362293025,0.10322264746996916,1.1897621404482464,-0.32754557874464285,5.708663640700781,7.692250320732094,0.06500893623813259,-0.03322122768850783,1.2388621075169757,-0.06180947942437512
0,6,5.854806569980138,8.291982158348507,-0.380984378270824,0.15337413070780273,1.3672894807304448,-0.41452229621762016,5.698347055231861,8.031487894254795,0.039710898959493666,-0.049190862813139585,1.4704813066806235,-0.1750324857402581
0,7,5.938546717692796,8.642832127872934,-0.278325500425077,0.8913266685611525,1.5401463181749033,2.963404359020117,5.675586024383289,8.407662718857736,-0.033443399202843366,-0.21582514836213373,1.3133655011722307,-0.646322531914407
0,8,6.08752951498831,8.800082890513039,7.914323122740849e-05,0.30518409454003276,-0.001420892202997493,-0.001984082009435103,5.628246504058118,8.500243362654652,-0.38818912845726977,-0.13411966168702258,-0.004930282076968174,-1.4170600909547195
0,9,6.122918933331407,8.800016916205086,-1.3118635851209461e-05,-3.977121473695894e-06,2.882219686294098e-06,-8.030627150544539e-06,5.604742998636125,8.50001333297866,-0.6277297846615736,-0.05223899520924636,0.00045061330451859165,-0.5009323176067558
1,0,4.745630181483128,6.264414848586838,0.11232101804619762,0.0,0.0,0.0,4.550277182124758,5.908154022460968,0.0,0.0,0.17139347012547412,0.0
1,1,4.744411696617376,6.299726012244273,0.07225271351454703,-0.012007624295269359,0.34803346702357024,-0.3532600560304421,4.550160644094417,5.984583367909277,0.03479220941720364,-0.0027599606995555,0.40696344971282267,0.2708976945012815
1,2,4.742774099371054,6.411610195321371,-0.030896560412110155,0.001836750655757959,0.5575614948996465,-0.4959364242245276,4.549543470595391,6.117348642683035,0.1434958628171517,-0.007255135410785116,0.6357973880725005,0.4572340182757829
1,3,4.746881539471407,6.575733485539285,-0.17143580610394335,0.03573012150477188,0.7674348709659994,-0.6491217464515961,4.546423416367353,6.305811285667361,0.26507086030127747,-0.0187463951972965,0.8628618958649185,0.4956932738938854
1,4,4.761006929123438,6.790010750779694,-0.35550564912157995,0.08579633696570607,0.951125251045943,-0.8410093943569573,4.540485884787509,6.551886390056465,0.3594909917299623,-0.03174539011806632,1.1058231542702952,0.23216285790050423
1,5,4.791454358612875,7.043094002796954,-0.5990983394725309,0.16871232743913078,1.0450631056882236,-1.0866909913527132,4.530588331867675,6.857919118837617,0.38351307173501653,-0.05091320188793365,1.3478589146188902,-0.06348518133990513
1,6,4.850180700634982,7.298277193982301,-0.8800539993259837,0.2834346592197977,0.9497208116670699,-1.0976703300415789,4.515269949051516,7.232009497471789,0.3416661601167076,-0.06932715476176893,1.6512981280991528,-0.25957103195365344
1,7,4.923770718702314,7.500472706503721,-1.12334417699865,0.2882792232061171,0.6552360812936953,-0.8193143684018682,4.498814779850922,7.690188597647938,0.2870218125313333,-0.06268593302679275,2.0052335403161567,-0.15852164267589006
1,8,4.989378614638974,7.621384949557848,-1.2826094126818364,0.2317311591159778,0.3176291016342039,-0.4652155413467829,4.4847769210987805,8.237832158365729,0.23270435050462115,-0.050090779389647275,2.368552217741771,-0.18113148379836308
1,9,5.032240091483592,7.660761120345203,-1.3570976720909778,0.08100695117656882,0.036708707235382616,-0.12235538326383284,4.473369737792792,8.874086882349374,0.18421662155035182,-0.041850965678048885,2.7091088320359376,-0.1868940478482333
2,0,4.954390638238914,7.9804793939010015,0.07498716522866473,0.0,0.0,0.0,4.676589566993974,7.617199040319135,0.0,0.0,0.022482701538339468,0.0
2,1,4.954411619580639,7.985889375958709,0.06469765111113938,0.0007973341812674626,0.21526309513023462,-0.3874330860270368,4.676902504498034,7.667050515299306,0.0006410503043948308,0.001801571919725972,0.3229885014421376,0.11218960937002548
2,2,4.955505870402573,8.068358899402122,-0.04428787731146652,0.012531295669300719,0.4399758644672417,-0.5201299622991853,4.6775615773537265,7.780336191350819,0.008621568134017078,-0.0008078775344306686,0.5893751429292021,0.013142643346334278
2,3,4.963521307627475,8.208273636526124,-0.20396720226191659,0.050613801911578694,0.655635064379162,-0.7288823703791708,4.675903078280476,7.961072079624543,0.028733761133820566,-0.013811832827519183,0.8446224245935532,0.15063548913590036
2,4,4.982269756294831,8.394475245634482,-0.41561765802815925,0.09841040428580736,0.8222470976059025,-0.9816415190255424,4.670086417579429,8.204343124960227,0.053304541504131636,-0.030691708855047628,1.1035617544913134,0.07471187985950782
2,5,5.104952826301017,8.59801243107811,-0.367268440393154,1.1027527775091255,0.919821972865629,1.832104237177763,4.634419263737358,8.459606749449007,-0.0691441532329086,-0.3244767867753055,0.7245510747355582,-1.32107246340881
2,6,5.402869914107428,8.800129889700235,0.00023096696370621182,1.0333620905434375,-0.08430672585596273,-0.07377849183989492,4.545089184264542,8.548169740807813,-0.5832311691505966,-0.3034791115779436,0.3888820563663881,-1.8694585846393794
2,7,5.632782450152941,8.779887730478627,-0.01634353731537479,0.80967165420336,-0.07756577162970586,-0.05901209134433529,4.482009282980604,8.694119717400044,-0.9832349488386556,-0.21429339984417647,0.7595273224408192,-1.4112230921327305
2,8,5.806777603786545,8.761489690666446,-0.029182617054764274,0.5860276771348253,-0.06946796615355613,-0.04388181706800226,4.436585726922792,8.89997574090851,-1.2908472061561216,-0.12063110593202944,-0.06006881050586298,-1.1728164246443018
2,9,5.924872984190588,8.745388065236552,-0.03817736752013483,0.36248773631393433,-0.0589687085739824,-0.028231141759696866,4.426318785675059,8.900010452204066,-1.3784395544413341,3.205285812703278e-05,0.00010501068027793554,-0.00016616717700418447
3,0,5.16138671320923,7.682668371057847,-0.09853946452576012,0.0,0.0,0.0,5.157322494083169,7.328016898290514,0.0,0.0,0.0031271956389751446,0.0
3,1,5.161386374915056,7.682667664277388,-0.0985380766513496,-2.398481044880993e-06,-4.96992973080144e-06,9.754371358059612e-06,5.157324788267551,7.375674386398655,8.204085773754295e-05,-0.0008264389369221598,0.3620235443588006,0.019286039304367928
3,2,5.162518033726499,7.779174245562465,-0.09186265751491837,0.005552160839360256,0.5065660346273453,0.03516569037823142,5.156506652000167,7.478418549372205,-0.012895886681005197,-0.003653464668306977,0.5232826246999575,0.0011645012324041915
3,3,5.164594232417162,7.939789749740507,-0.08116755329132296,0.008519810057051568,0.7538905292581162,0.04360728561675958,5.154958056251045,7.639527976682356,-0.033480211409324626,-0.007297767296029057,0.7600357185671668,-0.09386226781427888
3,4,5.167974997026542,8.15932733075144,-0.0694824219230937,0.021972624506463676,0.9892540539085746,0.05408394613124169,5.152987267717451,7.859658190805131,-0.07448603402260602,-0.010302468491484326,0.9928331908552268,-0.21507145452064722
3,5,5.17420100827892,8.435138882396673,-0.05803512142072343,0.027714027601373644,1.21338652631612,0.03304714035683274,5.150024669787184,8.136047979116748,-0.1264495779928845,-0.012927223675933516,1.2162065779347475,-0.26877978235364847
3,6,5.182260262252215,8.767298045271248,-0.05492980792737116,0.03544387510421126,1.4376716822905995,-0.013787934116203231,5.146742736049694,8.468808256379814,-0.18568380888789812,-0.014538783281295351,1.4411103033997197,-0.28230899217374217
3,7,5.182946687758744,8.800099214278681,6.408425697013022e-05,-0.0003967954236505947,-0.0016940706414874736,-0.002037540156392904,5.1445481164752,8.50010848742298,-0.19169380638769173,-0.0003174839847756203,-0.0009081196179478376,0.005287270829960446
3,8,5.182936781385006,8.800026790372872,-1.7356691655220075e-05,3.490287811056627e-05,2.112369300119784e-05,5.7802214345299566e-05,5.144540396204879,8.500069968452399,-0.19137639592909692,3.716890499797179e-05,5.222396929431203e-06,0.0005445745441438018
3,9,5.182938778471402,8.800025997278578,-1.6363378336150852e-05,8.604803628631293e-07,1.2765277269822906e-05,-1.3627467955035009e-05,5.1445496254542356,8.500068962398688,-0.19126274200341692,4.862975226265946e-05,1.88254113795e-05,0.0001744636090367684
4,0,4.279791618106582,7.237032526048905,-0.1538886773512608,0.0,0.0,0.0,4.499348558603412,6.883852332209725,0.0,0.0,0.02764206456360592,0.0
4,1,4.28000638795993,7.259758036419245,-0.12451485882554755,0.0005924586643006073,0.24512398682885767,0.2864836038779624,4.499185721533286,6.929941912110863,-0.01324610708974484,-0.0003888750625776879,0.31871394017092963,-0.18101667758114734
4,2,4.279218368700802,7.348039736494056,-0.028967921187491252,-0.010222352732015893,0.4640305076128732,0.48135928888598034,4.499206128904848,7.041456078465881,-0.0748434183098654,0.001706064422433038,0.5694563090288332,-0.30685576757058136
4,3,4.273245885113902,7.491008029917076,0.11342793417324987,-0.039463683005515234,0.6778915925333977,0.6548439808033629,4.500415123528854,7.214773641347631,-0.17936769948612818,0.008904329359246644,0.8133838432722797,-0.4366584522753468
4,4,4.25775139350586,7.687729295792139,0.3017565843428238,-0.08141281803474211,0.8604791718805814,0.815843510335336,4.50422951636991,7.450066451306305,-0.28727725745401944,0.022073821968149276,1.0729690303822683,-0.4008769029689889
4,5,4.227139328487787,7.927344151459338,0.5418112179607241,-0.1629570401830096,1.0128575864346512,1.0757281794326872,4.512688872764499,7.749068296194771,-0.35558116536513257,0.044799916583843406,1.3289440614508345,-0.09767216489146058
4,6,4.172639970970305,8.179571127483651,0.825999845964488,-0.2649457149111043,0.9672179944660878,1.1431975860621317,4.526108889427209,8.120137553888664,-0.3667680082300371,0.060969707497977206,1.629924302937764,-0.033862818065821074
4,7,4.100313906287755,8.378110828264603,1.07852271345764,-0.5961318537823856,-0.11652220756574659,0.8004740801002876,4.542452103936494,8.568405613566016,-0.3589870681869824,0.1707964946016705,1.8904536635943945,0.2590011483513569
4,8,3.976223514783796,8.362808874037434,1.208579583491034,-0.3876427592896636,-0.01685839580269784,0.32050202203518346,4.579043363193069,8.900079581122288,-0.260230548692086,0.0818923527791225,-0.0011020282156516976,0.4258915278645598
