num_traj,data_id,label,lateral_friction_coef,lateral_friction_coef_perturb
15,2,1,0.2653956029897048,0.19131511415889996
15,3,1,0.2653956029897048,0.19131511415889996
15,4,1,0.2653956029897048,0.19131511415889996
15,5,1,0.2653956029897048,0.19131511415889996
15,6,1,0.2653956029897048,0.19131511415889996
15,7,1,0.2653956029897048,0.19131511415889996
15,8,1,0.2653956029897048,0.19131511415889996
15,9,1,0.2653956029897048,0.19131511415889996
16,0,1,0.20720068047320908,0.22177515564188172
16,1,0,0.20720068047320908,0.22177515564188172
16,2,1,0.20720068047320908,0.22177515564188172
16,3,1,0.20720068047320908,0.22177515564188172
16,4,1,0.20720068047320908,0.22177515564188172
16,5,1,0.20720068047320908,0.22177515564188172
16,6,1,0.20720068047320908,0.22177515564188172
16,7,0,0.20720068047320908,0.22177515564188172
16,8,0,0.20720068047320908,0.22177515564188172
16,9,0,0.20720068047320908,0.22177515564188172
17,0,1,0.29488286990182166,0.3530990828276637
17,1,0,0.29488286990182166,0.3530990828276637
17,2,1,0.29488286990182166,0.3530990828276637
17,3,1,0.29488286990182166,0.3530990828276637
17,4,1,0.29488286990182166,0.3530990828276637
17,5,1,0.29488286990182166,0.3530990828276637
17,6,1,0.29488286990182166,0.3530990828276637
17,7,1,0.29488286990182166,0.3530990828276637
17,8,0,0.29488286990182166,0.3530990828276637
17,9,0,0.29488286990182166,0.3530990828276637
18,0,1,0.28722043532944186,0.21245614019444065
18,1,0,0.28722043532944186,0.21245614019444065
18,2,1,0.28722043532944186,0.21245614019444065
18,3,1,0.28722043532944186,0.21245614019444065
18,4,1,0.28722043532944186,0.21245614019444065
18,5,1,0.28722043532944186,0.21245614019444065
18,6,1,0.28722043532944186,0.21245614019444065
18,7,1,0.28722043532944186,0.21245614019444065
18,8,1,0.28722043532944186,0.21245614019444065
18,9,1,0.28722043532944186,0.21245614019444065
19,0,1,0.33412093226725825,0.36459856845646244
19,1,1,0.33412093226725825,0.36459856845646244
19,2,1,0.33412093226725825,0.36459856845646244
19,3,1,0.33412093226725825,0.36459856845646244
19,4,1,0.33412093226725825,0.36459856845646244
19,5,1,0.33412093226725825,0.36459856845646244
19,6,0,0.33412093226725825,0.36459856845646244
19,7,0,0.33412093226725825,0.36459856845646244
19,8,0,0.33412093226725825,0.36459856845646244
19,9,0,0.33412093226725825,0.36459856845646244
20,0,1,0.27364166703028125,0.18581772282333348
20,1,1,0.27364166703028125,0.18581772282333348
20,2,1,0.27364166703028125,0.18581772282333348
20,3,1,0.27364166703028125,0.18581772282333348
20,4,1,0.27364166703028125,0.18581772282333348
20,5,1,0.27364166703028125,0.18581772282333348
20,6,0,0.27364166703028125,0.18581772282333348
20,7,0,0.27364166703028125,0.18581772282333348
20,8,0,0.27364166703028125,0.18581772282333348
20,9,0,0.27364166703028125,0.18581772282333348
21,0,1,0.20032785898248698,0.2611448273598357
21,1,0,0.20032785898248698,0.2611448273598357
21,2,1,0.20032785898248698,0.2611448273598357
21,3,1,0.20032785898248698,0.2611448273598357
21,4,1,0.20032785898248698,0.2611448273598357
21,5,1,0.20032785898248698,0.2611448273598357
21,6,0,0.20032785898248698,0.2611448273598357
21,7,0,0.20032785898248698,0.2611448273598357
21,8,0,0.20032785898248698,0.2611448273598357
21,9,0,0.20032785898248698,0.2611448273598357
22,0,1,0.3494148363901223,0.2859676351450866
22,1,1,0.3494148363901223,0.2859676351450866
22,2,1,0.3494148363901223,0.2859676351450866
22,3,1,0.3494148363901223,0.2859676351450866
22,4,1,0.3494148363901223,0.2859676351450866
22,5,1,0.3494148363901223,0.2859676351450866
22,6,0,0.3494148363901223,0.2859676351450866
22,7,0,0.3494148363901223,0.2859676351450866
22,8,0,0.3494148363901223,0.2859676351450866
22,9,0,0.3494148363901223,0.2859676351450866
23,0,1,0.35658512757830196,0.432749858717336
23,1,1,0.35658512757830196,0.432749858717336
23,2,1,0.35658512757830196,0.432749858717336
23,3,1,0.35658512757830196,0.432749858717336
23,4,1,0.35658512757830196,0.432749858717336
23,5,1,0.35658512757830196,0.432749858717336
23,6,0,0.35658512757830196,0.432749858717336
23,7,0,0.35658512757830196,0.432749858717336
23,8,0,0.35658512757830196,0.432749858717336
23,9,0,0.35658512757830196,0.432749858717336
24,0,1,0.36133662637519237,0.28541473244857624
24,1,1,0.36133662637519237,0.28541473244857624
24,2,1,0.36133662637519237,0.28541473244857624
24,3,1,0.36133662637519237,0.28541473244857624
24,4,1,0.36133662637519237,0.28541473244857624
24,5,0,0.36133662637519237,0.28541473244857624
24,6,0,0.36133662637519237,0.28541473244857624
24,7,0,0.36133662637519237,0.28541473244857624
24,8,0,0.36133662637519237,0.28541473244857624
24,9,0,0.36133662637519237,0.28541473244857624
25,0,1,0.3097132553425398,0.2643392502873878
25,1,1,0.3097132553425398,0.2643392502873878
25,2,1,0.3097132553425398,0.2643392502873878
25,3,1,0.3097132553425398,0.2643392502873878
25,4,1,0.3097132553425398,0.2643392502873878
25,5,1,0.3097132553425398,0.2643392502873878
25,6,1,0.3097132553425398,0.2643392502873878
25,7,1,0.3097132553425398,0.2643392502873878
25,8,1,0.3097132553425398,0.2643392502873878
25,9,1,0.3097132553425398,0.2643392502873878
26,0,1,0.3970139098954858,0.4627866893285574
26,1,1,0.3970139098954858,0.4627866893285574
26,2,1,0.3970139098954858,0.4627866893285574
26,3,1,0.3970139098954858,0.4627866893285574
26,4,1,0.3970139098954858,0.4627866893285574
26,5,1,0.3970139098954858,0.4627866893285574
26,6,1,0.3970139098954858,0.4627866893285574
26,7,1,0.3970139098954858,0.4627866893285574
26,8,1,0.3970139098954858,0.4627866893285574
26,9,1,0.3970139098954858,0.4627866893285574
27,0,1,0.24894729239308055,0.19613578863464728
27,1,0,0.24894729239308055,0.19613578863464728
27,2,1,0.24894729239308055,0.19613578863464728
27,3,1,0.24894729239308055,0.19613578863464728
27,4,1,0.24894729239308055,0.19613578863464728
27,5,1,0.24894729239308055,0.19613578863464728
27,6,1,0.24894729239308055,0.19613578863464728
27,7,1,0.24894729239308055,0.19613578863464728
27,8,1,0.24894729239308055,0.19613578863464728
27,9,1,0.24894729239308055,0.19613578863464728
28,0,1,0.20626019222108302,0.19177803205039065
28,1,0,0.20626019222108302,0.19177803205039065
28,2,1,0.20626019222108302,0.19177803205039065
28,3,1,0.20626019222108302,0.19177803205039065
28,4,1,0.20626019222108302,0.19177803205039065
28,5,1,0.20626019222108302,0.19177803205039065
28,6,1,0.20626019222108302,0.19177803205039065
28,7,0,0.20626019222108302,0.19177803205039065
28,8,1,0.20626019222108302,0.19177803205039065
28,9,1,0.20626019222108302,0.19177803205039065
29,0,1,0.2764891823602137,0.3532991292784777
29,1,0,0.2764891823602137,0.3532991292784777
29,2,1,0.2764891823602137,0.3532991292784777
29,3,1,0.2764891823602137,0.3532991292784777
29,4,1,0.2764891823602137,0.3532991292784777
29,5,1,0.2764891823602137,0.3532991292784777
29,6,1,0.2764891823602137,0.3532991292784777
29,7,1,0.2764891823602137,0.3532991292784777
29,8,1,0.2764891823602137,0.3532991292784777
29,9,1,0.2764891823602137,0.3532991292784777
30,0,1,0.3111738118327622,0.28096102852535604
30,1,1,0.3111738118327622,0.28096102852535604
30,2,1,0.3111738118327622,0.28096102852535604
30,3,1,0.3111738118327622,0.28096102852535604
30,4,1,0.3111738118327622,0.28096102852535604
30,5,1,0.3111738118327622,0.28096102852535604
30,6,1,0.3111738118327622,0.28096102852535604
30,7,1,0.3111738118327622,0.28096102852535604
30,8,1,0.3111738118327622,0.28096102852535604
30,9,1,0.3111738118327622,0.28096102852535604
31,0,1,0.35681984833015495,0.41246842089355484
31,1,1,0.35681984833015495,0.41246842089355484
31,2,1,0.35681984833015495,0.41246842089355484
31,3,1,0.35681984833015495,0.41246842089355484
31,4,1,0.35681984833015495,0.41246842089355484
31,5,1,0.35681984833015495,0.41246842089355484
31,6,1,0.35681984833015495,0.41246842089355484
31,7,1,0.35681984833015495,0.41246842089355484
31,8,1,0.35681984833015495,0.41246842089355484
31,9,0,0.35681984833015495,0.41246842089355484
32,0,1,0.2689119636859969,0.2802118605809111
32,1,1,0.2689119636859969,0.2802118605809111
32,2,1,0.2689119636859969,0.2802118605809111
32,3,1,0.2689119636859969,0.2802118605809111
32,4,1,0.2689119636859969,0.2802118605809111
32,5,1,0.2689119636859969,0.2802118605809111
32,6,0,0.2689119636859969,0.2802118605809111
32,7,0,0.2689119636859969,0.2802118605809111
32,8,0,0.2689119636859969,0.2802118605809111
32,9,0,0.2689119636859969,0.2802118605809111
33,0,1,0.2422543200916855,0.22344457891560127
33,1,0,0.2422543200916855,0.22344457891560127
33,2,1,0.2422543200916855,0.22344457891560127
33,3,1,0.2422543200916855,0.22344457891560127
33,4,1,0.2422543200916855,0.22344457891560127
33,5,1,0.2422543200916855,0.22344457891560127
33,6,0,0.2422543200916855,0.22344457891560127
33,7,0,0.2422543200916855,0.22344457891560127
33,8,0,0.2422543200916855,0.22344457891560127
33,9,0,0.2422543200916855,0.22344457891560127
34,0,1,0.38405765030200184,0.4629445688804649
34,1,0,0.38405765030200184,0.4629445688804649
34,2,1,0.38405765030200184,0.4629445688804649
34,3,1,0.38405765030200184,0.4629445688804649
34,4,1,0.38405765030200184,0.4629445688804649
34,5,1,0.38405765030200184,0.4629445688804649
34,6,1,0.38405765030200184,0.4629445688804649
34,7,0,0.38405765030200184,0.4629445688804649
34,8,0,0.38405765030200184,0.4629445688804649
34,9,0,0.38405765030200184,0.4629445688804649
35,0,1,0.35586804810506384,0.34627328797981416
35,1,0,0.35586804810506384,0.34627328797981416
35,2,1,0.35586804810506384,0.34627328797981416
35,3,1,0.35586804810506384,0.34627328797981416
35,4,1,0.35586804810506384,0.34627328797981416
35,5,1,0.35586804810506384,0.34627328797981416
35,6,1,0.35586804810506384,0.34627328797981416
35,7,1,0.35586804810506384,0.34627328797981416
35,8,1,0.35586804810506384,0.34627328797981416
35,9,1,0.35586804810506384,0.34627328797981416
36,0,1,0.20923442452254165,0.18019479942556332
36,1,0,0.20923442452254165,0.18019479942556332
36,2,1,0.20923442452254165,0.18019479942556332
36,3,1,0.20923442452254165,0.18019479942556332
36,4,1,0.20923442452254165,0.18019479942556332
36,5,0,0.20923442452254165,0.18019479942556332
36,6,0,0.20923442452254165,0.18019479942556332
36,7,0,0.20923442452254165,0.18019479942556332
36,8,0,0.20923442452254165,0.18019479942556332
36,9,0,0.20923442452254165,0.18019479942556332
37,0,1,0.34917464143795207,0.2607956690547222
37,1,1,0.34917464143795207,0.2607956690547222
37,2,1,0.34917464143795207,0.2607956690547222
37,3,1,0.34917464143795207,0.2607956690547222
37,4,1,0.34917464143795207,0.2607956690547222
37,5,0,0.34917464143795207,0.2607956690547222
37,6,0,0.34917464143795207,0.2607956690547222
37,7,0,0.34917464143795207,0.2607956690547222
37,8,0,0.34917464143795207,0.2607956690547222
37,9,0,0.34917464143795207,0.2607956690547222
38,0,1,0.3835678226406441,0.3438587281036363
38,1,1,0.3835678226406441,0.3438587281036363
38,2,1,0.3835678226406441,0.3438587281036363
38,3,1,0.3835678226406441,0.3438587281036363
38,4,1,0.3835678226406441,0.3438587281036363
38,5,1,0.3835678226406441,0.3438587281036363
38,6,1,0.3835678226406441,0.3438587281036363
38,7,1,0.3835678226406441,0.3438587281036363
38,8,1,0.3835678226406441,0.3438587281036363
38,9,1,0.3835678226406441,0.3438587281036363
39,0,1,0.3545638286605043,0.37948550423776967
39,1,0,0.3545638286605043,0.37948550423776967
39,2,1,0.3545638286605043,0.37948550423776967
39,3,1,0.3545638286605043,0.37948550423776967
39,4,1,0.3545638286605043,0.37948550423776967
39,5,1,0.3545638286605043,0.37948550423776967
39,6,1,0.3545638286605043,0.37948550423776967
39,7,0,0.3545638286605043,0.37948550423776967
39,8,0,0.3545638286605043,0.37948550423776967
39,9,0,0.3545638286605043,0.37948550423776967
40,0,1,0.39972113136489124,0.42454023483583303
40,1,0,0.39972113136489124,0.42454023483583303
40,2,1,0.39972113136489124,0.42454023483583303
40,3,1,0.39972113136489124,0.42454023483583303
40,4,1,0.39972113136489124,0.42454023483583303
40,5,1,0.39972113136489124,0.42454023483583303
40,6,1,0.39972113136489124,0.42454023483583303
40,7,1,0.39972113136489124,0.42454023483583303
40,8,1,0.39972113136489124,0.42454023483583303
40,9,1,0.39972113136489124,0.42454023483583303
41,0,1,0.27740660686596935,0.19021683780057333
41,1,0,0.27740660686596935,0.19021683780057333
41,2,1,0.27740660686596935,0.19021683780057333
41,3,1,0.27740660686596935,0.19021683780057333
41,4,1,0.27740660686596935,0.19021683780057333
41,5,1,0.27740660686596935,0.19021683780057333
41,6,0,0.27740660686596935,0.19021683780057333
41,7,0,0.27740660686596935,0.19021683780057333
41,8,0,0.27740660686596935,0.19021683780057333
41,9,0,0.27740660686596935,0.19021683780057333
42,0,1,0.2690005891056523,0.27762660676993395
42,1,0,0.2690005891056523,0.27762660676993395
42,2,1,0.2690005891056523,0.27762660676993395
42,3,1,0.2690005891056523,0.27762660676993395
42,4,1,0.2690005891056523,0.27762660676993395
42,5,1,0.2690005891056523,0.27762660676993395
42,6,0,0.2690005891056523,0.27762660676993395
42,7,0,0.2690005891056523,0.27762660676993395
42,8,1,0.2690005891056523,0.27762660676993395
42,9,1,0.2690005891056523,0.27762660676993395
43,0,1,0.30500552257538854,0.22382923899824206
43,1,1,0.30500552257538854,0.22382923899824206
43,2,1,0.30500552257538854,0.22382923899824206
43,3,1,0.30500552257538854,0.22382923899824206
43,4,1,0.30500552257538854,0.22382923899824206
43,5,1,0.30500552257538854,0.22382923899824206
43,6,0,0.30500552257538854,0.22382923899824206
43,7,0,0.30500552257538854,0.22382923899824206
43,8,0,0.30500552257538854,0.22382923899824206
43,9,0,0.30500552257538854,0.22382923899824206
44,0,1,0.22430012297861635,0.25772098321208586
44,1,0,0.22430012297861635,0.25772098321208586
44,2,1,0.22430012297861635,0.25772098321208586
44,3,1,0.22430012297861635,0.25772098321208586
44,4,1,0.22430012297861635,0.25772098321208586
44,5,1,0.22430012297861635,0.25772098321208586
44,6,1,0.22430012297861635,0.25772098321208586
44,7,1,0.22430012297861635,0.25772098321208586
44,8,0,0.22430012297861635,0.25772098321208586
44,9,0,0.22430012297861635,0.25772098321208586
45,0,1,0.3862831648575148,0.41602334365558574
45,1,0,0.3862831648575148,0.41602334365558574
45,2,1,0.3862831648575148,0.41602334365558574
45,3,1,0.3862831648575148,0.41602334365558574
45,4,1,0.3862831648575148,0.41602334365558574
45,5,0,0.3862831648575148,0.41602334365558574
45,6,1,0.3862831648575148,0.41602334365558574
45,7,1,0.3862831648575148,0.41602334365558574
45,8,1,0.3862831648575148,0.41602334365558574
45,9,1,0.3862831648575148,0.41602334365558574
46,0,1,0.21598608214002424,0.1798161342701774
46,1,0,0.21598608214002424,0.1798161342701774
46,2,1,0.21598608214002424,0.1798161342701774
46,3,1,0.21598608214002424,0.1798161342701774
46,4,1,0.21598608214002424,0.1798161342701774
46,5,1,0.21598608214002424,0.1798161342701774
46,6,0,0.21598608214002424,0.1798161342701774
46,7,0,0.21598608214002424,0.1798161342701774
46,8,0,0.21598608214002424,0.1798161342701774
46,9,0,0.21598608214002424,0.1798161342701774
47,0,1,0.2339669635439785,0.25481667381427536
47,1,0,0.2339669635439785,0.25481667381427536
47,2,1,0.2339669635439785,0.25481667381427536
47,3,1,0.2339669635439785,0.25481667381427536
47,4,1,0.2339669635439785,0.25481667381427536
47,5,1,0.2339669635439785,0.25481667381427536
47,6,1,0.2339669635439785,0.25481667381427536
47,7,1,0.2339669635439785,0.25481667381427536
47,8,0,0.2339669635439785,0.25481667381427536
47,9,1,0.2339669635439785,0.25481667381427536
48,0,1,0.2735244514772298,0.18077363653227646
48,1,0,0.2735244514772298,0.18077363653227646
48,2,1,0.2735244514772298,0.18077363653227646
48,3,1,0.2735244514772298,0.18077363653227646
48,4,1,0.2735244514772298,0.18077363653227646
48,5,1,0.2735244514772298,0.18077363653227646
48,6,1,0.2735244514772298,0.18077363653227646
48,7,1,0.2735244514772298,0.18077363653227646
48,8,1,0.2735244514772298,0.18077363653227646
48,9,1,0.2735244514772298,0.18077363653227646
49,0,1,0.24603830842820587,0.15654682587835902
49,1,1,0.24603830842820587,0.15654682587835902
49,2,1,0.24603830842820587,0.15654682587835902
49,3,1,0.24603830842820587,0.15654682587835902
49,4,1,0.24603830842820587,0.15654682587835902
49,5,1,0.24603830842820587,0.15654682587835902
49,6,0,0.24603830842820587,0.15654682587835902
49,7,0,0.24603830842820587,0.15654682587835902
49,8,0,0.24603830842820587,0.15654682587835902
49,9,0,0.24603830842820587,0.15654682587835902
