data_id,trial,plan_iters,plan_time,best_cost,capture_exists_score,capture_score,success_exists_score,success_score,runtime
0,0,300,10000,inf,1.0,0.005815748182891529,0.0,0.0,0.8921029567718506
1,0,300,10000,inf,0.7300110768298086,0.0,0.0,0.0,1.094454288482666
2,0,300,10000,inf,0.9934335104869165,0.8737201175268005,0.0,0.0,0.8193871974945068
3,0,300,10000,inf,0.9999559082230284,0.9483111339248351,0.00198992861612457,0.0,0.859593391418457
4,0,300,10000,inf,0.9991651497276686,0.651031739420486,0.011587175780092385,0.0,0.8104100227355957
5,0,300,10000,inf,1.0,0.8449572591811408,0.10351922505104105,0.004033638824301066,0.9511263370513916
6,0,300,10000,inf,1.0,0.783538148197262,0.7132230763047847,0.19647480955890592,1.2021431922912598
7,0,300,10000,inf,1.0,1.0,0.9804032234336905,0.9064020765708004,1.5814683437347412
8,0,300,10000,inf,1.0,0.9803576358260376,1.0,1.0,1.569885492324829
9,0,300,10000,inf,1.0,0.0,1.0,1.0,1.8387525081634521
10,0,300,10000,inf,1.0,0.5922900867696631,0.0,0.0,0.8115978240966797
11,0,300,10000,inf,0.880760997270639,0.0,0.0,0.0,1.028228759765625
12,0,300,10000,inf,0.9923981372905049,0.906672084250544,0.0,0.0,0.9145021438598633
13,0,300,10000,inf,0.9992894369360179,0.9303141905594504,0.0005506059272081254,0.0,0.8809683322906494
14,0,300,10000,inf,0.9870648909195934,0.09619988626857738,0.04753741772014097,0.0,0.9031035900115967
15,0,300,10000,inf,1.0,0.3898016790932717,0.6121590970276676,0.08209537129517039,1.0105063915252686
16,0,300,10000,inf,1.0,0.8118814797177701,0.39187340979796303,0.14196992321933646,1.2509620189666748
17,0,300,10000,inf,1.0,0.5006413734337274,1.0,0.283983631294722,1.5261344909667969
18,0,300,10000,inf,1.0,1.0,1.0,0.954442271791545,1.2981412410736084
19,0,300,10000,inf,1.0,1.0,1.0,0.06371657903068781,1.3056797981262207
20,0,300,10000,inf,1.0,0.00501067655478393,0.0,0.0,0.8285870552062988
21,0,300,10000,inf,0.9975701044486215,0.0,0.0,0.0,1.02891206741333
22,0,300,10000,inf,0.990268615819496,0.7295041898905817,0.000785982074942293,0.0,0.7809834480285645
23,0,300,10000,inf,0.996467461784983,0.9710566203614897,0.01433174261217851,0.0,0.7927825450897217
24,0,300,10000,inf,0.9986237566277101,0.8036680104694943,0.020182850541688113,0.005570234312313119,0.9448044300079346
25,0,300,10000,inf,1.0,0.9041192658966388,0.1352792015397184,0.03678659651839164,1.0775020122528076
26,0,300,10000,inf,1.0,0.9418224198590419,0.7422704615488014,0.3261039910605445,1.515704870223999
27,0,300,10000,inf,1.0,0.838300773858377,1.0,0.7781278108379059,1.7304415702819824
28,0,300,10000,inf,1.0,1.0,1.0,1.0,1.5415329933166504
29,0,300,10000,inf,1.0,0.9960621868335382,1.0,0.8838602470438207,1.7694556713104248
30,0,300,10000,inf,1.0,0.24559124881323094,0.0,0.0,0.9191193580627441
31,0,300,10000,inf,0.9213550720144628,0.0,0.0,0.0,0.9677729606628418
32,0,300,10000,inf,0.9878735527623378,0.8485661897696009,6.314050584943498e-05,0.0,0.7977943420410156
33,0,300,10000,inf,1.0,1.0,0.0,0.0,1.099137783050537
34,0,300,10000,inf,0.9993957362066845,0.9422411973824357,0.05678362398853154,0.0016206384291069908,0.902010440826416
35,0,300,10000,inf,1.0,0.6924242772320481,0.2949587583273967,0.023794965111583147,1.0041844844818115
36,0,300,10000,inf,1.0,0.16295865378501617,0.5763245453474926,0.1542522353340173,1.2085306644439697
37,0,300,10000,inf,1.0,0.5903792057510834,0.9799635102302063,0.9185256189398076,1.647066593170166
38,0,300,10000,inf,1.0,1.0,1.0,1.0,1.7458369731903076
39,0,300,10000,inf,1.0,1.0,1.0,1.0,2.163560628890991
40,0,300,10000,inf,1.0,0.9777196761617255,0.0,0.0,1.0063045024871826
41,0,300,10000,inf,0.9396316071633755,0.0,0.0,0.0,1.124640941619873
42,0,300,10000,inf,1.0,0.7704574410431093,0.0,0.0,0.917938232421875
43,0,300,10000,inf,0.9913283412717994,0.9418756641807497,0.006367078684903049,0.0,0.8322410583496094
44,0,300,10000,inf,1.0,0.987178243318475,0.01654270740310715,8.987284876691074e-05,0.8570833206176758
45,0,300,10000,inf,1.0,0.053469038940716064,0.16812944671423202,0.006676913636381198,1.2210381031036377
46,0,300,10000,inf,1.0,0.7438029646223135,0.6083346261198945,0.017735802858651215,1.2182655334472656
47,0,300,10000,inf,1.0,0.9503063113164937,1.0,0.54127660032351,1.6827898025512695
48,0,300,10000,inf,1.0,1.0,1.0,0.9451293466000532,1.3496685028076172
49,0,300,10000,inf,1.0,0.009367938359087717,1.0,1.0,1.8588063716888428
50,0,300,10000,inf,1.0,0.0,0.0,0.0,0.8162260055541992
51,0,300,10000,inf,0.9775089483596578,0.0,0.0,0.0,1.0781300067901611
52,0,300,10000,inf,0.9965283621654228,0.8868338010268084,0.0003552818484532372,0.0,0.9500730037689209
53,0,300,10000,inf,1.0,0.8607509890157554,0.005311033651890007,0.0,0.8434343338012695
54,0,300,10000,inf,0.9994890008425846,0.9824959405148228,0.016596204068797693,0.001028685367973336,0.9367702007293701
55,0,300,10000,inf,1.0,0.0,0.1573216508963161,0.0,0.9222476482391357
56,0,300,10000,inf,1.0,0.9195896344056621,0.6562671173792596,0.0,1.340679407119751
57,0,300,10000,inf,1.0,0.008971777241415917,1.0,0.991028222758584,1.5380210876464844
58,0,300,10000,inf,1.0,1.0,1.0,0.7263984413226526,1.2688748836517334
59,0,300,10000,inf,1.0,1.0,1.0,0.060408389784775016,1.2633299827575684
60,0,300,10000,inf,1.0,0.0,0.0,0.0,0.8877034187316895
61,0,300,10000,inf,0.9880745930828845,0.0,0.0005567086757123363,0.0,0.8433973789215088
62,0,300,10000,inf,0.9816036808331933,0.7448444825130808,0.0029960541706868238,0.00010882784864214226,0.8730182647705078
63,0,300,10000,inf,0.9975158880996438,0.9333874688834976,0.022202883568689935,0.0009552990728640515,0.8932993412017822
64,0,300,10000,inf,0.9866959505561098,0.8543074866782107,0.04660400928633168,0.000270435405309581,1.037769079208374
65,0,300,10000,inf,1.0,0.8760248407822696,0.26721589864389517,0.007030523569025725,0.9892220497131348
66,0,300,10000,inf,1.0,0.40711640140407995,0.3876139258509669,0.2715139412254774,1.1908156871795654
67,0,300,10000,inf,1.0,0.28120730942607636,1.0,0.9864091659060689,1.890070915222168
68,0,300,10000,inf,1.0,0.9886833395961026,1.0,0.9922543791862845,1.7779414653778076
69,0,300,10000,inf,1.0,0.0,1.0,0.9015522465730362,1.3013169765472412
70,0,300,10000,inf,1.0,0.9873384263649907,0.0,0.0,0.7111067771911621
71,0,300,10000,inf,0.899944881948493,0.0,0.0,0.0,1.003035068511963
72,0,300,10000,inf,0.9817668927735094,0.9237718521374042,0.0005186606038359853,0.0,0.7996137142181396
73,0,300,10000,inf,0.9956813950671647,0.9778082085204541,0.0005324526642391803,0.0,0.9204216003417969
74,0,300,10000,inf,1.0,0.6626406718661938,0.004874912084354643,0.0,0.849609375
75,0,300,10000,inf,1.0,0.9194288735204129,0.09699203986978333,0.013981901773513498,1.0690393447875977
76,0,300,10000,inf,1.0,0.9345258618696594,0.4409979425700119,0.12459112667626882,1.0792045593261719
77,0,300,10000,inf,1.0,0.9919680506537379,0.9870598914436599,0.7247271680977498,1.620908498764038
78,0,300,10000,inf,1.0,1.0,1.0,1.0,1.6659941673278809
79,0,300,10000,inf,1.0,0.9374071963382673,1.0,0.9493588472842356,1.7431602478027344
80,0,300,10000,inf,1.0,0.7276608445475372,0.0,0.0,0.8780636787414551
81,0,300,10000,inf,0.9383781387881133,0.0,0.0,0.0,1.059915542602539
82,0,300,10000,inf,0.999467453797107,0.9762776904238167,0.0,0.0,0.8921606540679932
83,0,300,10000,inf,0.9982676926921622,0.9823077965369356,0.001102869230023451,0.0005600743818139311,0.8011157512664795
84,0,300,10000,inf,0.9993380149120499,0.8605421793948912,0.032760614084499484,0.00110077866606108,0.8540432453155518
85,0,300,10000,inf,1.0,0.8564509003972901,0.221869883154312,0.10667476666270718,1.3186445236206055
86,0,300,10000,inf,1.0,0.6089476441119691,0.2284108679928223,0.13226353200444313,1.217116117477417
87,0,300,10000,inf,1.0,0.859959343586267,0.9885156472289671,0.882384972253156,1.5301234722137451
88,0,300,10000,inf,1.0,1.0,1.0,0.8683438414128599,1.7396116256713867
89,0,300,10000,inf,1.0,1.0,1.0,1.0,1.6718311309814453
90,0,300,10000,inf,1.0,0.0,0.0,0.0,0.8318243026733398
91,0,300,10000,inf,0.9526751227772947,0.0,0.0,0.0,0.9528088569641113
92,0,300,10000,inf,0.9883541355673977,0.9274554061078307,0.0004915977883905853,0.0,0.9197382926940918
93,0,300,10000,inf,1.0,0.969120583364805,0.0014131335752147756,0.0,0.9078848361968994
94,0,300,10000,inf,0.9992225999630759,0.536590290622891,0.027167807945824296,0.0,0.8262953758239746
