data_id,xo,yo,thetao,vxo,vyo,omegao,xg,yg,thetag,vxg,vyg,omegag
0,5.100000070397074,4.300000189707619,-2.146168812955878e-07,1.689529764502749e-05,4.5529828691397354e-05,-5.1508048134025034e-05,5.000008131205554,4.000026388520062,3.091929541514505e-05,0.00195148933294211,0.006333244815052937,0.007376950946543074
1,5.1002178495117185,4.308732877024761,-0.004847571978656008,0.0024452114039277733,0.10816561924142382,-0.06029260466019806,4.99984469091613,4.0091951716894325,0.0038678374045053596,-0.0015994968863763204,0.11491797869523132,0.04616047836119853
2,5.100749172606799,4.333356273456367,-0.01874795121958127,0.006378686522932107,0.21872975798730013,-0.12079350228005112,4.9995719351982695,4.034989932935964,0.011933026218906337,-0.0020681177432357776,0.22363265785850012,0.06636715001932576
3,5.102195482949689,4.373730118404538,-0.040411589745904704,0.01294213872418164,0.31347094491292854,-0.16428871636044376,4.999049381682215,4.0775229587623585,0.02189047395322256,-0.00520823053898061,0.34050084749671433,-0.009271558722818901
4,5.1047073687215265,4.430075310225149,-0.06967617114519489,0.021675213609247037,0.42336036150564044,-0.2143955973196466,4.998192578272442,4.136645905825798,0.02627619038752185,-0.0071522810842797975,0.44876640210472246,0.05006049204641297
5,5.108759647561813,4.502237420510706,-0.10578486842088522,0.03290073143496047,0.5427239763976753,-0.27036256211160037,4.996724722407785,4.212350213935578,0.029240357025572237,-0.012251535845647548,0.5555359717924966,0.0536051956092341
6,5.114377290123495,4.590126456364959,-0.14916785312140082,0.04503774927731744,0.6397744642727212,-0.31322913011969034,4.994585400668862,4.304647386226277,0.03607094164080431,-0.01668700979772166,0.6684270382430352,0.09646157498903507
7,5.1225023438289945,4.693365796973481,-0.19910125581468324,0.06305694041195387,0.7357843628903161,-0.3538346947069557,4.991530646211057,4.4136777179480235,0.04487830442993738,-0.024043672500287907,0.781511646824754,0.09410670564321422
8,5.132861701686913,4.811700264333008,-0.257408207509907,0.07729986870090876,0.8386497634342608,-0.42096760167457914,4.98747985416375,4.539564898395805,0.04845700440223114,-0.03055895937079154,0.8917018658616447,-0.01621061859626624
9,5.145151823339356,4.944031886494492,-0.32653938362644647,0.08916054658009305,0.9282468780706663,-0.5033629046244578,4.982528304155726,4.682379261527442,0.042940552426065516,-0.035071972789986604,1.0075300707630381,-0.05921073469479643
10,5.160197103535582,5.089905702284767,-0.408962356506904,0.11300578746645788,1.012239485630548,-0.593577794826288,4.976823510901546,4.8424208979326835,0.018779868274827204,-0.04131621607830285,1.123580514371929,-0.19121299717164394
11,5.17968188248492,5.247064766472106,-0.5051625418098596,0.14722571415522623,1.0751657774685426,-0.6843186857636011,4.969996791319404,5.0201946529244434,-0.024273870144728853,-0.04987455595574437,1.2448646201861546,-0.3076715966385275
12,5.205321109434266,5.4118467960319885,-0.6149943341761736,0.19416331905370326,1.1143271749677697,-0.7763349963453043,4.961631972814198,5.21660738680623,-0.08311845202312262,-0.06144834375852457,1.3719876037823246,-0.4030479440419379
13,5.237814744414579,5.578607933131799,-0.737125483422416,0.23768006302383374,1.1031908843034575,-0.8473638331596995,4.951758786557958,5.433067220415552,-0.1530458515589629,-0.06969504738326379,1.5117222417230662,-0.461715057758861
14,5.276028844314695,5.740066627141211,-0.8673488950600673,0.27459089754978994,1.050127294146462,-0.8925617926018924,4.940841140909227,5.671368604240327,-0.22998291486562827,-0.07722762747067853,1.661615116919353,-0.5550440356410113
15,5.316501446855772,5.888606473525943,-0.996637283617495,0.26774251708683605,0.9349514725160627,-0.8333069347357304,4.929603112652115,5.933370525464438,-0.3065719534857818,-0.07354252810394457,1.8268420871398583,-0.5007249059240343
16,5.355430980459588,6.019084235894505,-1.1140336080706723,0.2520484273209581,0.8081006853657066,-0.7336085114630982,4.918998825864369,6.220312561937145,-0.3801893109958826,-0.0682021929708398,1.9945244452411621,-0.5047482785767905
17,5.392083768330436,6.130459696232591,-1.216135872448171,0.23703243926923986,0.6803273770735425,-0.6304509670883137,4.90917683921985,6.5324838099278155,-0.4514019682193692,-0.06280299653882898,2.161916924862411,-0.4240142524278008
18,5.426430027374567,6.222620891228453,-1.302724574581789,0.22109900624830764,0.551996557113829,-0.5269144133270708,4.899965752173986,6.869706698830873,-0.5207134103563659,-0.05978953747981005,2.3285879468854733,-0.4767247027536537
19,5.458229546366385,6.295518763689072,-1.3737456719424677,0.20289512361488854,0.42356989210320045,-0.42270783091313663,4.89127628839317,7.232068193420739,-0.5864999396809769,-0.05625593399514983,2.497270680791305,-0.445361326041003
