data_id,trial,plan_iters,plan_time,best_cost,success_metric,maneuverability_metric
0,0,2940,70,5.5308906622843255,0.00039473005835963823,0.9265542752759282
0,0,2760,70,5.455999802621632,0.0032327631068265056,0.5357543006663605
0,0,3050,70,10.385067766378226,0.0017126463099346831,0.8197189919842
0,0,2460,70,6.334956416000884,0.014553214691591097,0.7157629730070916
0,0,2280,70,8.387227362878834,0.028362486912957733,0.9282282959854874
0,0,2810,70,6.373330499054417,0.08079585080278232,0.9416939402836779
0,0,2160,70,6.11648316091966,0.014304063451906983,0.8778286460323944
0,0,2340,70,6.861229262844835,0.03763059130311821,0.6717293605791708
0,0,2370,70,6.394619754742962,0.005769241931630504,0.40538957924840435
0,0,2140,70,4.621832259971318,0.03349888018798339,0.24533643060063393
1,0,1890,70,5.359110401992688,0.006201111718706188,0.8997927204325707
1,0,2680,70,5.584197465587951,0.03243236461968755,0.6736799012913645
1,0,2420,70,7.293071372980424,0.03703083294275245,0.8289102824164826
1,0,2500,70,6.371105488450475,0.07429580698027675,0.7515881310036299
1,0,2360,70,5.618648552691852,0.04007221650254236,0.5863129791979087
1,0,2030,70,4.980474115700824,0.021433431753258434,0.5499918334479132
1,0,2490,70,5.149913181294441,0.04960901741574129,0.6709791067125007
1,0,2460,70,5.1726296581085,0.026644674582082795,0.4504337994047529
1,0,1760,70,4.769922247400444,0.13774780417807156,0.9686336158871619
1,0,1420,70,5.027119129512371,4.847530792178781e-05,0.6972568616946376
2,0,3150,70,inf,0.00029496003175675086,0.9450981970880176
2,0,3410,70,inf,0.00014938523296104787,0.8076883008329192
2,0,3640,70,11.278756300008876,0.0020223133143199524,0.7150170195614477
2,0,3490,70,inf,0.00298560096204706,0.7202976570151057
2,0,2480,70,6.187741584768275,0.0060170669864112155,0.7576171025797929
2,0,2480,70,6.436194278164198,0.005749969035135942,0.6927820787604393
2,0,2360,70,6.310915554510634,0.006212968075305661,0.6596937245470058
2,0,2530,70,11.589702962382027,0.007887926787157025,0.5461588896129909
2,0,1970,70,6.602020483464783,0.015279671864371255,0.2046021379573263
2,0,2360,70,4.83488565884863,0.03076043687117772,0.0838338042932042
3,0,2490,70,7.865933446999724,0.0028270417212049198,0.8840281171319315
3,0,2570,70,5.872906816751606,0.014438532792112437,0.6416542360007848
3,0,2150,70,5.079916168581861,0.02892552502511544,0.7537480634661399
3,0,2470,70,6.044931254095569,0.11543037628338282,0.7256592936122683
3,0,2380,70,5.72175080497519,0.07065863339678427,0.7461319771623662
3,0,2210,70,5.263441160830888,0.004467381779428385,0.7569681085588651
3,0,2440,70,5.099651401183002,0.04651380297811688,0.5958419034480662
3,0,2260,70,4.775406488019675,0.07894555543995992,0.5928030913144171
3,0,2350,70,4.3150981230059955,0.04451463231658997,0.7202670356571661
3,0,1680,70,4.947028583240095,0.023688319492353043,0.621944631287205
4,0,2470,70,5.301392317809525,0.002518827797945409,0.9636816153075587
4,0,1970,70,5.789406188556652,0.07462388159114129,0.7154151590473703
4,0,2280,70,5.783323352809557,0.3457362744716523,0.7865130416492127
4,0,2150,70,5.3442475508631855,0.4162236272358054,0.7052827675923949
4,0,2060,70,5.155457182456003,0.7024871429535188,0.5934314761817736
4,0,1450,70,5.332353092186129,0.8319987670076813,0.44287653528800996
4,0,2230,70,4.40314259611561,0.6342346793661277,0.31880175059177907
4,0,2100,70,4.899401113850367,0.4516424330941536,0.1663153656439651
4,0,2240,70,4.495198907633423,0.5909574880486039,2.410290539378579e-07
4,0,1960,70,4.172768464810188,0.5548408679050545,0.03661406564988767
5,0,1840,70,5.275486861997356,0.0004195339104799798,0.9365902592499542
5,0,2110,70,6.494565877525749,0.035985600015867536,0.6174608295473014
5,0,2650,70,7.5813299421204885,0.021347254431114494,0.7489114495742366
5,0,2250,70,6.149591012561871,0.17352221417845726,0.7203149328129526
5,0,1680,70,5.068153225877361,0.4391637576319694,0.6806521182274541
5,0,2280,70,6.435326394333549,0.6267672450616594,0.9696648964867016
5,0,2240,70,4.5133030018470315,0.8288001545808781,0.8374856214595883
5,0,2080,70,3.845939502671136,0.6136375103971977,0.6064699652427892
5,0,2570,70,5.060667411269337,0.6943135539245149,0.9649047447801272
5,0,2460,70,4.5975024250082885,0.6302907079772414,0.9513375461497926
6,0,2630,70,9.310939840209357,0.010097518315747228,0.8785002306246789
6,0,2010,70,6.296191540535318,5.8756033811473476e-05,0.6818265082106046
6,0,2780,70,6.983428554915445,0.010472934466262431,0.6335730573851044
6,0,2860,70,8.149357998550794,0.013657698627647432,0.7730447015072539
6,0,2520,70,5.6701103850533965,0.1375241462501082,0.7275682971433947
6,0,2060,70,5.259051293863295,0.2760768575999994,0.5038963298813383
6,0,2340,70,5.269825037470028,0.4119871081916775,0.6295604943048716
6,0,2090,70,4.524661523578821,0.7355872410639134,0.6778058586785591
6,0,1880,70,3.827131465187881,0.6356308942467179,0.09204616524503961
6,0,2130,70,4.065063744453113,0.5036094611463761,0.09692592576326486
7,0,2230,70,5.626721864997462,0.0004389853556021505,0.9480748648507866
7,0,2590,70,7.054607484846274,0.022991845151866325,0.7558346901641885
7,0,2750,70,6.053794009598418,0.012705032564395272,0.7276888493376199
7,0,2590,70,6.365889239138446,0.027597383792773076,0.6312066732030359
7,0,2330,70,6.296298113574895,0.2120117501926069,0.849864285998218
7,0,2290,70,5.561984869257882,0.48921609840338026,0.7647439002361973
7,0,2260,70,5.518991433692725,0.4909630895075153,0.828636596943904
7,0,2240,70,4.753610350023891,0.7480938700681136,0.8142480869512778
7,0,1810,70,3.3946805711194665,0.7200435989106366,0.7052149791527758
7,0,2920,70,4.751219558275025,0.6968253041845307,0.9460575948222839
8,0,2590,70,6.457379545685773,0.044802986996131285,0.8561390250623647
8,0,2630,70,6.028511985037051,0.021268596869827138,0.7112013403446921
8,0,2490,70,7.055316792724935,0.0544855663730153,0.798364783559231
8,0,2280,70,5.558331973645332,0.3335284565738647,0.8047086795270119
8,0,2800,70,4.776676154970769,0.5092893106817206,0.8684617430277046
8,0,2350,70,4.738426439123862,0.7111555073928223,0.8409606670886149
8,0,2160,70,5.367324264656668,0.7940543707568467,0.8632186768139603
8,0,2850,70,5.173150741735894,0.6668850967223946,0.9759965109516247
8,0,2550,70,4.821380803483339,0.6718212714527729,0.9282684529726883
8,0,2710,70,4.8933890879044055,0.6687020873222317,0.929658393251402
9,0,2140,70,4.850578294057815,1.6627452517668294e-05,0.950795102287723
9,0,2320,70,6.719632967033178,0.0023495868342491874,0.7827332713977173
9,0,2520,70,7.620991530499938,0.007649133681585888,0.79992156087926
