data_id,trial,plan iters,plan time,best cost
117,0,17500,10,0.456611517753167
118,0,17230,10,0.8745001547081939
119,0,16580,10,0.5552045880220529
120,0,17490,10,1.0854382860915097
121,0,18070,10,0.5292200646103448
122,0,18080,10,0.3876544791273026
123,0,16930,10,0.23159724855119304
124,0,14580,10,0.19845341032224348
125,0,15240,10,0.14693580727396496
126,0,14180,10,0.06797379431920915
127,0,13090,10,0.020398814911524555
128,0,17630,10,1.8964818986671013
129,0,15260,10,3.3349900458953483
130,0,16150,10,2.3844949818415313
131,0,16010,10,2.671379326552878
132,0,15800,10,2.8860779517419584
133,0,17240,10,2.321588012219427
134,0,16730,10,2.2128190267383165
135,0,16720,10,2.7546729641627055
136,0,17220,10,3.084414820138482
137,0,16350,10,2.3139001555974645
138,0,16560,10,2.5223455267339006
139,0,16680,10,2.461264114059988
140,0,16440,10,0.9709145202464707
141,0,17480,10,1.0599956441393474
142,0,19050,10,0.37454307489597743
143,0,15590,10,2.0776841541702007
144,0,17590,10,2.4663142689422335
145,0,15540,10,3.999682986077754
146,0,14980,10,4.124445128064169
147,0,16820,10,2.747349978566862
148,0,16180,10,2.275042533903556
149,0,16960,10,2.5679728671307647
150,0,17310,10,0.9842035333485946
151,0,19060,10,0.8371170107396562
152,0,15820,10,1.387956912290184
153,0,14020,10,0.5935973767417483
154,0,13170,10,0.7024047007230464
155,0,16600,10,0.3382553913131943
156,0,14240,10,0.41859498462190026
157,0,17010,10,0.21896751848868215
158,0,14990,10,3.310464078902604
159,0,15020,10,3.4751303014034844
160,0,14470,10,4.935801785354945
161,0,16100,10,4.080395391861551
162,0,16320,10,4.153546498895241
163,0,16650,10,4.543730711588675
164,0,16670,10,4.284319177207351
165,0,14290,10,4.83269383747731
166,0,17770,10,3.8655514939435207
167,0,15520,10,3.9278771395290093
168,0,16450,10,2.6666419392507272
169,0,15610,10,2.6273743851480202
170,0,15300,10,2.8716143720405336
171,0,16820,10,2.575212239350086
172,0,15940,10,2.4307940643146817
173,0,15010,10,3.2053864825383607
174,0,16110,10,2.488554342361568
175,0,18900,10,2.572878321411602
176,0,16200,10,2.7975224739868403
177,0,16730,10,1.6674288775271038
178,0,17380,10,1.701462400802234
179,0,17570,10,1.00974847923517
180,0,17220,10,0.24354551469585484
181,0,18300,10,0.21277337475256075
182,0,15550,10,0.17607202212733225
183,0,14210,10,0.13269027776438808
184,0,12510,10,0.02325735454342081
185,0,17730,10,2.6216380733643017
186,0,16030,10,4.0400113184015884
187,0,15750,10,4.326837237457873
188,0,14950,10,4.15555291319868
189,0,17440,10,3.278259866934323
190,0,16340,10,3.0589498948030807
191,0,15930,10,3.858112547316392
192,0,16420,10,3.180966832565703
193,0,16460,10,3.0090696134431627
194,0,16990,10,0.7254889214968879
195,0,13830,10,0.6727914192192155
196,0,12260,10,0.6447876892237238
197,0,12280,10,0.6960426033974714
198,0,13100,10,0.6808430438062132
199,0,13690,10,0.5509478131631352
200,0,14460,10,5.680867951752425
201,0,16350,10,5.572351334625949
202,0,16020,10,5.2155333050773605
203,0,16900,10,5.00880318745439
204,0,17340,10,3.745856130710662
205,0,17100,10,3.6340558906897966
206,0,16030,10,2.3419338205543667
207,0,16520,10,5.1441912256348905
208,0,16660,10,5.29742033878105
209,0,19100,10,5.0874499678045195
210,0,19190,10,3.6554468463050616
211,0,18760,10,2.891127880704424
212,0,17580,10,1.7914388908930452
213,0,16260,10,4.653698593329977
214,0,16450,10,4.871511217522178
215,0,17500,10,5.013402883855326
216,0,17090,10,4.946629031297121
217,0,18040,10,4.473821243950897
218,0,15880,10,3.361295153716604
219,0,16680,10,5.490177789467231
220,0,15100,10,6.248197370945331
221,0,15950,10,4.808484433609765
222,0,15940,10,6.12977687631401
223,0,15690,10,3.394276916634239
224,0,18060,10,4.999523299812372
225,0,20980,10,3.2519577921442564
226,0,17500,10,2.837445071745156
227,0,17790,10,1.5747125243958595
228,0,17230,10,4.758631538554511
229,0,17200,10,4.7126747801223905
230,0,16600,10,5.229980189646911
231,0,17110,10,2.995912312957216
232,0,17010,10,1.9752272457755247
233,0,18910,10,0.5156449967987728
234,0,16800,10,0.5822571276401434
235,0,16010,10,1.0071558639279405
236,0,17150,10,0.5218791909194906
237,0,20830,10,0.49532008368639413
238,0,16900,10,0.5291881097883954
239,0,18610,10,0.42048204215482643
240,0,18530,10,0.38583558935755635
241,0,17400,10,0.46832206311805336
242,0,16230,10,0.41417722345292535
243,0,14870,10,0.48694522698885234
244,0,14140,10,0.5064341688930561
245,0,14360,10,0.50018496479866
246,0,12870,10,0.6708263116301607
247,0,13280,10,0.5925359534893696
248,0,20160,10,0.8082202582913596
249,0,16350,10,0.4674727354475607
250,0,17340,10,0.3913524329179251
251,0,17560,10,0.6172484924244426
252,0,19100,10,0.37927648547521303
253,0,17010,10,0.43317955367871586
254,0,16220,10,0.3535179902042281
255,0,17060,10,0.30155346308450326
256,0,14500,10,0.3244397037166285
257,0,16880,10,0.28562423106879153
258,0,17160,10,0.24762193881218875
259,0,18070,10,0.17737164677980244
260,0,16740,10,0.134808102393113
261,0,16230,10,0.03152866030592339
262,0,15050,10,0.8205833204939772
263,0,17660,10,0.5863263299911801
264,0,16060,10,0.6687544460273851
265,0,24790,10,0.2841915636446272
266,0,14430,10,0.5753851582631687
267,0,17010,10,0.3840709650555982
268,0,17750,10,0.38172543646448587
269,0,20850,10,0.5867540236175243
270,0,16210,10,0.5289605069303059
271,0,19060,10,0.28642339707785436
272,0,19210,10,0.27249063016367703
273,0,17590,10,0.3056642247106479
274,0,17870,10,0.29912192912132746
275,0,18030,10,0.2300824026921424
276,0,21500,10,0.1782094731087549
277,0,15560,10,0.5144909385928026
278,0,16890,10,0.33313225238820326
279,0,16240,10,0.4552743117206784
280,0,16890,10,0.3531709336393463
281,0,16180,10,0.34855922264419487
282,0,15200,10,0.4171201934130425
283,0,17980,10,0.2757914015660225
284,0,17810,10,0.2742071821732601
285,0,17860,10,0.26380206850204
286,0,17730,10,0.272984740088104
287,0,19450,10,0.17521623431606265
288,0,20500,10,0.12340728741432357
289,0,22960,10,0.06705472969592849
290,0,13880,10,0.025550308552243252
291,0,15480,10,0.4664613959989044
292,0,15270,10,0.526010323985716
293,0,16410,10,0.3411328967053019
294,0,14900,10,0.39148573681314663
295,0,14990,10,0.37942733743433965
296,0,15280,10,0.3919550697126513
297,0,15470,10,0.3854421542633794
298,0,14530,10,0.32071049015050246
299,0,15260,10,0.35770951672024076
300,0,14960,10,0.3552556580712718
301,0,14690,10,0.42046020457301914
302,0,14170,10,0.3803294890677345
303,0,13880,10,0.44001647106088654
304,0,13430,10,0.47417972064724445
305,0,11720,10,0.4997481740191799
306,0,15560,10,0.38446343718909576
307,0,14420,10,0.34786714309810773
308,0,13930,10,0.39421489193730347
309,0,15210,10,0.42546944954158883
310,0,16240,10,0.34728285284090377
311,0,15920,10,0.4015850506252815
312,0,17630,10,0.33624800145773026
313,0,16140,10,0.3472215892010254
314,0,14970,10,0.36637446551194675
315,0,19750,10,0.288726343616153
316,0,18660,10,0.2950520891056641
317,0,14940,10,0.3488180982987235
318,0,17250,10,0.3609858989101924
319,0,14250,10,0.3551395823944623
320,0,17520,10,0.35952383250603526
321,0,15430,10,0.3918079679633467
322,0,17470,10,0.2910812113841377
323,0,20070,10,0.24950429288510062
324,0,17920,10,0.2364292078792278
325,0,22020,10,0.18325479809659553
326,0,14590,10,0.39044689560628254
327,0,13680,10,0.3996279173048418
328,0,14440,10,0.4169191748108654
329,0,16650,10,0.3174782846250578
330,0,15970,10,0.3419521264443961
331,0,16400,10,0.34958115534993967
332,0,17970,10,0.3059880964674151
333,0,14450,10,0.35529884118349553
334,0,13810,10,0.45299446526139
335,0,16950,10,0.36961062677495293
336,0,15880,10,0.3527500823930327
337,0,14260,10,0.3974222658245679
338,0,16560,10,0.35785338469595407
339,0,15670,10,0.3727475818138488
340,0,13720,10,0.3925160949030433
341,0,13450,10,0.3898731547050469
342,0,16440,10,0.325100106477767
343,0,15430,10,0.3670361549800184
344,0,15410,10,0.34876353181423336
345,0,16760,10,0.35788751766526167
346,0,16620,10,0.35880676479912543
347,0,14680,10,0.3466520584807393
348,0,18010,10,0.32760528269192757
349,0,15420,10,0.33653451666716083
350,0,13810,10,0.3983503429295019
351,0,14700,10,0.354465607878521
352,0,16900,10,0.3384162296642894
353,0,16430,10,0.3473523099182058
354,0,15690,10,0.321901470792801
355,0,15240,10,0.3315750644599532
356,0,14320,10,0.33107328984484596
357,0,15810,10,0.35074668356926314
358,0,17340,10,0.6277492829809064
359,0,16630,10,1.1335726258953314
360,0,17000,10,0.5523953091907612
361,0,15610,10,1.0560382339916339
362,0,18870,10,0.3506437879388431
363,0,17590,10,0.41757993387016
364,0,17490,10,0.348348622565431
365,0,24730,10,0.29197434224340507
366,0,19220,10,0.29522828150172903
367,0,16860,10,0.40420218801795693
368,0,19130,10,0.35025245447875886
369,0,21970,10,0.2628250071475849
370,0,20960,10,0.2720789300799784
371,0,20250,10,0.26686435704012484
372,0,23530,10,0.19115924643336624
373,0,16970,10,3.4026838100380563
374,0,16680,10,4.211137855972242
375,0,16170,10,4.4222562274105055
376,0,16060,10,4.147718299403643
377,0,16040,10,4.116040141046754
378,0,14900,10,4.411342425414344
379,0,18370,10,3.7256999613457666
380,0,17320,10,3.436353805938134
381,0,18150,10,3.2107464266358012
382,0,17330,10,4.159129784846364
383,0,15460,10,4.211103994740497
384,0,16220,10,2.937692025199151
385,0,17750,10,2.795255415349062
386,0,18220,10,3.4484636378446303
387,0,18920,10,2.787070679993958
388,0,18840,10,1.8921018657432804
389,0,16650,10,3.295095880208861
390,0,16630,10,4.83935870415956
391,0,15060,10,5.119388709739458
392,0,16880,10,4.751752911827312
393,0,16890,10,3.7846424829375196
394,0,16580,10,4.84055063983456
395,0,18400,10,3.9227191622709774
396,0,18490,10,4.3703013579073025
397,0,19130,10,3.797992107203709
398,0,18970,10,4.009309661359415
399,0,21420,10,3.9760511227902238
400,0,19820,10,3.8318500110599647
401,0,23450,10,1.9571076929326554
402,0,24560,10,2.1348343698611227
403,0,15170,10,5.200604780514178
404,0,16980,10,5.231567477296828
405,0,17350,10,5.401327289599407
406,0,15550,10,6.189143171507921
407,0,14760,10,6.896538348562025
408,0,16130,10,6.059853717340856
409,0,16260,10,5.390754539899008
410,0,18010,10,5.054329220154975
411,0,16660,10,4.536324826948531
412,0,18400,10,3.6784391664520073
413,0,16700,10,4.062750209929813
414,0,17290,10,3.6835590373728144
415,0,19230,10,3.3233889779950165
416,0,18240,10,2.2735590261970917
417,0,17670,10,2.155843580326696
418,0,15020,10,6.115642803806249
419,0,14600,10,6.694648490682309
420,0,14850,10,7.331185773741426
421,0,17420,10,7.057100583194254
422,0,17900,10,8.07083044950028
423,0,17550,10,8.551598518666491
424,0,17130,10,8.921151034575374
425,0,17610,10,7.891868713364891
426,0,16900,10,8.664257345293027
427,0,17030,10,7.610114216970374
428,0,17130,10,8.466606522815393
429,0,18620,10,7.0821099588080205
430,0,18210,10,6.76686574285893
431,0,16600,10,6.966416963501348
432,0,18580,10,4.877630942005323
433,0,15870,10,6.138564849564859
434,0,17700,10,6.9224305116596225
435,0,16560,10,6.988573875463339
436,0,18070,10,7.763399959433396
437,0,16670,10,8.196414784732262
438,0,16420,10,8.083077836940591
439,0,16130,10,9.120829677674239
440,0,17850,10,7.317213308325093
441,0,16950,10,7.884612434012642
442,0,17500,10,7.79675439979598
443,0,15810,10,9.272371470824595
444,0,16610,10,7.896519234718219
445,0,17620,10,7.6551199964382874
446,0,17040,10,6.734478312587148
447,0,16780,10,7.3579164497791805
448,0,15880,10,6.825274372777102
449,0,16010,10,7.756792738339863
450,0,15250,10,8.050273804168004
451,0,17210,10,7.290155361437328
452,0,18240,10,6.640212380682185
453,0,15340,10,8.522694360006412
454,0,16410,10,8.321896014448564
455,0,17060,10,6.602727958959822
456,0,18530,10,6.462002684826166
457,0,17410,10,5.337265033736773
458,0,17800,10,4.4732424281817575
459,0,18450,10,3.609572210262178
460,0,18190,10,3.859846244974769
461,0,15900,10,9.313972960729737
462,0,17270,10,8.9553571166338
463,0,17010,10,8.08741824273168
464,0,17230,10,8.528959309959344
465,0,16960,10,9.179380120939573
466,0,15040,10,9.490743553823668
467,0,16280,10,7.492529887821073
468,0,16190,10,6.814515820332706
469,0,17420,10,6.493748247409815
470,0,16030,10,7.523652494412857
471,0,18420,10,5.6554904640820185
472,0,15730,10,8.768158075296864
473,0,17990,10,8.225294659587982
474,0,17890,10,8.760716305516443
475,0,18800,10,7.504933289360072
476,0,18650,10,8.30017634774133
477,0,21140,10,7.16801915852398
478,0,20910,10,6.639074299399127
479,0,20110,10,5.830295579044118
480,0,18590,10,7.563999650898652
481,0,16660,10,8.76367799006711
482,0,16730,10,9.192291414968151
483,0,17630,10,7.932262786497594
484,0,17040,10,8.524611577482865
485,0,18660,10,7.699880286303196
486,0,17510,10,8.649765745421147
487,0,18970,10,8.636512753287477
488,0,18350,10,9.434432700183947
489,0,17200,10,9.634621771973704
490,0,15810,10,9.89104083257533
491,0,16980,10,9.735431824406502
492,0,19150,10,8.473967074210062
493,0,17150,10,9.528579997330931
494,0,17030,10,9.245427971659064
495,0,15570,10,10.975876359292265
496,0,17190,10,9.438928341509753
497,0,16630,10,10.820847850059712
498,0,15960,10,9.860601808687973
499,0,19710,10,8.582789173340284
500,0,16330,10,9.92628150657537
501,0,17590,10,9.827697876942599
502,0,16360,10,10.09134924025153
503,0,18320,10,8.067467946455917
504,0,17830,10,8.191043666778642
505,0,17880,10,9.271212672508067
506,0,18140,10,7.122652575433311
507,0,15640,10,1.9248049412619264
508,0,15250,10,3.0360047552654703
509,0,16860,10,3.378334849927139
510,0,15970,10,2.3468618159356525
511,0,15420,10,2.6236239632770064
512,0,14210,10,3.8824139846854546
513,0,14820,10,4.733283489129386
514,0,16020,10,3.307101674436394
515,0,16730,10,2.8836971135575165
516,0,18400,10,1.9887481510569422
517,0,18030,10,0.8928631056112715
518,0,17290,10,0.32122276048783777
519,0,15070,10,0.48614030579543943
520,0,15640,10,0.41640291676266544
521,0,16450,10,0.3963622831282356
522,0,15690,10,0.591285357309225
523,0,16430,10,0.5602930337042679
524,0,16360,10,0.6516571850249051
525,0,15550,10,0.9470164199999165
526,0,16380,10,0.5497354705677973
527,0,18430,10,0.3032293589799313
528,0,15190,10,0.49471850807876416
529,0,18860,10,0.4731967582658066
530,0,14550,10,0.4854423521126258
531,0,14830,10,0.3007677921641999
532,0,14050,10,0.4198711907293624
533,0,14900,10,0.3501075032463137
534,0,16530,10,0.28177314504527307
535,0,22040,10,0.2132957807919436
536,0,18970,10,0.2983690381656967
537,0,17060,10,0.5048636819566767
538,0,15600,10,0.7499779085957926
539,0,15090,10,0.5824906671729034
540,0,20390,10,0.2940196301297159
541,0,16630,10,0.3073357647064901
542,0,16600,10,0.4801368555800155
543,0,17790,10,0.271367225794742
544,0,14980,10,0.4397613095405233
545,0,15130,10,0.47862003837542094
546,0,18000,10,0.3155260279074713
547,0,17730,10,0.34847023508842867
548,0,17310,10,0.3472864502702032
549,0,19920,10,0.2959692747901542
550,0,17410,10,0.31382420872317013
551,0,24400,10,0.19937316202864266
552,0,16430,10,0.4767675813071594
553,0,16360,10,0.3077023603787047
554,0,17430,10,0.2997466411702766
555,0,17250,10,0.2767639677546855
556,0,16000,10,0.36702682862131275
557,0,19370,10,0.21392960823414173
558,0,16720,10,0.18276032377364038
559,0,21090,10,0.1449922556488358
560,0,16940,10,0.1307821026755125
561,0,16120,10,0.0633290011298299
562,0,14500,10,0.0109739931838349
563,0,13270,10,0.01617606494907588
564,0,16310,10,0.4772150259484059
565,0,16610,10,0.291005258379348
566,0,16690,10,0.28045287004376657
567,0,16520,10,0.27550473009954635
568,0,20290,10,0.21204231941062868
569,0,19480,10,0.23556999292671896
570,0,13960,10,0.36672552132256797
571,0,17390,10,0.2891668904445375
572,0,24120,10,0.15867937189268527
573,0,22990,10,0.15695897437711823
574,0,21500,10,0.1444653597798399
575,0,20790,10,0.13059707312464347
576,0,17690,10,0.27216918239571347
577,0,16870,10,0.27292074604833844
578,0,18500,10,0.2439605606797786
579,0,17550,10,0.2716471315340755
580,0,19080,10,0.22466662622552336
581,0,19070,10,0.2220401598103362
582,0,19940,10,0.1744391902548097
583,0,24850,10,0.14066343192387634
584,0,22680,10,0.12965382441411133
585,0,20940,10,0.11723463384746867
586,0,18030,10,0.2619284487935353
587,0,16570,10,0.25332773011790427
588,0,17740,10,0.17563108002534436
589,0,17440,10,0.2051290793918586
590,0,20540,10,0.1032695834837996
591,0,16930,10,0.055726588886472084
592,0,13940,10,0.01754391880690744
593,0,11800,10,0.012407266799503186
594,0,11020,10,0.011845926264961067
595,0,16110,10,0.30882141768818716
596,0,16420,10,0.24599988794016436
597,0,20210,10,0.14276515418795394
598,0,22440,10,0.10398868292217614
599,0,19910,10,0.05792628116302128
600,0,15060,10,0.012351203572939822
601,0,11830,10,0.019930938673021897
602,0,10620,10,0.01381554759431097
603,0,16020,10,0.24287887230997668
604,0,16270,10,0.2872343592618623
605,0,18370,10,0.16386954678700272
606,0,18450,10,0.10862489483929211
607,0,19190,10,0.052547516652624277
608,0,14550,10,0.007266786541438683
609,0,12630,10,0.012052866212391246
610,0,16850,10,0.265412499200567
611,0,23930,10,0.13031628644407922
612,0,17190,10,0.10979451900796838
613,0,19790,10,0.04666818083410671
614,0,14980,10,0.01114170331522613
615,0,12600,10,0.016283712698939266
616,0,19320,10,0.1547189173245249
617,0,28570,10,0.11404035810177965
618,0,19150,10,0.08987423526597861
619,0,15410,10,0.04811336731472731
620,0,13720,10,0.01424938190832185
621,0,17410,10,0.0971640238575431
622,0,16980,10,0.07345922823600495
623,0,15440,10,0.044480209782544466
624,0,13280,10,0.010037173367104798
625,0,15390,10,0.06509338529996223
626,0,14560,10,0.016901800205950585
627,0,12340,10,0.008921364600035828
628,0,15040,10,0.022235076431648744
629,0,13430,10,0.01447555425506852
630,0,16730,10,0.9590068630642844
631,0,14500,10,1.1806926510942617
632,0,13790,10,0.8137452012105538
633,0,16360,10,0.858633397695314
634,0,16150,10,0.8972637284362383
635,0,16780,10,1.1677418599949627
636,0,17070,10,1.0865028338397515
637,0,14300,10,1.3610832452376747
638,0,16680,10,0.3239431299562736
639,0,17480,10,0.34395052455389047
640,0,16710,10,0.4616796850811595
641,0,15130,10,0.6227913313543868
642,0,19080,10,0.2665294452678048
643,0,16360,10,0.35318581640617785
644,0,17360,10,0.3279538273911472
645,0,16460,10,0.6854542062113036
646,0,16510,10,0.5232896293746327
647,0,16510,10,0.5537478410529177
648,0,16090,10,0.4930935028358051
649,0,16070,10,0.3451556287039141
650,0,15930,10,0.34661900379675037
651,0,21080,10,0.21756342588501335
652,0,14790,10,0.2682952261069674
653,0,15700,10,0.2688205319039385
654,0,14880,10,0.16928298139439607
655,0,14740,10,0.03166728123644139
656,0,16360,10,0.5089143109358026
657,0,16760,10,0.44448974732616925
658,0,16240,10,0.3143842199184613
659,0,15200,10,0.3505378888757084
660,0,17560,10,0.3751017030130047
661,0,17070,10,0.2820399357349752
662,0,17190,10,0.24615958274250152
663,0,17880,10,0.21144810161164965
664,0,19070,10,0.1570402711944913
665,0,27260,10,0.0987952378164881
666,0,14910,10,0.048560960164250225
667,0,13260,10,0.011226262600046277
668,0,17230,10,0.42549307029446964
669,0,15000,10,0.46978334188503557
670,0,18850,10,0.33668003656775025
671,0,15820,10,0.30575822681764836
672,0,15790,10,0.3485612581343103
673,0,17160,10,0.2575840022377393
674,0,16910,10,0.252769687856794
675,0,24760,10,0.15911395268016618
676,0,22770,10,0.13627207771121194
677,0,23890,10,0.08749387538605591
678,0,16820,10,0.023668894685341738
679,0,13110,10,0.01728077955833175
680,0,11690,10,0.015396425166461683
681,0,17190,10,0.34223897389265273
682,0,15000,10,0.41331106342415735
683,0,14940,10,0.34767300116810446
684,0,19380,10,0.34749538690691617
685,0,17380,10,0.2954373359019909
686,0,20820,10,0.23383437163421628
687,0,20290,10,0.24327177447273235
688,0,18460,10,0.23556579497200358
689,0,23030,10,0.15607962151645202
690,0,23600,10,0.13519847067316523
691,0,23590,10,0.13295711830835819
692,0,23470,10,0.11241547148931708
693,0,16780,10,0.33609842391848976
694,0,21070,10,0.2801744073200627
695,0,16960,10,0.3130563207459517
696,0,20770,10,0.25602531370530357
697,0,21050,10,0.2190233644401534
698,0,21770,10,0.19871772403132457
699,0,22640,10,0.1821807491781239
700,0,23020,10,0.1280707905223511
701,0,21440,10,0.10466838326530754
702,0,19840,10,0.067378594677032
703,0,14840,10,0.029269112265462707
704,0,18150,10,0.3203597792262113
705,0,17680,10,0.3549828073018084
706,0,16010,10,0.2769105186842019
707,0,19660,10,0.24020448990596477
708,0,21510,10,0.18227954171335106
709,0,22220,10,0.1539138152704261
710,0,20090,10,0.1123530482222392
711,0,17710,10,0.062180184106719404
712,0,15210,10,0.010346628463254102
713,0,13080,10,0.014521193467610851
714,0,16320,10,0.34703003329629917
715,0,19220,10,0.25510191927440495
716,0,17000,10,0.23155660085463697
717,0,22990,10,0.14624407844591278
718,0,21040,10,0.11341908186037669
719,0,18920,10,0.051052172526782374
720,0,15000,10,0.018575707728448815
721,0,12570,10,0.018740086840834346
722,0,17850,10,0.21996144584821095
723,0,20780,10,0.15144353335852762
724,0,18620,10,0.11022226706919039
725,0,19190,10,0.05829853167577648
726,0,15700,10,0.015357544220278258
727,0,11890,10,0.025753850657522837
728,0,20510,10,0.1706984383101556
729,0,25500,10,0.12833234129179205
730,0,23220,10,0.08623082106309123
731,0,15950,10,0.03713007502935417
732,0,14220,10,0.010871643506573332
733,0,11740,10,0.027922450458936578
734,0,20390,10,0.11628418417662209
735,0,19620,10,0.07768781699791902
736,0,15680,10,0.02257398200073357
737,0,13190,10,0.01896131893155401
738,0,9290,10,0.019507860887110765
739,0,24610,10,0.07851636498835683
740,0,16320,10,0.02285581531292819
741,0,13180,10,0.011942786113668544
742,0,9170,10,0.020035424432741505
743,0,17080,10,0.028105964096064223
744,0,14610,10,0.013769362666180774
745,0,10640,10,0.013110476760576053
746,0,14720,10,0.007791223989867141
747,0,11120,10,0.01939460907361257
748,0,16300,10,1.2050655282212943
749,0,15960,10,2.4333764591705624
750,0,16210,10,1.4933150596802642
751,0,17000,10,1.1992356175748835
752,0,17310,10,0.6646587403427155
753,0,17180,10,0.7060410329810936
754,0,16290,10,1.2932026412234734
755,0,16460,10,0.9847925196489277
756,0,14440,10,1.5527201920070104
757,0,14810,10,1.235650816350965
758,0,16230,10,0.7867267041051033
759,0,16530,10,1.1339744806919783
760,0,17400,10,1.8625139131087822
761,0,16870,10,2.0106661382629407
762,0,18760,10,1.6289485122534144
763,0,15790,10,1.921315418308451
764,0,16670,10,0.7793006510880871
765,0,16360,10,1.439335530690413
766,0,15990,10,1.278868811012877
767,0,16840,10,0.6765971120953305
768,0,17650,10,0.7145152349684385
769,0,17310,10,0.4762056440818051
770,0,17210,10,0.5966975956450654
771,0,17940,10,0.5862812383980206
772,0,15270,10,0.47310444281622915
773,0,16630,10,0.28164048337915465
774,0,16100,10,0.3336522839109728
775,0,17330,10,0.2487072363648111
776,0,16360,10,0.2677166241709144
777,0,18110,10,0.15076117088329974
778,0,19050,10,0.05173212744409236
779,0,16250,10,2.025933457095524
780,0,15330,10,1.0682602015743625
781,0,15120,10,2.6824120599876538
782,0,15490,10,1.4412341615388258
783,0,18190,10,0.9224352155910761
784,0,17280,10,1.6652245947489182
785,0,15750,10,2.044101658323412
