trial,plan iters,plan time,best cost
0,1440,0.15893149375915527,3505.4893266916124
0,1480,0.1664891242980957,2408.154548476057
0,4320,0.6835625171661377,2139.812527656347
0,18820,5.652943134307861,2027.1085522865606
