data_id,trial,plan_iters,plan_time,best_cost,capture_exists_score,capture_score,success_exists_score,success_score,runtime
0,0,300,10000,inf,1.0,1.0,0.0,0.0,0.38269877433776855
1,0,300,10000,inf,0.7061650579552261,0.0,0.0,0.0,0.41639065742492676
2,0,300,10000,inf,0.9531768639395707,0.8466191915082645,0.008054747163795284,0.001104721503589024,0.38763904571533203
3,0,300,10000,inf,1.0,0.9273774186975074,0.018613617319480413,0.011693004650187674,0.3768305778503418
4,0,300,10000,inf,1.0,0.8967518256627705,0.16186551872024912,0.044209129646742125,0.44124865531921387
5,0,300,10000,inf,1.0,0.791227047960191,0.5561728250979345,0.3318760761548917,0.5537919998168945
6,0,300,10000,inf,1.0,1.0,0.9936849267044906,0.9671586106468252,0.7400426864624023
7,0,300,10000,inf,1.0,1.0,1.0,1.0,0.6038124561309814
8,0,300,10000,inf,1.0,1.0,1.0,1.0,1.243182897567749
9,0,300,10000,inf,1.0,1.0,1.0,1.0,1.5816669464111328
10,0,300,10000,inf,1.0,0.0,0.0,0.0,0.36931324005126953
11,0,300,10000,inf,1.0,0.0,0.0,0.0,0.4004502296447754
12,0,300,10000,inf,0.925590330925542,0.5462671819053502,0.02186579527694077,0.0,0.37073540687561035
13,0,300,10000,inf,0.978065504195408,0.3359351473026103,0.07822685514498129,0.0,0.4022367000579834
14,0,300,10000,inf,1.0,0.017433503444540262,0.30408004005463696,0.0,0.42836833000183105
15,0,300,10000,inf,1.0,0.0017383502816623033,0.6559018143892175,0.0,0.580359935760498
16,0,300,10000,inf,1.0,0.0,1.0,0.0,0.6369912624359131
17,0,300,10000,inf,1.0,0.9799127281791132,1.0,0.0,0.47705578804016113
18,0,300,10000,inf,1.0,1.0,1.0,0.0,0.6060895919799805
19,0,300,10000,inf,1.0,0.9969648536678735,1.0,0.0,0.6358850002288818
20,0,300,10000,inf,1.0,0.0,0.0,0.0,0.3497297763824463
21,0,300,10000,inf,0.7032732609896427,0.0,0.0,0.0,0.4149758815765381
22,0,300,10000,inf,0.9513314282034933,0.0,0.008568526158455492,0.0,0.35547661781311035
23,0,300,10000,inf,0.9909119965785356,0.0,0.024400355007792585,0.0,0.34977293014526367
24,0,300,10000,inf,1.0,0.0,0.3061500174055335,0.0,0.38518428802490234
25,0,300,10000,inf,1.0,0.0,0.6969712125838655,0.0,0.4472689628601074
26,0,300,10000,inf,1.0,0.0,0.9925026990273191,0.0,0.47360777854919434
27,0,300,10000,inf,1.0,1.0,1.0,0.0,0.5455293655395508
28,0,300,10000,inf,1.0,1.0,1.0,0.0,0.8876116275787354
29,0,300,10000,inf,1.0,1.0,1.0,0.0,0.9106025695800781
30,0,300,10000,inf,1.0,1.0,0.0,0.0,0.36315178871154785
31,0,300,10000,inf,0.8672533019994518,0.0,0.0,0.0,0.42971301078796387
32,0,300,10000,inf,0.9747154159681898,0.8246753065311407,0.0,0.0,0.3542335033416748
33,0,300,10000,inf,0.9935154857599986,0.9634415316184692,0.03765685288084997,0.014607705609749838,0.3882875442504883
34,0,300,10000,inf,1.0,1.0,0.32704300494539407,0.20529881840639483,0.5917892456054688
35,0,300,10000,inf,1.0,1.0,0.6299330857643626,0.5208963077853028,0.734086275100708
36,0,300,10000,inf,1.0,1.0,1.0,0.9941022970624132,0.828557014465332
37,0,300,10000,inf,1.0,1.0,1.0,1.0,0.5723414421081543
