num_traj,data_id,shortest_distance,S_stick,S_engage,shortest_distance,S_stick,S_engage,shortest_distance,S_stick,S_engage,shortest_distance,S_stick,S_engage,shortest_distance,S_stick,S_engage
0,0,0.17789832569802388,0.0,0.0,0.3904430472733839,0.0,0.0,0.21286911247261428,0.0,0.0,0.11629499902885503,0.0,0.0,0.25280705892864913,0.0,0.0
0,1,0.14109091901436244,0.0,0.0,0.3527922933844283,0.0,0.0,0.17468551394727816,0.0,0.0,0.08002145928867219,0.0,0.0,0.21606644395289315,0.0,0.0
0,2,0.05126805307915785,0.0,0.0,0.2627772215524855,0.0,0.0,0.08456107016853703,0.0,0.0,2.1560571627144423e-05,0.2122313026332003,0.9330189639280119,0.12615452684605605,0.0,0.0
0,3,0.00017302626662511045,0.09865763873923046,0.279580622145574,0.13477959592138017,0.0,0.0,6.746503529350226e-05,0.14660142907860266,0.46541291849092215,0.00011183279495405241,0.2700238446309515,1.1604394763851655,0.07618884427199027,0.0,0.0
0,4,6.670495597209371e-05,0.17893505573158397,0.7962512803306993,0.0008659294483929418,0.15450523949677308,0.49695164966532507,0.00016612774196090942,0.17923302476990036,0.5603038427209746,8.963190965542841e-05,0.15148477571735813,0.6133987493193497,0.03642084578237259,0.0,0.0
0,5,8.020711926197445e-05,0.15230035720544133,0.5199832778598271,0.0001380033142712838,0.17916864753544984,0.5192844237557095,0.0001610060523046701,0.1361871881624443,0.4709194419936721,9.707977056318078e-05,0.027423549655780803,0.1184298845848533,1.3634132688493402e-05,0.0,0.0
0,6,9.284238837920516e-05,0.16673067717487733,0.501436321347582,0.0001584799505601135,0.15565967769047545,0.4765997348521534,0.00015522706314056474,0.13320586752212607,0.465844794842056,0.0001528417329742926,0.12789343764110586,0.4081007685581913,0.00030609968961752096,0.26859541851709956,0.8593859517303045
0,7,0.002266595008634739,0.0,0.0,0.00044363938766878397,4.194768782494744,12.224003308130229,0.006311552424997647,0.0,0.0,0.0001804410295053268,0.0,0.0,0.0019200928866211972,0.0,0.0
0,8,2.725261915365505e-05,9.455907447756722,25.582712860311332,0.00012182450405381013,0.0,0.0,3.9377151914167246e-05,23.526893833296555,65.1005285001326,6.417806977044426e-05,0.0,0.0,2.4637878453233154e-05,0.0,0.0
0,9,1.4711307782848775e-05,1.2025970149996745,3.2761358739075273,8.391166893870666e-05,0.0,0.0,5.3763990274669523e-05,1.7756290981254748,4.897503317315876,5.289570320583369e-05,0.0,0.0,2.637553198563512e-06,0.0,0.0
1,0,0.42619735450256774,1.238430202922196,3.463804587996789,0.21730406428187773,0.0,0.0,0.5017034774877022,2.0223521679845797,5.510446051795946,0.22035198211857232,0.0,0.0,0.08258678809728127,0.0,0.0
1,1,0.38617275297576953,0.0,0.0,0.17471841188608767,0.0,0.0,0.46090655918522655,0.0,0.0,0.18066258012188105,0.0,0.0,0.040844900432616287,0.0,0.0
1,2,0.2903329090701098,0.0,0.0,0.08189122968125685,0.0,0.0,0.36553049222516637,0.0,0.0,0.08402095451341753,0.0,0.0,2.8455970983341366e-05,0.23337151328608102,0.6355006335465335
1,3,0.14910611945717986,0.0,0.0,0.0002462242550272592,0.11261502836357927,0.3811980954032207,0.2256221300055472,0.0,0.0,3.6561914585093463e-07,0.0,0.0,4.999828840428076e-05,0.14290062325983618,0.3891209024297413
1,4,0.0008392914529210621,0.0,0.0,9.165568036119196e-05,0.10620339683042451,0.427514729090009,0.07049028464187712,0.0,0.0,0.0020103882537893967,0.0,0.0,2.73949535033805e-05,0.1825482962880273,0.8061226436853103
1,5,5.697508535490095e-05,0.017852716194679253,0.05751120747191686,7.028025341741175e-05,0.1139951879173964,0.42835268855645203,0.00019463555113355489,0.06739291891003907,0.23752695972040858,0.005977330045803433,0.0,0.0,5.053742267754692e-05,0.13182174878113964,0.4052885139973135
1,6,0.00013607106781476,0.14530198248797005,0.5491893584983556,0.0001027033054109254,0.14860038036911902,0.574315113419243,0.00033684833728746846,0.08788307396207022,0.3634142912044057,0.0666865711579397,0.0,0.0,0.0001014927861482007,0.16475120343544641,0.4756652338212828
1,7,0.02681354919417067,0.0,0.0,0.0021935175320347503,2.985374432692149,8.522735660499452,0.009968779055036158,0.0,0.0,0.1058680203154782,0.0,0.0,0.00044058225872950995,0.0,0.0
1,8,0.02444854397832816,0.0,0.0,0.013467840911793387,0.0,0.0,1.4640314582342859e-05,3.0698039202576597,9.649939071596158,0.10689000041255586,0.0,0.0,0.008299167647593869,0.0,0.0
1,9,0.024974773397747962,0.0,0.0,0.00019830857337523294,3.701866028776705,10.220083730167712,0.0006440965785960307,0.0,0.0,0.10916202288634627,0.0,0.0,0.0001507848518761051,0.0,0.0
2,0,0.3184042796731106,0.0,0.0,0.3722620949878007,3.4398529192507157,9.27925968061708,0.19892650128568634,0.0,0.0,0.4871691178551633,0.0,0.0,0.07794937594821606,0.0,0.0
2,1,0.27428202294154924,0.0,0.0,0.33432967390135737,0.0,0.0,0.1558916409384225,0.0,0.0,0.45148814676527926,0.0,0.0,0.037192335849432274,0.0,0.0
2,2,0.18476376625943097,0.0,0.0,0.2459411472996714,0.0,0.0,0.0666542861444443,0.0,0.0,0.3635748830514755,0.0,0.0,7.987092226011494e-05,0.17131409534374967,0.531216852813152
2,3,0.06822253639451373,0.0,0.0,0.11333995324538267,0.0,0.0,9.56376691233526e-05,0.32028800939026825,1.435532819024366,0.22903222543806567,0.0,0.0,0.0001185321653224407,0.1302868649765057,0.565769198783841
