num_traj,data_id,label,lateral_friction_coef,lateral_friction_coef_perturb
0,0,1,0.24738951759392674,0.32639933997562154
0,1,0,0.24738951759392674,0.32639933997562154
0,2,0,0.24738951759392674,0.32639933997562154
0,3,0,0.24738951759392674,0.32639933997562154
0,4,0,0.24738951759392674,0.32639933997562154
0,5,0,0.24738951759392674,0.32639933997562154
0,6,1,0.24738951759392674,0.32639933997562154
0,7,0,0.24738951759392674,0.32639933997562154
0,8,0,0.24738951759392674,0.32639933997562154
0,9,0,0.24738951759392674,0.32639933997562154
1,0,1,0.35399995129582357,0.35912515541279005
1,1,0,0.35399995129582357,0.35912515541279005
1,2,0,0.35399995129582357,0.35912515541279005
1,3,0,0.35399995129582357,0.35912515541279005
1,4,0,0.35399995129582357,0.35912515541279005
1,5,1,0.35399995129582357,0.35912515541279005
1,6,1,0.35399995129582357,0.35912515541279005
1,7,0,0.35399995129582357,0.35912515541279005
1,8,0,0.35399995129582357,0.35912515541279005
1,9,0,0.35399995129582357,0.35912515541279005
2,0,1,0.2500370613396104,0.3480849007084046
2,1,0,0.2500370613396104,0.3480849007084046
2,2,0,0.2500370613396104,0.3480849007084046
2,3,0,0.2500370613396104,0.3480849007084046
2,4,0,0.2500370613396104,0.3480849007084046
2,5,1,0.2500370613396104,0.3480849007084046
2,6,1,0.2500370613396104,0.3480849007084046
2,7,0,0.2500370613396104,0.3480849007084046
2,8,0,0.2500370613396104,0.3480849007084046
2,9,0,0.2500370613396104,0.3480849007084046
3,0,1,0.38290811344254916,0.39677806372595614
3,1,0,0.38290811344254916,0.39677806372595614
3,2,0,0.38290811344254916,0.39677806372595614
3,3,0,0.38290811344254916,0.39677806372595614
3,4,0,0.38290811344254916,0.39677806372595614
3,5,1,0.38290811344254916,0.39677806372595614
3,6,0,0.38290811344254916,0.39677806372595614
3,7,0,0.38290811344254916,0.39677806372595614
3,8,0,0.38290811344254916,0.39677806372595614
3,9,0,0.38290811344254916,0.39677806372595614
4,0,1,0.23715801570336592,0.24800216549384954
4,1,0,0.23715801570336592,0.24800216549384954
4,2,0,0.23715801570336592,0.24800216549384954
4,3,0,0.23715801570336592,0.24800216549384954
4,4,0,0.23715801570336592,0.24800216549384954
4,5,1,0.23715801570336592,0.24800216549384954
4,6,0,0.23715801570336592,0.24800216549384954
4,7,0,0.23715801570336592,0.24800216549384954
4,8,0,0.23715801570336592,0.24800216549384954
4,9,0,0.23715801570336592,0.24800216549384954
5,0,1,0.3559135689464209,0.33021397035326056
5,1,0,0.3559135689464209,0.33021397035326056
5,2,0,0.3559135689464209,0.33021397035326056
5,3,0,0.3559135689464209,0.33021397035326056
5,4,0,0.3559135689464209,0.33021397035326056
5,5,1,0.3559135689464209,0.33021397035326056
5,6,1,0.3559135689464209,0.33021397035326056
5,7,0,0.3559135689464209,0.33021397035326056
5,8,1,0.3559135689464209,0.33021397035326056
5,9,1,0.3559135689464209,0.33021397035326056
6,0,1,0.30628857101402057,0.2679588600782217
6,1,0,0.30628857101402057,0.2679588600782217
6,2,0,0.30628857101402057,0.2679588600782217
6,3,0,0.30628857101402057,0.2679588600782217
6,4,0,0.30628857101402057,0.2679588600782217
6,5,1,0.30628857101402057,0.2679588600782217
6,6,1,0.30628857101402057,0.2679588600782217
6,7,1,0.30628857101402057,0.2679588600782217
6,8,1,0.30628857101402057,0.2679588600782217
6,9,1,0.30628857101402057,0.2679588600782217
7,0,1,0.3829500230531219,0.4513122157721951
7,1,0,0.3829500230531219,0.4513122157721951
7,2,0,0.3829500230531219,0.4513122157721951
7,3,0,0.3829500230531219,0.4513122157721951
7,4,0,0.3829500230531219,0.4513122157721951
7,5,0,0.3829500230531219,0.4513122157721951
7,6,1,0.3829500230531219,0.4513122157721951
7,7,0,0.3829500230531219,0.4513122157721951
7,8,0,0.3829500230531219,0.4513122157721951
7,9,0,0.3829500230531219,0.4513122157721951
8,0,1,0.34137606538557663,0.3370540611792868
8,1,0,0.34137606538557663,0.3370540611792868
8,2,0,0.34137606538557663,0.3370540611792868
8,3,0,0.34137606538557663,0.3370540611792868
8,4,0,0.34137606538557663,0.3370540611792868
8,5,0,0.34137606538557663,0.3370540611792868
8,6,1,0.34137606538557663,0.3370540611792868
8,7,0,0.34137606538557663,0.3370540611792868
8,8,1,0.34137606538557663,0.3370540611792868
8,9,0,0.34137606538557663,0.3370540611792868
9,0,1,0.36952903755638444,0.39817946471486776
9,1,0,0.36952903755638444,0.39817946471486776
9,2,0,0.36952903755638444,0.39817946471486776
9,3,0,0.36952903755638444,0.39817946471486776
9,4,0,0.36952903755638444,0.39817946471486776
9,5,0,0.36952903755638444,0.39817946471486776
9,6,1,0.36952903755638444,0.39817946471486776
9,7,1,0.36952903755638444,0.39817946471486776
9,8,1,0.36952903755638444,0.39817946471486776
9,9,1,0.36952903755638444,0.39817946471486776
10,0,1,0.21955438178263298,0.129757339129143
10,1,0,0.21955438178263298,0.129757339129143
10,2,0,0.21955438178263298,0.129757339129143
10,3,0,0.21955438178263298,0.129757339129143
10,4,0,0.21955438178263298,0.129757339129143
10,5,0,0.21955438178263298,0.129757339129143
10,6,0,0.21955438178263298,0.129757339129143
10,7,1,0.21955438178263298,0.129757339129143
10,8,1,0.21955438178263298,0.129757339129143
10,9,1,0.21955438178263298,0.129757339129143
11,0,1,0.2374030383159208,0.2043736135452881
11,1,0,0.2374030383159208,0.2043736135452881
11,2,0,0.2374030383159208,0.2043736135452881
11,3,0,0.2374030383159208,0.2043736135452881
11,4,0,0.2374030383159208,0.2043736135452881
11,5,0,0.2374030383159208,0.2043736135452881
11,6,0,0.2374030383159208,0.2043736135452881
11,7,0,0.2374030383159208,0.2043736135452881
11,8,1,0.2374030383159208,0.2043736135452881
11,9,1,0.2374030383159208,0.2043736135452881
12,0,1,0.3834647116440896,0.3502786183335292
12,1,0,0.3834647116440896,0.3502786183335292
12,2,0,0.3834647116440896,0.3502786183335292
12,3,0,0.3834647116440896,0.3502786183335292
12,4,0,0.3834647116440896,0.3502786183335292
12,5,0,0.3834647116440896,0.3502786183335292
12,6,0,0.3834647116440896,0.3502786183335292
12,7,1,0.3834647116440896,0.3502786183335292
12,8,1,0.3834647116440896,0.3502786183335292
12,9,1,0.3834647116440896,0.3502786183335292
13,0,1,0.21444229661402037,0.2638857013081885
13,1,0,0.21444229661402037,0.2638857013081885
13,2,0,0.21444229661402037,0.2638857013081885
13,3,0,0.21444229661402037,0.2638857013081885
13,4,0,0.21444229661402037,0.2638857013081885
13,5,1,0.21444229661402037,0.2638857013081885
13,6,1,0.21444229661402037,0.2638857013081885
13,7,0,0.21444229661402037,0.2638857013081885
13,8,0,0.21444229661402037,0.2638857013081885
13,9,0,0.21444229661402037,0.2638857013081885
14,0,1,0.2086012071764532,0.1874786411175592
14,1,0,0.2086012071764532,0.1874786411175592
14,2,0,0.2086012071764532,0.1874786411175592
14,3,0,0.2086012071764532,0.1874786411175592
14,4,0,0.2086012071764532,0.1874786411175592
14,5,1,0.2086012071764532,0.1874786411175592
14,6,0,0.2086012071764532,0.1874786411175592
14,7,0,0.2086012071764532,0.1874786411175592
14,8,0,0.2086012071764532,0.1874786411175592
14,9,0,0.2086012071764532,0.1874786411175592
15,0,1,0.29182151061551337,0.26710524634666116
15,1,0,0.29182151061551337,0.26710524634666116
