num_traj,data_id,xo,yo,thetao,vxo,vyo,omegao,xo,yo,thetao,vxo,vyo,omegao,xo,yo,thetao,vxo,vyo,omegao,xo,yo,thetao,vxo,vyo,omegao,xo,yo,thetao,vxo,vyo,omegao,xo,yo,thetao,vxo,vyo,omegao,xo,yo,thetao,vxo,vyo,omegao,xo,yo,thetao,vxo,vyo,omegao,xo,yo,thetao,vxo,vyo,omegao,xo,yo,thetao,vxo,vyo,omegao,xg,yg,thetag,vxg,vyg,omegag
0,0,0.9388600820410721,0.6652844155537784,0.0,0.008858767965187773,-0.00733859885144672,0.0,0.9219567806292126,0.8281001615384361,0.0,-0.03800122736897275,0.019986343930512948,0.0,1.0848625800503486,0.7283219024173901,0.0,0.04619848868100222,-0.005714053810838934,0.0,1.0412685304903921,0.6039190940660922,0.0,-0.027897430683803306,-0.011038247609317556,0.0,0.7190751046165444,0.7280792976591025,0.0,-0.004394415045980135,-0.021790568083143804,0.0,0.7808847958812637,0.9489567547072083,0.0,0.036336876507234675,-0.018626582206383045,0.0,0.7773828076377753,0.8142006491025855,0.0,-0.0034431085054732677,-0.045446999937075606,0.0,1.2126856817473146,0.8887740553339304,0.0,-0.022165462318180153,-0.015011130912261271,0.0,1.272899639473837,0.6644859913507263,0.0,-0.005273182874521963,0.04864432752261896,0.0,1.0412826826156536,0.9389239125259262,0.0,-0.017683975064700465,0.011018791868570119,0.0,0.9791158685183413,0.3724301210249377,0.0,-0.013904663095087047,0.052796517956352276,0.0
0,1,0.9388677180857907,0.6652757439021267,-0.00028974166708428597,-1.6128220152157692e-05,-2.2445941244394654e-05,-1.1287103722161782e-05,0.9214959474563009,0.828369519542172,0.0007476432023188122,-1.2832305497764168e-05,-2.0195965961568175e-05,-3.0850193440909383e-06,1.0854316439507976,0.7282391479523812,-0.00024525094153558195,-1.2919756426870662e-05,2.1151667479633663e-05,-2.470935300035292e-05,1.041027180990579,0.6038324599149415,-0.0002643034550054932,-5.7151446924142e-06,1.7707500272634382e-05,-2.306892087776604e-05,0.7190278987071863,0.7279681324339757,-0.00017495179765048268,-4.693901777222322e-06,2.2547899570818226e-05,-2.4696940577451656e-06,0.7812503080217752,0.9487281364944239,-0.0008218754646250467,-1.7599273605065083e-05,-2.2113789342238632e-05,-1.0555071278379012e-05,0.7773246511263132,0.8136419641697377,-0.00019312889156523775,-1.0031912160947601e-05,-1.520708410997854e-05,-1.3199238924083799e-05,1.2125134327389848,0.8886716891531617,-0.0002987221619897581,-4.665862396463356e-06,1.6082547368605207e-05,-1.5434546902585107e-05,1.2728169106270113,0.6651498749293355,0.00011257985443276008,-1.5318280112572106e-05,9.374550824896643e-07,3.3291955795850727e-05,1.0411641602123314,0.9389870715459351,0.00010541599561958712,-5.791627782979524e-06,2.558569953740794e-05,2.4047727947057665e-06,0.9788849651446316,0.4123896676047093,5.6176597376077164e-08,-0.00016878589548111072,0.34328527486491756,1.2526429717816996e-06
0,2,0.9388569403368864,0.6652609539286347,-0.00027721118830289544,0.0003130616465845938,0.00047723891272920683,-6.0851713217234435e-06,0.9215007567244298,0.8283456645980984,0.0007402769035116113,5.839341029519073e-05,-0.0001717800790713808,9.462093830010618e-05,1.089750180005996,0.7424080859051603,-0.10238583219767998,0.1388177453269591,0.4491946155538438,-3.310095839138443,1.039503784668172,0.6558914151248095,-0.0015806211237389665,-0.0489567775046807,0.5522182365514178,-0.14773523208841713,0.7190349532888485,0.7279861234427423,-0.00014162144903280224,1.4792630146493433e-05,4.115159108676649e-05,6.798709541605698e-05,0.7812480483825326,0.9487253824730226,-0.0008212333373043026,-8.073036284781723e-05,0.00030292970961245,0.00010901378348607809,0.777324281208787,0.8136411253818783,-0.00019369723464280638,-7.177851116253598e-07,3.7791861453874857e-07,-1.9113205605944573e-06,1.2125130091005736,0.8886718029325645,-0.0003037156255135943,-1.7767171799374453e-06,-6.7108668997960465e-06,-1.2571681982896137e-06,1.2728169025700389,0.6651501292453816,0.00011619474140829803,-5.0299510547406446e-06,2.752246043942384e-06,2.1716123748229072e-08,1.0411550254232214,0.938982391526808,9.020480116765146e-05,-0.00041004287929429385,-0.00026986443072544655,6.85746725231686e-05,0.9787280463667354,0.506117916790554,-0.0035788146181436266,-0.0036120623699064966,0.5610942369947998,-0.0520887402483539
0,3,0.9364288076405823,0.775733517327039,0.04526398913685184,-0.0062871985910058,0.6366903071831502,0.26288050302075416,0.9167507525248572,0.873646241286791,0.08961092548190122,-0.06410003715601628,0.6275779326667753,1.2507804854767886,1.1208255220690204,0.8276360364195154,-0.7577818409709051,0.1586240384584321,0.37658956665270854,-3.082840458956247,1.0364800288855123,0.7738499565277622,0.04235986367749859,-0.008069262997320201,0.6404787802091486,-0.2941990942908384,0.7115759577388578,0.7799586491323893,-0.03037830534872628,-0.07461622402595325,0.6276015809885261,0.18391849505227742,0.7812306399605587,0.948728131969545,-0.0008173950967695542,-1.0548731629780109e-05,2.1177033090084243e-06,-6.0406233088404274e-09,0.7910910938993276,0.8406690613521659,-0.20208751010532516,0.16684479739190403,0.31383495281548307,-2.285008319111728,1.2125132535730838,0.888672220097145,-0.0003029114777372809,-7.280002895043027e-07,-3.051330403787821e-06,-1.8676563250846475e-10,1.27365042534826,0.7693897348160836,0.016009654913940668,0.0037740936981113873,0.6502690521136903,0.06488233262227625,1.0411358746117334,0.9389700277041699,9.554506051662644e-05,-7.222533708535281e-06,-4.700954440026817e-06,-9.194582095299837e-09,0.9779671977692342,0.6249331282319205,-0.018801181817657976,-0.003774399891171874,0.6378400541218381,0.04294918141142557
0,4,0.9316670530906723,0.9072272011956214,0.14031404916217036,-0.006616598333962014,0.651313618548466,0.4193684451158808,0.9011686076387553,1.0025457148211392,0.23052354731252211,-0.08347278610681093,0.635091781926369,0.6855860947546277,1.1379142631239267,0.9034785425610766,-1.3792130106077054,-0.008999912189221996,0.6429528257020901,-1.912218019794296,1.0322132176127838,0.9053722227600846,0.05134897819380502,-0.009011228379454096,0.6492549937092194,0.07588200996729755,0.7005446139043945,0.9121969192430808,0.13449642294441852,-0.030730024789574727,0.5889323572386391,1.1396059829106981,0.7764066900425284,1.0013160450391982,0.3815724873246261,-0.07123323830585833,0.5959853814379641,4.018127036772589,0.8167859663697417,0.9095859010160875,-0.48919342212911454,0.09564583048641459,0.6519791977614003,-1.0712631934872445,1.2170165746730022,0.9646447695024529,0.3998982801184586,0.05321163258638624,0.5625115932279562,1.9637628450399593,1.2938149020628864,0.9005453515341888,-0.07164291349711044,0.12580918390391005,0.6396128106086194,-0.9142548643852604,1.0439806379183076,1.004671495080264,-0.099616580902072,0.028455269926338705,0.6458984009887344,-1.1160154652375782,0.977201956344826,0.7563719793920896,-0.018450147290119713,-0.0023389039043875096,0.6502649998936959,-0.019482055321719247
0,5,0.9320380336751013,1.0459261990408784,0.17011714508150932,-0.004984637393262218,0.7234405490057585,0.31111697451434805,0.8833943198033272,1.1338764275666828,0.4816968958871767,-0.04389864856012404,0.7463359490009325,1.53992561088853,1.1321031004733964,1.0415444711504431,-1.5695175811241202,0.0014008950496536417,0.7233031392737396,0.17951606998508396,1.0320673063057622,1.0437362340914322,0.03737096173244216,-0.0006681264827378497,0.7210408280370348,-0.2536621084062684,0.6926022093276418,1.051167557186274,0.26982340527693327,-0.06801026600400183,0.7243487640919957,1.0570010617894605,0.7638655421743937,1.1212776862628753,1.2231770578116437,-0.038911277691313056,0.6886834113524013,2.8225473984401983,0.8319946377648746,1.0481164338079099,-0.7719157951098897,-0.007074233609803492,0.7233925155784041,-0.5154929666021277,1.2252593965963752,1.078009640204158,0.6968771252760244,0.06141413709664872,0.5819558422906019,0.9838807896832121,1.316672117939132,1.037476358004299,-0.4236566352115499,0.12554673280519793,0.7205569781314022,-2.010498021872448,1.0520687041190044,1.1416989234037953,-0.27390722029619163,0.05153879139318261,0.7112911912117755,-0.8884538252057165,0.9769115315952523,0.8949175863854218,-0.021899271221273435,-0.0033929898282601596,0.7234514791797209,0.0008565571331783042
0,6,0.9320128473488648,1.1998713803478367,0.18499015915614703,0.005844489884863453,0.7995014300068183,0.18361893078322306,0.8836503169307973,1.2874066691284933,0.6033461050682447,0.009875692560565709,0.798807451176099,-0.0930097473424302,1.1321026130684126,1.1957539073773202,-1.5768927866402411,0.00550551026213307,0.7930570568998453,0.04294265230459676,1.0320452299872718,1.1978126289188455,-0.0077938379972704325,0.007185800115538823,0.796302486773992,-0.43123677341893163,0.6771029554949936,1.2051067509113416,0.5253715531594335,-0.08259915805765397,0.8094317119080346,1.6743162391967727,0.7558525724704751,1.2670536962378873,1.4889123587079895,-0.03300054938908175,0.7548312325481408,0.4406509636045126,0.8317592224503991,1.2019342867159422,-0.8063750357080686,0.0072981271775500465,0.8025312630991509,-0.2942319065204504,1.234265266008069,1.1936878224204714,0.8237446323816408,0.021798107668539186,0.7955529257526514,-0.08435479964499143,1.337958990943861,1.1915153786804296,-0.8602153972560288,0.08154682130164534,0.7856647138381373,-1.6774938898618512,1.0649891884371185,1.2922087396421242,-0.4781092636395419,0.08135312106843391,0.7708047358574754,-1.274854683321523,0.976178822773952,1.048940233579123,-0.02057630404006965,-0.002887540241406066,0.7980685097687775,-0.032638813711425546
0,7,0.9343112533668322,1.369703510029413,0.17134539943389718,0.013853824993808207,0.8927846429334165,-0.1185104132503893,0.8867155382481853,1.4576353682461007,0.5518753858556318,0.02095041543075264,0.8953468208370894,-0.5607786749214972,1.1344120753792764,1.364066831456212,-1.5960825156001766,0.022085894910740804,0.8828647237131576,-0.1005705161299193,1.0343254440377092,1.3668787920712553,-0.0789955796007527,0.01617416888169228,0.8882469487947201,-0.519114093203542,0.6583178169506413,1.3774493503328187,0.8719907196148488,-0.1036079058230473,0.9104916955070752,2.055944072686264,0.7476529685320348,1.4225151597448693,1.5995767853896308,-0.053104016013502425,0.7954736263086281,0.4613680671630014,0.834275954275651,1.372514776049449,-0.8244288788602181,0.01764113764576357,0.8977286084361384,-0.06834503112335649,1.237372962299573,1.3611615440365288,0.7543520877935197,0.013458210576419919,0.878263238073455,-0.4866707560741942,1.3504128026907143,1.3579727630329732,-1.1350281367048236,0.04844020776852546,0.871659602668442,-0.9462696644602151,1.0868298304286046,1.4520360036346776,-0.7892571839759044,0.12238475349728739,0.8393606663946475,-2.000847009100338,0.9755699189973361,1.218484260854535,-0.028154365556211685,-0.0031592152738089537,0.8911100820451117,-0.04925676410767367
0,8,0.9424931749250924,1.485892214665787,0.39354484555334074,-0.02250489773957039,0.2234616333343257,2.2787758786709316,0.8657154105861005,1.5500118840058075,0.3150693028651343,-0.2197006226750149,0.005696900048865316,-1.4496707120498287,1.1954669706088155,1.4841232326820397,-1.5134293818882447,0.5296849078452552,0.27763586295442433,1.2274059718325592,1.0431066610307251,1.4852818063060436,-0.3665304949328071,-0.00864591446130282,0.23585535379812644,-2.1558870489652007,0.6103760572378177,1.5503475261240458,1.261878470319311,-0.42602185433244233,0.6822864119139659,1.3528015754880651,0.7107636555661578,1.5505481961165883,1.4543994817303763,-0.3482782612500068,-0.020874495827451597,-1.82929700279651,0.7879398500584348,1.4866681063973994,-1.477082934257119,-0.1333162992968191,0.21798610057378354,-1.5166456632195577,1.28825350211787,1.5291960715056858,0.9265803968635642,0.45760812876299756,0.7171712031740017,2.450421399070621,1.3885284207358892,1.5291323568717299,-1.3514159452306032,0.46843659706680835,0.7645382810129627,-1.2339596831891404,1.1193667028780603,1.5498786719650175,-0.43852945534807064,0.2395032370079639,-0.0029848546439224613,4.136499290993136,0.9741208496524605,1.3357564807089664,-0.005072479212439083,-0.006630990436609722,0.23948728352179452,0.19979959932647473
0,9,0.9529491995666022,1.538806476738403,0.8840022936699756,0.033187994152624585,0.34085798573863124,1.6641610278641432,0.8533441523531345,1.5499937444926142,0.16222044658487225,-0.01685715720539142,8.127410860313565e-05,0.04026811899256773,1.2568470780249912,1.5454666671984165,-1.8855197406779252,0.17608573228175292,0.35255435064683044,-2.8504740482285027,1.0529684712553884,1.5410119824001145,-0.7897772767778468,0.03567451802298701,0.342258965890845,-1.275795357981646,0.5541403354305213,1.5489531812688597,1.0633921657485321,-0.15395846055915768,-0.00373884564882515,-0.7954762013108777,0.6545688058095431,1.5497492114595073,1.4363004876495866,-0.1527817512980317,-0.002268397000168971,0.2276866789457923,0.7535754255705789,1.534379193949729,-1.1167507333158708,-0.10281511890935292,0.32435201337259184,2.303384650960169,1.359676985086134,1.54975151878155,1.4687338834944483,0.25171748166252067,-0.001419061439583041,1.5254222321235174,1.4599956238613745,1.5497342927071431,-1.2312581016551836,0.25522265734217564,-0.0031903428461695707,0.5807072230808286,1.1525985104626648,1.5498099238201282,0.030681458609480926,0.07453691705037996,-0.001464693703086917,0.8166946458062831,0.973849911286389,1.3892020462345638,0.02200879561652567,0.0006002036972175108,0.3345487006680002,0.05892185376808391
1,0,1.0336717251692409,0.9320275280138012,0.0,0.017207462055643635,-0.02191692330806755,0.0,1.0829599653958504,0.7696698706058104,0.0,0.02265531984371387,-0.01790799938174986,0.0,1.2854080706480313,0.7898558493901883,0.0,0.007968682006902997,-0.029670144318348947,0.0,1.0323408546273538,0.6061276970874686,0.0,-0.015765985071983124,0.024850734983770356,0.0,0.8237889680260022,0.873003558115987,0.0,0.04692280482643034,0.02695820496042267,0.0,0.8150900718228578,0.6549376672974655,0.0,-0.019217046358060444,0.03650776186392843,0.0,0.7249176933910112,0.7857795888958603,0.0,0.0005759487781588774,-0.011114611078717307,0.0,0.7132990686889235,0.9308873508155857,0.0,-0.03310772280310745,-0.007827266679599723,0.0,0.9885062675019898,0.7304605648271878,0.0,0.03333923970425513,-0.03945606460570564,0.0,0.9096838112041373,0.9775109756879596,0.0,0.04742409127841492,0.01013851024151724,0.0,0.9409666496475397,0.40323947375554514,0.0,-0.014040920752841204,0.02920494301095584,0.0
1,1,1.0337581872441601,0.9318711966764286,-0.0006406682310247903,-2.2955049937816763e-05,-1.553822590050293e-05,-1.4801406996177685e-05,1.0830906826046958,0.7695338056208062,-0.0005588941724585799,-1.5680877136524152e-05,-1.8502809132507706e-05,-3.194817453799555e-06,1.2854394595183638,0.7896261198711818,-0.0005435770823922569,-5.142570080656576e-06,2.062506825784618e-05,-7.290467617691183e-06,1.032204504994884,0.6063307310204747,0.0003831953845903618,-1.1990592717366562e-05,-1.3455044555156084e-05,-4.678614744089868e-06,0.8244567660527699,0.8734742116192954,0.0018050623028280557,-1.4959107428072054e-05,1.9741666549518067e-05,-4.244031799343107e-05,0.8148757662022623,0.6553694133381841,0.0007766804033889252,-6.430730487163554e-06,4.686478140488178e-06,-2.4360860271954378e-05,0.7248964744923704,0.7857550845495562,-0.0002110484063044849,-1.976358021143754e-05,-9.043699134614178e-06,-1.7804156207787923e-05,0.7129774847538572,0.9308152737906366,-0.0002444965591373219,-1.0959486151106897e-05,1.8011699921229204e-05,-1.6893250964481478e-05,0.988924951447063,0.7298482364631689,-0.001617969302222074,-1.0177916246395181e-05,1.8366748227893536e-05,-5.271244393261051e-06,0.9102965034510375,0.977673672335278,0.0006830516292012117,-1.4617029205884563e-05,2.0722031357510666e-05,-2.7218799856089717e-05,0.9407439366430246,0.4393709948362661,-3.4303193765683354e-06,0.00022651392095068417,0.31478969947510405,-6.414330958415128e-06
1,2,1.0337552015086966,0.9318611383280889,-0.000646423052147089,2.2165174710249277e-05,8.073480222381013e-06,5.623533384965296e-07,1.0830900085506718,0.7695329488619268,-0.0005590901771131037,-1.880101429562631e-07,-2.8282012104982365e-07,3.3455856604400186e-11,1.28545107436049,0.7896039130023816,-0.0005705738066748473,8.628358612607685e-05,-0.00013412164718677275,2.1504644750400912e-05,1.0355181714055977,0.6743553292739647,-0.005462435991198919,0.04399767572241441,0.5155823930814322,-0.6932233367153637,0.8244566367127436,0.8734753151216792,0.0018046982693094044,2.28528868935663e-09,3.4736768005952717e-07,3.1015060822976293e-09,0.8150484804964904,0.6758094136750308,0.003990104993878512,0.0037820228810082823,0.5230638690411303,0.18500304374472062,0.7248960607151107,0.7857542553011806,-0.00021102133781753058,-2.193721646582328e-07,-4.640215921085138e-07,-2.494451382595188e-10,0.7129771963316329,0.9308159599478528,-0.00024508287729042003,-2.1831446485168347e-07,1.1927748305602676e-08,2.5490024806226334e-10,0.9809004967095873,0.7581605842357647,0.1891767974880059,-0.12888340745636148,0.41661060742528294,2.8665666594517143,0.9103144331517001,0.9776729940309841,0.0006862598531433294,6.344393356704986e-05,3.7484770484884504e-06,-1.0020984607469253e-06,0.9410047109564925,0.5249861769049813,-0.006578376408861443,0.0018368117209629092,0.5190635095007939,-0.03267243540453285
1,3,1.0337544657188107,0.931862446551775,-0.0006535547014613005,4.1813293408917924e-05,-1.8180839118324188e-05,-8.51832562741592e-07,1.1128369935960443,0.8566491164777761,-0.5505992371693733,0.17562875605316852,0.4629541266426423,-3.235751304847194,1.2854548209745218,0.7895973393717657,-0.0005676084478113797,8.88042681543569e-07,-2.5962273223623637e-06,-3.048494712987926e-09,1.0358792668311836,0.7926833120147029,-0.018552656165841865,-0.008568494700810614,0.6512487704834647,-0.33485942483316916,0.8258337298055615,0.895720272662737,0.015968608467686368,0.042003987110128635,0.6613653032200253,0.4411524042518001,0.8208826742104574,0.7960889715779289,-0.00716050195173803,0.025765546037111463,0.6260415776136574,-0.5811006716079661,0.7185841344934047,0.7969547687504592,0.057772277485440095,-0.031526301473608416,0.6380997323006852,0.4313542854442859,0.7129770759961237,0.9308157861437553,-0.0002443480179950939,3.274793589493239e-06,2.5197757925073857e-06,-1.4858799710106302e-07,0.9477973428211216,0.8401381604814615,0.7557540652030432,-0.17348279493492333,0.36362905163222525,2.535227967984379,0.9103174198116805,0.9776731684751677,0.0006861255113098468,1.1691701860243181e-06,4.007124032534557e-07,-7.25510631548211e-08,0.9409285317796694,0.6441211740632479,-0.015213280142150279,0.0009686862004429091,0.6394029589980694,0.1284130201904693
1,4,1.0331544316785748,1.0214395368107505,0.042287662844924544,-0.004105927591659639,0.6634854244441095,0.2396721843709598,1.1382303813701589,0.9207113324072547,-1.0612247509804769,0.07310967534482869,0.18973402271024997,-1.8989369242538463,1.286713679764266,0.9188456811765305,-0.031424742553088615,0.007326795009235244,0.6784415863022003,0.02383999748817761,1.035773250593968,0.9214936445423059,-0.04541635433474038,0.00046464558097698665,0.663382643343625,-0.2082185372951878,0.8140602678632315,1.0236871934623317,0.04878277826628251,-0.05197127480058229,0.6483822112728003,0.4683745900686789,0.8185523563811836,0.9237843046973359,0.044771429722575196,-0.021308020978638327,0.650534508588263,0.29272776917096177,0.7168715585838435,0.9248580608874222,0.09242776666727777,0.006281328153020855,0.6442848624415171,0.09453312521684351,0.7102933752550503,1.0246118860489242,0.054942832637505344,-0.017396420538119677,0.6418799058563515,0.2687646743158398,0.9283609850998944,0.9226269112157864,1.0777846351279043,-0.024246963739990777,0.6572348710066507,0.14360262473509366,0.927703285614077,1.0226493132724448,-0.19018616424459647,0.0325867431603618,0.6549851502955134,-1.3640180233891055,0.9411693440652409,0.7724938222253394,-0.010552911598061534,0.0023522706146810513,0.657799496238822,0.060044329400458764
1,5,1.0323174439851193,1.15830514500116,0.11682759950274108,0.007250705540059616,0.7258877952820714,0.32347081869703576,1.1517454434322236,1.057149160217808,-1.2934885997679983,0.048586546296385306,0.7254343250041304,-1.0860696573229813,1.2880359593778323,1.0556114807589754,-0.0456313938638992,0.0065656413522662506,0.7251765508236642,0.09103830111197492,1.0372728044105473,1.0584443096925615,-0.07246585356706219,0.013648810158719432,0.7263059304528413,-0.33803780421824325,0.8071033788637922,1.1602547350702963,0.156405798462532,-0.028515818202985765,0.7232178460815935,0.8792291338361204,0.8183239893428403,1.0609188560431777,0.07964117893990444,0.015430971678417322,0.7274319297386477,-0.253026492772147,0.718170841731616,1.0620526824566023,0.09100916468190068,0.010649636759570041,0.7278915598438707,0.09166471414008612,0.7061969634415859,1.1613120381282322,0.14582732958169267,-0.025768647041821365,0.7236136091954488,0.40137072990787614,0.9248907403108078,1.059713887321845,1.1479926877686444,-0.020013430284986398,0.7272153671692342,0.28488007744516775,0.932343371891826,1.1594062825697886,-0.44653998497552055,0.007088285807816339,0.7251123430392876,-1.2142760138424447,0.941235039875098,0.9095316622135711,-0.011302949650463376,-0.00010755896808165876,0.7269217449808462,-0.005038005406910361
1,6,1.0338452138310488,1.3115203767766512,0.21076324770923235,0.014356798582430165,0.8115201544685482,0.4411560271401729,1.1586820150854125,1.2103141799367167,-1.4468378998131037,0.02503733819906091,0.8108834850060556,-0.737551624894298,1.2890770295777225,1.2086214427034527,-0.05843746174103564,0.005930909558404869,0.8093258949366815,0.08363480077551466,1.0414734339753315,1.2118369810868315,-0.1387236612145967,0.02599817867268528,0.8125355154316992,-0.5381549144264077,0.8004620953003083,1.3123945407766862,0.3607662869254339,-0.045642099873860566,0.8029847074715301,1.2872445425229337,0.8216670350612147,1.214694656122969,0.03947002577091062,0.009207198188111042,0.8157357212173281,-0.1658363897316314,0.7216121499749049,1.215992674648541,0.052386016893449544,0.00683423973936224,0.8171618915988472,0.08771461562811139,0.6996074256575292,1.313523449771012,0.30112030191800315,-0.04787040925576952,0.8018489237729749,0.8341029212012824,0.9216317225769374,1.2133946468976273,1.2247605216012603,0.008971640962445904,0.8144197104351,-0.13693907999180693,0.9338818401701755,1.312619407179611,-0.641394935544974,0.014518035492450836,0.8137139895566191,-0.5907554284931236,0.9411467395489294,1.0631398403247043,-0.012993313963954485,0.0006508168963893708,0.8141763374703612,-0.013785434318347146
1,7,1.0374353365853548,1.4813300058999679,0.3443171391220182,0.01974276045163061,0.8825810298921754,0.7251659337171401,1.162785337642504,1.3798607588968423,-1.5428739253711394,0.01568322641474464,0.8803935347157247,-0.5589520168168183,1.290177321837383,1.3776338945939144,-0.07188302758603804,0.006930288051788566,0.8762872063166821,0.09565738303219024,1.0475831850607167,1.3818737548997377,-0.22902656133765073,0.03183190724352534,0.88382823163904,-0.5875675634453661,0.7872183890605728,1.4784572463929133,0.6213425053758524,-0.08515083048561263,0.8502881162005442,1.8387453665723001,0.8247883176042548,1.3857727235286714,0.01708820769051086,0.02014202359790575,0.8912255480423874,-0.33606022350272635,0.7247308915627997,1.387521855053652,0.03352416355091499,0.021618009645651984,0.8951096579065856,-0.0888553157239941,0.6864403884217893,1.4799115462616268,0.5568980586181858,-0.08318821381283512,0.8542583518082638,1.6393510292609066,0.9247342408453985,1.384024222656605,1.1991368089665264,0.020038863691840218,0.8882617493749383,-0.3525665343787796,0.9375246266692431,1.483178445797949,-0.6659724242960707,0.01986706187674708,0.8882920214961835,-0.08598744495896254,0.941061567469777,1.233726382533661,-0.017488195453430642,-0.0009970828931358667,0.8879883190314364,-0.03377471207140496
1,8,1.0554304972545339,1.5499217500563105,0.6310448077972906,0.11305850002896774,-1.4415143619782777e-07,0.7514775486065093,1.1654959786256238,1.5499228483003666,-1.6084343615779175,0.0101743563290439,0.7253020211099627,-0.2548747042396416,1.2914197687083193,1.5465531511002077,-0.08506088439344013,0.00502981128322998,0.7191807015192233,-0.05878998057779407,1.060957949306191,1.4498759948292406,-0.42234379042922426,0.012945585044154977,-0.0002938307559414888,-0.12001764766239124,0.7790377413300869,1.5500262598508563,0.7882103751669353,0.0006789286335536733,-0.00033780203643735303,0.0009083431836602859,0.8371193185774193,1.4655521763173438,0.15954180691469633,0.0200083316123464,0.003829263496338289,0.38911866512213944,0.7277184122841347,1.4626623006718722,0.0672128109026988,0.0003831799026619929,0.000202570365616526,-9.178660405254685e-07,0.6680074179397857,1.549559639863649,0.7638249639943056,-0.010949605569875724,-0.0017960664683031118,0.07992610973784457,0.9416563413732796,1.4517109644677937,0.8553912512889652,0.11257040995398893,-0.009553654666861519,-2.360678741787476,0.9554478973769054,1.5502863345887068,-0.34765271739333503,0.11834538692289534,-0.0009529541167571517,2.2688405884255927,0.9398824983966031,1.3019104744007373,-0.026120067119029207,-0.0005310407957747199,-0.006803933310722578,0.005366682298059851
1,9,1.0673291508349778,1.5498998087957017,0.6241445934872388,0.0005786968718268005,0.0007640390468850768,0.00015311180030718109,1.1673444544052987,1.549901908468948,-1.596153355575034,-0.00011775717073744541,0.0001567939594745535,-0.00027620795044065217,1.2914859114249464,1.5499901727847212,-0.0854571939343391,1.784798951874834e-05,-1.574335417309392e-05,1.1345731377014743e-08,1.0609717593068098,1.4499173685105058,-0.4229517372990272,-1.169019512217389e-05,2.557013038711487e-05,6.230462902167129e-08,0.7790696079088124,1.5500103340833227,0.7882477803833497,1.1844836510375282e-05,-2.2632640855959995e-06,7.078840306009001e-05,0.8372733187554184,1.4654573016443215,0.1626846245121161,4.5676990048364174e-05,-5.261453817504229e-05,3.3676496788616055e-07,0.7277364180822147,1.4626718319695184,0.06721315731942261,6.987323149474774e-06,3.702911508318765e-06,2.731463803877212e-09,0.6680911098967086,1.5494027147967286,0.7641979832938798,4.642500336190606e-05,-6.380283346600262e-05,-2.382486309653713e-07,0.9530506536054316,1.4512945469730598,0.6187043284953098,3.1349182236724315e-06,-0.00037501405767377646,-0.005872430023630759,0.9673354106345916,1.5502354163308036,-0.1161107468575029,0.0006004860698792,-0.00012265237909595464,-0.003103583119670531,0.9398796203717154,1.301873367470897,-0.02606526989688245,-1.681504509026954e-05,-6.463891551917317e-05,0.00021888876250054917
2,0,1.1205297121556628,0.7977821241481413,0.0,0.02248245362822404,-0.00864076818165501,0.0,0.8126053525663052,0.8821425938908427,0.0,-0.0403813559326483,-0.04328554524897252,0.0,0.9647988717880501,0.8420574442435194,0.0,-0.015141486267975311,0.04178277085955373,0.0,1.0391738966623725,0.966725540792847,0.0,0.030937683125124307,0.024820248735031428,0.0,1.225344936062794,0.9129887849987322,0.0,0.044449261840043094,-0.02730426637667234,0.0,0.7177653137715971,0.780163711794453,0.0,-0.016187728074975205,-0.0011931006219681878,0.0,0.8922513530116349,0.7580682978830041,0.0,-0.0016920309851497853,-0.023049224454154284,0.0,0.814526586532113,0.6334835748069652,0.0,0.04519306766602561,-0.005674068295846067,0.0,1.2466614627242143,0.7875970038870559,0.0,0.04379532421510929,-0.03285565979383906,0.0,1.0409697900650376,0.6599254880868071,0.0,0.047595399808174385,0.018871552315175094,0.0,0.9874627275339781,0.3826167946874464,0.0,-0.09572909613671908,0.038393897322724066,0.0
