Epoch,Training Loss,Validation Loss
1,1.9151247203894628,1.27601732066925
2,1.5081492116383937,1.229999165266555
3,1.42923381330563,1.1397917256844754
4,1.2896245141510552,0.9915579131107457
5,1.092363905743309,0.8071515459493296
6,0.9127714857706596,0.6874537847886811
7,0.8046124246577884,0.6169450397523034
8,0.7434317325783331,0.5737553357288537
9,0.702659241706628,0.5456370993560513
10,0.6703075323365257,0.5119505536477298
11,0.6398292524969063,0.4882166025457003
12,0.6104790323299427,0.4539350914639353
13,0.5776240147736876,0.42530337227693454
14,0.5478892044792342,0.3958830593141499
15,0.5213348464019275,0.3705838416388493
16,0.49646513677663184,0.3504012535936785
17,0.4728752016290973,0.32977002232477365
18,0.45287390219115736,0.3097631771684877
19,0.43493485219306327,0.2943375516214118
20,0.42007524809766056,0.2822836372039176
21,0.40753565603353553,0.27275546220754154
22,0.39758458525635476,0.26447045304719974
23,0.38924266450552647,0.2584412433083681
24,0.381610030119626,0.2507856728151342
25,0.375168787810543,0.24517676587037693
26,0.3698900509563791,0.23953394044116633
27,0.3650214655813684,0.2365528570352406
28,0.36106241277211726,0.2338653001564228
29,0.35699401143628895,0.23001963849987414
30,0.3538278329334658,0.2289742316236559
31,0.35113124689706093,0.22580966930713084
32,0.3485083101468897,0.22444193660966213
33,0.3462855831388867,0.22222874947632384
34,0.3443998882308776,0.22193748563133328
35,0.3422866417992353,0.21859211113846658
36,0.34088031280216485,0.22260838315285594
37,0.33915521151562567,0.21859024019159426
38,0.33765549555519886,0.21659735231259405
39,0.33691337082281314,0.2163714420001041
40,0.3353124761898256,0.21488486414170818
41,0.33423164052164733,0.21303422081080692
42,0.33253237777435996,0.21304805121008333
43,0.3316202039135762,0.21151529013839188
44,0.33103683324564753,0.21134693266219454
45,0.32981498818225735,0.21178286087187315
46,0.32924734859068283,0.20982283000704766
47,0.3283184143030812,0.21017444031991508
48,0.3274543948449887,0.20844686052003344
49,0.3263021177500858,0.21148523972647276
50,0.3258462282728429,0.20890425779665542
51,0.32511061054199586,0.20924479212143168
52,0.3244522605044922,0.20985049868483616
53,0.3236238059272179,0.2079003495565116
54,0.32310332237677863,0.20731524330261625
55,0.32238093681286933,0.2070557591289479
56,0.3218067556687714,0.2055569380793153
57,0.3211158134980727,0.20738384768440826
58,0.3203791219051123,0.20363928404457818
59,0.3201593870963852,0.20542612806307953
60,0.3196274267433774,0.20483599997292093
61,0.3189545753527977,0.20418730672658575
62,0.3183360355828836,0.20456054639873028
63,0.31754264578709,0.20533756641609385
64,0.3171204000307662,0.20298161074852214
65,0.31658186037959746,0.20227372085379547
66,0.31633059953129,0.2045239077954991
67,0.31534553320144004,0.20705064637154735
68,0.3149762721376438,0.20094408900692862
69,0.3145124664981896,0.20131339821101024
70,0.31400474736798073,0.20010422765653554
71,0.31370384060929335,0.20067484806976374
72,0.3129357213341628,0.1999570709276969
73,0.31205034539864657,0.20550167849225714
74,0.31248877724196356,0.20024902359983385
75,0.31158157987086926,0.2007154003124906
76,0.3110412778557151,0.20017627247035602
77,0.3102416855861677,0.2010102587203119
78,0.3095551023586186,0.19925970191888462
79,0.3098779088272976,0.19813736870157106
80,0.3088373184665122,0.19908449023234231
81,0.30887160873647,0.19731046015162343
82,0.308037776332132,0.20369720960418317
83,0.3078032642737514,0.19751729019023231
84,0.3068845892229127,0.19502509828188166
85,0.3068399531233041,0.19531863354245163
86,0.3058877774248166,0.19584205927364282
87,0.30556462338717155,0.1956117767902301
88,0.30553145991078273,0.19632602915389846
89,0.30492456593439354,0.19486351706864719
90,0.3041111062980099,0.1970631127640457
91,0.31482795919632023,0.1959802626465626
92,0.3035166039289381,0.1992817528558192
93,0.3030430945092843,0.19503815051488924
94,0.30219115609221125,0.19611880864442283
95,0.30178914394421485,0.19740538632139465
96,0.3014095601334896,0.19400618582754242
97,0.3011796671024638,0.19337721479846942
98,0.30113099791276643,0.1966632135792185
99,0.2999551887511805,0.19236099005164886
100,0.299983636704289,0.21802101590183398
101,0.2992555554971668,0.19650428953105645
102,0.2987087468807725,0.20514415715827256
103,0.29823789038491183,0.20040127675092181
104,0.29861903111171906,0.1920895921035565
105,0.297663535508157,0.19302764715972226
106,0.2970748602086214,0.1910410395188146
107,0.29657482649462663,0.19583686351751453
108,0.2962699949654729,0.1958221368528656
109,0.29554968823305955,0.19203778412131384
110,0.29554373788201804,0.19125919711054457
111,0.2943315861566438,0.19132242033517124
112,0.29421438910438374,0.19148313746608744
113,0.29370588393482777,0.1911229993161184
114,0.29363845468597777,0.19099488519810584
115,0.2927035445423234,0.1923883743275771
116,0.2924249084438955,0.19192629769160752
117,0.29152364928918917,0.18943602556288736
118,0.29144819217743323,0.19116838145476847
119,0.29039599199158966,0.19411816998748788
120,0.28954289322896887,0.1959582855246517
121,0.28965713656461023,0.19317212232715444
122,0.28980197932066837,0.19266895306549522
123,0.2885992577987138,0.18922826727013417
124,0.28846887598878573,0.192486201203274
125,0.28808216932554576,0.19070826739146812
126,0.28713574498718564,0.19969593723680798
127,0.2869847429981239,0.1896884119175128
128,0.2864132540086222,0.18968706324523846
129,0.2860176392449561,0.1894356282057845
130,0.28541226693710614,0.19430083069728304
131,0.28565111455733444,0.19161049748110948
132,0.28581704441272343,0.18853657649805314
133,0.2835935632287497,0.18853650925471294
134,0.28383631096221507,0.1896381961298946
135,0.2832514918154025,0.18821649886174313
136,0.283225755383604,0.19105374357903634
137,0.2830793863801329,0.19124834730431733
138,0.28215956569346057,0.1962994441501056
139,0.2815905238093307,0.1892796885993159
140,0.2808788220593056,0.18897617626811888
141,0.28105407272445415,0.1884141697098088
142,0.2805646911292086,0.18888879948240145
143,0.2803368095557617,0.19058178656962732
144,0.280053969425075,0.18994114489220576
145,0.27964631105661764,0.18867721000612275
146,0.27815984229772256,0.19519166775442512
147,0.27863605087893734,0.1887113735085933
148,0.27901537823057626,0.1879430531619721
149,0.2782265376415648,0.19342756128888453
150,0.27689332240439046,0.18847085968498759
151,0.2768056809482941,0.19638834996395652
152,0.27739663401725345,0.18939281104823316
153,0.276379721297997,0.18885818920992561
154,0.2763796270073877,0.18692494047626804
155,0.2763229936699343,0.18978869926418787
156,0.2757581957844875,0.1874006348338274
157,0.2756619113597994,0.19984647553932194
158,0.27469441385520466,0.1887786701747173
159,0.2749258135859251,0.18636641284105498
160,0.27453620799204514,0.18918039939915207
161,0.27439956957562534,0.18650197799299037
162,0.2742713179587823,0.18699869956969228
163,0.2745557874004106,0.18611419078930966
164,0.27373144250870546,0.20283780261775516
165,0.2724439849631483,0.18547024089682673
166,0.2734367673337905,0.18527806791883975
167,0.27254871751005416,0.19266674273172454
168,0.2710854267887926,0.2020638854125675
169,0.27316640685985416,0.18578009897941686
170,0.2719159275285615,0.18855066703546125
171,0.2715105046912644,0.18575075398575489
172,0.2704417047120222,0.18519024807799433
173,0.27045434941514473,0.1906826655559291
174,0.27022236343929573,0.1990240945647292
175,0.2709345637033214,0.18673254087234273
176,0.2708824449501146,0.19047315588331973
177,0.2697703122088618,0.19292338724735358
178,0.2690611774433695,0.1880474202920812
179,0.2688209997258765,0.1883903204383242
180,0.26882578986209577,0.18735286384352193
181,0.2693499307959585,0.1854393064146183
182,0.2687202634415945,0.1861015564472174
183,0.26839911827757224,0.19329719571088325
184,0.2672272674817487,0.18652565466141366
185,0.2668942643307842,0.18444242248996254
186,0.268489791711551,0.1866174971018702
187,0.2669747507337332,0.20722428091881884
188,0.2674690451712016,0.18382652391778267
189,0.26845163198696925,0.19049540803218815
190,0.2663292778923526,0.18502536946784284
191,0.26569577607371075,0.18678727487737423
192,0.26618009471130305,0.19613678190881842
193,0.26585798719054726,0.20056490965236892
194,0.26634367700608946,0.1881086445839101
195,0.26667148949063235,0.18621497826237504
196,0.26482353828177535,0.18855043480308442
197,0.26552781293886496,0.1865869720569744
198,0.26450561496593133,0.18447230347055968
199,0.2658221468911893,0.189438582138954
200,0.269171056564297,0.19664757441272898
201,0.26414667144054205,0.18556958540274904
202,0.2637998811143336,0.184368413808256
203,0.2637183655326431,0.18371993873194353
204,0.2636940440648789,0.18470373162876394
205,0.26371746112211947,0.1904133968857049
206,0.26487740135343246,0.18449922790288284
207,0.2619114015444779,0.18364471542982028
208,0.26248061215153823,0.18407701890890962
209,0.2626572195212341,0.20008690357331607
210,0.26294888772628894,0.18532938817022554
211,0.26301388393242864,0.18594812458714113
212,0.2629446250292166,0.33021633240659504
213,0.2627860926438983,0.18282836851269155
214,0.26041773194408485,0.20643115205233856
215,0.2603904135831542,0.186494619312653
216,0.2611374328530972,0.18690310946869237
217,0.26077635063553084,0.187313710203678
218,0.2603435039060404,0.18253436412921312
219,0.2607917373441469,0.1834095339321636
220,0.26080196042254294,0.18673038990267657
221,0.2599168923293609,0.18660256205533712
222,0.26017836161983504,0.18392207650837816
223,0.26020435088444066,0.1835825715032067
224,0.26147167914758973,0.32774620293485407
225,0.2590606194995096,0.19622905639351795
226,0.2593269660060241,0.21390538937751427
227,0.26022667521757825,0.18397749541944128
228,0.25980437843962895,0.19131409319808448
229,0.25873422503867416,0.19153126842644536
