data_id,trial,plan iters,plan time,best cost
103.0,0,49870,12,0.4766269001068372
104.0,0,43740,12,0.6103283617523672
105.0,0,46180,12,0.5994420986100236
106.0,0,42290,12,0.637451098600505
107.0,0,40680,12,0.5966431437678085
108.0,0,45830,12,0.589333920403677
109.0,0,42820,12,0.6652699516814851
110.0,0,49690,12,0.5956192347434321
111.0,0,50980,12,0.4800453161304107
112.0,0,46140,12,0.6169188418743091
113.0,0,45760,12,0.5491008514559714
114.0,0,55320,12,0.4842707791905813
115.0,0,35600,12,0.7428722239135868
116.0,0,42400,12,0.5450422960623746
117.0,0,44680,12,0.5590260040503997
118.0,0,41480,12,0.4661860725378528
119.0,0,59410,12,0.35659293260463204
120.0,0,56080,12,0.34975186460409746
121.0,0,54970,12,0.35100201349287635
122.0,0,64020,12,0.3125670043081603
123.0,0,58380,12,0.2983163455546248
124.0,0,55230,12,0.28875890466986376
125.0,0,66240,12,0.26628142882220934
126.0,0,59330,12,0.27473797821356094
127.0,0,66050,12,0.2476981591757676
128.0,0,65590,12,0.27518646906659217
129.0,0,61240,12,0.25564909821396925
130.0,0,66970,12,0.2495039808703505
131.0,0,65780,12,0.23681281521815764
132.0,0,43490,12,0.6723709988159613
133.0,0,150480,12,inf
134.0,0,33890,12,0.9867680499973218
135.0,0,36130,12,0.9222132127508742
136.0,0,29690,12,0.6327428530350545
137.0,0,30230,12,0.56966199787398
138.0,0,41050,12,1.5776933065467718
139.0,0,40890,12,0.6040709614201601
140.0,0,40610,12,0.5968343584419878
141.0,0,41480,12,0.5391162047505503
142.0,0,43110,12,0.4888605092503627
143.0,0,45700,12,0.4353656411000234
144.0,0,47670,12,0.31302821000370795
145.0,0,60270,12,inf
146.0,0,52240,12,inf
147.0,0,62300,12,inf
148.0,0,58940,12,inf
149.0,0,61360,12,inf
150.0,0,60150,12,inf
151.0,0,58120,12,inf
152.0,0,57260,12,inf
153.0,0,69530,12,inf
154.0,0,60790,12,inf
155.0,0,42800,12,1.2949350675089464
156.0,0,38570,12,1.2747793292813527
157.0,0,45830,12,1.1693592383058196
158.0,0,50680,12,1.1132183221776855
159.0,0,40010,12,1.262415924371176
160.0,0,49280,12,1.198454185400171
161.0,0,41590,12,1.2934423862591313
162.0,0,180980,12,inf
163.0,0,179290,12,inf
164.0,0,180620,12,inf
165.0,0,37160,12,0.5525271771455922
166.0,0,35930,12,0.4971574514998524
167.0,0,36600,12,0.4539662290413868
168.0,0,38520,12,0.4111934403599161
169.0,0,37060,12,0.4219332764174515
170.0,0,38180,12,0.3635530247550277
171.0,0,44060,12,0.3393187519889475
172.0,0,32280,12,0.592731048669212
173.0,0,29290,12,0.638706136925221
174.0,0,30020,12,0.5970244409508886
175.0,0,34290,12,0.6121729917717449
176.0,0,35240,12,0.5889825174380049
177.0,0,35000,12,0.6502366839189564
178.0,0,38540,12,0.5747693500490207
179.0,0,37780,12,0.5415588854490813
180.0,0,32980,12,0.5651429745199263
181.0,0,154930,12,inf
182.0,0,46330,12,5.46280216168601
183.0,0,48270,12,4.572488996917117
184.0,0,180910,12,inf
185.0,0,47980,12,0.5344161672588719
186.0,0,44370,12,0.45491938038801927
187.0,0,46390,12,0.4570461960295121
188.0,0,53190,12,0.3374721493373578
189.0,0,74740,12,0.2023892480933046
190.0,0,90390,12,0.1517574065910375
191.0,0,182280,12,inf
192.0,0,180170,12,inf
193.0,0,180860,12,inf
194.0,0,61580,12,0.3145457750874617
195.0,0,61760,12,0.27398523443994927
196.0,0,67580,12,0.2833853495804853
197.0,0,55450,12,0.265581178327119
198.0,0,159120,12,inf
199.0,0,42470,12,4.421803738678234
200.0,0,44010,12,5.547716614477204
201.0,0,44470,12,5.822144886427713
202.0,0,46770,12,5.0434436934658065
203.0,0,38530,12,6.538919526982954
204.0,0,43030,12,5.979837373525716
205.0,0,84150,12,0.20027895477871907
206.0,0,112170,12,0.09505126522922763
207.0,0,168370,12,0.005760578790451412
208.0,0,37460,12,0.5456715137512465
209.0,0,38410,12,0.462007906852865
210.0,0,44390,12,0.3717697378742655
211.0,0,47740,12,0.28889102916884934
212.0,0,41120,12,1.2106073688232672
213.0,0,43030,12,1.4952519904060333
214.0,0,165090,12,inf
215.0,0,63840,12,2.658779513109196
216.0,0,48710,12,2.0934787042896774
217.0,0,54070,12,1.012376284435716
218.0,0,36010,12,0.8222657677885976
219.0,0,34360,12,0.6168055153603443
220.0,0,33380,12,0.5413106254124338
221.0,0,34100,12,0.5645155910918225
222.0,0,32040,12,0.6012484725763904
223.0,0,33270,12,0.561365641562014
224.0,0,36830,12,0.5827640311558833
225.0,0,35180,12,0.6447752653669055
226.0,0,35060,12,0.6496401050369173
227.0,0,40760,12,0.5980400864429934
228.0,0,39520,12,0.5375936050260675
229.0,0,36470,12,0.6053254626667466
230.0,0,40150,12,0.46452402960074146
231.0,0,44460,12,0.39585232947679283
232.0,0,40570,12,0.9491580843575212
233.0,0,32140,12,1.2387867084696458
234.0,0,33250,12,1.1738628134332085
235.0,0,34620,12,1.2355153826499028
236.0,0,37330,12,1.1745034543085104
237.0,0,36650,12,1.2325210192837432
238.0,0,35290,12,1.1510512067273369
239.0,0,37190,12,1.1459633987437963
240.0,0,37470,12,1.3869325057956703
241.0,0,38330,12,1.4217714929342395
242.0,0,37050,12,1.571576185297413
243.0,0,38220,12,1.2374728913949449
244.0,0,37950,12,0.7572564095555359
245.0,0,38720,12,0.7377426084545681
246.0,0,34900,12,0.7411817713921258
247.0,0,138140,12,inf
248.0,0,41850,12,4.109260643565392
249.0,0,41110,12,3.8914179511566185
250.0,0,46820,12,3.057244723718569
251.0,0,48340,12,2.9924166872749822
252.0,0,45000,12,3.538136518325004
253.0,0,43670,12,3.0230350250308726
254.0,0,45170,12,3.1842464900259424
255.0,0,45970,12,2.7314406464903422
256.0,0,44580,12,3.345076596091359
257.0,0,50410,12,2.928381547573662
258.0,0,43370,12,2.3071640636183885
259.0,0,53270,12,2.187621198858952
260.0,0,36650,12,0.8999229748438549
261.0,0,37550,12,0.9103687678912046
262.0,0,41150,12,0.8646229165613643
263.0,0,39150,12,0.9799229519864455
264.0,0,178440,12,inf
265.0,0,41090,12,0.7552900914169896
266.0,0,38020,12,0.9980594921958298
267.0,0,47840,12,0.5266983200984183
268.0,0,40440,12,0.9345101478718544
269.0,0,55270,12,0.3658678418518845
270.0,0,46170,12,0.40917350579772965
271.0,0,56590,12,0.3358181186142875
272.0,0,51320,12,0.34981834998922245
273.0,0,51770,12,0.3231315731871454
274.0,0,54620,12,0.29915233279477904
275.0,0,57910,12,0.2937878366447229
276.0,0,53480,12,0.2718279588485108
277.0,0,54860,12,0.26386419829052077
278.0,0,58220,12,0.2652822699803816
279.0,0,59210,12,0.2368739146952879
280.0,0,65810,12,0.22820350306472192
281.0,0,47330,12,0.6155160433176926
282.0,0,51350,12,0.6208513774646474
283.0,0,49330,12,0.5960003815985626
284.0,0,46780,12,0.6187283499203893
285.0,0,45820,12,0.6159563871914822
286.0,0,49100,12,0.5254460199436873
287.0,0,41650,12,0.579025862381596
288.0,0,56830,12,0.49399247311342614
289.0,0,53420,12,0.48595428075306696
290.0,0,46290,12,0.444673007161416
291.0,0,50460,12,0.4620866776724989
292.0,0,48140,12,0.4184078112677324
293.0,0,50120,12,0.4390214621264308
294.0,0,47750,12,0.40255061250692625
295.0,0,46290,12,1.4559767107293238
296.0,0,30420,12,0.564177956779967
297.0,0,32710,12,0.5897776765985597
298.0,0,47380,12,5.665228885707027
299.0,0,46920,12,5.721061161017295
300.0,0,39680,12,5.654947390189472
301.0,0,55460,12,5.345049863620949
302.0,0,50280,12,5.216587652448576
303.0,0,50410,12,6.036801858096722
304.0,0,45970,12,6.021219240771878
305.0,0,49030,12,5.137720772711734
306.0,0,51820,12,5.249318814417869
307.0,0,48420,12,4.565770239014514
308.0,0,48990,12,5.405973889052291
309.0,0,53850,12,4.630937062979462
310.0,0,42290,12,5.251110914390673
311.0,0,49630,12,5.011971459729068
312.0,0,46440,12,4.606984588144773
313.0,0,44270,12,0.7451181751056992
314.0,0,35890,12,0.7187927438415658
315.0,0,33470,12,0.6667659666522942
316.0,0,36330,12,0.57627410325775
317.0,0,140370,12,inf
318.0,0,37500,12,0.6621818370389729
319.0,0,36350,12,0.5874450709994443
320.0,0,42200,12,0.5482439257226331
321.0,0,35930,12,0.5729689251426174
322.0,0,42340,12,0.4984198969779922
323.0,0,41280,12,0.5103943975486844
324.0,0,45850,12,0.4892983622878074
325.0,0,42850,12,1.68573881574443
326.0,0,42320,12,1.5041392664175641
327.0,0,46740,12,1.5635621371465793
328.0,0,44870,12,1.4513159041840065
329.0,0,43930,12,1.704441661570988
330.0,0,42370,12,1.476135422053748
331.0,0,41650,12,1.5260701962948071
332.0,0,45690,12,1.37751150192155
333.0,0,45700,12,1.5829526501504052
334.0,0,47760,12,1.495291201495365
335.0,0,42900,12,1.298214014550407
336.0,0,42540,12,1.530364396536228
337.0,0,44350,12,1.4010140667762543
338.0,0,46370,12,1.4439675396432063
339.0,0,44370,12,0.5739638359127148
340.0,0,47320,12,0.4970875058502878
341.0,0,48610,12,0.46729637034671867
342.0,0,61370,12,0.4051885305026718
343.0,0,55020,12,0.3721280349919236
344.0,0,55100,12,3.2672756981650375
345.0,0,52620,12,2.9109425919073115
346.0,0,58010,12,3.0178682662762513
347.0,0,43030,12,1.7266619786850408
348.0,0,40670,12,1.3253315965074144
349.0,0,38160,12,0.8339249799955443
350.0,0,39210,12,0.583783285079332
351.0,0,37480,12,0.619032560392762
352.0,0,39550,12,0.5565942970413675
353.0,0,34100,12,0.6475327739900891
354.0,0,34390,12,0.5611811331294646
355.0,0,40780,12,0.4105877665566303
356.0,0,44910,12,0.3437006117762945
357.0,0,48160,12,0.9853194004049903
358.0,0,41830,12,0.7108376429118033
359.0,0,38120,12,0.6709636569780905
360.0,0,37790,12,0.5548941137902589
361.0,0,80860,12,0.18735624469349138
362.0,0,108230,12,0.08607564735048949
363.0,0,167070,12,0.0029407459885046686
364.0,0,41540,12,0.55963122687152
365.0,0,41390,12,0.4742642822132519
366.0,0,44750,12,0.47334024774266154
367.0,0,44230,12,0.3885976023250337
368.0,0,39080,12,0.5831723880173278
369.0,0,45020,12,0.5011340068668914
370.0,0,35890,12,0.4811047148332485
371.0,0,182520,12,inf
372.0,0,50500,12,0.6218111294592767
373.0,0,51250,12,0.5845249304955428
374.0,0,57140,12,0.3667323113591937
375.0,0,47960,12,0.5069803325504897
376.0,0,167170,12,0.0038515799503850688
377.0,0,168770,12,0.0025489372446794696
378.0,0,51870,12,0.3825536014154274
379.0,0,53250,12,0.3272591544369504
380.0,0,54540,12,0.32066235380614466
381.0,0,49490,12,2.22471054008744
382.0,0,46130,12,2.149200979881131
383.0,0,48380,12,1.4937916919253709
384.0,0,182090,12,inf
385.0,0,40980,12,0.5784573321901086
386.0,0,41400,12,0.4944699781421875
387.0,0,32340,12,0.4572130488162133
388.0,0,165720,12,0.0018902773189676467
389.0,0,170860,12,0.0028567171792554845
390.0,0,44140,12,5.091376617669281
391.0,0,41180,12,4.91474779521502
392.0,0,43300,12,5.791825710269173
393.0,0,44720,12,4.5952132668713705
394.0,0,40080,12,5.316011393679537
395.0,0,182790,12,inf
396.0,0,37730,12,0.6821496239019726
397.0,0,36710,12,0.6610584722632311
398.0,0,32010,12,0.6423777012386955
399.0,0,153720,12,inf
400.0,0,44060,12,0.9444968281103342
401.0,0,50320,12,0.8523286891675442
402.0,0,46130,12,0.978655082899232
403.0,0,46830,12,0.9477939356128604
404.0,0,34420,12,0.6835759964805974
405.0,0,34870,12,0.7637355600065571
406.0,0,38380,12,0.6092180824368797
407.0,0,36200,12,0.6271080578807635
408.0,0,36470,12,0.5558939145519897
409.0,0,56900,12,2.678983245490476
410.0,0,52100,12,1.4277323074327504
411.0,0,35310,12,0.5528056262635658
412.0,0,34150,12,0.6718191227777345
413.0,0,37890,12,0.5363211553874371
414.0,0,36880,12,0.4802873638254918
415.0,0,39180,12,0.3941347783835486
416.0,0,38110,12,0.5812761644824418
417.0,0,38060,12,0.5486295068217417
418.0,0,35460,12,0.4956652239778875
419.0,0,34930,12,0.4819853744531692
420.0,0,37080,12,0.38800094140563585
421.0,0,40570,12,0.38129300335093885
422.0,0,41440,12,0.3423293829673127
423.0,0,44620,12,1.9430816754909255
424.0,0,44630,12,2.273148037789624
425.0,0,132590,12,inf
426.0,0,52270,12,0.5634257858230397
427.0,0,50450,12,0.523212388782548
428.0,0,47490,12,0.5350664435014026
429.0,0,43330,12,0.5366721926043228
430.0,0,45630,12,0.5479504742905074
431.0,0,44440,12,0.6433829156065308
432.0,0,42900,12,0.612446311282748
433.0,0,49610,12,0.481277950991033
434.0,0,45550,12,0.5484578260487474
435.0,0,47030,12,0.5139487090005944
436.0,0,50080,12,0.48966015976526567
437.0,0,49280,12,0.49337456968113336
438.0,0,35850,12,0.6900409677699052
439.0,0,37040,12,0.5314752467548767
440.0,0,37300,12,0.5232493273459511
441.0,0,182190,12,inf
442.0,0,41150,12,0.5899055704569224
443.0,0,40500,12,0.5584834691290772
444.0,0,47210,12,0.42833954581370287
445.0,0,46500,12,0.40573721905525045
446.0,0,32220,12,1.5372976675715955
447.0,0,34170,12,1.1632763255002863
448.0,0,45880,12,0.6781775976233189
449.0,0,50270,12,0.5406726388762746
450.0,0,47440,12,0.5212901937610194
451.0,0,47300,12,0.5396470647283151
452.0,0,48760,12,0.6226265793908854
453.0,0,46450,12,0.5980105875401398
454.0,0,39550,12,0.5556890239547569
455.0,0,41090,12,0.5944776350007496
456.0,0,33260,12,0.8008892671393097
457.0,0,34170,12,0.8418501895106525
458.0,0,29780,12,1.012228821035671
459.0,0,142200,12,inf
460.0,0,139260,12,inf
461.0,0,38560,12,0.8956468317256902
462.0,0,39900,12,0.9239123503164091
463.0,0,42850,12,1.071220806251477
464.0,0,38530,12,0.8004192125032477
465.0,0,40150,12,0.8721440016799019
466.0,0,48240,12,1.1960093102109497
467.0,0,182920,12,inf
468.0,0,181430,12,inf
469.0,0,37880,12,0.7215463717357914
470.0,0,36420,12,0.8260354261441227
471.0,0,36540,12,0.9199297464446872
472.0,0,34680,12,1.2960729541402558
473.0,0,39340,12,0.843653446082625
474.0,0,182750,12,inf
475.0,0,39540,12,0.9212499555013718
476.0,0,43510,12,0.8589397062659218
477.0,0,39530,12,0.9896571361557741
478.0,0,41370,12,0.9753516128291212
479.0,0,44730,12,0.8274237328178651
480.0,0,41220,12,0.9691263352627072
481.0,0,38570,12,0.8467171736095015
482.0,0,144810,12,inf
483.0,0,43230,12,0.9335121807521786
484.0,0,44340,12,1.1440593801995793
485.0,0,181220,12,inf
486.0,0,41300,12,inf
487.0,0,41560,12,0.5726988184307397
488.0,0,39570,12,0.6124245835144813
489.0,0,41910,12,0.5190914067639173
490.0,0,39590,12,0.5497814895600651
491.0,0,43470,12,0.44960091147215925
492.0,0,44540,12,0.4451204450803905
493.0,0,41770,12,0.4222738913944881
494.0,0,49180,12,0.3829191187546615
495.0,0,48610,12,0.360474132909792
496.0,0,47920,12,0.3170846709510903
497.0,0,38880,12,0.8082491348419513
498.0,0,32440,12,0.6336027930694097
499.0,0,36250,12,0.4764426598290648
500.0,0,39750,12,0.4304205555075136
501.0,0,40710,12,0.3515834249828675
502.0,0,54390,12,inf
503.0,0,67230,12,inf
504.0,0,73140,12,inf
505.0,0,92350,12,inf
506.0,0,184020,12,inf
507.0,0,34030,12,26.569506855586493
508.0,0,49190,12,inf
509.0,0,54750,12,inf
510.0,0,64410,12,inf
511.0,0,70540,12,inf
512.0,0,81990,12,inf
513.0,0,94880,12,inf
514.0,0,111960,12,inf
515.0,0,148200,12,inf
516.0,0,147210,12,inf
517.0,0,58880,12,0.5518178640676571
518.0,0,51050,12,0.7444095893113067
519.0,0,65120,12,0.5865810288483877
520.0,0,52330,12,0.6702794731472774
521.0,0,53700,12,0.5413124374571668
522.0,0,58660,12,0.6053046053035013
523.0,0,48750,12,0.6853146752745438
524.0,0,56430,12,0.5599673081023415
525.0,0,63590,12,0.5574733933515582
526.0,0,52990,12,0.6223867554267629
527.0,0,57890,12,0.5409362520907642
528.0,0,58350,12,0.48063652971981663
529.0,0,38540,12,0.5765603712096051
530.0,0,42150,12,0.5594581893653724
531.0,0,44560,12,0.5291180080024881
532.0,0,44080,12,0.5439178084168016
533.0,0,39860,12,0.5356638678585891
534.0,0,42320,12,0.5221196545847341
535.0,0,40760,12,0.5162718247838953
536.0,0,40540,12,0.5501967784298414
537.0,0,43460,12,0.4595609050075297
538.0,0,44260,12,0.49461078488854726
539.0,0,43870,12,0.4418033158814417
540.0,0,56450,12,2.719590284814103
541.0,0,44270,12,2.630891216252626
542.0,0,48390,12,2.197668344040642
543.0,0,183120,12,inf
544.0,0,183360,12,inf
545.0,0,36760,12,1.188454696028138
546.0,0,39180,12,1.020416737291002
547.0,0,38510,12,0.9191880242335625
548.0,0,36090,12,0.9681901326158427
549.0,0,180610,12,inf
550.0,0,182150,12,inf
551.0,0,39210,12,0.6045383103604506
552.0,0,40950,12,0.5270022211394093
553.0,0,41120,12,0.5112468944669828
554.0,0,38290,12,0.4936558618420669
555.0,0,41710,12,0.44752950903185984
556.0,0,40270,12,0.45207720759146647
557.0,0,44250,12,0.3965031355849322
558.0,0,42960,12,0.3615708731591389
559.0,0,42170,12,0.3525972517162735
560.0,0,45240,12,0.3711215110851108
561.0,0,44720,12,0.3430126123225962
562.0,0,47110,12,0.33288079319752034
563.0,0,112050,12,0.005947526924414512
564.0,0,47390,12,1.7382992658786716
565.0,0,62300,12,4.157204290792338
566.0,0,58760,12,2.8073912650306174
567.0,0,56900,12,2.7047553463877443
568.0,0,59880,12,1.5003859977142988
569.0,0,44980,12,1.238729674520244
570.0,0,43850,12,0.7752763834578684
571.0,0,81000,12,inf
572.0,0,123730,12,inf
573.0,0,36500,12,0.5787084662869124
574.0,0,36510,12,0.5146541515916518
575.0,0,35430,12,0.48641630436635297
576.0,0,37300,12,0.5044191154365276
577.0,0,37080,12,0.5040617265488023
578.0,0,43150,12,0.418282005441906
579.0,0,43990,12,0.39077588185088397
580.0,0,181640,12,inf
581.0,0,180480,12,inf
582.0,0,182790,12,inf
583.0,0,33590,12,0.5699736799260652
584.0,0,30670,12,0.6068214809730701
585.0,0,32160,12,0.5533128155209195
586.0,0,33950,12,0.5143174836404412
587.0,0,35770,12,0.4689126052745236
588.0,0,38930,12,0.549824592223724
589.0,0,40490,12,0.52843666314775
590.0,0,43870,12,0.4472163984989803
591.0,0,41020,12,0.38468758122650537
592.0,0,44520,12,0.38797983820206483
593.0,0,46070,12,0.3488036134449223
594.0,0,57650,12,1.6979617985372453
595.0,0,47840,12,1.6110686458799053
596.0,0,181960,12,inf
597.0,0,37700,12,0.7014641250874828
598.0,0,39990,12,0.6887522842245746
599.0,0,32740,12,0.8822395418720328
600.0,0,39260,12,0.768427389993748
601.0,0,39360,12,0.798776851601296
602.0,0,36340,12,0.8540081194263303
603.0,0,38260,12,0.7128542354729969
604.0,0,36820,12,0.7753033671564566
605.0,0,40510,12,0.8489052053080666
606.0,0,38260,12,0.7664528207215293
607.0,0,38430,12,0.644549927418457
608.0,0,34910,12,1.0862321853785446
609.0,0,146490,12,inf
610.0,0,154500,12,inf
611.0,0,160190,12,inf
612.0,0,163400,12,inf
613.0,0,184280,12,inf
614.0,0,182160,12,inf
615.0,0,33920,12,0.5382808625160278
616.0,0,34400,12,0.5099355497183683
617.0,0,33150,12,0.5927862662397226
618.0,0,37670,12,0.5128916773610086
619.0,0,36240,12,0.5210917933938366
620.0,0,34700,12,0.48241224828785806
621.0,0,35940,12,0.4921974352479399
622.0,0,35480,12,0.4928778380992737
623.0,0,35000,12,0.49895312291894683
624.0,0,35080,12,0.4858306427860062
625.0,0,35520,12,0.46334621518009383
626.0,0,37820,12,0.44365758690689494
627.0,0,33690,12,0.45435260907437075
628.0,0,36140,12,0.43157637121037673
629.0,0,38380,12,0.6247049878832737
630.0,0,40670,12,0.5821739186729791
631.0,0,36390,12,0.5673890654957199
632.0,0,36020,12,0.7155777651883943
633.0,0,40520,12,0.5187183288106738
634.0,0,37910,12,0.4663375730063283
635.0,0,37780,12,0.48448223891793973
636.0,0,30730,12,0.6590343280300306
637.0,0,128290,12,inf
638.0,0,33130,12,0.6861311978773353
639.0,0,33190,12,0.623179259035556
640.0,0,30160,12,0.5837675803026581
641.0,0,29100,12,0.613425184813974
642.0,0,31890,12,0.5119412439278836
643.0,0,34350,12,0.5047437795579498
644.0,0,34930,12,0.4737431004479636
645.0,0,38510,12,0.4841140129883006
646.0,0,36260,12,0.5372577996946138
647.0,0,35300,12,0.4711643429353546
648.0,0,41100,12,0.6095471177180352
649.0,0,39620,12,0.555234140607568
650.0,0,38380,12,0.555234239684448
651.0,0,39980,12,0.557607748896248
652.0,0,36450,12,0.5399929905720656
653.0,0,40100,12,0.49995782287342827
654.0,0,41910,12,0.41785491969415484
655.0,0,40560,12,0.40185561360533356
656.0,0,43210,12,0.40956650398751326
657.0,0,38930,12,0.4301281360877339
658.0,0,46660,12,0.36818903409505216
659.0,0,180410,12,inf
660.0,0,69160,12,inf
661.0,0,83910,12,inf
662.0,0,99660,12,inf
663.0,0,137030,12,inf
664.0,0,146320,12,inf
665.0,0,40130,12,1.2517251853377425
666.0,0,39640,12,1.5637094729627827
667.0,0,44090,12,1.2513404823893461
668.0,0,42440,12,1.54975948979828
669.0,0,45250,12,1.318379824613935
670.0,0,43040,12,1.524294227837417
671.0,0,49910,12,0.7853727105247463
672.0,0,41190,12,0.5584492144049215
673.0,0,43440,12,0.5309343759772696
674.0,0,38790,12,0.5621956936810926
675.0,0,38050,12,0.5998730145118076
676.0,0,39440,12,0.5581155082172686
677.0,0,41670,12,0.5285594844504782
678.0,0,38180,12,0.5942877860563536
679.0,0,38240,12,0.5697150806488976
680.0,0,41430,12,0.5255761470484352
681.0,0,35390,12,0.6155167557046888
682.0,0,39610,12,0.48867936226181524
683.0,0,41210,12,0.5484541612331385
684.0,0,36350,12,0.5897444682951999
685.0,0,38080,12,0.5277775991588944
686.0,0,44450,12,0.46721815805939393
687.0,0,40340,12,0.5078993740149549
688.0,0,35470,12,0.5522782125535246
689.0,0,39070,12,0.5224237680486722
690.0,0,39340,12,0.44554136377653436
691.0,0,42910,12,0.599905726930832
692.0,0,44640,12,0.5180992694231611
693.0,0,44590,12,0.48284273294457664
694.0,0,52470,12,0.4309585477243588
695.0,0,53340,12,0.49965574130781265
696.0,0,50520,12,17.79129208038116
697.0,0,86090,12,inf
698.0,0,107230,12,inf
699.0,0,114120,12,inf
700.0,0,117730,12,inf
701.0,0,184140,12,inf
702.0,0,42740,12,1.5768345095756167
703.0,0,46570,12,1.665037433811306
704.0,0,42570,12,0.6122616985063252
705.0,0,42330,12,0.5305347008950302
706.0,0,39450,12,0.6217585749904566
707.0,0,45010,12,0.5145847845375476
708.0,0,41700,12,0.49135288746084405
709.0,0,42380,12,0.46713493394744154
710.0,0,39540,12,0.5121860107286177
711.0,0,40080,12,0.513415869876982
712.0,0,42000,12,0.448769124197937
713.0,0,41740,12,0.4096657733642221
714.0,0,43920,12,0.4476743977253283
715.0,0,46230,12,0.4095653509671918
716.0,0,47680,12,0.39073461492401773
717.0,0,155820,12,inf
718.0,0,37560,12,0.9030220761408827
719.0,0,43010,12,0.8471123026969798
720.0,0,40710,12,0.7898176960483196
721.0,0,40240,12,0.8709334481186852
722.0,0,40710,12,0.8488120340440543
723.0,0,43920,12,0.8286264288360912
724.0,0,99150,12,0.005018649712650877
725.0,0,99420,12,0.004129730348185732
726.0,0,101140,12,0.003722930383154153
