data_id,trial,plan iters,plan time,best cost
714,0,31120,20,1.2559542399103525
715,0,27980,20,1.2534777248091868
716,0,30030,20,1.2218591091469861
717,0,192180,20,inf
718,0,35880,20,1.0531643762146918
719,0,38130,20,1.191334459046538
720,0,39010,20,1.308970422009307
721,0,43650,20,1.1153943691085861
722,0,36110,20,1.3333526242529976
723,0,42040,20,1.008833276018609
724,0,125680,20,0.012735021541319152
725,0,124660,20,0.009847851364102607
726,0,125510,20,0.003763361423302345
727,0,128020,20,0.005589367298755803
728,0,127730,20,0.005166870475654786
729,0,129510,20,0.002449429275039193
730,0,132620,20,0.00662703708653
731,0,131210,20,0.004721912823331824
732,0,135380,20,0.005942241332419904
733,0,136280,20,0.006194420316862413
734,0,137300,20,0.008923254816531834
735,0,139730,20,0.0032146846420930916
736,0,39620,20,2.834095043690332
737,0,35970,20,2.834178785224423
738,0,41480,20,2.433604042671974
739,0,42270,20,2.21427883729735
740,0,37390,20,2.255180548298309
741,0,36140,20,2.1030876601569477
742,0,32010,20,2.0448687052735717
743,0,29730,20,0.8756701391164221
744,0,28730,20,0.870796832876404
745,0,29760,20,0.7692636000664355
746,0,28860,20,0.7458299877004204
747,0,26620,20,0.7519198700684233
748,0,27840,20,0.6806071219968176
749,0,28450,20,0.6608129226808861
750,0,28650,20,0.626169120937649
751,0,30360,20,0.576517100467285
752,0,28800,20,0.5559397430532997
753,0,37190,20,2.282891703579197
754,0,30540,20,34.37357673354847
755,0,27670,20,inf
756,0,27430,20,inf
757,0,29710,20,38.37388598523911
758,0,26580,20,inf
759,0,27920,20,26.592578952851376
760,0,30850,20,inf
761,0,31120,20,29.71702011710105
762,0,29050,20,inf
763,0,32970,20,inf
764,0,29880,20,inf
765,0,33090,20,inf
766,0,34280,20,inf
767,0,32280,20,2.111952497771603
768,0,35180,20,1.993174399499516
769,0,38960,20,1.8904429389231168
770,0,36090,20,1.9215012436988863
771,0,27200,20,1.9321958252021423
772,0,27520,20,1.9349770093888436
773,0,31040,20,1.8826893908036622
774,0,35410,20,1.8039371646610243
775,0,24900,20,1.7712314550701422
776,0,30110,20,1.5508475927516794
777,0,30370,20,1.407295425355417
778,0,34690,20,1.2862746629922812
779,0,28550,20,1.3963621915084605
780,0,30660,20,1.273533951458451
781,0,31490,20,1.2479508793603786
782,0,50000,20,0.9978712630415483
783,0,41770,20,1.7945422332098377
784,0,47590,20,1.5229372852471883
785,0,45550,20,2.656677795033145
786,0,56640,20,1.3728727399294844
787,0,60970,20,2.4810468683004503
788,0,56240,20,2.844743031795329
789,0,60110,20,3.235798571581043
790,0,68320,20,1.5860025710985763
791,0,79070,20,1.0566016773561322
792,0,87970,20,1.0358278455347323
793,0,91950,20,0.7922042244801555
794,0,106770,20,0.3732126161620987
795,0,36200,20,3.6169702900074894
796,0,58980,20,0.39649231108839694
797,0,55460,20,0.37997007416671524
798,0,60950,20,0.30689440510893207
799,0,63160,20,0.2643437393044775
800,0,87950,20,0.1935050348107221
801,0,99850,20,0.14809129707248744
802,0,115240,20,0.10795362736826761
803,0,212410,20,0.005515764932071249
804,0,212990,20,0.003193869256899027
805,0,209630,20,0.004453912095363489
806,0,35890,20,1.6641958590117456
807,0,22260,20,7.269345930218767
808,0,26620,20,4.862144336496019
809,0,190180,20,inf
810,0,228920,20,inf
811,0,26040,20,1.638903272197213
812,0,30340,20,1.6220489707868897
813,0,25390,20,1.567810819727971
814,0,184390,20,inf
815,0,79460,20,4.034280891373109
816,0,72370,20,3.872120262232402
817,0,71900,20,3.6153565268707264
818,0,62950,20,4.295418257303236
819,0,227890,20,inf
820,0,33250,20,inf
821,0,26660,20,inf
822,0,31570,20,inf
823,0,29010,20,inf
824,0,25920,20,inf
825,0,30110,20,inf
826,0,32570,20,inf
827,0,39740,20,inf
828,0,30860,20,inf
829,0,196800,20,inf
830,0,204790,20,inf
831,0,29770,20,1.7809019207516288
832,0,31490,20,1.5427854845368314
