data_id,xo,yo,vxo,vyo,xg,yg,thetag,vxg,vyg,omegag
30,4.266957605563355,2.425068641657747,-0.003087809924634616,1.2050447634951666,3.9656957927632095,2.6100548552891816,0.015006168788464358,-2.911106019996911,1.033074234012512,0.11209539610394934
31,4.266816080941813,2.4915404849846086,-0.003087809924634616,1.6546697634951666,3.831970550543985,2.6569583538611052,0.020246699422788908,-2.9234585590054,1.015254542245721,0.1162083952863578
32,4.266674556320271,2.57862014081147,-0.003087809924634616,2.104294763495167,3.697617244479589,2.7030468681513984,0.025675742519640516,-2.938300622184883,0.997507311627433,0.12032139446876627
33,4.266533031698729,2.686307609138332,-0.003087809924634616,2.5539197634951694,3.5625195792362887,2.74832412726476,0.03129329807901918,-2.9557198770459086,0.9798490776248682,0.12443439365117474
34,7.41675133491897,3.241158307000303,0.1041374632425176,0.21368722295346138,7.414617217670725,3.3555481161420184,-0.0007700038387549062,2.9987382884720324,1.2672414169651276,-0.18480092130117745
35,5.549534402108053,0.4466011910016441,-0.04054906964407978,-0.08348689160648531,5.6431701714354885,0.5657124605744155,0.0007635103833727796,-2.3363608297953236,2.1032178058586783,0.1832424920094671
36,5.545817404057354,0.48203728843772,-0.04054906964407978,0.8157631083935146,5.4273429920708605,0.7407444506540806,0.01813422727530831,-2.3745246136774543,1.7326176738294654,0.19521094677957582
37,5.542100406006655,0.5999046358737896,-0.04054906964407978,1.7150131083935145,5.206939500434943,0.8818438108618842,0.03660205252117047,-2.4354041013600964,1.3629057949104357,0.20717940154968453
38,5.538383407955957,0.8002032333098654,-0.04054906964407978,2.614263108393518,4.979811633971265,0.9891152857112466,0.056166986120959245,-2.5203704344756694,0.9945810668296078,0.21914785631979325
39,1.7765429650078681,9.659972119830194,0.08053162771387795,-0.1091689707262726,1.3241269259216786,9.775696905540734,0.0011583992300977625,-0.2996167892364147,1.2647795998033653,0.278015815223463
40,1.780569546393563,9.66779804629388,0.08053162771387795,0.38133102927372736,1.3093389582830353,9.836532256708534,0.015134169193467875,-0.2937316943339058,1.1760176728126546,0.2807842780738123
41,1.7845961277792577,9.700148972757567,0.08053162771387795,0.8718310292737274,1.2946253181750638,9.892928351104969,0.02924836229935545,-0.2959792939885089,1.087230304780265,0.28355274092416155
42,1.7886227091649525,9.757024899221253,0.08053162771387795,1.3623310292737274,1.2795772047625156,9.944887034000457,0.04350097854776049,-0.30643931696963944,0.9985331143656109,0.2863212037745108
43,1.7926492905506473,9.83842582568494,0.08053162771387795,1.8528310292737273,1.263781876099523,9.99241602342783,0.05789201793868299,-0.32518980361282857,0.9100451122012042,0.2890896666248601
44,6.379961712661905,9.115949559338342,-0.03527716413266754,-2.095088103159057,6.270195780302462,9.225928129446068,-0.00011160610672520681,-1.8032794774484624,-2.1002312773044127,-0.026785465614049625
45,6.379814742596847,9.107228013070811,-0.035272815614035946,-2.093171104207194,6.2626783755399025,9.21719054836044,-0.00024271867807214528,-1.804177143014357,-2.0970194605505474,-0.03146701712326521
46,6.379667809776946,9.09852334077279,-0.035263876776056004,-2.0891213515252733,6.255157251295322,9.208465460708563,-0.0003935147458045295,-1.8050698186993204,-2.0940210364507035,-0.03619105625577214
47,6.379520937129679,9.089836078709007,-0.03524943534418585,-2.0849428953074303,6.247632431388303,9.199752812305608,-0.000565219966380746,-1.8059567776846035,-2.091035616709125,-0.0412092529382919
48,6.379374150585238,9.081166801090617,-0.035228770665798326,-2.080626628413592,6.240103942958953,9.191052545099483,-0.0007590453882363498,-1.8068372230439695,-2.0880641294700273,-0.04651810124534488
49,6.379227479210179,9.072516112863454,-0.035201130014046005,-2.076165174519215,6.232571816664292,9.182364597889473,-0.0009761876191670688,-1.8077103107186854,-2.085107330402484,-0.052114135423372385
50,6.379080955330745,9.06388464914576,-0.03516573106409225,-2.0715512922470434,6.225036086873175,9.173688906380402,-0.0012178281149247442,-1.808575149868167,-2.082165962176947,-0.05799371898184185
51,6.3789346146472266,9.055273074634432,-0.035121764044581796,-2.0667778827184526,6.217496791859498,9.16502540324045,-0.001485132493219992,-1.809430803282522,-2.079240753588489,-0.06415305079085937
52,6.378788496339113,9.046682082987541,-0.035068393947150715,-2.061837995253757,6.20995397399359,9.156374018161895,-0.0017792498731595376,-1.8102762878176701,-2.076332418853522,-0.07058817118549064
53,6.378642643166945,9.038112388421881,-0.035004761320414864,-2.056726695758536,6.202407679931093,9.147734678700951,-0.0021013146381128234,-1.8111105749993592,-2.0734414706260105,-0.07729554358878829
54,6.378497101516866,9.029564755529684,-0.03492999601871425,-2.051431894127059,6.194857960805017,9.139107307296362,-0.0024524381570791257,-1.8119325902583518,-2.0705691371018005,-0.08426964455191238
55,6.3783519215556135,9.021039954109566,-0.034843190700607984,-2.0459523408281703,6.187304872402789,9.130491825787253,-0.002833717843585173,-1.8127412165346448,-2.067715562186069,-0.09150712476145118
56,6.3782071572393315,9.012538787262732,-0.03474343590763122,-2.04028004324022,6.17974847535551,9.121888152605248,-0.0032462308240866202,-1.8135352913471443,-2.064881563681353,-0.09900311532034696
57,6.378062866384773,9.004062083749512,-0.0346298050941823,-2.0344088431730056,6.1721888353174625,9.113296203541331,-0.0036910348242275137,-1.8143136091313858,-2.0620677753395293,-0.10675296003381413
58,6.377919110835208,8.995610664962557,-0.03450133189555641,-2.028340508869209,6.16462602313281,9.104715895051939,-0.004169172557580061,-1.8150749243166646,-2.0592740374543794,-0.11475305600461079
59,6.3777756210626855,8.98726581085612,-0.03443754540534661,-2.0027649855447263,6.15706014855606,9.09613909767031,-0.004661915938738925,-1.8158098984199282,-2.0584313715911593,-0.11825841151919292
60,1.3736748556243326,5.304787902390207,-0.16616581629642013,0.19285499154860797,1.850963865698594,5.425978534670733,0.0005775840994076374,0.8754652107847798,2.8786067388751317,0.13862018385783298
61,1.3660589223774144,5.324867714502852,-0.16616581629642013,0.6424799915486079,1.8909551741903534,5.557106109189169,0.0069160240110685035,0.8696350440449964,2.84626963148721,0.13802077658490708
62,1.3584429891304963,5.365555339115496,-0.16616581629642013,1.0921049915486079,1.9306029971289567,5.686752656938796,0.01322699108938693,0.8607561448843538,2.813979041756635,0.13742136931198118
63,1.3508270558835782,5.426850776228141,-0.16616581629642013,1.5417299915486078,1.9697679403287,5.814920784877357,0.019510485334362917,0.8488421063111061,2.7817539272965277,0.13682196203905528
64,1.34321112263666,5.508754025840785,-0.16616581629642013,1.9913549915486077,2.008311235504014,5.94161396253304,0.025766506745996464,0.8339066363473617,2.7496129929746904,0.13622255476612938
65,1.335595189389742,5.61126508795343,-0.16616581629642013,2.44097999154861,2.0460947454625944,6.066836510430633,0.031995055324287584,0.815963554900303,2.7175746913303573,0.13562314749320348
66,1.3279792561428239,5.734383962566074,-0.16616581629642013,2.8906049915486123,2.0829809691558996,6.190593588537535,0.03819613106923625,0.7950267906638456,2.685657223022769,0.13502374022027758
67,5.418264955520223,9.29005061091442,-0.003965671886097033,0.2252812195468773,5.3988033497151555,9.408717843513859,0.0007279208776536541,0.018634120806480615,2.305417043412414,0.17470101063687704
68,5.41808319555878,9.311616625143651,-0.003965671886097033,0.6749062195468772,5.39980901028096,9.511332334876869,0.008841684684876092,0.023995995085240376,2.183392204981476,0.17896637675816668
69,5.417901435597337,9.353790451872882,-0.003965671886097033,1.1245312195468773,5.4009436185722555,9.608353260828887,0.017150944439324307,0.02466871187677574,2.061342692428358,0.18323174287945632
70,5.417719675635895,9.416572091102115,-0.003965671886097033,1.5741562195468772,5.401989458611841,9.699780461473338,0.025655700140998293,0.02054046989778621,1.9393077674893977,0.18749710900074595
71,5.417537915674452,9.499961542831347,-0.003965671886097033,2.023781219546877,5.402723698704106,9.78561564653789,0.03435595178989806,0.011499815343076415,1.8173295064979076,0.1917624751220356
72,5.417356155713009,9.603958807060579,-0.003965671886097033,2.4734062195468796,5.402918408572234,9.865862525934533,0.04325169938602359,-0.0025643092519078894,1.6954528625863694,0.19602784124332523
73,5.417174395751567,9.72856388378981,-0.003965671886097033,2.923031219546882,5.402340578804269,9.94052694315234,0.05234294292937491,-0.02176251336764929,1.5737257271464302,0.20029320736461487
74,3.0340313606572344,5.520631119969196,0.0837462558724269,-0.09008082965692615,2.541951590062887,5.634864453842867,-0.0002320045569019255,1.4933399758084474,0.9259193000240075,-0.05568109365646211
75,3.035427131588442,5.520832897808248,0.0837462558724269,0.07341917034307385,2.566856597671741,5.649973237212166,-0.0011786989620260887,1.4948996739005125,0.8948918072968023,-0.05747400669804241
76,3.036822902519649,5.523759675647298,0.0837462558724269,0.23691917034307383,2.591789533694063,5.664564911902993,-0.0021552752511765903,1.4966457091516077,0.8638658982858958,-0.05926691973962271
77,3.0382186734508565,5.52941145348635,0.0837462558724269,0.40041917034307384,2.616753564282352,5.678639506750355,-0.0031617334243534316,1.4985838927057815,0.8328418093262138,-0.06105983278120301
78,3.039614444382064,5.5377882313254005,0.0837462558724269,0.5639191703430738,2.6417519524379043,5.692197054706909,-0.004198073481556609,1.5007200353561443,0.8018197939761568,-0.06285274582278332
79,3.041010215313271,5.548890009164452,0.0837462558724269,0.7274191703430738,2.666788058004545,5.705237593135439,-0.005264295422786124,1.5030599475045947,0.7708001235381399,-0.06464565886436362
80,3.0424059862444786,5.562716787003503,0.0837462558724269,0.8909191703430738,2.6918653376616684,5.717761164110012,-0.00636039924804198,1.505609439118899,0.7397830875790434,-0.06643857190594392
81,3.043801757175686,5.579268564842555,0.0837462558724269,1.0544191703430739,2.7169873449165265,5.729767814725809,-0.007486384957324175,1.5083743196870378,0.7087689944505646,-0.06823148494752422
82,3.0451975281068933,5.598545342681606,0.0837462558724269,1.2179191703430738,2.742157730095735,5.741257597417623,-0.00864225255063271,1.5113603981687518,0.6777581718094616,-0.07002439798910452
83,3.0465932990381006,5.620547120520658,0.0837462558724269,1.3814191703430738,2.7673802403359367,5.752230570287028,-0.009828002027967579,1.5145734829441992,0.6467509671376801,-0.07181731103068482
84,3.047989069969308,5.645273898359709,0.0837462558724269,1.5449191703430738,2.7926587195735784,5.762686797438215,-0.011043633389328789,1.5180193817596555,0.6157477482623482,-0.07361022407226513
85,5.408062982784466,0.6796698320141807,0.19051441770744876,0.1960355516894915,5.092941586160537,0.8008838161727798,-0.0007753867051448992,-0.917194940183302,2.887391749753519,-0.18609280923477586
86,5.408856792858248,0.6806569593128877,0.19051441770744876,0.2369105516894915,5.089120967506562,0.8129283923945376,-0.001548507512638076,-0.9169484769538704,2.890698293221827,-0.18554899379836243
87,5.409650602932029,0.6818143991115946,0.19051441770744876,0.2777855516894915,5.085301496803039,0.8249867467214695,-0.0023193624224795294,-0.9166729688455396,2.894005038463596,-0.185005178361949
88,5.41044441300581,0.6831421514103013,0.19051441770744876,0.3186605516894915,5.081483294714921,0.837058880084987,-0.0030879514346692613,-0.9163685011482982,2.897312007243974,-0.18446136292553555
89,5.411238223079591,0.684640216209008,0.19051441770744876,0.3595355516894915,5.077666481551722,0.8491447935063672,-0.0038542745492072704,-0.9160351591678235,2.90061922113112,-0.18391754748912212
90,5.4120320331533724,0.6863085935077144,0.19051441770744876,0.40041055168949147,5.07385117726745,0.8612444880959362,-0.004618331766093556,-0.915673028225184,2.903926701496767,-0.18337373205270868
91,5.412825843227154,0.6881472833064208,0.19051441770744876,0.44128555168949146,5.070037501460548,0.8733579650522554,-0.005380123085328121,-0.9152821936565432,2.9072344695167947,-0.18282991661629525
92,5.413619653300935,0.6901562856051271,0.19051441770744876,0.48216055168949146,5.066225573373828,0.8854852256613039,-0.006139648506910961,-0.914862740812866,2.9105425461717953,-0.1822861011798818
93,5.414413463374716,0.6923356004038332,0.19051441770744876,0.5230355516894915,5.062415511894413,0.8976262712956693,-0.006896908030842081,-0.9144147550596278,2.913850952247645,-0.18174228574346837
94,5.415207273448497,0.6946852277025393,0.19051441770744876,0.5639105516894914,5.058607435553677,0.9097811034137369,-0.007651901657121477,-0.9139383217765246,2.917159708336071,-0.18119847030705494
95,5.4160010835222785,0.6972051675012452,0.19051441770744876,0.6047855516894914,5.054801462527188,0.9219497235588836,-0.00840462938574915,-0.9134335263571866,2.920468834835223,-0.1806546548706415
96,5.41679489359606,0.699895419799951,0.19051441770744876,0.6456605516894914,5.050997710634651,0.934132133358677,-0.009155091216725097,-0.9129004542088929,2.9237783519502414,-0.18011083943422806
97,5.417588703669841,0.7027559845986566,0.19051441770744876,0.6865355516894914,5.04719629733985,0.9463283345240683,-0.009903287150049326,-0.9123391907522893,2.9270882796938302,-0.17956702399781463
98,5.418382513743622,0.7057868618973622,0.19051441770744876,0.7274105516894914,5.043397339750595,0.9585383288485971,-0.010649217185721833,-0.9117498214211075,2.9303986378868254,-0.1790232085614012
99,5.419176323817403,0.7089880516960676,0.19051441770744876,0.7682855516894914,5.03960095461867,0.9707621182075918,-0.011392881323742613,-0.9111324316618871,2.933709446158767,-0.17847939312498776
100,5.4199701338911845,0.7123595539947747,0.19051441770744876,0.8091605516894914,5.03580725833978,0.9829997045573773,-0.012134279564111672,-0.910487106933699,2.937020723948471,-0.17793557768857432
101,5.420763943964966,0.7159013687934817,0.19051441770744876,0.8500355516894914,5.032016366953497,0.9952510899344791,-0.01287341190682901,-0.9098139327078723,2.9403324905045993,-0.17739176225216088
102,5.421557754038747,0.7196134960921885,0.19051441770744876,0.8909105516894914,5.0282283961432155,1.0075162764548384,-0.013610278351894626,-0.9091129944677212,2.943644764886234,-0.17684794681574745
103,5.422351564112528,0.7234959358908952,0.19051441770744876,0.9317855516894914,5.024443461236098,1.0197952663130199,-0.014344878899308515,-0.9083843777082765,2.9469575659634475,-0.176304131379334
104,5.3142819381517405,1.4215638485613642,0.15023942592145684,0.23644056571340427,4.849692432484181,1.5399417516824805,-0.00020383002073597794,0.23212613665886472,2.2471373147816593,-0.0489192049766347
105,5.315533933367753,1.4240451241089769,0.15023942592145684,0.31819056571340426,4.8516410235056115,1.5584827184622014,-0.0006153679385904717,0.23440299224536554,2.2175089910004697,-0.04953966519784077
106,5.316785928583766,1.427207649656589,0.15023942592145684,0.39994056571340425,4.853608875399978,1.5767767884617978,-0.0010320763582883496,0.23672582801014938,2.1878816166806923,-0.05016012541904684
107,5.318037923799778,1.4310514252042008,0.15023942592145684,0.48169056571340424,4.855596374932168,1.5948239697882745,-0.001453955279829611,0.2390952194292015,2.1582552230539074,-0.05078058564025291
108,5.319289919015791,1.435576450751812,0.15023942592145684,0.5634405657134043,4.857603913662561,1.612624270813404,-0.0018810047032142567,0.24151174195515868,2.1286298420736722,-0.05140104586145898
109,5.320541914231804,1.4407827262994228,0.15023942592145684,0.6451905657134043,4.85963188794682,1.630177700179802,-0.002313224628442286,0.2439759710165079,2.099005506424437,-0.05202150608266505
110,5.321793909447816,1.4466702518470331,0.15023942592145684,0.7269405657134043,4.861680698935692,1.6474842668070746,-0.0027506150555136996,0.24648848201676626,2.069382249530461,-0.05264196630387112
111,5.323045904663829,1.4532390273946447,0.15023942592145684,0.8086905657134043,4.863750752574793,1.6645439798980366,-0.0031931759844284957,0.24904985033364185,2.0397601055647248,-0.05326242652507719
112,5.324297899879841,1.4604890529422576,0.15023942592145684,0.8904405657134042,4.865842459604386,1.6813568489450113,-0.003640907415186677,0.25166065131817505,2.010139109457846,-0.05388288674628326
113,5.325549895095854,1.46842032848987,0.15023942592145684,0.9721905657134042,4.867956235559154,1.6979228837361937,-0.00409380934778824,0.2543214602938605,1.980519296906991,-0.05450334696748933
114,5.326801890311867,1.477032854037482,0.15023942592145684,1.0539405657134042,4.870092500767966,1.7142420943620973,-0.004551881782233191,0.25703285255574915,1.9509007043847866,-0.0551238071886954
115,5.328053885527879,1.4863266295850934,0.15023942592145684,1.1356905657134042,4.872251680353634,1.7303144912220745,-0.005015124718521524,0.2597954033695301,1.921283369148231,-0.055744267409901474
116,5.329305880743892,1.4963016551327044,0.15023942592145684,1.2174405657134042,4.874434204232661,1.7461400850309055,-0.005483538156653239,0.26260968797059264,1.891667329247603,-0.056364727631107545
117,5.330557875959904,1.506957930680315,0.15023942592145684,1.2991905657134042,4.876640507114982,1.7617188868254612,-0.00595712209662834,0.2654762815630672,1.8620526235353705,-0.056985187852313615
118,5.331809871175917,1.5182954562279267,0.15023942592145684,1.3809405657134042,4.8788710285037,1.7770509079714518,-0.006435876538446825,0.2683957593188459,1.8324392916750982,-0.057605648073519686
119,3.352245242618518,8.975053693948498,0.097392863536026,-0.10768644283631945,3.187403725215829,9.092927468355299,0.0005043301202657677,-0.33239509107773346,1.7820194147961568,0.12103922886378425
120,3.353868457010786,8.974962044901226,0.097392863536026,0.05581355716368055,3.1818705096239976,9.121831816588427,0.002512322620229183,-0.33181191625496864,1.7056056349678177,0.12014374267821741
121,3.355491671403054,8.977595395853953,0.097392863536026,0.21931355716368053,3.1763420047523114,9.149462593405529,0.004505390350433152,-0.3317091446038838,1.6291911678109612,0.11924825649265057
122,3.3571148857953217,8.98295374680668,0.097392863536026,0.38281355716368054,3.170810241173018,9.17581979734104,0.006483533310877672,-0.3320831958746603,1.5527769696783993,0.11835277030708373
123,3.3587381001875896,8.99103709775941,0.097392863536026,0.5463135571636806,3.1652673091488026,9.200903442646004,0.008446751501562747,-0.33293048794587116,1.4763639755724969,0.11745728412151689
124,3.3603613145798574,9.001845448712137,0.097392863536026,0.7098135571636806,3.1597053586631034,9.224713558933866,0.010395044922488373,-0.3342474369084657,1.3999530993019351,0.11656179793595005
125,3.3619845289721253,9.015378799664866,0.097392863536026,0.8733135571636805,3.154116599449046,9.24725019082888,0.012328413573654549,-0.3360304571481796,1.3235452336387465,0.11566631175038321
126,3.363607743364393,9.031637150617593,0.097392863536026,1.0368135571636805,3.1484933010170173,9.268513397617134,0.01424685745506128,-0.3382759614263808,1.2471412504756114,0.11477082556481637
127,3.365230957756661,9.050620501570322,0.097392863536026,1.2003135571636805,3.1428277926809116,9.288503252900204,0.016150376566708567,-0.34098036095936374,1.170742000983406,0.11387533937924953
128,3.366854172148929,9.07232885252305,0.097392863536026,1.3638135571636805,3.1371124635830707,9.307219844251437,0.01803897090859641,-0.34414006549610227,1.0943483157689953,0.11297985319368269
129,3.3684773865411968,9.096762203475777,0.097392863536026,1.5273135571636804,3.1313397627179422,9.324663272874853,0.019912640480724803,-0.34775148339447276,1.0179610050332601,0.11208436700811585
130,3.3701006009334646,9.123920554428505,0.097392863536026,1.6908135571636804,3.125502198954484,9.340833653266703,0.021771385283093737,-0.35181102169595924,0.941580858729351,0.111188880822549
131,3.3713180117276655,9.14607759889305,0.097392863536026,1.8134385571636804,3.1210769872498343,9.352126076851652,0.023155649504715815,-0.355147592344363,0.8843009145318881,0.11051726618337387
132,8.304533067323241,3.8083030170449277,-0.10470437366591333,0.07324883496416756,8.233510759868826,3.92133593473692,-0.0005836432059706672,-1.7051890394442655,0.8011490810424263,-0.14007436943296012
133,8.294935166403878,3.8581065560833103,-0.10470437366591333,0.9724988349641674,8.077136223581423,3.9765346073541794,-0.013071591709642828,-1.7040109084184216,0.4204906413228388,-0.1327240662465424
134,6.15735228526751,4.953539825598168,-0.09270987014395492,0.22440113918704563,5.725142019464981,5.065952478888866,0.0006371246211648105,0.9974938795662995,0.8034379289548081,0.15290990907955454
135,6.14878704781138,5.011870947573339,-0.09934865161568476,0.5948439234431911,5.8175343682523355,5.125906525264106,0.012193925551960166,1.0154335293674583,0.5593656572336381,-0.06404519839473978
136,6.2337598146317585,4.947477416979868,0.7559881110281498,-0.8087713981691594,6.5437297932913285,5.14259834039249,-0.26680778790390214,1.9697776531292417,-0.43471245614570214,-0.10188484815884688
137,6.314871420529412,4.873180773168217,0.9948514502622317,-0.7889335126125867,6.739402415371035,5.0952028082660155,-0.256491671314235,2.284165774302046,-0.5950307746400864,0.3163980975906833
138,1.482921177950912,3.794629773675851,0.19250967464838703,-0.235006261266985,1.2621225082374143,3.9044067825039432,-0.000933446463117263,1.963349627542051,-0.2885241425248022,-0.2240271511481432
139,1.543850219741051,3.7271370966853086,0.30920953329888534,-0.29122524453525833,1.793168259103986,3.856430951210398,-0.0876065083629765,2.1170695830011583,-0.07652057091125158,-0.20604714920740452
140,1.574086221599814,3.706276521378518,0.3772554073062374,-0.16720042135599636,1.9825182942142674,3.8525764888890626,-0.09367202069573564,2.2077338453333777,-0.016748349764243647,0.06765034495147218
141,1.6090950438215983,3.7091975162374355,0.4068949578276069,0.36669341475488126,2.179843471099888,3.852651013834766,-0.07678825006919841,2.2972253078961256,0.0015005322415481536,0.2294421727696448
142,1.6446983526315158,3.7806253775284873,0.4068949578276069,1.2250684147548812,2.3844370472130714,3.8520678318539465,-0.057179502887301316,2.372749277636564,-0.014323218433988125,0.21924349388780884
143,1.6803016614414332,3.9271610513195396,0.4068949578276069,2.083443414754881,2.594864233184661,3.850038315715514,-0.038463139165735974,2.431489878606417,-0.03143347006830007,0.20904484873808457
144,1.7159049702513507,4.148804537610592,0.4068949578276069,2.941818414754883,2.8096912761622512,3.846466795535645,-0.020639153080639083,2.4742076074297445,-0.049468427332004065,0.19884623615400124
145,0.7303230926810536,7.991888598794803,-0.08707607782935677,0.06620390648378036,0.6523673805751885,8.102301724430944,-0.0006056478987667512,-1.641950362412272,0.16535405915759543,-0.1453554957040203
146,0.7299602756900979,7.992334760905153,-0.08707607782935677,0.10707890648378035,0.6455238773110996,8.102967924994504,-0.0012126391528814386,-1.6424407833813304,0.15988813525434598,-0.14567790098752506
147,0.7295974586991423,7.992951235515502,-0.08707607782935677,0.14795390648378035,0.6386784478289069,8.103611349670366,-0.0018209737623440636,-1.6429030757262544,0.154421922206763,-0.14600030627102983
148,0.7292346417081866,7.993738022625851,-0.08707607782935677,0.18882890648378034,0.6318312095913085,8.104231997322472,-0.002430651727154624,-1.6433371770236351,0.1489554365055335,-0.1463227115545346
149,0.728871824717231,7.9946951222362,-0.08707607782935677,0.22970390648378033,0.624982280321061,8.104829866883952,-0.0030416730473131217,-1.6437430248593985,0.14348869475505702,-0.14664511683803938
150,0.7285090321531764,7.995814503736298,-0.0870702153730919,0.26865156002359986,0.6181317755582503,8.105405760418616,-0.003654997234425456,-1.6441211430745664,0.13821444831970972,-0.14719780490696033
151,0.7281477540107126,7.996689857968773,-0.08670675419131331,0.21008501579388594,0.611279664731437,8.106000307913733,-0.004322239174129922,-1.644506598435184,0.14269139882799345,-0.16013806649197165
