data_id,trial,plan_iters,plan_time,best_cost,success_metric,maneuverability_metric
0,0,2830,10,0.5171379324285315,0.0,0.9967539053669882
0,0,3260,10,0.21344263817632064,0.0,0.9567955987775585
0,0,4540,10,0.07596888892867185,0.0,0.9520764807016285
0,0,4980,10,0.013803262624421981,0.0031885162591292174,0.9563473315062108
0,0,4630,10,0.01845048419766853,0.708301269136032,0.7929891148554881
0,0,2400,10,0.4228297371596117,0.9649665711092515,0.9993476178056817
0,0,2230,10,0.7712444246194735,0.9991074292368483,0.9982251820797894
0,0,2320,10,0.9029602654144715,0.9976199439987395,0.998469810845406
0,0,2310,10,0.9108566264813852,0.9958312265530186,0.9972258635603519
0,0,2330,10,0.8399962709204334,0.9987528192840192,0.9987706594503363
1,0,2710,10,0.4996418135359295,0.0,0.9992472106282391
1,0,3240,10,0.24359229279339067,0.0,0.9654956924408804
1,0,3880,10,0.043985847242578424,0.0,0.9306459485067351
1,0,4360,10,0.005652781358127667,0.0,0.8560136177767717
1,0,5860,10,0.0044704227952801125,0.0,0.6984757058220805
1,0,4010,10,0.016927752494188496,0.0,0.8046485698633032
1,0,4450,10,0.0005823485656553974,0.0,0.8817164175361
1,0,4360,10,3.861055827460158e-05,0.0,0.06699200207186995
1,0,3930,10,4.774702469023326e-05,0.0,0.0
1,0,3540,10,1.638952033609681e-05,0.0,0.04092997172914892
2,0,2830,10,0.5080152679299912,0.0,0.9996158830532047
2,0,3580,10,0.14550366087222236,0.0,0.949409822408519
2,0,4970,10,0.016899894378750075,0.0,0.8673365928240817
2,0,4650,10,0.019145616859532776,0.0,0.7760285491988571
2,0,3990,10,0.006237409070445407,0.0,0.947547533303699
2,0,3900,10,0.00022099314446361734,0.0,0.5431976465930657
2,0,3340,10,0.003534724749248992,0.0,0.6854072966707567
2,0,3500,10,0.00019942508049408496,0.0,0.4710137055231801
2,0,3850,10,7.474428612023716e-05,0.0,0.0
2,0,3560,10,0.0001033040278433069,0.0,0.48606279162215904
3,0,2840,10,0.4367005599819361,0.0,0.9976898763155868
3,0,3590,10,0.13120698273146666,0.0,0.9574225806176486
3,0,3280,10,0.034391743287243204,0.0,0.9129460872697266
3,0,4780,10,0.0015727760609905248,0.0,0.8196349753304916
3,0,5870,10,0.0011345267638717756,0.0,0.521287995169493
3,0,4310,10,0.0038102872016654073,0.0,0.7765742795857805
3,0,3050,10,6.67027184430187e-05,0.0,0.0
3,0,3180,10,0.0002897462044230241,0.0,0.6745240548286251
3,0,3300,10,0.00010715910556001869,0.0,0.48690680471146897
3,0,3760,10,1e-05,0.0,0.15136218750508046
4,0,3140,10,0.373031265565041,0.0,0.9799676861384096
4,0,2770,10,0.2528594628407605,0.0,0.9258946469770594
4,0,5420,10,0.014825204616693044,0.0,0.8233545327373892
4,0,4010,10,0.0005804518526214258,0.0,0.5703688955435688
4,0,3420,10,0.004780012578872951,0.0,0.5505040447819693
4,0,3290,10,2.212793422340549e-05,0.0,0.46745132610373374
4,0,4950,10,2.066342524668051e-05,0.0,0.0
4,0,2940,10,9.082857970045782e-05,0.0,0.00013180481551011702
4,0,2870,10,1e-05,0.0,0.0
4,0,2360,10,1e-05,0.0,0.0
5,0,2810,10,0.5748189596276347,0.004385135411265509,0.9971507099222008
5,0,3000,10,0.19397245690908174,0.002138598113995506,0.9486351029553117
5,0,4340,10,0.0845514009565401,0.3976156509336002,0.932780967921315
5,0,2090,10,0.6511690889940731,0.9968272246628286,0.998737210271263
5,0,2170,10,0.8286510421201932,1.0,0.9992791858325772
5,0,2270,10,0.7504720865135658,0.996544473984091,0.9972227301328376
5,0,2280,10,0.728828335366918,0.996391903761289,0.9977554922872641
5,0,2330,10,0.7321264528930859,0.9978155760864256,0.9993870975824856
5,0,2200,10,0.7911844911218765,0.9941048054585858,0.9973503334337295
5,0,2230,10,0.7578651612926319,0.996261948161814,0.9960853135275319
6,0,2970,10,0.47775318621384644,0.00042018646367935036,0.9951775492002873
6,0,3280,10,0.15786294060076184,0.0,0.9859089341904478
6,0,3880,10,0.07798036331617247,0.67612891572575,0.9874646197604591
6,0,2180,10,0.6081258415940802,0.9949506269010687,0.9972486482550428
6,0,2190,10,1.6916307509719062,1.0,0.9999671139029935
6,0,2210,10,0.7173686408387985,0.9987072550588488,0.9979126292993056
