num_traj,data_id,shortest_distance_spring,S_stick_spring,S_engage_spring,shortest_distance_ground,S_stick_ground,S_engage_ground
4,7,5.794395795774194e-05,6.487104804955104,8.258439599776285,0.0003057775000430158,5.8207932719615085,10.232076280077234
4,8,3.75039198706392e-05,5.201678734043363,7.113348615384284,0.0003364411899717829,5.348471173726357,9.320356154782337
4,9,4.0798424922923655e-05,6.910167660172666,9.328700532885223,0.0003297056006112981,6.157430106182012,11.232055796058091
5,0,7.664496754006384e-05,2.7797801860995333,4.302105940209963,5.668796613656109e-05,2.21570723540055,5.103254048297772
5,1,0.00044045223608613467,2.749424977799606,4.255126934700093,0.00031865958101318266,2.5379370372816363,5.149261858527765
5,2,0.0004404396805273328,8.06753566010954,12.485661031412974,0.00026177703173524587,7.91291152848134,14.681290101669614
5,3,4.1638670800960626e-05,6.469911245295511,8.542094289418444,0.0003354223124103512,6.189912755708214,10.549894065947866
5,4,3.836130784437498e-05,6.0140164872858515,7.9637700471356325,0.00033876737098182015,5.9596734045014115,10.050699605536071
5,5,4.326627592794274e-05,7.293834103020644,9.587592721446565,0.0003307191396151338,6.605740459880206,11.452349867264516
5,6,3.933136387217713e-05,5.931465059251879,7.859944513746266,0.0003367303830665875,5.91922133657783,9.962126305515104
5,7,4.0527240967788766e-05,6.777316919651019,8.931457029465555,0.00033362153360561204,6.343999324764202,10.885105170276601
5,8,4.316584230929879e-05,7.004628144700837,9.221485305259808,0.00032991996217712934,6.460777545177023,11.137234045013777
5,9,3.416469979753155e-05,4.412396179082218,5.932385178227731,0.0003437217846673519,5.152608891507835,8.298336780404378
6,0,1.2749852999368953e-05,1.534338661240088,2.7409252199256295,5.420700457612823e-06,1.0407280556943834,3.879251605966615
6,1,3.666017678487028e-05,1.9011143573506253,3.396129191637424,2.477961357017118e-05,1.1846101871696386,4.3624064266384055
6,2,0.00012084721630553418,2.2782060150106487,4.069761472931605,8.723043527259118e-05,1.3411145617777251,4.811092970794017
6,3,0.0002829266630495015,2.5585717479318095,4.570603649706672,7.895874646535357e-05,1.4647715208240881,5.049452674307324
6,4,0.0004686636052210319,2.6580047720149964,4.748229680668755,0.00019426279840062573,1.5636764860231138,5.08853287473673
6,5,0.0006187064015778701,1.778594658837016,3.1772613945871324,0.0002179694578623454,0.0,0.0
6,6,0.0007757373243721175,3.989720719457928,7.127191997157078,0.00036369826631843684,2.4835186867144627,7.400447217764305
6,7,0.000929311510282404,7.969560084482231,14.236732053196663,0.00024625091123065164,5.530357425191806,15.549071873056077
6,8,0.0001430489360862604,0.9385146619405,1.6765519819811419,0.0007770638256776614,0.0,0.0
6,9,1.4548032200462142e-05,0.8693242324456906,1.5529509736719325,0.042135698829210755,0.0,0.0
7,0,7.742851628748206e-05,2.7715979795197745,4.374579952602217,5.671497714421388e-05,2.100513613358588,5.135892307437295
7,1,0.00048625951782957757,2.7627933884411893,4.360683147868227,0.00024396431993989505,2.423834548578342,5.154682648936884
7,2,0.00045809419155035043,9.86800018921087,15.57525883966651,0.00022071106735111097,9.420064943187315,18.25867937839842
7,3,4.109222471182183e-05,6.540535571221162,8.729542151743328,0.0003297608809302872,6.033939325395991,10.716418315823654
7,4,3.650741617202456e-05,5.074187699194149,6.857916962610396,0.000336242263935917,5.337452028271114,9.10393948696008
7,5,6.856475771317035e-05,8.799399076635444,12.204927993231971,0.00029111428382777756,7.668861907945985,14.248412584982095
7,6,3.9898631084461656e-05,6.020640443848961,8.066269183847828,0.0003300666665919678,5.787360009808794,10.14529887589828
7,7,3.737019609850995e-05,5.757533017586601,7.729969559002149,0.0003328883488304974,5.66164399879031,9.854974926785562
7,8,4.549976352118438e-05,7.612927424581617,10.08220153315653,0.00032074391090564265,6.526843849260112,11.865666257280985
7,9,3.944788758201701e-05,5.964866288879707,7.995703413438936,0.0003297828088102434,5.761470248060334,10.085099255614645
8,0,1.2819801695405842e-05,1.3541496471815395,2.6735861103831318,5.517705603750797e-06,0.6705076242062347,3.8067366823241917
8,1,3.5778913672617946e-05,1.735714514782499,3.4269345678108007,2.1994031909279912e-05,0.7841439036680518,4.351509154883567
8,2,0.00012699106826025603,2.141991064118394,4.229072910964074,8.103235547829608e-05,0.9119315871474981,4.8603061545225525
8,3,0.00033289003166010376,2.347848716868731,4.635511126474119,0.00017156707995957983,0.9881728657696687,4.949876307112266
8,4,0.0005534615017851194,2.4625181034045576,4.861910388655148,0.00028264099438746366,1.0394776509172863,4.927857157171229
8,5,0.0007392989247818524,2.5208156606609204,4.977010926661607,0.0004043473361912148,1.0530655652319019,4.842943043819547
8,6,0.0009271715626019049,3.1746804896747376,6.267979119984706,0.00044715328906064396,1.3962786216509526,6.166513923313993
8,7,0.0012140718155108404,6.0703567926951525,11.985102043502813,0.000393758857903272,2.986144624081962,12.424809893751203
8,8,0.21367958550361327,0.0,0.0,0.00030851853472113784,0.36311735695970365,0.6038060444868881
8,9,0.02101075038629961,0.0,0.0,5.5077568382968026e-05,0.1270885830637006,1.1022715082928043
9,0,1.3335730661480999e-05,1.4380954819914915,2.695737972395393,4.378854359330872e-06,0.8521541865733865,3.8342018684212347
9,1,3.655058241624827e-05,1.6922955674087592,3.1722409925596824,2.613963250808378e-05,0.9480851279242105,4.1866844216457615
9,2,0.00010901919715577041,2.015870230737565,3.778788006038211,8.533966949220324e-05,1.0773215561536815,4.598382234835703
9,3,0.0002494510657155019,2.267832694278739,4.251096552578745,0.00017840093751542337,1.1987729350707326,4.858607175767578
9,4,0.0004220675176857233,2.4834111402285153,4.655202547950153,0.00019477297512415954,1.3160523246365066,5.03704410736486
9,5,0.0005912676281724991,2.7557899917970543,5.1657820096470495,0.0003331290811272609,1.4936853403376347,5.402793752574727
9,6,0.0007726748186921768,3.571267707869518,6.694410870077075,0.0004460885437935786,1.8650388500680426,6.714358669570299
9,7,0.0009934134069807504,12.516600261256716,23.462610954384797,0.00021466081417798218,8.514328022696787,27.80539323872261
9,8,0.06760189614960303,0.0,0.0,0.00025679309107107424,0.0,0.0
9,9,3.0125573299580162e-05,0.7060602812016971,1.3235237403286917,0.0764315742218844,0.0,0.0
10,0,1.0030186985247676e-05,1.2606865440111834,3.4522239961617935,1.0178615667209498e-05,0.7567710654513172,3.404547120531705
10,1,9.966436819989501e-06,0.8355504139234328,2.206788726066702,4.617189427459992e-06,0.6186783371022432,2.7832982090179037
10,2,1.0354286282814798e-05,0.9363506622455947,2.56399612418308,2.612761702036441e-05,0.7124587296406766,3.2051956358452944
10,3,1.2266380772697863e-05,1.2137500338099925,3.323694535045421,1.496501879529391e-06,0.7387301175861823,3.3233848506284294
10,4,1.1371568370690526e-05,0.6506742369262394,1.7817852283782616,5.033530527278132e-06,0.5619040677507715,2.52788321646225
10,5,1.3294894964568937e-05,1.384672533354979,3.7917425794156374,5.510062114575873e-06,0.7990748230898582,3.5948624433526355
10,6,1.1124976388789426e-05,0.709307416256784,1.9419950614881056,4.878940553987472e-05,0.5903146680430138,2.6556962516778997
10,7,2.4548024070257322e-05,1.0293207404620541,2.8186585479546786,0.00020567897833867303,0.7045428047595597,3.1695835323781534
10,8,1.5838921946240996e-05,1.1594668978677016,3.1750195032993616,1.4559814421446007e-05,0.7186457337119032,3.2330291954864627
10,9,2.4967195245397314e-05,0.5747231068615848,1.5738031156064731,1.9873216596816984e-06,0.5304945662186447,2.386577671725538
11,0,1.2350027905718159e-05,1.4309479991454146,2.6159265150642423,6.079114948541117e-06,0.9288012223466476,3.7809265129449594
11,1,3.027341054463135e-05,1.7872089626619487,3.2672098087562413,1.965712109331004e-05,1.0597501826029356,4.26316595292028
11,2,0.00010215535619580222,2.235786335475846,4.087257400591672,7.379721932920975e-05,1.2268908877509728,4.820767028184072
11,3,0.0003297864071862194,2.557169585823134,4.674780393852205,0.0001763248779445021,1.3242256421257972,4.977263486366916
11,4,0.0005491915619042833,1.9872501879084834,3.6329066501727825,9.628066822986621e-05,0.0,0.0
11,5,0.0007134599384316108,3.7447720563403246,6.84584527143966,0.00028999906037996577,3.3501071333590806,10.77389349601701
11,6,0.0008709427749710963,1.3965092422978944,2.5529687924885396,0.0002987295106158267,0.0,0.0
11,7,0.0010878176902810708,6.677773445013666,12.207686633078083,0.0003114847650955727,4.35374739156772,13.23145860269111
11,8,0.1741021426654688,0.0,0.0,0.0002939159623180937,1.2277982019691542,2.1307925331601805
11,9,5.005158848085746e-06,0.7641800966264274,1.397003234725825,0.02691087158747174,0.0,0.0
12,0,7.306652260206895e-05,2.5932403716221066,4.060571648254658,5.6369786153977544e-05,2.0670396814195593,4.918426706670024
12,1,0.0003963071029836863,2.9588510132409387,4.633055495380654,0.0002553921493140283,2.5150043105491875,5.399275767678463
12,2,0.0004995063040884529,13.447187999271998,21.056000477758523,0.00017615278632443672,14.242576754536717,27.331879830067905
12,3,4.021791038245948e-05,5.8954612464643645,7.91204755106433,0.00033672930253980833,5.802521130139366,10.007639081466504
12,4,3.6668962381388463e-05,5.521266778056623,7.431430361029922,0.00034079171537793225,5.6177992429243595,9.592292419071686
12,5,4.3768402363913365e-05,7.604152597178385,10.103778269196795,0.000329141812501545,6.641781502823473,11.898572619901074
12,6,3.689817077852473e-05,4.980980359240545,6.738911555896977,0.0003403773576298192,5.3532712949352845,8.99547923607401
12,7,3.8916254636556786e-05,6.324091655800852,8.461053538405524,0.0003356063742097088,6.011897887642987,10.4803679267051
12,8,4.3234125646595335e-05,7.041850300072538,9.383012016777457,0.00032920105223222147,6.366173679612695,11.27723659704715
12,9,3.584445479500965e-05,4.884517860567043,6.614331264627857,0.00034063537184159283,5.304936178792169,8.887120418163674
13,0,1.3277351310261896e-05,1.310913044868597,2.695800011353653,2.440785972222456e-06,0.5443617976613656,3.8165830908096714
13,1,4.115658812730265e-05,1.6050001351603556,3.3005693231489173,2.6568896773106546e-05,0.6281345611505029,4.250564222700607
13,2,0.00013264554924775096,1.9129415707811304,3.9338291205011506,9.058063199551998e-05,0.7298554124692566,4.646395164007419
13,3,0.00030055396279561456,2.100688286645492,4.319916970666486,0.00012345211884024106,0.8133185792631831,4.779369791116244
13,4,0.0004885658713858784,2.1457389424945856,4.41256045924748,0.00020006958312435326,0.8853168007995529,4.719650202295695
13,5,0.0006495182900353785,3.082407630146994,6.338753407614259,0.0002839080244478893,2.1445524994349987,10.071004690464632
13,6,0.000830881617267547,2.9393291274662015,6.044522580462638,0.00043565292300296217,1.2754511133146813,6.155850963665333
13,7,0.0011161524004757244,5.71610259401338,11.754760933742952,0.0003013769904740577,2.6215630297232124,12.320661789473458
13,8,0.2054829434215861,0.0,0.0,0.00027125390901528053,0.0,0.0
13,9,7.466942735492254e-06,0.6178136689781553,1.27049013895051,0.012396042459019931,0.0,0.0
14,0,0.0001200801297100971,2.78436437075023,4.4767117477195,7.569898801063242e-05,1.9924470433327228,5.103388961837048
14,1,0.0005220081081666272,3.604140898606672,5.794751609015644,0.00024532230486573776,4.899209588601841,10.440398562582715
14,2,0.0004640675848426253,9.775595997123071,15.71721266184597,6.88081935695823e-05,9.871403151092888,19.266144465076614
14,3,4.102217528088552e-05,6.368200429974027,8.6189306524055,0.0003262138382116326,5.780054134964144,10.625042862108897
14,4,3.8362096958006195e-05,5.9998858563881035,8.143340783666341,0.0003289394732621815,5.612819829411408,10.21428637080161
14,5,4.276488011036908e-05,7.132595553781585,9.604114200155015,0.00032173596977847115,6.124791135157689,11.473893158335503
14,6,3.62581981944107e-05,4.937731249868978,6.77526466796702,0.00033187597928896646,5.134883211013452,9.036493402241955
14,7,4.0368154156356365e-05,6.867546926720558,9.261469540795618,0.00032403588406016044,6.0039381374347895,11.177512952790572
14,8,4.1122451847649754e-05,6.313212633393307,8.548293668282671,0.00032373895348203514,5.755530473994376,10.564412840208153
14,9,3.6586229197182336e-05,5.45748714643509,7.444820504132873,0.0003298600628192111,5.368741381830425,9.612952446781083
15,0,1.290913882130423e-05,1.4453957056670386,2.7110937211300996,5.296196962321573e-06,0.8518610839183971,3.8449681657672876
15,1,3.540654449215252e-05,1.7536698858240531,3.289316148319509,2.3374729469562497e-05,0.9618687116830957,4.268930700102053
15,2,0.00011358489879729279,2.1326761570827606,4.000209043111657,8.136710606732218e-05,1.101956785396583,4.741317235238197
15,3,0.0002941329313145397,2.5070622605498416,4.702435995404869,2.993586265831634e-05,1.2224480634281274,5.042985903723548
15,4,0.0005305349417146751,2.667705444015227,5.0037505272652405,0.0001606220595731251,1.2932885468070843,5.089072205265936
15,5,0.0007212785335012074,2.8191643372222686,5.28783830591209,0.00034056781403868537,1.4102435058010718,5.275109130123255
15,6,0.000914328775323688,6.01920233366201,11.290072118086428,0.00035011162557619,4.08669642685124,14.459998005531235
15,7,0.0011632032386345744,7.449806565661298,13.973421846068282,0.0002964742655666725,4.437357070414992,14.915735925389889
15,8,0.1690257581711812,0.0,0.0,0.0003016549599716995,1.0994402534652867,1.880123140003381
15,9,1.447501456172901e-05,0.6295695934633019,1.1808596460141914,0.04047657237232527,0.0,0.0
16,0,1.2858780242693042e-05,1.4125407306617501,2.68843100938025,5.4125562647371755e-06,0.7965386107897402,3.8250492211880496
16,1,3.535325881117175e-05,1.7895246381444414,3.405929077534566,2.252685061732325e-05,0.9213148269644146,4.3478396371342924
16,2,0.00012310457806633289,2.2123814227126464,4.210735115161522,8.173493891372625e-05,1.0658443650411884,4.868997286679257
16,3,0.0003549114190157073,2.440073348065762,4.644091846506037,2.2790294446515744e-05,1.1411526607718137,4.92850870812455
16,4,0.0005660291448158945,2.4194246069792458,4.604791943044434,0.0002225831541478058,1.1833664323937492,4.774202421680528
16,5,0.0007188466953630007,2.403451863519849,4.574391669635903,0.0004086333186499331,1.2178279793832523,4.651788434806777
16,6,0.0008719988168740272,3.0161284461020132,5.74047396807248,0.0004108124149382348,1.6633405861124864,5.9680822001338605
16,7,0.0011071479560489574,1.0100408473797027,1.9223694528926123,0.00020568324109926546,0.0,0.0
16,8,0.1921132093722432,0.0,0.0,0.0003133014643130778,1.123137007648163,2.0012818823727185
16,9,2.419563838604327e-06,0.8811296362625977,1.677018014887796,0.02039922936079086,0.0,0.0
17,0,1.3462134898998585e-05,1.4522078121088282,2.7572845156875654,4.388535115971634e-06,0.8162050893328521,3.8762624839926203
17,1,3.933990205516009e-05,1.7221381256370158,3.269797039477254,2.694934411740131e-05,0.9136456236023393,4.250582852137358
17,2,0.0001226066182410567,2.073251684346393,3.936450932509964,8.88799078679909e-05,1.0453423768321408,4.688868757566755
17,3,0.00028009566487376364,2.307677152044309,4.381550943652171,6.0781226393526525e-05,1.1476220164352826,4.881874378064003
17,4,0.00046352295932942185,3.1275214971760494,5.93817673218982,0.00012550555979773566,2.669341672029399,10.405384705652054
17,5,0.0006313722602703314,2.6755034326375378,5.079937021073278,0.0003456826201679881,1.4066595269176745,5.284752124835698
17,6,0.0008102380155887775,3.4626928005899567,6.574561309357946,0.00040959808644358726,1.8433082371612348,6.723094603529939
17,7,0.0010439798611203326,6.645400127824205,12.617518526285554,0.00033846904202650303,3.902778995151313,13.486717164181414
17,8,0.11848901224810028,0.0,0.0,0.00024654496839837843,0.0,0.0
17,9,6.7641142102050835e-06,0.7301358375152444,1.3862976137990284,0.05543069390878829,0.0,0.0
18,0,1.2249918193594471e-05,1.6697950258361132,2.7662054700184746,5.405269715817382e-06,1.367873267220901,3.922366833280851
18,1,3.21699207545204e-05,2.0333573751014384,3.36848801725952,2.3328858488770934e-05,1.5367048198131317,4.378904708400624
18,2,0.00010752800282507743,2.509681035830728,4.157572407455663,8.469271837019572e-05,1.7598127872889293,4.93550760282095
18,3,0.00026514703539760144,2.8946752851677457,4.795359218272573,1.6127529238072966e-05,1.9397510894349614,5.290192169429046
18,4,0.0004522609746658611,4.016922420557204,6.654489387868105,0.00012082069636787547,4.436115704016995,11.436722826754796
18,5,0.0006089347665215933,3.507873232200894,5.8111913136975435,0.0004066116957364158,2.4471321408258713,6.094416452482381
18,6,0.0007429713535386909,4.7821171233011075,7.922121543507304,0.00033482172883636703,3.6105775737873973,8.500573757951265
18,7,0.00074801048897992,8.583334275312202,14.219270594642088,0.00028289826670335923,7.582051455791664,16.553986739684802
18,8,0.00011073564058683479,0.6253696834159825,1.035996087202465,0.0003009667703477454,1.1915759293147608,1.8555998497449884
18,9,2.3386500225980385e-05,0.7534540381108699,1.248182251867361,0.011019994114380484,0.0,0.0
19,0,5.3510595198736896e-05,2.661946887463722,4.037335115084258,4.3366225870757405e-05,2.2741879555635425,4.94049489364272
19,1,0.0003210940319150395,2.8211771498611142,4.278837286444253,0.00021221534554416617,2.6340373109481416,5.226218534332983
19,2,0.000375804357420528,9.540371124803286,14.469738547345697,0.00020435823119635717,11.502548089362273,20.576839770579102
19,3,4.0712594553248335e-05,6.057405300006663,8.102108756960137,0.00035567473714093363,6.161843852343304,10.141479556932731
19,4,3.644557059787925e-05,5.476107117911675,7.34606061610816,0.00035927651195666495,5.839947817269499,9.485623052841873
19,5,4.4103815655410456e-05,7.228552459329171,9.614682304317371,0.00034726287946873664,6.797149314263661,11.441673939224842
19,6,3.642305640182671e-05,5.021737248387412,6.755458304888296,0.0003583919303438172,5.589391927668208,8.973959756710023
19,7,3.9048503623495496e-05,6.434476803400679,8.589852386418423,0.00035261757627913677,6.366621237741636,10.561171044655449
19,8,3.975237635877101e-05,5.737008477453501,7.685499408294353,0.00035259129781884004,5.9846097964826095,9.780116558348332
19,9,3.559113166538731e-05,5.592635011110402,7.49493784433445,0.00035669073184130436,5.901098886511088,9.611692723375775
20,0,1.2324026480402148e-05,1.5942874617679856,2.753217255978047,6.122832967079758e-06,1.1810037934671715,3.8980333837888805
20,1,3.5101068518616286e-05,2.0623087274748504,3.561455619662429,2.2990524362722156e-05,1.3724878947351704,4.496320429796761
20,2,0.00013409658340948215,19.52149407456908,33.712185752212,8.954346877199267e-05,7.329740192172406,26.168570532499317
20,3,0.0003835024605732543,2.6590030791606414,4.5919029231896165,0.0001710938922525624,1.6305391873585793,4.9781789265398
20,4,0.0005468047692565736,2.488598304849917,4.297626402516699,0.00030317985149053324,1.680051276078435,4.753922880032701
20,5,0.0006416828832920489,2.606183094772207,4.500686693796514,0.00034334035189842634,1.939188645385174,5.082849376468637
20,6,0.0007536956323058988,3.567469334774683,6.160757384794514,0.000442097244150343,2.6775466894087643,6.817009249880575
20,7,0.0008423083615639497,7.54135140341943,13.02335971071275,0.00031993484476422647,6.162246288277458,15.013253703555037
20,8,0.03577524252544093,0.0,0.0,0.00028211861312810345,0.7680175888664349,1.3432359207711784
20,9,1.3097309606255742e-05,0.9116916717680121,1.5744245150280225,0.07207398082825978,0.0,0.0
21,0,1.2628439749795568e-05,1.5727237954367783,2.7703895868989727,5.761433397697899e-06,1.1025397712919154,3.9047111643787593
21,1,3.6752199602132724e-05,2.0069005464109693,3.5352020671299123,2.387713742346871e-05,1.2737910412843347,4.467677394920425
21,2,0.00014184867718531572,2.5217043477440004,4.44204096684509,9.058049145705023e-05,1.4568459535944642,4.9662283092447534
21,3,0.00039468648968673294,2.601935208529253,4.583369496160152,0.00018988198383507356,1.5192420157955933,4.939049176148401
21,4,0.0005634742728600241,2.46125585976942,4.335559547736275,0.00031056534940510257,1.5671451734123392,4.727764148701501
21,5,0.0006636797858431698,2.441420355208165,4.300618844503552,0.00035103766705302415,1.7592090569098862,4.855102770612191
21,6,0.0007802180416298581,3.7127159264893583,6.5400356154913215,0.0004004525920249264,2.6176862085217207,7.1216975566872
21,7,0.0008838507089555136,1.0372636649088838,1.8271641151554687,0.00014272296623096987,0.0,0.0
21,8,0.00015617170650176573,6.786307110731988,11.954238090139675,0.0013244022843901268,0.0,0.0
21,9,1.4865304582647743e-05,0.892475934526689,1.5721171448848266,0.06974306006304531,0.0,0.0
22,0,1.2639202240485405e-05,1.3887375035871126,2.6015659458350644,5.5713289299746255e-06,0.8383546677376432,3.764877456334455
22,1,3.038491003722813e-05,1.694113158773119,3.1736358445919883,2.0401725557396902e-05,0.9468003391682868,4.188811595376466
22,2,9.869159822379185e-05,2.1298531184390437,3.989921323271037,7.351335278627143e-05,1.1018365902928677,4.744793001148696
22,3,0.00025401397986043583,1.8958732229138253,3.551599374123801,0.00013521741649058332,0.0,0.0
22,4,0.00047618330547119226,2.7253674768379326,5.105517238694278,0.0001586496439347513,1.3147250466357856,5.2157199997335235
22,5,0.0006865259204316296,3.0480005882164196,5.709916068920226,0.00034150730511362144,1.4463615088939448,5.5749281977159
22,6,0.000902294661031566,1.8808958187313671,3.5235417284139983,0.00026127718105750826,0.0,0.0
22,7,0.001175087444401779,7.411549209564611,13.88428994792246,0.00030113103116780233,4.13582544283864,14.391724184558345
22,8,0.12712491560245676,0.0,0.0,0.00031903487501750045,1.1273758053996694,1.9270639333606516
22,9,3.1069409759369864e-05,0.5144243801173125,0.9636772919254115,0.033726213997903765,0.0,0.0
23,0,1.2443070313400789e-05,1.5937974386187346,2.733472841090682,5.790084719901542e-06,1.206135546599958,3.885748446462307
23,1,3.382431015620892e-05,2.0168226714298796,3.4589904088478756,2.3321142581746515e-05,1.3843811692467323,4.42670001838689
23,2,0.00012280927015147604,2.5595422840844804,4.389792104135094,8.67631311265455e-05,1.6102458152745287,5.057654260385055
23,3,0.0003620719053860647,2.6506445077181087,4.546038719847541,0.00010700069168723299,1.6636881160448018,4.972251868378718
23,4,0.0005201405812155604,2.4717819677893993,4.239277087424492,0.00020232064593472994,1.7173479848619206,4.749832649711893
23,5,0.0006125740745349616,2.6186184391720277,4.49111179850055,0.0004016452017088241,2.009911150145184,5.141969767352698
23,6,0.0007187270443564456,3.93629172291961,6.751012645544576,0.0003550874368201135,2.991290533392775,7.47877524659918
23,7,0.000773047497606561,8.409117998154086,14.422219170255193,0.0003253505860310052,6.856903225741175,16.511929333562637
23,8,0.00012121632357549547,0.9576615507150962,1.6424558145185224,0.000236237350073722,0.0,0.0
23,9,2.1418874185511154e-05,0.8665088098910078,1.4861225496512127,0.03668971307852575,0.0,0.0
24,0,1.241896928744543e-05,1.6678200540230248,2.8402066125349754,5.811139651921635e-06,1.2608586812841638,3.9671795011846602
24,1,3.820634484597184e-05,2.157818197353525,3.6746467922519366,2.4601638032752463e-05,1.466810979776558,4.583260762402125
