num_traj,data_id,shortest_distance,S_stick,S_engage
0,0,0.058336042762685815,0.0,0.0
0,1,0.0002019680879309945,0.0,0.0
0,2,4.967019293966799e-05,0.0,0.0
0,3,7.151174212433536e-05,0.0,0.0
0,4,1.2932432447526894e-05,0.5893826170310962,2.3750955087228793
0,5,1.2244158772671094e-05,0.5074223091286841,2.5226692189441984
0,6,1.7408024219185746e-05,0.49819881177419445,2.133792775804671
0,7,9.53320537582431e-06,2.2627745193579543,8.558945829392366
0,8,8.702327114107776e-06,2.694844539335038,9.972722577059164
0,9,8.642679469459204e-06,2.485735776689588,9.454062910901465
1,0,0.06086393053040355,2.522279722348878,9.207722531171969
1,1,0.004001121654549999,0.0,0.0
1,2,0.00010065330363442979,0.0,0.0
1,3,9.387724747576325e-06,0.6063251968573261,2.978831374023085
1,4,6.402828894259978e-06,0.020737426241245367,0.10309289492229311
1,5,1.3233767714956558e-05,0.20763636174041986,1.0321311679322707
1,6,4.997707377745339e-05,0.0,0.0
1,7,0.01885458127856,0.0,0.0
1,8,0.3027042972400842,0.0,0.0
1,9,0.3546073981309912,0.0,0.0
2,0,0.05648721292942897,0.0,0.0
2,1,1.6109679895061293e-05,0.0,0.0
2,2,9.903846111082388e-06,1.900436808938264,8.120526742597349
2,3,1.0046743553700248e-05,0.41345379487159184,1.6661556395990793
2,4,5.323889488826457e-06,0.3470316020399326,1.724494710255233
2,5,7.025140545142851e-06,0.28281186894286986,1.4056675319753762
2,6,4.190782223387196e-05,0.0,0.0
2,7,0.008957763850286349,0.0,0.0
2,8,0.16687857625767633,0.0,0.0
2,9,0.28991272863297735,0.0,0.0
3,0,0.04625839629830099,0.0,0.0
3,1,1.2590882122205017e-05,1.6042760655953803,7.077839256302472
3,2,1.6685211325546896e-05,1.1193484704091279,5.331782088793335
3,3,1.1452233320901958e-05,0.03115622695467833,0.1321268116468688
3,4,6.987895383985022e-06,0.4148912481952958,2.062581976591978
3,5,2.184695335483127e-05,0.11432192327413382,0.5677710954875917
3,6,0.0027445622821606944,0.0,0.0
3,7,0.08087667927530275,0.0,0.0
3,8,0.23557872560140752,0.0,0.0
3,9,0.3000295387901675,0.0,0.0
4,0,0.09808470975751277,0.0,0.0
